Hybridization REF	APEEK_p_TCGA_GBM16-Ov15_Expr_HT_HG-U133A_96-HTA_A12_464138
GML	3.44184301985272
CNGA3	3.34374078295066
CD38	3.45372616252944
ZDHHC6	6.89701847932055
NEFH	6.78810047060999
PGBD5	3.37427763305671
CTDSP2	7.2291063085403
RMND5B	5.61729190488185
ZNF257	3.42008306413541
DUSP4	3.66888985216992
FLJ22167	4.3893184684469
EXOSC7	7.06989550576383
ROR2	3.44863193764013
FOXM1	5.93609647814017
ZBTB48	4.50964321760434
BUD31	8.25660045540199
MAOA	3.96099088696831
CCDC41	4.22806474172075
TNNT3	3.81045455002358
FBXO11	6.19628273660943
GYPC	5.70858243196878
PLIN	3.46399176296287
RFXAP	3.47757831650377
C6orf15	3.76144115934892
RNF4	8.64709638886139
F8A1	8.53492394406045
PPP1R3D	3.88093008837944
GRB2	7.90960747133633
TPM3	3.14003026775753
SYT13	3.82950596774422
EPB42	3.55534999975550
RP5-1077B9.4	5.4094055687521
EIF1	10.4478001043553
CETN3	8.309187942771
FPGT	5.12545130924965
PRY	3.49546958181412
NTHL1	6.3566768257206
POLR2B	8.62581796040593
RPS28	12.3218621896302
GDF10	3.08673118318871
COQ9	6.60571054533898
P2RX3	2.90953734117616
GCC2	6.88461519879701
RARRES3	6.18093745009784
PLXNA1	5.51697547188962
WBP4	4.45080965043821
KIAA0100	5.90920184113436
PMF1	6.75923661105325
HS2ST1	5.51856443756504
CRELD2	6.25125008243366
C8G	3.01097740299146
CD82	6.28474306606544
PMM1	5.76381717563782
CBLL1	4.81376279736418
LIM2	3.46651626530234
VAX2	3.87960054271157
SETDB1	5.09535339702003
LRAP	3.22757011583636
GCLM	6.24841767124038
CPEB3	3.47047294725926
PPM1A	5.73877395859662
INTS1	3.95949163492062
MMP16	3.25600534823654
CAMTA1	4.33616492271308
SAMSN1	4.79957362661674
DRD3	2.94466318538136
GMPPA	4.84225605037573
C11orf73	6.39729599195262
AIPL1	3.85423093641186
PTP4A2	9.04895642486414
IL24	3.39569520131064
BDKRB1	3.36474489887898
HPCA	3.75299950299139
MLF1	6.40090496682992
SEC14L1	5.88515006756241
CHFR	3.81900396126426
EMILIN1	3.14492922800622
THADA	6.74462990057103
TAF12	6.07983500861911
NDUFS4	8.14969099877857
ID1	5.51017910742778
PIK3CB	3.25020934791183
COL18A1	7.10559844453274
PDZD3	3.3551683872919
TBC1D17	5.18733696932774
COX8A	10.2806810134088
CDCA4	6.3407066552429
C2orf44	4.6852770683158
C9orf16	9.02664028177908
ERBB2IP	7.61865098753442
EMX2	7.8418290166543
FUS	6.79635702795857
NIPSNAP3B	4.00176861695000
TF	3.12625656665119
CXorf56	4.89220954906151
CLCN4	3.94600108370053
PWP2	6.55403406803932
MMP15	3.57596664898964
MTMR14	6.23631570900874
NPR1	6.13578035461744
DNAL4	5.8554895801038
ELAC2	4.65270932892934
ASS1	12.0718057039211
IPP	5.51598418498357
TMEM59	10.1428287728631
POLR2J	8.88596637755925
SEC23IP	4.29861625051169
RGS4	3.98574780005928
UQCRC1	9.3848743709131
SNX6	7.61189011279758
DDX18	6.87899693766618
POLG	4.13642622880851
ADAM23	4.07022185620747
ZNHIT2	4.61728820510308
TFR2	3.45580454557236
NCDN	4.26378683433146
RAG1	3.44546124277416
POMT1	5.43750991630092
CYP1A1	3.63177177706982
SNAPC1	5.40532210767896
GNA11	4.87700650615006
CCDC52	3.00682718220932
CAPN1	7.63345724615985
DDHD2	5.25142938876316
UPF3A	5.61252264551316
LAGE3	7.23859147989642
GNRHR	3.19688093453249
UNC13B	4.57126033025077
TTLL4	4.07236767132037
PPBP	2.94800355733169
HTR3A	4.77069141302864
SDC2	5.9128625723413
ANKRD49	7.32769105871496
BTF3	10.6367804785318
COX7A2	10.8944557854705
SARS	9.2169804061213
C13orf18	3.54639629741782
CACNB1	4.01866644743453
QKI	5.0965858403567
SETMAR	5.84565897288283
LAMB4	3.34485745479348
MAN2B1	6.90177516602858
EML3	5.92785905368436
ACADL	3.44155583408622
OFD1	6.82791928459662
CGA	3.72047442550237
EIF3EIP	10.9133312796448
PEX16	5.6397393583069
GNG12	8.32598036355508
HABP4	5.23048226622311
CNTN2	3.62122131456741
ASNSD1	6.22027705706562
FUT4	3.87516110393049
DBH	3.63580678152734
CD53	6.75287632446287
HIST1H2BJ	3.6281963165113
TFAP2B	3.24024980072799
ACF	3.73953588848232
TMEM11	6.19244618779562
CDH8	3.64248628251152
C3orf32	4.40168278064953
AGPS	5.19726034498648
C4orf18	3.30944193630043
PCCB	7.49142254040451
IPO13	4.72720358259608
PECI	7.19171620165133
UNG	7.36834832663234
C6orf105	3.80942734704778
GSTP1	9.6289875641243
SUV420H1	6.9049840437898
ARHGAP15	3.90818341743499
LTBR	6.29816481713874
TDRKH	3.66350642112655
PSG4	3.62983595163635
SLC9A3R1	8.31093390442462
NBPF3	8.86424046948169
SLC9A3	3.78026771708918
OSBP	6.55075465161894
PRR5	4.11556505819201
CHMP7	5.44643250607055
ADRA1A	3.06478683274466
ASAH1	7.3629342544532
FKBP4	7.7299134011948
ZNF350	4.51020543179592
DOM3Z	5.11003448149935
GIPR	3.65701526822104
AHI1	4.54943487226468
BST1	5.83230817307837
NCR2	3.64463427708199
NADSYN1	5.83356784068908
UBE2W	6.54210151196629
RGS14	3.85017567568632
KRT15	4.03881787302867
SCN11A	3.67784306404718
GFI1	3.71555788527295
FHL1	4.57985889950334
SMC6	6.3701996958907
GATA1	3.59373224616938
OSGEP	4.01733261331616
ARMC6	4.73989677605796
HK3	3.32704121703454
PSMD5	7.36452583927271
RSU1	7.46171211885411
RPL4	11.9879087957887
MAD2L1	8.52267155896676
RBPMS	6.4385399726555
EIF4A3	9.74692245371415
E4F1	4.69623871260348
DLEC1	3.44176958272485
PRPF3	5.47845673380153
EMR1	3.27242760708137
CHMP2B	7.86661374205238
CAMSAP1	4.36054719688055
RPS21	10.0095742514545
XCR1	3.25280443735653
ARID5A	4.50896633753863
RBM6	5.66798078382486
UBE2N	7.86583868775694
KLF4	3.85252160394746
MGC4172	6.2771417931852
LMO4	7.11304709435519
KLKB1	3.17561883574868
HDAC3	6.45271971330053
HP	3.0919142427432
SCHIP1	7.0661984338085
BTK	3.76334692578156
KRCC1	8.43767829967592
PRND	2.98948077655341
C6orf27	3.87086474083209
PIGL	3.98563897912937
CLCA1	3.95684281377422
C1orf112	4.48772315370323
OLFML2A	5.09095960039727
HUS1	4.75765460827793
SFRS6	7.57216323896069
CXCR7	4.06399225117540
UIMC1	5.61287007171118
FXYD2	3.58992597115711
GOT2	6.93602843291724
ZNF667	3.6936962327436
TFEC	3.43344841757037
ATP7B	3.79261198904334
RAB38	5.22742851117327
POLD2	7.27203114225753
PPM1H	4.91134361615298
DCX	3.28586104852247
NFYC	5.57995531774848
ZNF228	4.10670749534519
KIN	6.19301408401793
PLSCR4	5.22352332898486
HIST1H4I	3.94111120527774
PPARGC1A	3.10939915952694
HIG2	6.6024140026588
KCNK10	4.05003395170833
EXOC1	8.10524690475025
OR6A2	3.54697580262922
ETFA	8.14381135836274
PDAP1	5.55781809890239
C19orf6	3.58860999486245
POLRMT	4.08728866289419
ZNF146	8.94021473900652
MIA2	3.4122706997306
LY6G6E	3.24370846329434
EIF4E2	8.31013470877393
NENF	5.03299997248076
HOXB5	4.22817574489504
ZNF324	3.93542046778199
CUGBP1	4.51877836017523
ENTPD7	4.2148599505996
TTC13	5.00470824520963
GJB5	3.578071694599
PRSS22	4.4750467592117
CYP3A5	3.44597012337159
MBOAT5	4.07344616624608
CUL4B	4.41352179417249
CENPJ	3.56185148108021
KIAA0664	6.6603063920793
PITX1	4.16799551871252
PDGFRB	5.00427756811714
RDX	6.58243075975413
CELSR3	4.14780099860309
JUND	6.3988339619157
ITSN1	5.36583676210055
CHRNB1	4.39226644949642
EHBP1L1	3.87509546782345
C19orf2	8.59822610032184
FETUB	3.17719732998587
CAMK2B	3.07677140575037
DCTN1	6.39691620661643
TNKS2	5.96787988260854
MRTO4	7.45650494703521
C1QBP	6.5052704040104
TTC3	7.4396522269008
NDUFB8	8.14314121729832
CADPS2	4.24975943148669
EDG2	6.24104223104153
MYF5	3.09396344312841
SEMA3G	3.3181807522432
IL23A	3.67755964984633
GJA9	3.71895182172098
R3HDM2	6.59323700385642
C5	4.1977480761233
SLC2A10	5.77226009854393
TRIM45	4.55089353644796
TSP50	3.87201706426376
PAQR3	5.00778524882711
ANKRD26	3.35862061935516
TCP1	8.2787342976209
TMED7	6.70699095994538
CMA1	2.87236216853111
PTCRA	4.1964100207637
HCRTR1	3.37137585481787
FST	4.09931827110065
PAWR	4.26129093922323
LDLR	5.12603437374951
ASTN2	3.7624903165874
SCRN1	7.26697364568557
GPATCH8	5.72847443086141
KIF4A	6.77624526302047
TANC2	3.93092525443169
ZMYM5	3.78567605595116
PGM1	9.5121337735189
ZNF586	5.00700227921962
POLR3G	3.52340497969951
CPD	5.65029371429102
SNCAIP	3.55645892745832
DCT	3.44001180086231
HLA-DOA	3.71923683168408
TANK	6.99955793686685
RCAN1	4.7097395005646
UPK1B	6.57580696494454
DNAJB4	6.18151793125533
UGT1A8	3.15529831571953
LIMD2	3.47970885622147
HIST1H4L	3.57680458507092
PECR	4.99273637422943
HSPA2	6.45538416650719
SERP1	8.92206940839516
TACR2	3.93221970900332
NUP85	7.85054187645448
CD177	3.6896276873161
GPR135	3.27297000634493
PIGG	7.85809713211619
LGR5	3.42581160924874
JAK2	3.28857083759464
DPYSL4	3.30841777759822
TM9SF4	6.06794274228847
PTHR1	3.25111627447229
SIRPG	3.17092689192905
ZNF264	3.65918520932131
BICD1	5.90275470447512
RAB5A	7.65335669576981
FLJ13224	3.10186605859569
METTL5	9.1232948088302
HERC6	5.96685296592812
CASP1	5.63344460747862
USP9Y	2.90972620875678
LRP1B	2.79054418361619
XAF1	6.05808440068434
PLA2G4C	3.52260152459635
APOA2	3.03094861577637
SPAG6	3.07585531368796
KALRN	3.40040052453732
SECTM1	4.88120780215413
THOC7	9.60265945202842
IFNAR1	4.86255440744288
TCTA	6.79109381432078
NY-REN-7	3.42232018041839
TALDO1	9.97828888491478
B2M	11.5213197142639
LPPR4	3.54302473805684
SQLE	6.2638557331215
SEPHS1	6.08112694758839
EIF5A	6.79667289217317
FAM49A	5.6686034833217
YTHDC2	4.13631435224123
EHD2	4.27310351063530
NCF1	3.49751809016051
SPG7	5.0902095193791
ZNF614	3.48637620292803
HOXA5	3.35900954674802
NUP133	7.86992371806976
FGF12	3.97940138230978
SLMO2	7.99067478055717
INPP5B	4.54946695313043
PPID	6.44403175524353
SNTA1	4.34629716354311
IL20RA	4.39398950066605
UBE2J1	6.0094495291478
CACNG2	3.31816571627325
GCM1	3.27453740441835
ELF1	6.44429354850027
TLR5	4.00395516195216
TCFL5	5.73796893594194
C1orf107	5.85850059753438
C19orf22	6.93162384151913
SAFB2	6.29893823701171
MAP3K7IP1	4.07983989033417
NCK2	7.63606255127424
OXA1L	8.0970877524094
KIAA0652	5.86623112577479
KLRG1	3.81691821497827
FRAG1	6.96293667952245
ZSCAN12	3.09911469032950
PSMD12	7.99669285558217
E2F4	5.02405511349096
CLEC4M	3.69849548096595
KIAA0999	5.31499998521395
CLDN10	10.1291937011328
MGC13053	4.09840932089004
TAC1	3.04216316660114
GYPA	3.45486805646150
HPCAL4	3.13477191866090
TRAIP	4.64340384577201
MEX3D	4.01541011788859
KIAA0232	7.16147975488353
ERCC8	4.98260536646246
NFAT5	3.81223156760295
GPX4	10.0365807890404
CSPG4LYP1	3.17765113933538
KIAA0368	6.47513138927747
FBXO3	6.55368576994535
DVL1	6.14632814519864
CMKLR1	3.64109720803683
GPR157	3.72213648892559
TYMS	8.6889864755259
OR52A1	3.45609367319318
PEF1	7.11543885154923
ZNF750	3.04090154507169
ALG9	6.25976868884317
MCM5	5.77207329581567
SDK2	3.37099796053825
BAIAP3	3.86347983021058
RABGGTB	7.13538645949622
KCNK7	3.23922455607498
PTP4A3	4.42148202141482
ANKRD40	4.32669554814416
CALCOCO2	7.77094189247667
TMSL8	4.22971906656901
SNCA	5.00185175217575
ZNF551	3.49829959410805
HBQ1	3.72576096960124
ARHGAP26	4.2130126750234
GEMIN6	7.57369745430265
HRAS	6.66762959871853
KLRC4	2.96419057570523
BSDC1	5.82325614636612
DSC1	4.24704901209214
RNF43	5.3994543499649
NDUFAF1	6.12925502772548
MAP2K4	5.14874623062265
FOLR2	5.20085820535358
LYZL6	3.72953092246309
EPB41L3	3.16267344636361
TEKT2	4.00633138665058
CDKN2B	3.39820286693509
WSB1	6.05972733011356
ZNF480	3.51856023562486
MAP3K6	4.62974269899937
PROS1	5.48303733714684
PSMB8	7.18118577961289
HN1	9.36511949386978
MAS1	3.30415047655809
APOL1	5.78718369517573
CSHL1	3.48158993148403
ZBTB7C	3.36035295344264
AHCTF1	5.90377282974995
SAE2	10.4108296606979
ITGA2	3.87757387644931
AP2S1	8.73129727606737
P15RS	6.81225928553571
MME	3.5327469773234
VAT1	6.91664469017416
MAST4	5.36096908390602
TUFM	9.03359859695299
KRT33B	3.35362256782035
THEG	3.95376040721626
KCTD2	5.68757399406753
WDR26	8.58139300286018
MFI2	3.37371547763194
KRT34	3.13373189649431
NR4A3	3.90155487382873
SGSM3	4.77890007974326
ARSA	3.27311617724505
TOMM22	6.16693598264434
SOCS3	3.97730490717598
UNKL	3.90807765878084
POP4	9.93266036641138
BHLHB3	9.4652383092603
MALL	4.8000813079498
SOX15	5.58068825388819
CCNA2	6.83215207420651
PARK2	3.64916888736315
GPR124	4.06756664252873
TMEM132A	5.26352510353289
CGRRF1	6.19817313160423
RUVBL2	8.02360614917882
MCAT	6.55361992008767
WNT10B	3.89561586574317
ISCA1	8.23461134550182
RPAP1	4.04755729791141
C12orf48	6.49150707160516
RAI16	4.78915540612602
RPL27	9.44378053568957
EPN1	3.64430090963480
MAGI1	3.27834849616371
GBX2	3.26460595827646
SLC35A1	7.26913067516217
GAL	4.40745371844287
SLC14A2	3.73285244674080
RDH11	6.9078277112889
ZNF518	4.35438714227391
PCYT1B	3.33150388394684
AUH	8.09622904051912
EIF3H	11.1497378178778
KIF1B	7.76970499835022
MBD2	4.61535618560437
AMOTL2	8.35728835209802
C6orf120	5.46877615834718
PIGT	6.9235602549883
PSRC1	7.91194124479541
PLA2G10	3.78885939317807
ALAS1	7.84145925359943
FOXO1	5.89578964946357
C17orf62	7.771074422358
KIF5C	4.74222996325222
DUSP10	4.85784140962785
CRLF3	7.98197649289904
CLCNKB	3.89950010911269
PSMA5	9.72465456791043
FARS2	5.42159566163686
CCDC28A	6.34137385586153
AMPD3	4.52043644470644
PIAS1	6.71475950025875
ADCYAP1R1	3.46202054129634
TMEM134	7.11989463516712
CDH20	3.09078035292975
FBXO7	7.76482695521032
FLJ14213	3.49973386786841
ZNF3	5.4057161745336
LRRFIP1	6.54705184393882
TMEM49	9.2434416113313
CNOT2	7.55118089049727
CBX2	2.87253220044416
ZC3H14	6.40795246046706
ALDH5A1	5.44600092824611
HNT	3.62307135640165
SERPINA4	3.17072644725476
FLJ20920	6.76958908917353
CRTAP	5.23393587991829
DDX50	7.81008774073862
STYXL1	8.27218068381371
TK2	4.35939126419286
BLVRB	7.15920799995938
STMN1	7.83804639892922
GUCA2A	3.50673226571855
DPP6	3.38348308317043
GALNT10	3.43817977775716
STK39	6.65017580263378
MMP24	4.5631770664123
CKS2	10.8889464672816
RHO	3.80146158616178
BANF1	9.32818691263187
CR1	2.9911571237749
RPS6KA2	4.87205549678439
HMBS	6.89424233046678
C20orf112	4.05494937657835
SLC25A24	7.58333715203626
MRPL22	8.13656704012753
SLC25A15	4.72646961950439
GADD45B	4.44766442428237
TDP1	5.5802785825019
ZNF287	3.50801246340532
DAAM2	4.34521599363817
C11orf57	5.56191509227575
RFK	8.16377250268564
ZFYVE9	3.90979614665776
TCTN3	6.63644960591407
STCH	5.59379401130695
LOC283871	3.66913776900951
NDUFB3	7.76562684519106
DEFB4	3.97452364798565
FPR1	3.44447062072211
FMNL1	3.81653771430676
SEPT7	9.63621791672679
PTCD2	4.34801881205243
GNLY	3.34825160551243
GRAMD1C	8.04431156532413
ZNF165	5.24745558828521
TR2IT1	3.73895543641829
ARMCX3	7.05073148865314
NDE1	6.36049964314611
MAGEF1	6.66077761875063
ITGA10	3.97950238868852
ARHGDIB	7.43903785303362
FSHB	3.85398918080453
ANXA2	11.7519219723879
HLCS	4.21566318806494
MCF2L	3.91689520998659
AK1	5.64836493363312
FH	7.13811490195553
LGALS2	3.76339869926954
SYNPO2L	2.71309017038005
KIAA1045	3.47813847118742
C1orf183	4.55854204671648
MAGEA8	3.07909881966507
DGCR8	4.37801538119932
GSR	5.13506418708406
NEU2	3.47988151152845
HIST1H4B	3.58762508538279
CACNA1C	3.10622186126264
FAM20B	6.070360598313
HES2	3.19038776043741
PDCD6	9.62063318897452
INTS7	5.51807669066424
AMPH	3.68818637436473
UCKL1	6.99626771041191
ASB4	2.94980908182106
C10orf97	4.74487119373231
ALDH1L1	3.81709998408349
CCL23	3.32665139089635
OBSL1	4.59201270112713
SLC12A7	6.95046832871501
THAP4	5.70611075842269
RBM4B	4.85656848049816
OGFRL1	4.0668504363541
KIAA0831	5.07914375374362
C12orf11	6.57231789057974
PPP1R15A	4.83043493484
KIAA0240	4.85955184755314
CD1B	3.42595998525414
FCGR2A	4.73319887026553
MDC1	5.11259174580791
MAN1A1	3.76683024601782
KRT9	3.26645057702521
HTR1A	3.42510997710977
OCEL1	5.85561456673266
ATP11B	6.15707457106105
NLGN4X	3.75764606374265
FBXO34	7.88308820003674
ALOX12	3.86052229594795
RB1CC1	7.02619904578256
PCDH12	4.41461943487839
RPE	5.03407352167416
EIF4E	6.27752224196484
CSDC2	3.62883030581799
ABHD5	4.47504601682074
TMBIM1	7.0444633276864
PET112L	5.10253321890113
P2RXL1	3.41523952175255
F2RL2	3.43519233177416
TRMT1	5.16795403396193
IMPG2	3.95861749422372
LRRC32	4.61421411197429
BGLAP	4.45103436180601
HTR4	3.46677724600599
MRAS	4.03696941128945
TRAF6	5.44931227500456
AXL	4.08320872521726
ATP2C2	3.39947990574381
LMNB1	5.8837838634037
TELO2	4.4601313870206
PNPLA3	3.59094881857548
CSNK1E	6.22140760745418
SRP14	10.1952376213640
KCNQ4	3.29880724205674
PIK3C2B	6.45315117055322
C15orf15	7.67317987194355
TUBB2B	3.18388672930111
USP15	5.30056063751046
C12orf41	8.06000402194401
CEND1	4.02759102176021
RNF31	4.01697299914974
TCEAL2	3.65568815471324
PTGER2	3.94046514257381
UBN1	6.37560557830597
SLC5A7	3.18383419214022
SLC31A1	6.6856858942595
ADAM29	3.58491812851487
ST7L	4.6612018195786
GFOD1	5.6722024892002
CTNNA1	9.31912356695922
HRBL	4.28946973426231
CBX4	3.78476612357451
NTRK2	3.6406556912787
FOXN3	4.28393007265381
MFGE8	4.89309920286592
PFKFB2	3.90789095842104
TAS2R4	3.61041244784041
SH3TC2	3.23777917913057
IL10	3.41248314576473
PXMP4	6.85701348779783
RNF167	6.22780393875478
PRMT5	7.36615476638909
TSKU	5.28626938576737
ATPIF1	8.69614360434556
ETV3	3.20727950410985
PAK7	3.14282939595026
PDLIM1	9.89015534065586
CEP63	5.1585486723548
WDFY3	4.54501240847442
RNF126	5.10928437007456
DPM1	9.1480670483666
CLIC4	7.10009845152095
ACR	3.87201170806102
KLK7	10.623767091948
ALOX5AP	6.84756990599443
LRP1	4.23605084455957
TNK1	5.03451806543128
TAS2R9	3.26088781337791
ZNF16	5.71721118278419
POLR1B	5.00828977897189
SLC8A2	4.00705208299152
OLFM4	2.65341333611740
TACC1	4.76891190874305
SAMHD1	5.89307873698968
ATP13A2	4.53775480890183
KRT4	4.49381453539539
PAX6	3.55096068475718
SCG2	3.43682157507169
SLC17A6	3.51866696111311
TUBB4	4.53364389206539
PADI4	3.13080399602312
FMO3	3.31748714124942
NLK	3.3211583704144
POU4F3	3.13132602084337
MDM2	3.57365331204884
CAPNS1	11.0531193263784
SDF4	7.03813582279921
ITGBL1	3.8805942204838
TAP2	4.19553636734743
OR2C1	3.60491106060251
KLHDC3	5.95983836660466
EFHD2	5.86662175930608
GALR3	3.90521621021830
NBEA	3.95001073332683
ABCA6	3.28843340597532
ABBA-1	3.93487450142238
GNAI1	6.19195681120664
CLDN3	9.05547392612053
AKT2	3.3679019384003
EGFR	4.3142035927596
VPS4B	7.64275177612412
RBM16	7.1914219349225
GALNT6	5.30194309967166
ZDHHC3	6.22572949387273
SLC25A4	6.98057115752056
CYB5B	4.76756538267124
NDRG1	8.86270961580246
SESN1	4.77593272838087
GBE1	7.34033408891703
MRPL46	5.19478480338669
CLASP1	5.09751587193886
FARP2	4.27166448622587
ACOT11	3.61382486590413
LDHAL6B	2.84194943549846
MAPKAPK3	5.96126279700875
NCAM2	3.18888233291077
AFAP1	5.35358434191921
PRKD2	6.02992192680956
OR2H2	3.61602299721337
ZFP36L1	7.36133984082715
DZIP1	5.01774836918889
GPR161	4.38030872763881
RNF146	4.73659165542597
NKX3-1	4.07640591952872
CCNB2	9.56077257625667
ZNF10	3.52817292701229
WDR74	5.46599602987782
FAM134A	7.49990876485056
PCNP	8.24997826082574
PURA	4.5936513321173
DNPEP	7.17196090894724
ERBB2	5.25689323922967
CREB1	5.8745798392249
NEO1	5.19349197286291
DDX3Y	3.39632634859622
RPS3A	12.8501113734861
MXRA7	10.3294470859124
LGALS3	10.9059494748189
GLT8D1	7.75658961002831
TMPRSS3	9.22816517353211
UPB1	3.35689922894144
LAT	3.5441030744573
CLDN14	3.67391406475372
DHX38	4.13971168498820
KCNA3	3.3201923653543
BTBD1	6.83246106791339
TARS2	5.00431889263402
SKIV2L2	7.32297845763682
ABCF1	7.0708183362438
CDT1	2.98043047892893
ZHX2	7.56862706408908
FCF1	4.9176920291896
LRRC49	4.29214705683216
GUCY1B2	3.87552064304666
CD28	3.32315704088024
SMARCA4	6.03377316297914
SEPT2	8.96126588860863
SOHLH2	3.29992052978198
MCOLN3	4.46539539088902
LRP8	4.54439402464984
TAGLN3	3.96262987434596
MASP2	3.74871340714170
GPATCH3	4.40009871285095
TTRAP	8.7217101242876
AGL	7.77268950205067
NFE2L3	3.56309092814460
PSD4	3.73922354074623
PALMD	8.07265421495867
CCNB1IP1	7.96462862683793
TMEM43	6.4684465546437
OBFC1	6.7450773540015
STAT5B	4.03763961412602
C14orf79	4.24613415902665
ENPEP	4.24002017079565
SSB	8.6941151173846
SCT	3.08605003050701
TIMM23	6.1830590845776
SKI	3.76159008573455
SLC22A13	3.4418484641806
AKAP3	4.07118884201853
OAS2	4.96851282034292
KIAA0423	5.5547835668083
SEC61G	9.33237629590502
CAPN11	3.04960164171171
TMEM50B	6.88453853323853
DEGS1	8.11361834316103
ARHGEF4	3.48674187035517
DBNDD1	4.22786708794278
TBL1XR1	4.93988199530049
FAIM	6.16494589130591
SP140	3.59737323648987
G6PD	5.27417337590596
NUDC	7.5494356948599
GABRP	3.33486901783386
SCARA3	5.02935396193465
TACSTD2	6.10947934729503
EIF3J	6.9479906309469
PPP2R2A	7.79827659328427
CPA3	3.88569739723574
PVALB	2.94689164313679
BCAT2	6.60635889688305
MFN1	5.92892077936034
