Hybridization REF	AGARS_p_TCGA_B12_RNA_ReDo_HT_HG-U133A_96-HTA_A08_443084
SAMSN1	3.66353334868215
DRD3	2.75360932159241
GMPPA	4.95557994058758
C11orf73	6.0445853930788
AIPL1	3.81310574821656
PTP4A2	9.09572940464192
IL24	3.60335660853228
BDKRB1	3.38969815851770
HPCA	3.49258181295116
MLF1	6.19584240893198
SEC14L1	6.21880872021307
CHFR	6.64701632642641
EMILIN1	3.29224691743455
THADA	6.37829578211117
TAF12	4.68779982354142
NDUFS4	8.0087190892243
ID1	4.26309451251815
PIK3CB	3.64785231502472
COL18A1	6.31270558808444
PDZD3	3.3244025218492
TBC1D17	4.15888869503488
COX8A	9.62134463508526
CDCA4	6.21343014254201
C2orf44	5.12173680441873
C9orf16	6.98227616479764
ERBB2IP	8.15067744424834
EMX2	8.59244380612762
FUS	6.47609451069588
NIPSNAP3B	3.39897770389207
TF	3.54677520384414
CXorf56	5.91145590182431
CLCN4	4.06114734965344
PWP2	4.45969638508374
MMP15	5.19052867718553
MTMR14	6.0674141727692
NPR1	4.61375327544467
DNAL4	5.05426083313817
ELAC2	4.70309945051095
ASS1	11.0499734826224
IPP	5.32654442053198
TMEM59	9.25045239770177
POLR2J	9.05108477868666
SEC23IP	5.26748623763955
RGS4	3.81624902534733
UQCRC1	8.99668535714816
SNX6	7.59419507848797
DDX18	6.66988926347669
POLG	4.63696905635277
ADAM23	4.35029999985013
ZNHIT2	4.74302449463455
TFR2	3.76826854017186
NCDN	4.28162700065786
RAG1	3.62468927276136
POMT1	5.49820912840885
CYP1A1	4.49868817899658
SNAPC1	6.13735658054388
GNA11	5.79896346138909
CCDC52	2.89343957912394
CAPN1	6.23878125702276
DDHD2	7.14305368983778
UPF3A	6.18353437576519
LAGE3	5.9352124492814
GNRHR	3.13916769957738
UNC13B	6.20185754091499
TTLL4	4.61975396446374
PPBP	3.10224469871549
HTR3A	4.04909257268534
SDC2	3.51789533452637
ANKRD49	6.97622558496962
BTF3	10.4236370920285
COX7A2	9.79673566071094
SARS	7.79559282584373
C13orf18	3.57908191068682
CACNB1	3.88095530333615
QKI	5.44588818425372
SETMAR	5.59584682375742
LAMB4	3.39632660993778
MAN2B1	7.5045833467134
EML3	4.39832814239576
ACADL	3.30114658357787
OFD1	8.60719495087954
CGA	3.4718525539395
EIF3EIP	10.1847533920076
PEX16	5.57416398539105
GNG12	7.62472608081298
HABP4	5.08041386486095
CNTN2	3.36432184349995
ASNSD1	6.45527967979274
FUT4	4.44818967230303
DBH	3.64049219763593
CD53	4.43839504246251
HIST1H2BJ	3.7870053933001
TFAP2B	3.19362747375262
ACF	3.63649596141327
TMEM11	6.14152203453505
CDH8	3.16683410734929
C3orf32	3.70090796413285
AGPS	4.73968894714871
C4orf18	3.14755803399498
PCCB	7.78968855396137
IPO13	4.88548785566804
PECI	8.72251415796399
UNG	7.95210730656209
C6orf105	3.85044735423675
GSTP1	9.3650296266493
SUV420H1	6.70895261813704
ARHGAP15	3.45532358269542
LTBR	5.77296308573542
TDRKH	3.14516377109088
PSG4	3.42060123091337
SLC9A3R1	6.9636396058921
NBPF3	9.75533963102599
SLC9A3	3.65707111072597
OSBP	6.47096079891373
PRR5	4.57805395306736
CHMP7	6.2721926464686
ADRA1A	3.15013664879642
ASAH1	6.66511977556565
FKBP4	6.63178620631337
ZNF350	5.09792924120197
DOM3Z	5.53982072956887
GIPR	3.7933990069423
AHI1	4.47079116786083
BST1	3.48624876833199
NCR2	3.82168008588951
NADSYN1	5.41552683591099
UBE2W	4.34979981365574
RGS14	3.75758828508077
KRT15	3.82326120068255
SCN11A	3.67850472051502
GFI1	3.6029119936226
FHL1	4.82324108051019
SMC6	6.18251286678393
GATA1	3.54107510373769
OSGEP	4.54354884485023
ARMC6	4.21097850083644
HK3	3.5382920837206
PSMD5	6.45559023276865
RSU1	5.28375928157674
RPL4	11.3856423118725
MAD2L1	7.72454580657341
RBPMS	4.3436632625428
EIF4A3	8.84868453949455
E4F1	4.7231757525585
DLEC1	3.77427170440209
PRPF3	4.76524400568931
EMR1	3.19011010663320
CHMP2B	6.9851241179344
CAMSAP1	4.6681552620207
RPS21	10.0076022061440
XCR1	3.21370586595926
ARID5A	4.51923407042342
RBM6	6.34340722586525
UBE2N	8.11576633097348
KLF4	3.9794413321374
MGC4172	5.4571029087603
LMO4	7.19138473316588
KLKB1	3.39806426828221
HDAC3	6.66681626185969
HP	6.85893609590677
SCHIP1	4.80276611238529
BTK	3.55363269191423
KRCC1	7.79749876311338
PRND	3.1411452996004
C6orf27	3.70127832635552
PIGL	3.80507695877775
CLCA1	3.82439913736865
C1orf112	4.10569610591122
OLFML2A	4.61298365034541
HUS1	4.78235869309623
SFRS6	7.06537241462784
CXCR7	3.94680947303037
UIMC1	6.16833301635443
FXYD2	3.59466972047619
GOT2	8.71923098160569
ZNF667	3.63500564439462
TFEC	3.058188140034
ATP7B	5.24815603313197
RAB38	3.70796591066425
POLD2	7.3875033199118
PPM1H	6.2543042031155
DCX	3.1951317161565
NFYC	5.3037843706932
ZNF228	4.77512918754594
KIN	6.08608162496099
PLSCR4	6.01632118246976
HIST1H4I	4.18291167917881
PPARGC1A	2.95786899794089
HIG2	7.37414693421254
KCNK10	4.15970183611512
EXOC1	7.34594782410068
OR6A2	3.67739168238004
ETFA	8.58432005982754
PDAP1	5.80222811112163
C19orf6	3.55799392150099
POLRMT	4.13360209574484
ZNF146	8.00844247144973
MIA2	3.17752355790099
LY6G6E	3.30435800673376
EIF4E2	8.0678552897929
NENF	5.33309391519984
HOXB5	4.16951875944878
ZNF324	4.05051894169222
CUGBP1	4.30368321547834
ENTPD7	4.34097661402633
TTC13	5.10477181427736
GJB5	3.20668932890417
PRSS22	4.01615401562247
CYP3A5	3.49317588475337
MBOAT5	4.46811128086932
CUL4B	4.95848881874504
CENPJ	3.44643742826684
KIAA0664	7.18980013242496
PITX1	3.88896225544578
PDGFRB	4.77944123845697
RDX	5.82037785196775
CELSR3	4.42180263077140
JUND	6.06231118481028
ITSN1	4.92548091537261
CHRNB1	4.37450330947988
EHBP1L1	3.91700724658789
C19orf2	7.49053717305274
FETUB	3.19344098754599
CAMK2B	3.87975364770097
DCTN1	6.03961874056292
TNKS2	5.97791259355505
MRTO4	7.30036848138766
C1QBP	7.04733013610808
TTC3	6.01269784523187
NDUFB8	7.96106536255293
CADPS2	3.26852315416896
EDG2	5.34307562540431
MYF5	2.99459185660208
SEMA3G	3.47484580478103
IL23A	3.8839419304152
GJA9	3.69652474262518
R3HDM2	6.70804624072783
C5	4.01877849245211
SLC2A10	6.71543209640984
TRIM45	4.78356560806218
TSP50	3.76613427469574
PAQR3	4.73107027977365
ANKRD26	3.41631729930221
TCP1	8.532838750403
TMED7	6.48322583495491
CMA1	2.99985397934001
PTCRA	4.28485445156901
HCRTR1	3.49139892950264
FST	4.61549662215068
PAWR	4.30650092439097
LDLR	4.73998842547932
ASTN2	4.35094875565452
SCRN1	6.58515671338869
GPATCH8	5.73677908412422
KIF4A	7.13823789034968
TANC2	3.67479203915183
ZMYM5	3.69511027794139
PGM1	9.58307209063695
ZNF586	6.01257168777824
POLR3G	3.64157607282086
CPD	5.93909958391666
SNCAIP	4.14345795379789
DCT	3.52065548460826
HLA-DOA	3.55240795704233
TANK	6.199012529365
RCAN1	4.36090775053622
UPK1B	3.57615019457944
DNAJB4	4.24523555692364
UGT1A8	3.32419840480032
LIMD2	3.41659499306202
HIST1H4L	3.47206880427887
PECR	4.49365318919085
HSPA2	5.47575927837461
SERP1	8.99844004821314
TACR2	3.48455974953092
NUP85	6.88786363713739
CD177	3.50688852497364
GPR135	3.42569727634345
PIGG	6.54958669189298
LGR5	3.34219188915560
JAK2	3.77931789217465
DPYSL4	3.2875035681448
TM9SF4	5.64106434434425
PTHR1	3.3629162007197
SIRPG	3.14147338886641
ZNF264	3.79480472404105
BICD1	5.25452998506533
RAB5A	6.93721970427976
FLJ13224	3.30362413532271
METTL5	9.3937859638346
HERC6	8.16619235741853
CASP1	4.60036257940634
USP9Y	2.79969940281562
LRP1B	3.00553974654
XAF1	7.59452223026991
PLA2G4C	4.11380955683929
APOA2	3.34300810297008
SPAG6	3.77061510139137
KALRN	4.40535522122744
SECTM1	5.34000409111075
THOC7	9.32963773450543
IFNAR1	4.4706123325502
TCTA	6.53610382992765
NY-REN-7	5.05623930371652
TALDO1	9.64734236909501
B2M	11.6066334940484
LPPR4	3.06504578723113
SQLE	5.6807134176755
SEPHS1	7.2471523332951
EIF5A	6.65623346436695
FAM49A	4.1036761592555
YTHDC2	4.35405307765688
EHD2	3.93964350567142
NCF1	3.520116277307
SPG7	6.12130901465502
ZNF614	3.65858654007688
HOXA5	3.13810052397465
NUP133	7.62872831230711
FGF12	3.64852128391789
SLMO2	7.73433688809865
INPP5B	4.75757577284742
PPID	6.5306255354168
SNTA1	4.79193400948455
IL20RA	4.21418258443608
UBE2J1	5.20781106598885
CACNG2	3.18505477052857
GCM1	3.45872099895726
ELF1	5.41780050478559
TLR5	4.01561854319476
TCFL5	5.6332853949592
C1orf107	5.56364433508521
C19orf22	6.06335360426323
SAFB2	6.62265087214584
MAP3K7IP1	3.95627848233867
NCK2	7.93937717554599
OXA1L	7.5744439702393
KIAA0652	5.84705151398166
KLRG1	3.8638907707535
FRAG1	6.85421733219367
ZSCAN12	2.95331167114076
PSMD12	7.39029703068568
E2F4	5.3824605711879
CLEC4M	3.69063415194857
KIAA0999	5.99183640555404
CLDN10	5.70639009509106
MGC13053	3.96099565776158
TAC1	2.69281437017972
GYPA	3.48364580611796
HPCAL4	3.26286103690525
TRAIP	4.21408384324825
MEX3D	4.52004431979828
KIAA0232	7.57374979925632
ERCC8	5.05229905133914
NFAT5	5.31729142937608
GPX4	8.80926639711445
CSPG4LYP1	3.35119469405962
KIAA0368	6.97285378727222
FBXO3	4.88641655143457
DVL1	6.1302426557315
CMKLR1	3.49886016013292
GPR157	3.42879041562640
TYMS	9.317126199179
OR52A1	3.22800497853845
PEF1	7.1152599208211
ZNF750	3.23752027242443
ALG9	6.1023139103725
MCM5	5.11224795231067
SDK2	3.6790871268752
BAIAP3	3.87487518997531
RABGGTB	7.01685792408022
KCNK7	3.44347071807793
PTP4A3	4.50047405519061
ANKRD40	4.23845765889681
CALCOCO2	7.70487385942959
TMSL8	4.59348253763532
SNCA	4.47824020434307
ZNF551	3.58829968764763
HBQ1	3.68224131227773
ARHGAP26	4.38797812000018
GEMIN6	6.40622447215205
HRAS	6.81772818994648
KLRC4	2.87884132070198
BSDC1	6.10187166761712
DSC1	4.60829870784546
RNF43	6.10763358083197
NDUFAF1	5.74416988462717
MAP2K4	5.79000379263162
FOLR2	4.00957237215728
LYZL6	3.47661643266720
EPB41L3	2.98858752819906
TEKT2	4.57873557792771
CDKN2B	3.42893452534513
WSB1	7.01251849376169
ZNF480	3.61513949808785
MAP3K6	3.98775703647679
PROS1	5.2523354045442
PSMB8	8.62510269590764
HN1	8.23702479237903
MAS1	3.36735689100879
APOL1	4.97614393225625
CSHL1	3.40911055694029
ZBTB7C	3.07852643894096
AHCTF1	5.65929476417141
SAE2	8.68509437988342
ITGA2	3.64119127346178
AP2S1	9.58622980004662
P15RS	7.54324934484901
MME	3.52290234903379
VAT1	6.42509639955095
MAST4	5.05316656877026
TUFM	8.32441625681814
KRT33B	3.14200060798595
THEG	3.97906377081527
KCTD2	5.52182900551315
WDR26	8.07232219854736
MFI2	3.84668815574321
KRT34	3.19202004360485
NR4A3	3.58143035759383
SGSM3	4.45493468191874
ARSA	3.9133749277961
TOMM22	4.96239961731118
SOCS3	3.67064123105095
UNKL	3.53236817328152
POP4	7.5829871321133
BHLHB3	8.93431221897634
MALL	3.6564343561774
SOX15	3.91649007496738
CCNA2	6.18227613342938
PARK2	3.45712871628122
GPR124	3.94799009605951
TMEM132A	4.97337908923468
CGRRF1	6.0296565898576
RUVBL2	7.41424173110528
MCAT	5.97108224329125
WNT10B	3.59701534945476
ISCA1	7.1525335108103
RPAP1	4.01449507234179
C12orf48	5.31625501137304
RAI16	6.11214007240218
RPL27	9.19864826584279
EPN1	3.7859117783328
MAGI1	3.24495229785202
GBX2	3.31584001453850
SLC35A1	5.79596234805299
GAL	5.53409825706443
SLC14A2	3.79229821359071
RDH11	7.64913072367666
ZNF518	4.11058095967625
PCYT1B	3.3113047150579
AUH	6.97915005682392
EIF3H	9.76290702947856
KIF1B	7.4416695502783
MBD2	4.51110101938076
AMOTL2	7.32278555190108
C6orf120	6.05946197289593
PIGT	8.09608600625017
PSRC1	7.34608015549957
PLA2G10	3.75681272845475
ALAS1	7.4556161927724
FOXO1	5.89195275913799
C17orf62	6.94464987161423
KIF5C	6.46878498154414
DUSP10	3.87018662276101
CRLF3	6.72689239791378
CLCNKB	3.4602685248513
PSMA5	9.61187469542924
FARS2	5.39373281701453
CCDC28A	5.85913236861389
AMPD3	5.29008355051988
PIAS1	6.71285798254133
ADCYAP1R1	3.54264673429168
TMEM134	7.45644328223331
CDH20	2.88165395588987
FBXO7	8.06063755688953
FLJ14213	4.08844244550591
ZNF3	6.7432611249046
LRRFIP1	5.81346631089325
TMEM49	7.3889640271361
CNOT2	7.43912474879002
CBX2	3.05674503087964
ZC3H14	7.03706965146838
ALDH5A1	6.66213157945355
HNT	3.01059708003478
SERPINA4	3.20751648962366
FLJ20920	5.24537571476834
CRTAP	6.01531942221075
DDX50	8.38312839198722
STYXL1	7.58035369379787
TK2	4.89868801000515
BLVRB	5.95477024101327
STMN1	7.72744583418288
GUCA2A	3.46520704037636
DPP6	3.29306141504775
GALNT10	4.39423881051501
STK39	6.0360194659326
MMP24	4.65976806311851
CKS2	10.6014376817572
RHO	3.91455010060092
BANF1	8.6796390195004
CR1	3.02322761819183
RPS6KA2	5.37271112146135
HMBS	6.86291019858156
C20orf112	3.89683394445676
SLC25A24	6.6648836420649
MRPL22	8.22732876261603
SLC25A15	5.26529669676372
GADD45B	4.55843951536614
TDP1	6.21016759543951
ZNF287	4.00195446222329
DAAM2	4.40526081314452
C11orf57	6.36469173990909
RFK	7.0096509588606
ZFYVE9	4.29777158580477
TCTN3	6.2804635354824
STCH	6.39465488532569
LOC283871	3.45591288118274
NDUFB3	7.80266870327752
DEFB4	4.92479918656671
FPR1	3.54387588730392
FMNL1	3.85533368806891
SEPT7	9.38236531261521
PTCD2	4.48126016263452
GNLY	3.31777348419446
GRAMD1C	5.73844670494414
ZNF165	5.61704041044315
TR2IT1	3.94266054058133
ARMCX3	7.25070624775409
NDE1	5.578071694599
MAGEF1	7.37492882775828
ITGA10	3.71158736996232
ARHGDIB	4.74785717719975
FSHB	3.83184407714472
ANXA2	10.3750566709506
HLCS	3.81863951455735
MCF2L	3.765440294446
AK1	6.10638578104184
FH	6.63389044207977
LGALS2	3.89496047583513
SYNPO2L	2.78246668189398
KIAA1045	3.56311770140026
C1orf183	5.07146236255662
MAGEA8	3.34351647735323
DGCR8	4.54614249927604
GSR	5.50971146795989
NEU2	3.45182560566498
HIST1H4B	3.77112491152844
CACNA1C	3.03877819467787
FAM20B	6.30131546832749
HES2	3.25689784499019
PDCD6	9.25430031001339
INTS7	5.13749026539011
AMPH	3.38624076426872
UCKL1	6.29490718001723
ASB4	3.05728958909004
C10orf97	4.84758519778546
ALDH1L1	4.04498636856669
CCL23	3.28656706764318
OBSL1	4.63737831261251
SLC12A7	7.4941907769137
THAP4	5.97739470506873
RBM4B	4.98837637425163
OGFRL1	4.30420507799485
KIAA0831	5.23370319505972
C12orf11	6.86780442913554
PPP1R15A	4.34151923043648
KIAA0240	5.39091755851563
CD1B	3.19177417445645
FCGR2A	3.25127970346872
MDC1	5.39391712076142
MAN1A1	3.47329588214484
KRT9	3.60412007087509
HTR1A	3.51951868127484
OCEL1	5.11723946558071
ATP11B	6.83214589172526
NLGN4X	8.52655475756596
FBXO34	7.20066995783123
ALOX12	3.70981636714613
RB1CC1	7.04262459433298
PCDH12	4.35847615306425
RPE	4.61171466016707
EIF4E	6.53613063430416
CSDC2	3.98486640117244
ABHD5	4.81180270430656
TMBIM1	5.50424412106308
PET112L	4.90668319255509
P2RXL1	3.37266609229703
F2RL2	3.30085552503475
TRMT1	6.76804062217091
IMPG2	5.13225605720809
LRRC32	4.71499704004195
BGLAP	5.02047779328268
HTR4	3.42424626679504
MRAS	4.74411259051367
TRAF6	5.1260491876743
AXL	4.17048303453466
ATP2C2	3.87354981233405
LMNB1	5.64537577087941
TELO2	4.04811115649915
PNPLA3	3.6530019322811
CSNK1E	7.23749226395631
SRP14	9.92774062405973
KCNQ4	2.99038801538065
PIK3C2B	6.72572217927007
C15orf15	7.19030878075436
TUBB2B	7.8034780442202
USP15	5.37795198901378
C12orf41	7.75053055856902
CEND1	3.85579694224022
RNF31	4.65669391367679
TCEAL2	4.814671447234
PTGER2	4.13840165023338
UBN1	6.11173171049038
SLC5A7	3.36868535816504
SLC31A1	6.20945247317816
ADAM29	3.35191029271197
ST7L	4.47491584503257
GFOD1	4.92564570645524
CTNNA1	8.57164618660893
HRBL	3.99312808721711
CBX4	3.74097313487262
NTRK2	3.50825044694651
FOXN3	5.22003226574934
MFGE8	5.33151399792994
PFKFB2	3.78464602711638
TAS2R4	3.50992453325139
SH3TC2	3.18692366601001
IL10	3.17071621038446
PXMP4	6.06553052372364
RNF167	6.20338922921406
PRMT5	7.15264506501662
TSKU	5.26217601441634
ATPIF1	8.97823432438616
ETV3	3.15385520632105
PAK7	3.17144177874219
PDLIM1	7.57196183155892
CEP63	5.15757761824202
WDFY3	4.95216144190907
RNF126	5.04937347203007
DPM1	9.01889103800465
CLIC4	6.7163584455616
ACR	3.92640296013589
KLK7	7.57963854006236
ALOX5AP	4.62284566149696
LRP1	4.39301226188677
TNK1	4.93808895042641
TAS2R9	3.14818205235807
ZNF16	5.66220200457068
POLR1B	5.06603711214438
SLC8A2	3.94429955923452
OLFM4	2.92279279838224
TACC1	4.92214936934819
SAMHD1	7.0418043433763
ATP13A2	5.95817894162944
KRT4	3.57551593454437
PAX6	3.47233076600043
SCG2	3.44545000244211
SLC17A6	3.41389297381957
TUBB4	4.99210662803583
PADI4	3.05498513609146
FMO3	3.12280161751796
NLK	3.61654716119615
POU4F3	3.00164751264636
MDM2	3.81135930705794
CAPNS1	9.31616715915462
SDF4	7.49262019486345
ITGBL1	3.00118481777890
TAP2	4.5008823515276
OR2C1	3.3568330219048
KLHDC3	6.8994249681001
EFHD2	6.94305830426397
GALR3	3.64663989655592
NBEA	2.92061127267572
ABCA6	3.03657240518098
ABBA-1	3.84496976196165
GNAI1	6.36185009503724
CLDN3	7.80766072393669
AKT2	3.29580802279743
EGFR	4.03075737729235
VPS4B	6.35955909672822
RBM16	7.71349077178515
GALNT6	6.55442104539891
ZDHHC3	5.81506299764244
SLC25A4	5.67003303003575
CYB5B	5.78264864472974
NDRG1	6.14237680802566
SESN1	5.05580206572198
GBE1	7.3358515480239
MRPL46	5.83716371660263
CLASP1	5.95577661975068
FARP2	4.79244527950715
ACOT11	3.75504607419208
LDHAL6B	2.91624750434834
MAPKAPK3	5.8603953655859
NCAM2	3.13295887674129
AFAP1	4.38770774497465
PRKD2	7.11077225778072
OR2H2	3.40722639460535
ZFP36L1	6.772256876276
DZIP1	4.84378814805376
GPR161	4.78590669120602
RNF146	4.74155966760707
NKX3-1	4.02742549323900
CCNB2	8.23351479667003
ZNF10	4.72976096114227
WDR74	5.27534234911755
FAM134A	7.3336775796232
PCNP	7.96897504105227
PURA	4.81616102037006
DNPEP	7.17647586864755
ERBB2	5.17480121168019
CREB1	5.71844957404599
NEO1	6.60267077771037
DDX3Y	3.41695391841574
RPS3A	12.4131642094536
MXRA7	9.71168178061004
LGALS3	9.92180244648917
GLT8D1	7.67068099077358
TMPRSS3	7.34638468809821
UPB1	3.24340688934682
LAT	3.70605288153409
CLDN14	3.98225770917559
DHX38	4.40105319139002
KCNA3	3.30278950900303
BTBD1	7.53932295828511
TARS2	5.2888473508939
SKIV2L2	7.35121586114044
ABCF1	7.86393612960128
CDT1	3.03032228264404
ZHX2	6.40318474173752
FCF1	4.69791110480103
LRRC49	5.45496241025126
GUCY1B2	3.56183784974483
CD28	3.29146385863993
SMARCA4	7.53847811705016
SEPT2	8.24132087557949
SOHLH2	3.42474756618681
MCOLN3	4.22994432944206
LRP8	5.11204618804095
TAGLN3	3.99708961366974
MASP2	3.72523123026309
GPATCH3	4.61041954478907
TTRAP	8.43860773711989
AGL	7.49660988370838
NFE2L3	6.48673094709227
PSD4	4.34591399510792
PALMD	6.21117580768436
CCNB1IP1	8.86689846873252
TMEM43	6.006405698359
OBFC1	5.29633232111105
STAT5B	4.23053445110518
C14orf79	4.60485417991838
ENPEP	3.88023015075783
SSB	8.86745351947262
SCT	2.91988787855277
TIMM23	6.94341947100795
SKI	3.68200582088357
SLC22A13	3.25256885729425
AKAP3	3.82765738093783
OAS2	6.13448037439591
KIAA0423	5.35703861638044
SEC61G	9.70089622015932
CAPN11	3.19226481718747
TMEM50B	6.60630331594258
DEGS1	7.46927365268251
ARHGEF4	4.02176705046033
DBNDD1	4.10787330816391
TBL1XR1	4.73282015930739
FAIM	6.26333368193043
SP140	3.19600066012423
G6PD	4.92703445515481
NUDC	7.70420666659422
GABRP	3.89476078534224
SCARA3	5.58389776462151
TACSTD2	5.54851421177419
EIF3J	6.80640762550711
PPP2R2A	8.05524519366454
CPA3	3.11451522269439
PVALB	3.31573417400493
BCAT2	5.91417414944284
MFN1	6.06131976788448
