Hybridization REF	GHYLL_p_TCGABatch17_Mashima45_HT_HG-U133A_96-HTA_B05_472052
EIF1	10.3312545655156
CETN3	6.5082289236271
FPGT	5.87807411941657
PRY	3.75781786021379
NTHL1	5.49473036138488
POLR2B	7.9949547625052
RPS28	11.5163337680077
GDF10	3.13130152570751
COQ9	7.86380619159316
P2RX3	2.80027923451679
GCC2	7.62633969248358
RARRES3	7.9944301808953
PLXNA1	6.05364769000417
WBP4	4.72708649359877
KIAA0100	5.74365282041469
PMF1	5.67503775903168
HS2ST1	5.84395698192861
CRELD2	6.49951357453127
C8G	2.98498266615315
CD82	5.42937992244727
PMM1	4.5940549455265
CBLL1	4.03231684729724
LIM2	3.37407116326792
VAX2	3.67406486821399
SETDB1	4.99453575122859
LRAP	3.45090804460553
GCLM	6.42531810765517
CPEB3	3.50619872646036
PPM1A	5.86428770679933
INTS1	4.0416492934405
MMP16	3.14556588952581
CAMTA1	3.64028763901187
SAMSN1	4.22694174932248
DRD3	2.93811587872582
GMPPA	5.4097279665766
C11orf73	6.35046160914094
AIPL1	3.95061774342927
PTP4A2	8.86110091899976
IL24	3.34786517211317
BDKRB1	3.22189874667304
HPCA	3.39393034050872
MLF1	6.00845649167345
SEC14L1	6.84804196530582
CHFR	5.36970849244752
EMILIN1	3.26560546124895
THADA	5.77950476118527
TAF12	5.17276564950036
NDUFS4	8.95818097760034
ID1	6.51316193271168
PIK3CB	3.66782089911014
COL18A1	7.35283348220984
PDZD3	3.25727201391007
TBC1D17	4.13137626597436
COX8A	10.2274639136421
CDCA4	6.2830736535395
C2orf44	4.21474169382236
C9orf16	7.75969276278342
ERBB2IP	8.15551882669182
EMX2	8.74827895673325
FUS	5.65323378512802
NIPSNAP3B	3.4380727680777
TF	3.24332611028334
CXorf56	4.89937997381677
CLCN4	3.88518880362001
PWP2	5.17445684232171
MMP15	4.29258844181758
MTMR14	5.56530212106741
NPR1	6.83847868927347
DNAL4	4.84715629714556
ELAC2	4.27874946668369
ASS1	11.0478832500538
IPP	5.49164174856834
TMEM59	10.4967630990959
POLR2J	8.6913169158388
SEC23IP	5.89723632568726
RGS4	3.85894244911304
UQCRC1	9.43642968740584
SNX6	7.8931765260673
DDX18	7.42418589921311
POLG	4.27141444003931
ADAM23	4.08714182521186
ZNHIT2	4.05888818559824
TFR2	3.27035849661444
NCDN	4.71611505773691
RAG1	3.39347412374641
POMT1	3.86009845648753
CYP1A1	3.11811793436721
SNAPC1	5.85317837111355
GNA11	5.00853069400333
CCDC52	2.91618544272810
CAPN1	6.9814035301567
DDHD2	6.09333599523662
UPF3A	5.87156970582844
LAGE3	5.58996596206385
GNRHR	3.08019360798797
UNC13B	5.43142006776281
TTLL4	4.17022215685799
PPBP	2.8168594426238
HTR3A	4.28746030856193
SDC2	6.02249599526414
ANKRD49	7.34732966917584
BTF3	10.2591590800044
COX7A2	10.6176687841441
SARS	8.9314694708051
C13orf18	3.65746587303139
CACNB1	3.79502924608543
QKI	5.83466363961433
SETMAR	5.27827730799449
LAMB4	3.14168853998461
MAN2B1	6.97216743513007
EML3	4.21423491749069
ACADL	3.30424825623925
OFD1	8.1644572232343
CGA	3.42177952154657
EIF3EIP	10.5095667492115
PEX16	4.88525630988857
GNG12	8.09277471958158
HABP4	4.71838675465905
CNTN2	3.37123000095110
ASNSD1	8.16596657377126
FUT4	3.97636553781155
DBH	3.39502428012097
CD53	6.45582849546444
HIST1H2BJ	3.36502268273806
TFAP2B	3.19638690631547
ACF	3.59442598335673
TMEM11	5.61390375739797
CDH8	3.26119766629229
C3orf32	3.38888968715955
AGPS	4.66352411953624
C4orf18	4.21317899407999
PCCB	6.91047402072373
IPO13	4.91021899734155
PECI	7.25846151407088
UNG	7.38746348323149
C6orf105	3.57432777850288
GSTP1	8.02679222619852
SUV420H1	6.71177145975274
ARHGAP15	3.49601917570331
LTBR	6.51886034342983
TDRKH	3.47426183867983
PSG4	3.5412127961482
SLC9A3R1	6.94759850528242
NBPF3	7.9435706905526
SLC9A3	3.63991739580072
OSBP	5.73112322459494
PRR5	4.40630674864311
CHMP7	5.16129075796723
ADRA1A	3.10280694734349
ASAH1	6.9383294920923
FKBP4	6.74422368562998
ZNF350	4.69557186735379
DOM3Z	4.88410790077726
GIPR	3.86975855479481
AHI1	4.54142374143323
BST1	3.66202213112936
NCR2	3.42378646107533
NADSYN1	4.18952115900723
UBE2W	6.67220033065152
RGS14	3.94947996876373
KRT15	4.43562359414854
SCN11A	3.6964054553649
GFI1	3.52848523078879
FHL1	4.03070788010444
SMC6	6.26845476348895
GATA1	3.52593629294903
OSGEP	4.51067134192252
ARMC6	4.60604085911985
HK3	3.45760807595111
PSMD5	6.84363395729413
RSU1	7.62608542459633
RPL4	12.0080979072811
MAD2L1	6.57135014886414
RBPMS	5.56676353216815
EIF4A3	9.04289607132997
E4F1	4.98121475707641
DLEC1	3.32032405001951
PRPF3	4.97897337872347
EMR1	3.13119788783827
CHMP2B	7.0947864639899
CAMSAP1	3.97480570807537
RPS21	9.68899404971688
XCR1	3.54980358293244
ARID5A	4.00519020420221
RBM6	5.55857345862188
UBE2N	8.1801645790503
KLF4	3.89081894545643
MGC4172	4.14946742438099
LMO4	6.50677245174466
KLKB1	3.107014446777
HDAC3	6.8011828923663
HP	10.4444672084007
SCHIP1	6.01906892015795
BTK	3.52907495353214
KRCC1	7.09538446643235
PRND	3.31996602147057
C6orf27	3.53293788729991
PIGL	3.35401728523662
CLCA1	3.51437407197518
C1orf112	4.34594525312509
OLFML2A	4.13036427442893
HUS1	4.66005020476178
SFRS6	8.32603990721678
CXCR7	8.24301907952185
UIMC1	6.04698857720262
FXYD2	3.76317315186214
GOT2	8.29124617316242
ZNF667	3.87680262903046
TFEC	3.26562906656498
ATP7B	6.8770021985254
RAB38	4.66090054105599
POLD2	7.06176703613447
PPM1H	5.46810357250999
DCX	3.25034164957395
NFYC	6.09821717965377
ZNF228	3.55133722086597
KIN	6.02232107532456
PLSCR4	7.1653170763538
HIST1H4I	4.14860225889789
PPARGC1A	3.08510398271099
HIG2	6.39778298432388
KCNK10	4.04230680451608
EXOC1	6.91419605219775
OR6A2	3.77001747295456
ETFA	8.68275407246932
PDAP1	4.8078925870367
C19orf6	3.52970363023365
POLRMT	4.0983951842799
ZNF146	8.5465645686461
MIA2	3.21942453720483
LY6G6E	3.17431373724930
EIF4E2	7.07486548945638
NENF	5.11407861180321
HOXB5	5.38778398613475
ZNF324	4.43983963241144
CUGBP1	3.61146388004508
ENTPD7	3.83139616609765
TTC13	5.21315481150121
GJB5	3.31570253087556
PRSS22	5.11226863632725
CYP3A5	3.41786989408068
MBOAT5	4.57055628736876
CUL4B	5.59456403018379
CENPJ	3.61249812344281
KIAA0664	5.54637474692048
PITX1	3.9258610835626
PDGFRB	4.72856950735291
RDX	5.2629099136872
CELSR3	3.88632853757789
JUND	6.06608245488271
ITSN1	4.81050289520024
CHRNB1	3.51863154689383
EHBP1L1	3.5501946328543
C19orf2	8.96296703001116
FETUB	3.07103839180166
CAMK2B	3.31880026347807
DCTN1	6.04744646739005
TNKS2	6.76794881870569
MRTO4	6.2685986799837
C1QBP	5.91740285746252
TTC3	8.23299847654834
NDUFB8	8.37321564422324
CADPS2	5.37864399090459
EDG2	4.04729302129332
MYF5	2.92969581820639
SEMA3G	3.89180502166813
IL23A	3.81693793539796
GJA9	3.48290763832127
R3HDM2	6.81522975313803
C5	3.67999266104029
SLC2A10	7.0595921822564
TRIM45	5.00918176690007
TSP50	3.67547404836825
PAQR3	4.52065992021237
ANKRD26	3.51929994867092
TCP1	9.0958209772745
TMED7	7.91634482909013
CMA1	2.87357543821077
PTCRA	4.24565439400169
HCRTR1	3.56450655175398
FST	3.94208723157634
PAWR	3.73723155801703
LDLR	5.05872984219736
ASTN2	3.55973218495648
SCRN1	7.68180202602648
GPATCH8	6.26722089007881
KIF4A	5.73609076280051
TANC2	3.52928517842805
ZMYM5	3.66321594074197
PGM1	8.46550114041746
ZNF586	5.50340286591883
POLR3G	3.64632072747796
CPD	6.43036985405486
SNCAIP	4.16670265460978
DCT	3.25263887131792
HLA-DOA	3.48260697276753
TANK	6.00138018829832
RCAN1	4.83002799278366
UPK1B	4.59898762642485
DNAJB4	4.77121530389306
UGT1A8	3.13202380049723
LIMD2	4.07158200125885
HIST1H4L	3.6102023398145
PECR	4.86873807589507
HSPA2	4.42041824882389
SERP1	9.4087356831829
TACR2	3.75208230028305
NUP85	5.78987070247205
CD177	3.32877598860392
GPR135	3.25097291567220
PIGG	5.67735479574018
LGR5	4.59511483307585
JAK2	3.65260714989174
DPYSL4	3.34865751933275
TM9SF4	6.42233147407475
PTHR1	3.33782440094021
SIRPG	2.81081969742977
ZNF264	5.40621746415836
BICD1	5.80622804484967
RAB5A	7.46756798936043
FLJ13224	3.15301849995889
METTL5	9.22480410725941
HERC6	6.28486701542703
CASP1	6.30475278877703
USP9Y	2.89145776978028
LRP1B	2.77884685483969
XAF1	6.83443671483114
PLA2G4C	3.57752298861575
APOA2	3.21017770483716
SPAG6	2.90177562627795
KALRN	2.86048507051401
SECTM1	6.23017410239726
THOC7	8.73981088805725
IFNAR1	3.58124242474202
TCTA	5.3476612394824
NY-REN-7	3.39121028152280
TALDO1	8.90786025182638
B2M	11.8213822051315
LPPR4	3.16010377124759
SQLE	5.12666383144741
SEPHS1	7.15891873396534
EIF5A	5.80296790972104
FAM49A	3.79420453842391
YTHDC2	3.67650162316606
EHD2	4.58038958020347
NCF1	3.43806248559087
SPG7	6.00524966664633
ZNF614	3.52563502532287
HOXA5	4.923112546002
NUP133	7.92483497016858
FGF12	3.50822432871957
SLMO2	8.7397237590336
INPP5B	4.65620956500020
PPID	6.7311734737534
SNTA1	4.14741549641552
IL20RA	5.97522795125444
UBE2J1	6.2774903170724
CACNG2	3.12583909939564
GCM1	3.23703004571016
ELF1	6.96330287200872
TLR5	6.0602745577518
TCFL5	6.7551130238581
C1orf107	5.74066171573681
C19orf22	5.91177241259657
SAFB2	4.88263530720682
MAP3K7IP1	3.69729986949655
NCK2	7.081725599817
OXA1L	7.79902701995327
KIAA0652	5.09659565190988
KLRG1	3.5922574166511
FRAG1	5.40187218962594
ZSCAN12	3.07502713314241
PSMD12	6.98656677675332
E2F4	5.19522154830812
CLEC4M	3.63985128276775
KIAA0999	5.4412959500757
CLDN10	9.26237045737326
MGC13053	4.03649443295433
TAC1	2.58418412661407
GYPA	3.29771534118590
HPCAL4	3.18368429174107
TRAIP	4.12628398382887
MEX3D	4.16908823521232
KIAA0232	6.49366796881422
ERCC8	5.48665472741665
NFAT5	5.81325638511507
GPX4	8.8330534668716
CSPG4LYP1	3.28793764217422
KIAA0368	5.3054192865889
FBXO3	5.66004889867759
DVL1	5.3054018902883
CMKLR1	3.63448515405113
GPR157	3.65610097613338
TYMS	7.5488772798397
OR52A1	3.28359581741718
PEF1	6.03727983150459
ZNF750	3.40136014233815
ALG9	6.23351289500807
MCM5	4.66548946325779
SDK2	3.61209176130629
BAIAP3	3.89299538879357
RABGGTB	7.45854241324467
KCNK7	3.56756528516071
PTP4A3	5.69183295569585
ANKRD40	4.09778171475412
CALCOCO2	7.6120167090438
TMSL8	4.75493845908602
SNCA	4.11878918548844
ZNF551	3.90812265756133
HBQ1	3.63027134722180
ARHGAP26	4.67818661298046
GEMIN6	6.64878490149929
HRAS	4.42092190758361
KLRC4	2.88945299544806
BSDC1	4.95747299470354
DSC1	3.53748668889591
RNF43	5.02354067059163
NDUFAF1	5.92106993108992
MAP2K4	5.08767794516004
FOLR2	5.129198890407
LYZL6	3.69505408267621
EPB41L3	3.55378758525007
TEKT2	3.78755756919704
CDKN2B	3.45326560945881
WSB1	5.431363188013
ZNF480	3.45753005150901
MAP3K6	3.98170140512483
PROS1	6.50519842922654
PSMB8	7.92966611395036
HN1	6.80108429055675
MAS1	3.31280431272179
APOL1	5.2610244496372
CSHL1	3.30773751886567
ZBTB7C	3.37879399113177
AHCTF1	5.74424463051597
SAE2	9.39595741778546
ITGA2	3.74832728096436
AP2S1	8.05890205426545
P15RS	7.62319329066427
MME	3.49133200945833
VAT1	6.7177439792112
MAST4	4.91323566914243
TUFM	9.26628213685733
KRT33B	3.19883542876588
THEG	4.03268156845107
KCTD2	5.19762525899921
WDR26	8.39442946094406
MFI2	3.10398407629721
KRT34	3.13093043633587
NR4A3	3.37883790359098
SGSM3	4.28202904136013
ARSA	3.74920205867904
TOMM22	5.6035221011649
SOCS3	4.11610420927726
UNKL	4.26940038043774
POP4	9.45046093881568
BHLHB3	9.9387119425591
MALL	4.27196306010957
SOX15	3.25475472267986
CCNA2	4.29340358869594
PARK2	3.29705311279122
GPR124	4.0247490923198
TMEM132A	4.25079311897686
CGRRF1	6.24580930534984
RUVBL2	8.02524214875808
MCAT	5.22664150007836
WNT10B	3.59814964156883
ISCA1	5.4983520689194
RPAP1	3.94646271895498
C12orf48	4.97095327097424
RAI16	4.54834993107579
RPL27	8.96993415974423
EPN1	4.10984818550784
MAGI1	2.79971945880773
GBX2	3.18305772118455
SLC35A1	7.42264714733057
GAL	5.45270212057574
SLC14A2	3.89656726003733
RDH11	7.21172152960163
ZNF518	3.99474988939452
PCYT1B	3.31131718927257
AUH	6.23665058925466
EIF3H	11.0105613982757
KIF1B	5.80192835660841
MBD2	4.84807206101583
AMOTL2	8.1021719588123
C6orf120	6.29081759233886
PIGT	8.60730175199937
PSRC1	4.77492275459878
PLA2G10	4.04984605732245
ALAS1	7.58459062630625
FOXO1	5.78814429227132
C17orf62	6.18581701345761
KIF5C	7.09438427502887
DUSP10	5.61362256030779
CRLF3	5.51090176633691
CLCNKB	3.89543392503654
PSMA5	9.06115888880176
FARS2	5.22840770808243
CCDC28A	6.25470138850539
AMPD3	4.25938941972428
PIAS1	6.88192966387491
ADCYAP1R1	3.26424442680779
TMEM134	5.96798029209653
CDH20	3.01744578146130
FBXO7	7.34063644138646
FLJ14213	4.23160426484013
ZNF3	5.18007350080495
LRRFIP1	7.01536502600347
TMEM49	8.65253909945161
CNOT2	7.07622615962953
CBX2	3.11741228499489
ZC3H14	6.7812467383884
ALDH5A1	5.83213874319829
HNT	3.37584403601351
SERPINA4	3.01422926675962
FLJ20920	6.12393319616077
CRTAP	5.20147455157436
DDX50	8.50492964315787
STYXL1	6.7913684021134
TK2	4.32764693192717
BLVRB	7.99538331405085
STMN1	6.09291001972633
GUCA2A	3.32694826067487
DPP6	3.4427529502106
GALNT10	4.32985326161793
STK39	5.46852175367227
MMP24	4.13804519866825
CKS2	8.44323394728323
RHO	3.58402305498733
BANF1	8.71243474427433
CR1	3.14675199896422
RPS6KA2	7.1634800044791
HMBS	5.61199600428428
C20orf112	3.80799652034722
SLC25A24	7.57860982751018
MRPL22	8.71312804293543
SLC25A15	4.27641680384513
GADD45B	4.85999337733389
TDP1	5.32941793211209
ZNF287	3.8282278300102
DAAM2	5.49061588077814
C11orf57	6.24693321979138
RFK	6.58747000584477
ZFYVE9	4.14723210219157
TCTN3	7.41892860014976
STCH	5.91034729245674
LOC283871	3.54292794452757
NDUFB3	7.8878155854296
DEFB4	3.44811365808067
FPR1	3.51659466744993
FMNL1	3.76261348799956
SEPT7	10.0014999406123
PTCD2	3.94679314551375
GNLY	3.56117838202355
GRAMD1C	5.48496200603752
ZNF165	5.03460856964683
TR2IT1	4.08011925963574
ARMCX3	8.0831010871116
NDE1	5.46190716937423
MAGEF1	6.38312351272724
ITGA10	4.38423423948002
ARHGDIB	8.4263278509572
FSHB	3.75900055432455
ANXA2	10.8162927816508
HLCS	3.84284022269371
MCF2L	4.56753662149496
AK1	5.72344805506691
FH	6.67260640473494
LGALS2	3.82305998633077
SYNPO2L	2.76087280508111
KIAA1045	3.37592077416325
C1orf183	4.70893157542084
MAGEA8	2.97099556112688
DGCR8	4.46806515442754
GSR	5.5019651931453
NEU2	3.37933513215416
HIST1H4B	3.52759762936928
CACNA1C	3.18368747160820
FAM20B	6.29328401959898
HES2	3.16886565810081
PDCD6	8.90304342406507
INTS7	5.70603632979291
AMPH	4.07540064037989
UCKL1	6.56246056544605
ASB4	3.04327531896205
C10orf97	5.23812888467281
ALDH1L1	4.14776746726359
CCL23	3.41005585800748
OBSL1	5.21302573198543
SLC12A7	6.6914947713026
THAP4	5.52773088790664
RBM4B	5.57232066652316
OGFRL1	4.07300839059522
KIAA0831	5.76530987669786
C12orf11	6.66392124515295
PPP1R15A	4.51588664257899
KIAA0240	5.62591191285255
CD1B	2.95229663806669
FCGR2A	5.2002523736711
MDC1	4.84149562951206
MAN1A1	3.49223070552183
KRT9	3.22730187780436
HTR1A	3.27730740929302
OCEL1	6.25601744576953
ATP11B	5.32930076347986
NLGN4X	3.88971310816584
FBXO34	7.12564143402875
ALOX12	3.44973530824685
RB1CC1	7.24198693075139
PCDH12	4.50692289731805
RPE	4.91856065252892
EIF4E	6.67180353454583
CSDC2	3.80551628829564
ABHD5	5.19313473693262
TMBIM1	6.37469632038663
PET112L	4.35144086014672
P2RXL1	3.11660937143711
F2RL2	3.02480116108743
TRMT1	5.07419913035019
IMPG2	3.48467283021479
LRRC32	5.44944049526222
BGLAP	4.21395899861939
HTR4	3.39433263408741
MRAS	4.66656913757632
TRAF6	4.5273857265269
AXL	4.39590539657169
ATP2C2	4.24203201182211
LMNB1	6.02727817206872
TELO2	4.18504176050716
PNPLA3	3.44550670839232
CSNK1E	5.22008881652796
SRP14	10.4902041784002
KCNQ4	3.20255939917622
PIK3C2B	4.7249716462721
C15orf15	9.03875793653366
TUBB2B	3.53814771669463
USP15	5.02347197409903
C12orf41	6.93459820149255
CEND1	3.62493910290877
RNF31	4.46038365055785
TCEAL2	3.79798244611299
PTGER2	7.34750864280163
UBN1	6.07467002335481
SLC5A7	3.37117402212401
SLC31A1	4.65139883190077
ADAM29	3.28805216184215
ST7L	4.30311865028742
GFOD1	4.5205526227205
CTNNA1	9.45609279561678
HRBL	4.02088010010024
CBX4	4.03928371904090
NTRK2	3.38433583105521
FOXN3	4.44993198464548
MFGE8	5.24967032820867
PFKFB2	3.96358739876719
TAS2R4	3.51638787545637
SH3TC2	3.16764921458174
IL10	3.34908424731207
PXMP4	5.65398650315905
RNF167	5.45687901540571
PRMT5	7.19521749246199
TSKU	6.13240402289677
ATPIF1	8.08796648039864
ETV3	3.38768605494295
PAK7	3.13322077769453
PDLIM1	9.87758707498358
CEP63	4.53745362955414
WDFY3	4.40521302237872
RNF126	4.4157884380366
DPM1	9.45858045998681
CLIC4	5.99527280186543
ACR	3.53472249342139
KLK7	9.14652159830657
ALOX5AP	7.09244762462515
LRP1	4.55485439772418
TNK1	4.62048989559355
TAS2R9	3.36304738603946
ZNF16	5.55615963956961
POLR1B	5.09722940120982
SLC8A2	3.75642693168839
OLFM4	3.80976783437573
TACC1	5.60963337365468
SAMHD1	8.41765772484694
ATP13A2	4.50604372459033
KRT4	3.74458627670017
PAX6	4.29467192651541
SCG2	3.22822639826756
SLC17A6	3.70377528600549
TUBB4	3.90706788736197
PADI4	2.97744667697637
FMO3	4.04460456908017
NLK	3.95762053455339
POU4F3	3.26379356679072
MDM2	3.65896117315625
CAPNS1	9.9227966085583
SDF4	6.33933965496603
ITGBL1	2.97513285670395
TAP2	3.78217989387172
OR2C1	3.4809511438092
KLHDC3	6.15552747349419
EFHD2	4.8937866320647
GALR3	3.74939266465458
NBEA	3.47768811704337
ABCA6	3.2387213531147
ABBA-1	3.62751006152630
GNAI1	5.1152738931408
CLDN3	7.85280598264667
AKT2	3.47406510844644
EGFR	3.83104411769077
VPS4B	7.82282500632371
RBM16	8.12513280198652
GALNT6	6.125340628064
ZDHHC3	6.30173312891562
SLC25A4	6.36566725572656
CYB5B	6.76486926284031
NDRG1	7.33729114702517
SESN1	5.29282487762021
GBE1	6.77617014840744
MRPL46	5.88351745893355
CLASP1	5.25491932545543
FARP2	4.07572819584798
ACOT11	4.1190988031238
LDHAL6B	2.98782606726302
MAPKAPK3	5.46524416431462
NCAM2	3.09422301360493
AFAP1	4.30507549680269
PRKD2	5.84727665454535
OR2H2	3.2317495611587
ZFP36L1	7.90266105825186
DZIP1	6.07326456595856
GPR161	3.82664381253391
RNF146	4.80515392984227
NKX3-1	3.88629550773656
CCNB2	7.12280998880586
ZNF10	3.36117971337665
WDR74	4.81309752586688
FAM134A	7.67247972793055
PCNP	9.16653625319661
PURA	5.90475073767146
DNPEP	6.65968347518563
ERBB2	5.29099275095211
CREB1	5.7800176498313
NEO1	5.90833306093226
DDX3Y	3.37488307199576
RPS3A	12.4379107786574
MXRA7	9.90057700753826
LGALS3	10.9243206881223
GLT8D1	7.25522397841578
TMPRSS3	6.0934710815627
UPB1	3.39275317738061
LAT	3.46959064749103
CLDN14	3.58411667145471
DHX38	4.81222392793776
KCNA3	3.23270563258658
BTBD1	7.88156378402517
TARS2	5.51811259887771
SKIV2L2	8.95731268520675
ABCF1	7.3780501861626
CDT1	3.39484822768464
ZHX2	6.63824796981118
FCF1	5.03346568411174
LRRC49	4.29141397235807
GUCY1B2	3.87838858937951
CD28	3.36184447412192
SMARCA4	6.42512970276944
SEPT2	8.56438606782435
SOHLH2	3.35592623039117
MCOLN3	4.08801453702788
LRP8	5.17315252213738
TAGLN3	3.76490043608958
MASP2	3.68315461658785
GPATCH3	4.25655481953184
TTRAP	7.89791901799633
AGL	7.6272055607183
NFE2L3	4.24064708921388
PSD4	3.77439005331697
PALMD	5.66005336112701
CCNB1IP1	8.00692132302824
TMEM43	7.54382681206757
OBFC1	5.46584972266275
STAT5B	4.62716636618349
C14orf79	4.2688455033217
ENPEP	3.71197788961443
SSB	8.55619508018048
SCT	3.10134881310192
TIMM23	7.33497019154876
SKI	3.57577707991202
SLC22A13	3.41541258767192
AKAP3	3.42591210717539
OAS2	5.8903199483077
KIAA0423	5.52369690378378
SEC61G	9.75083259856149
CAPN11	3.03056628183227
TMEM50B	8.05195601255738
DEGS1	7.85355761152096
ARHGEF4	3.25950766469559
DBNDD1	4.39282810447692
TBL1XR1	7.34523589480815
FAIM	5.95343246085617
SP140	3.12403656812534
G6PD	4.73533258934522
NUDC	7.02532191442257
GABRP	3.48285447566125
SCARA3	5.63309578052744
TACSTD2	5.84990280092871
EIF3J	6.49762078033416
PPP2R2A	7.07690299726049
CPA3	3.26985961957861
PVALB	3.04521073282888
BCAT2	5.73571177751748
MFN1	7.01899440921545
