Hybridization REF	LENOS_p_TCGA_Batch18and19_HT_HG-U133A_96-HTA_D11_491238
GRM2	3.83851629452515
OSBPL8	7.23222138033446
PROSC	5.6805434562988
NR4A2	4.89083295088022
RICS	4.48416156122692
PIR	4.13002327618702
PPCS	9.27910497249964
IPO9	6.1126785959866
LONP1	6.6534387032741
EVC	4.23556771404192
CXCL13	4.02904368556273
SCYL3	5.06348313371863
KIAA1199	6.03576766328584
SORL1	7.82393210119132
NAT10	6.3534940224742
CHD1	6.4440445236651
SYN3	3.62542369464617
DMC1	3.96935059616387
SLC22A2	3.64565238616452
SERPINF1	8.96947751608002
C20orf27	6.43887736754958
OR7A17	3.17121727341714
RPS6KA5	4.91684164795201
LHB	3.36396882392911
TAOK3	4.78911280948336
STK25	6.18017034714557
SLC12A4	3.68295141246125
BRCA1	3.93393841249363
GBL	6.08027901438590
C14orf108	8.6992808835521
CDC25B	7.4462830652448
BMP3	3.25901824284552
MAP1LC3C	3.42649306560250
TMEM180	3.48902167133462
CRYGC	3.79277957278134
SLK	5.15498293263662
POU3F1	3.39626846027449
C20orf32	3.87705922668807
USP52	5.90675740609586
HIGD1B	4.38581356805344
BAZ1B	6.44505186138976
USP6NL	4.53010564427650
SLCO2B1	4.21402527733891
ABCD4	4.46624291300505
DIMT1L	6.58383029607127
SLC25A46	8.3102613504077
LARP7	5.7980251773339
TEK	3.85136856264729
CD160	3.62514016244994
TERF2IP	8.27526547021608
PHF20	6.11830284871957
COL1A1	9.1261708452173
KIAA0090	5.47345085026533
GTPBP1	4.63445823275897
GRK5	4.18913789729506
AP1S2	6.18278850155492
RAB33B	4.96727094545616
CA11	6.07867497035207
ALDOC	7.08037092228982
NUDT1	5.5676387404574
ZNF212	5.57271398684052
ACBD3	8.23613115589646
ZNF83	7.42782433002518
PRDM2	4.8208952064802
GDPD5	5.62261613343745
PDCD4	5.62895931672409
CEP350	5.29409961526502
FOXP3	3.2898345664679
SMYD3	8.2202667229282
CST7	4.63078925015709
SELL	4.18132759800237
CIAO1	6.15583563639742
LGI2	3.73308205991977
WDR45	7.59599133407043
ANKRD6	8.91124979422436
LTBP4	3.61218402410487
PSCD3	3.21123983746572
PYY	3.21876083858954
KCNC1	3.13669172490012
SIRT6	4.37095979329739
CCL19	3.58984290078799
ARHGEF9	4.13980394230627
ABR	4.35748327703591
C10orf22	6.44448692392398
STK17A	5.99252617243411
FOXE1	3.54898872152652
GML	3.31351055759349
CNGA3	2.99950520706633
CD38	3.33932320666409
ZDHHC6	6.90500819892145
NEFH	3.21946028434117
PGBD5	3.77612686535039
CTDSP2	7.02228212608133
RMND5B	5.55477794701649
ZNF257	3.65735094509759
DUSP4	3.48038727264646
FLJ22167	6.58937021133966
EXOSC7	6.36874170002424
ROR2	3.94850982391786
FOXM1	5.09059139229798
ZBTB48	4.49478394258238
BUD31	7.99940172030538
MAOA	3.69918428080075
CCDC41	3.7482463983937
TNNT3	3.71289281834575
FBXO11	5.1117169079853
GYPC	6.08976678212503
PLIN	3.75848816918939
RFXAP	3.42620728735459
C6orf15	3.85595810536493
RNF4	8.26273403553133
F8A1	8.49410908918813
PPP1R3D	4.92781303905375
GRB2	7.09068119206038
TPM3	3.21093080439338
SYT13	4.00125698939003
EPB42	3.51722123451371
RP5-1077B9.4	5.09968409840886
EIF1	10.8410224790752
CETN3	7.38898096981029
FPGT	5.16399233631612
PRY	3.61508863355548
NTHL1	5.20583037969698
POLR2B	8.99057810213846
RPS28	12.1405962381252
GDF10	3.10776893111933
COQ9	8.56885409727897
P2RX3	2.98539950944022
GCC2	6.17272918415043
RARRES3	7.22424932636439
PLXNA1	5.98221592198906
WBP4	5.40413575181486
KIAA0100	6.40231430748162
PMF1	7.36691219629681
HS2ST1	6.00891446771662
CRELD2	7.57081103750123
C8G	3.02569634851083
CD82	5.24990609275561
PMM1	5.95119434446075
CBLL1	4.35131724310683
LIM2	3.25605186557633
VAX2	3.59062382473524
SETDB1	5.42426779856978
LRAP	5.72887835891505
GCLM	7.43485445556099
CPEB3	3.18565990942321
PPM1A	5.8249347606005
INTS1	4.1955109861065
MMP16	3.42295338703312
CAMTA1	4.02262281165789
SAMSN1	5.38412223010038
DRD3	2.82028367017624
GMPPA	4.97867528899259
C11orf73	6.49140370064868
AIPL1	3.84749707661544
PTP4A2	9.8221770332342
IL24	3.31067462692021
BDKRB1	3.37386041684290
HPCA	3.42275286959792
MLF1	7.01250621794087
SEC14L1	5.47544611017023
CHFR	5.52339133917896
EMILIN1	3.72442537895365
THADA	6.420735497248
TAF12	5.98279500196043
NDUFS4	9.6183469636264
ID1	5.63397511513209
PIK3CB	3.74777227391246
COL18A1	7.64284253949663
PDZD3	3.22479336399323
TBC1D17	4.60165394348842
COX8A	9.74961352328132
CDCA4	6.37119183984857
C2orf44	4.54203111520514
C9orf16	8.1109218062421
ERBB2IP	7.29049899093944
EMX2	8.33252995518647
FUS	5.44043034566971
NIPSNAP3B	3.37712101594352
TF	3.23310324785514
CXorf56	5.28659583137252
CLCN4	3.74159114288866
PWP2	4.86082082244917
MMP15	4.58588197087361
MTMR14	6.1330424706544
NPR1	7.36280733860498
DNAL4	6.80562511583773
ELAC2	4.33537849582909
ASS1	11.6107673651362
IPP	6.73567418335903
TMEM59	10.2261315357439
POLR2J	8.5666384756476
SEC23IP	5.20342701889395
RGS4	4.50955503094795
UQCRC1	9.85539927884363
SNX6	7.69579623610369
DDX18	6.24118061424658
POLG	4.41554824033095
ADAM23	4.04842617372051
ZNHIT2	4.20638856107442
TFR2	3.43320872235792
NCDN	4.40925276068259
RAG1	3.26776867842773
POMT1	4.32867492732795
CYP1A1	3.49685804302755
SNAPC1	5.30700703317058
GNA11	5.39928040217767
CCDC52	3.05810653677670
CAPN1	6.76000497593927
DDHD2	6.49713576995314
UPF3A	5.74704860092176
LAGE3	7.2534414079333
GNRHR	3.20274246898052
UNC13B	5.08635671050488
TTLL4	3.96570881945291
PPBP	3.21822605248083
HTR3A	5.4747949430326
SDC2	6.97796419755053
ANKRD49	7.05719950485083
BTF3	10.1202916746136
COX7A2	11.0295351082124
SARS	9.79677377591935
C13orf18	4.17237073715827
CACNB1	4.14241404867496
QKI	6.12894427946234
SETMAR	6.68339698871825
LAMB4	3.18736294789097
MAN2B1	6.39769330129563
EML3	5.02195220075064
ACADL	3.26569430106614
OFD1	7.04934372255882
CGA	3.51221022655936
EIF3EIP	11.3680499947009
PEX16	5.2978615446542
GNG12	9.47504329471727
HABP4	4.93405597440662
CNTN2	3.34165984027114
ASNSD1	7.52321160729325
FUT4	3.90957570261303
DBH	3.55045182929436
CD53	7.48656696547573
HIST1H2BJ	4.03091074044895
TFAP2B	3.16672272567462
ACF	3.78913102268776
TMEM11	6.44224635094175
CDH8	3.29666755923999
C3orf32	5.44876135243641
AGPS	4.33703738070081
C4orf18	3.38323546780825
PCCB	7.98456674538545
IPO13	4.98712329052975
PECI	7.53467797342736
UNG	8.10769614999588
C6orf105	3.79944052705594
GSTP1	8.51757724566215
SUV420H1	7.00151385666408
ARHGAP15	4.17122811767461
LTBR	5.62685466491941
TDRKH	3.63423021253388
PSG4	3.36447053482087
SLC9A3R1	6.21235032430639
NBPF3	8.89752384361074
SLC9A3	3.63981794917156
OSBP	6.30947649261985
PRR5	5.10575364470863
CHMP7	5.26662199975387
ADRA1A	3.14050309532199
ASAH1	7.09742328156115
FKBP4	6.68864356838673
ZNF350	5.21458518874849
DOM3Z	6.10502129226228
GIPR	3.71822169701175
AHI1	4.72790778620062
BST1	4.18546452616015
NCR2	3.64860652883004
NADSYN1	4.43609769407973
UBE2W	5.49757765866038
RGS14	4.14985501399399
KRT15	3.70127430693886
SCN11A	3.72237990549706
GFI1	3.49480420283561
FHL1	5.00479258251566
SMC6	6.36313095864147
GATA1	3.75110432940812
OSGEP	4.81035079364777
ARMC6	5.01838001402508
HK3	3.27724383312122
PSMD5	7.39734717957889
RSU1	8.82381862198626
RPL4	11.5519048909606
MAD2L1	7.14035080870768
RBPMS	5.96259695751948
EIF4A3	9.26717658928614
E4F1	4.72625943132927
DLEC1	3.48261312700913
PRPF3	5.87428358361064
EMR1	3.03875994561852
CHMP2B	8.75520962155371
CAMSAP1	4.31422074492816
RPS21	10.4318300202535
XCR1	3.41442833712856
ARID5A	4.38295114557739
RBM6	5.63490763066496
UBE2N	7.55702154691036
KLF4	4.76119572190485
MGC4172	5.82775844669576
LMO4	8.25506560725678
KLKB1	3.3626743926458
HDAC3	6.7064004242403
HP	3.47367887460054
SCHIP1	7.42565361491501
BTK	4.02615175646037
KRCC1	8.65327829223704
PRND	3.94970855714385
C6orf27	3.34204237623882
PIGL	3.93430123928532
CLCA1	4.03104641368987
C1orf112	4.79046672740625
OLFML2A	7.835954204144
HUS1	5.28238472991375
SFRS6	7.78408614386919
CXCR7	6.62921029885383
UIMC1	6.1490972566182
FXYD2	3.40995968597055
GOT2	8.61403478416401
ZNF667	4.11476333928533
TFEC	3.79053722366468
ATP7B	4.22482632937805
RAB38	3.32479089633974
POLD2	7.22558800259823
PPM1H	5.10225158798756
DCX	3.17711610373466
NFYC	5.80820063222147
ZNF228	4.37453037235933
KIN	5.76428787978751
PLSCR4	6.38415530671615
HIST1H4I	4.4171296124147
PPARGC1A	3.42335472305087
HIG2	7.57089578984536
KCNK10	3.97770249122874
EXOC1	8.10369520592735
OR6A2	3.89478992208312
ETFA	8.40732326772813
PDAP1	4.62423589901611
C19orf6	3.46481319374099
POLRMT	4.44116434377649
ZNF146	7.7678831690811
MIA2	3.21115530566881
LY6G6E	3.2702903354851
EIF4E2	7.94129688021745
NENF	4.85587258472234
HOXB5	4.24166070541439
ZNF324	4.65642366302166
CUGBP1	4.45163094785477
ENTPD7	4.17380505832605
TTC13	7.56546785304926
GJB5	3.22079957265273
PRSS22	4.00988874298478
CYP3A5	3.13486292605582
MBOAT5	4.35997390249238
CUL4B	5.67296188201521
CENPJ	3.75426782389217
KIAA0664	6.12700814439824
PITX1	3.44630805727162
PDGFRB	5.94970009814912
RDX	6.34639578047569
CELSR3	4.45369690350923
JUND	6.8187388739248
ITSN1	4.88526301378695
CHRNB1	3.74893999829804
EHBP1L1	3.53952435922474
C19orf2	7.50620696046888
FETUB	3.10064485618929
CAMK2B	3.10993536036511
DCTN1	5.6730565892567
TNKS2	6.27404949994726
MRTO4	7.33705208511813
C1QBP	6.18878984184442
TTC3	7.86932226341742
NDUFB8	8.35648165745393
CADPS2	5.71847371854021
EDG2	5.58455862893175
MYF5	3.03628011338326
SEMA3G	3.62931047934978
IL23A	3.70873796802960
GJA9	3.77878179951303
R3HDM2	7.26927238374399
C5	4.27107955247724
SLC2A10	7.09555348519271
TRIM45	4.49447658649625
TSP50	3.63172560252064
PAQR3	4.68583728979999
ANKRD26	3.32006149525396
TCP1	8.05650905795653
TMED7	6.86323508162121
CMA1	2.83040321160763
PTCRA	4.26237346845193
HCRTR1	3.73263645903679
FST	6.8709991225633
PAWR	3.73780352542703
LDLR	6.27152785667164
ASTN2	3.78709698879918
SCRN1	6.35215337260151
GPATCH8	5.81170061253046
KIF4A	6.22077271347117
TANC2	3.85896786165835
ZMYM5	3.81387305913098
PGM1	9.58823517013715
ZNF586	6.35825439532019
POLR3G	4.00350298598132
CPD	5.26986175921381
SNCAIP	3.87493333384094
DCT	3.65043243444134
HLA-DOA	3.52853638063418
TANK	6.19866295204209
RCAN1	5.16108958514637
UPK1B	9.1553690434984
DNAJB4	5.42272246240938
UGT1A8	3.3356989235277
LIMD2	3.50929237190155
HIST1H4L	3.67345562893141
PECR	4.37505415132908
HSPA2	7.30554634280745
SERP1	9.69373578745781
TACR2	3.56714165478885
NUP85	7.13454100666913
CD177	3.25236601398296
GPR135	3.05122155573032
PIGG	7.46525674637225
LGR5	3.70341612609293
JAK2	3.42478523349120
DPYSL4	3.26689846355595
TM9SF4	5.88009550483503
PTHR1	3.39265518992115
SIRPG	2.85979001938085
ZNF264	6.312947056878
BICD1	5.39842639772312
RAB5A	8.09462798561052
FLJ13224	3.02864820135071
METTL5	9.30514384372581
HERC6	4.42315438965604
CASP1	4.98866596627145
USP9Y	2.76322158774658
LRP1B	2.90794430384645
XAF1	5.61401107437036
PLA2G4C	4.4059787827174
APOA2	3.01667959908282
SPAG6	3.03661968951091
KALRN	3.95578193982447
SECTM1	4.81241784538063
THOC7	10.0115664666525
IFNAR1	4.77268426741991
TCTA	7.8505750674493
NY-REN-7	3.77066530421732
TALDO1	9.26012416311182
B2M	11.8358635389452
LPPR4	6.05895042845398
SQLE	7.99525183724033
SEPHS1	6.85112079720306
EIF5A	6.74401884093665
FAM49A	4.19753587635034
YTHDC2	3.96849251790159
EHD2	5.72587296692964
NCF1	3.59261329242074
SPG7	6.3709242848879
ZNF614	3.57056242505986
HOXA5	4.52893419060411
NUP133	8.71880731018869
FGF12	3.59265332295193
SLMO2	8.72279408837304
INPP5B	4.95291272677934
PPID	7.27560734387515
SNTA1	4.34993867420421
IL20RA	4.31543208507738
UBE2J1	6.9013385994128
CACNG2	3.09553658420771
GCM1	3.19105017548361
ELF1	7.09016977552713
TLR5	4.79514540889713
TCFL5	7.79593065012709
C1orf107	4.8834632025887
C19orf22	7.1658171048726
SAFB2	5.47339114429564
MAP3K7IP1	4.05579958385686
NCK2	7.91587728228384
OXA1L	7.55294390648561
KIAA0652	5.29717614904454
KLRG1	3.53174137065914
FRAG1	6.01149651513012
ZSCAN12	2.93540122305788
PSMD12	7.78210958810713
E2F4	5.35277678498439
CLEC4M	3.47382278015497
KIAA0999	4.65294254133569
CLDN10	5.29288257667574
MGC13053	4.00767884740199
TAC1	2.65857869559954
GYPA	3.32506769354543
HPCAL4	3.33894171657415
TRAIP	4.70617991246173
MEX3D	4.42213934153849
KIAA0232	7.22232721386921
ERCC8	6.14896883103139
NFAT5	4.87451736606031
GPX4	9.73134555091074
CSPG4LYP1	3.06056334822801
KIAA0368	5.60250348834574
FBXO3	6.3886163300323
DVL1	5.71542256491659
CMKLR1	3.66301338429499
GPR157	3.42700931940773
TYMS	7.6592490265776
OR52A1	3.29689128804585
PEF1	7.95563900035782
ZNF750	3.03209416904735
ALG9	5.94860945194685
MCM5	6.91691251702166
SDK2	3.44490164575307
BAIAP3	3.78823900226930
RABGGTB	6.12256720173341
KCNK7	3.40217037700786
PTP4A3	7.62940053578912
ANKRD40	4.29230618445315
CALCOCO2	7.19768644392838
TMSL8	7.8855460388533
SNCA	4.50466359501079
ZNF551	3.96559671506962
HBQ1	3.26848517561126
ARHGAP26	4.24347691358011
GEMIN6	6.57483590394843
HRAS	5.55997940416259
KLRC4	2.66920850186663
BSDC1	6.50816144956714
DSC1	3.78307196943722
RNF43	4.51280736144415
NDUFAF1	6.12102533243107
MAP2K4	5.23965635750542
FOLR2	5.02308223725118
LYZL6	3.55168890227115
EPB41L3	3.76061052151021
TEKT2	3.39759068767378
CDKN2B	3.21529792008778
WSB1	5.88451552346075
ZNF480	3.66857015828262
MAP3K6	3.73546605511554
PROS1	8.81169306803385
PSMB8	8.11038868031817
HN1	8.1910320972176
MAS1	3.34382128050411
APOL1	5.19300641123449
CSHL1	3.34746619940326
ZBTB7C	3.01065683220043
AHCTF1	6.31076128902455
SAE2	9.29567141901419
ITGA2	4.52074275561061
AP2S1	9.15299143149547
P15RS	6.07642451410205
MME	4.55056267973822
VAT1	7.3955795024189
MAST4	4.83154625836518
TUFM	9.24820874102785
KRT33B	3.62937340826817
THEG	3.82930029897409
KCTD2	5.17622703144008
WDR26	9.20242353889297
MFI2	3.16586999563783
KRT34	3.10743196835829
NR4A3	3.99362628094835
SGSM3	4.70572666125698
ARSA	4.37954587361316
TOMM22	6.73996772763582
SOCS3	3.73849453499159
UNKL	4.010740993196
POP4	8.7500747724518
BHLHB3	8.69131159048684
MALL	4.05384387114181
SOX15	3.55593527913283
CCNA2	4.77952319627994
PARK2	3.20817823420637
GPR124	4.66664671380806
TMEM132A	5.07929336111344
CGRRF1	6.45695970621529
RUVBL2	8.64888395133609
MCAT	6.94401799656187
WNT10B	3.79669526739104
ISCA1	7.46768489700378
RPAP1	3.93079652093593
C12orf48	5.12679473045303
RAI16	4.84646550579701
RPL27	9.57715841355175
EPN1	3.76208413123089
MAGI1	3.06597353133942
GBX2	3.21391644222115
SLC35A1	7.80166899256226
GAL	3.74559329255634
SLC14A2	3.84995623501489
RDH11	7.80541463635002
ZNF518	3.48792232253981
PCYT1B	3.39802472215724
AUH	6.69045405893973
EIF3H	12.0772481437313
KIF1B	5.76844563900351
MBD2	4.5709150089467
AMOTL2	8.8242449971762
C6orf120	5.987355794684
PIGT	7.84471763911515
PSRC1	6.40786638889294
PLA2G10	3.76550433546314
ALAS1	7.22044652635848
FOXO1	7.10674407102939
C17orf62	7.12476390793131
KIF5C	4.56129085896457
DUSP10	5.31582453964488
CRLF3	6.72392961507735
CLCNKB	3.70893557356053
PSMA5	9.43076900491381
FARS2	6.24102724236878
CCDC28A	4.53868164863542
AMPD3	4.66737005220311
PIAS1	6.53842956833538
ADCYAP1R1	3.64649103301858
TMEM134	7.07831273534731
CDH20	3.04180384216412
FBXO7	8.62686424302436
FLJ14213	5.49947622715765
ZNF3	5.38843423835177
LRRFIP1	7.43988197913453
TMEM49	9.01914495469244
CNOT2	7.07883879318637
CBX2	2.87253548815659
ZC3H14	7.2118894824729
ALDH5A1	5.23398720886027
HNT	4.96386111240842
SERPINA4	3.20541786655967
FLJ20920	5.32624554718468
CRTAP	6.61582526432788
DDX50	7.98767802859635
STYXL1	7.83544472860189
TK2	4.64950990307686
BLVRB	7.503290879893
STMN1	7.65473642534817
GUCA2A	3.11578331406391
DPP6	3.7124488087353
GALNT10	4.93039852015199
STK39	5.5158109855439
MMP24	5.28941429082686
CKS2	10.0982814437849
RHO	3.68917368506997
BANF1	9.81768330626078
CR1	2.91341382650013
RPS6KA2	4.84362025278096
HMBS	6.31486297451843
C20orf112	3.86668221739623
SLC25A24	7.20369136960389
MRPL22	8.14677343693846
SLC25A15	6.68094300541815
GADD45B	5.10663817469219
TDP1	5.96664740684479
ZNF287	4.03675935367725
DAAM2	5.45527679469807
C11orf57	5.49958814473336
RFK	6.97308562355878
ZFYVE9	3.82807777958826
TCTN3	6.8604934060636
STCH	6.45361628116447
LOC283871	3.34301813662408
NDUFB3	8.18437506680187
DEFB4	4.20809813816043
FPR1	4.10265367222111
FMNL1	4.00972304985410
SEPT7	10.0523300667825
PTCD2	4.39966034795273
GNLY	3.87658766995224
GRAMD1C	4.31159367334066
ZNF165	5.56130321341012
TR2IT1	4.0043370681878
ARMCX3	7.7677451941334
NDE1	5.2114316126851
MAGEF1	7.85036398641468
ITGA10	3.67968572576492
ARHGDIB	7.96783583035621
FSHB	3.71455504012867
ANXA2	11.8958805078305
HLCS	3.92719255705587
MCF2L	4.54390349139077
AK1	5.50577255236387
FH	8.03704651973757
LGALS2	3.36896344979885
SYNPO2L	2.60222447856840
KIAA1045	3.40348161778824
C1orf183	4.77308536630052
MAGEA8	2.94740712923219
DGCR8	5.24041825042987
GSR	4.83614264620045
NEU2	3.45591375886858
HIST1H4B	3.57168043881476
CACNA1C	3.16344053955089
FAM20B	6.79644288253719
HES2	3.2500653205067
PDCD6	10.2534353483693
INTS7	4.54880133468653
AMPH	4.47459209695996
UCKL1	6.9545973847474
ASB4	3.18295500853620
C10orf97	4.92156848515731
ALDH1L1	3.98093020053455
CCL23	3.28443554661092
OBSL1	4.96250005590656
SLC12A7	7.87355638311506
THAP4	5.21409377697679
RBM4B	5.7405134953143
OGFRL1	5.23172305153065
KIAA0831	6.00948506756102
C12orf11	7.41025232415339
PPP1R15A	5.42964770762012
KIAA0240	5.68254320382022
CD1B	3.37816081537455
FCGR2A	5.49607478206259
MDC1	5.8279232568721
MAN1A1	4.28730120923155
KRT9	3.61929489440341
HTR1A	3.30279424939351
OCEL1	6.39216436648017
ATP11B	6.13777307355517
NLGN4X	4.22718478346488
FBXO34	6.88429388417796
ALOX12	3.38223837936882
RB1CC1	6.56198009862179
PCDH12	5.44610836141125
RPE	5.09616227150596
EIF4E	6.54139916228172
CSDC2	5.81249961588301
ABHD5	5.76000832724292
TMBIM1	6.11514639070685
PET112L	5.55345621978523
P2RXL1	3.25904827967875
F2RL2	3.12807426871571
TRMT1	5.47881022175455
IMPG2	3.49312578734019
LRRC32	5.87826097579626
BGLAP	5.17096874957303
HTR4	3.57530991600283
MRAS	5.99921683645118
TRAF6	5.39172725417783
AXL	5.43257630646374
ATP2C2	4.95355492774978
LMNB1	5.80535352364985
TELO2	4.23471789982542
PNPLA3	4.04564935917637
CSNK1E	6.81692729421488
SRP14	9.82771203290753
KCNQ4	3.21158400455729
PIK3C2B	5.63508803722582
C15orf15	8.41653971629152
TUBB2B	3.12572450722298
USP15	5.82323942811641
C12orf41	7.6292713419596
CEND1	3.72783582363690
RNF31	4.51770038128009
TCEAL2	6.76517934596787
PTGER2	4.35625112878219
UBN1	6.33846954069313
SLC5A7	3.18791729746124
SLC31A1	5.67340289731434
ADAM29	3.81629776275305
ST7L	4.2462395757269
GFOD1	6.812291116427
CTNNA1	9.16226285169607
HRBL	3.86717427653813
CBX4	3.95288758363754
NTRK2	3.51807729114339
FOXN3	5.99976118232393
MFGE8	7.73439849994088
PFKFB2	3.7572530621532
TAS2R4	3.6038810937901
SH3TC2	3.2314236493186
IL10	3.73059379257322
PXMP4	6.54743363785441
RNF167	6.44104628055733
PRMT5	7.33232520910557
TSKU	5.49816346725442
ATPIF1	8.24241441714842
ETV3	3.17932750539327
PAK7	3.18960425348769
PDLIM1	10.0156634570314
CEP63	6.26815717631606
WDFY3	4.28520125857332
RNF126	4.62474493063339
DPM1	9.53784555321587
CLIC4	6.99129823102751
ACR	3.73711589917314
KLK7	9.94664922339898
ALOX5AP	7.71204056872637
LRP1	5.14783080358395
TNK1	4.60361197087874
TAS2R9	3.29071861691359
ZNF16	6.66602230184478
POLR1B	4.81205241660013
SLC8A2	4.08506182806175
OLFM4	2.89945742212187
TACC1	4.60581372707793
SAMHD1	5.83638750702747
ATP13A2	4.65532839510359
KRT4	4.7836760041158
PAX6	3.49491221203458
SCG2	6.77064312647749
SLC17A6	3.33953593262705
TUBB4	4.27884373812431
PADI4	3.08884791119863
FMO3	3.29235660163532
NLK	3.83353927453819
POU4F3	3.17210730043345
MDM2	3.51350979065852
CAPNS1	10.0942059359151
SDF4	6.68286078083302
ITGBL1	4.80122059418011
TAP2	3.96848179528481
OR2C1	3.52144169217332
KLHDC3	7.02306446558418
EFHD2	5.51021315995957
GALR3	3.88980444283431
NBEA	3.90711695288056
ABCA6	3.52126710960543
ABBA-1	3.98999936755697
GNAI1	5.28749793179056
CLDN3	7.43342396589775
AKT2	3.35483665528219
EGFR	4.32998570929156
VPS4B	7.26779781939854
RBM16	6.64851744393843
GALNT6	5.42292336892221
ZDHHC3	6.13130529421702
SLC25A4	7.41286919022566
CYB5B	5.97127524154812
NDRG1	9.4583792013618
SESN1	5.0677601197031
GBE1	8.69323861644173
MRPL46	5.98398055066403
CLASP1	4.61031488942042
FARP2	4.05438157555232
ACOT11	3.77073233940366
LDHAL6B	2.93606807391951
MAPKAPK3	5.99694467690493
NCAM2	2.99335331938905
AFAP1	4.74308152371614
PRKD2	6.20806493719463
OR2H2	3.45521520282243
ZFP36L1	7.65030280930661
DZIP1	4.97736491864405
GPR161	3.84653303127523
RNF146	4.50284224198913
NKX3-1	4.05500880972592
CCNB2	7.85156043484893
ZNF10	3.48715382563169
WDR74	5.40981923480286
FAM134A	7.69408216386382
PCNP	9.27036220403122
PURA	5.67186528474433
DNPEP	7.29660791103462
ERBB2	5.45269634006219
CREB1	5.95024840553404
NEO1	5.49741051954227
DDX3Y	3.30571415676269
RPS3A	13.0250919001802
MXRA7	10.2777115065955
LGALS3	11.0371393796592
GLT8D1	7.89173198149601
TMPRSS3	7.79977666131267
UPB1	3.30371136130539
LAT	3.65872588139251
CLDN14	3.62683706777017
DHX38	5.03697293154751
KCNA3	3.1831192240783
BTBD1	7.89853099694453
TARS2	5.93298577173594
SKIV2L2	8.194106362151
ABCF1	7.64047013229754
CDT1	3.72016836290631
ZHX2	7.87571017362466
FCF1	5.02587694104407
LRRC49	4.43008739576144
GUCY1B2	3.88410743485687
CD28	3.40739873866518
SMARCA4	6.26110897966687
SEPT2	9.22429216793712
SOHLH2	3.80957346225992
MCOLN3	3.96384277239591
LRP8	4.76068878526049
TAGLN3	3.93072028580519
MASP2	3.60653782585558
GPATCH3	4.33292597921445
TTRAP	9.07218479009267
AGL	7.1246782555027
NFE2L3	4.18979756913101
PSD4	3.69263348504451
PALMD	7.72898959570098
CCNB1IP1	8.07616775731011
TMEM43	7.81160057125812
OBFC1	5.93555184663337
STAT5B	4.31863341329777
C14orf79	4.53256781279225
ENPEP	4.58363177336329
SSB	7.9901487266789
SCT	3.04154435795165
TIMM23	7.18576500015681
SKI	3.71277676568255
SLC22A13	3.28509145243223
AKAP3	3.45544311725653
OAS2	5.47887377621891
KIAA0423	5.89042070787362
SEC61G	9.9562292878423
CAPN11	3.01393615976047
TMEM50B	7.04545972630694
DEGS1	8.07823063347707
ARHGEF4	3.3457815131364
DBNDD1	4.38759219250145
TBL1XR1	6.13055909438597
FAIM	6.36493614811771
SP140	3.43670391829740
G6PD	5.21339750906445
NUDC	7.00188335604613
GABRP	3.6359201182431
SCARA3	6.07230306029707
TACSTD2	6.04591610276809
EIF3J	6.59245099202068
PPP2R2A	8.06182684816282
CPA3	3.73676752534958
PVALB	4.73697959348606
BCAT2	6.48105526639736
MFN1	6.21578536778019
F10	2.92354529430274
