Hybridization REF	LENOS_p_TCGA_Batch18and19_HT_HG-U133A_96-HTA_D09_491234
KIAA0090	6.38755630230697
GTPBP1	4.83897584576433
GRK5	3.99634728380883
AP1S2	5.71782774025495
RAB33B	4.22268009505938
CA11	4.47154188534254
ALDOC	5.98948493433677
NUDT1	5.67624775776891
ZNF212	5.8644291260815
ACBD3	7.07286221783667
ZNF83	5.19098313410955
PRDM2	5.22611109813239
GDPD5	4.64631138756036
PDCD4	5.75971764887347
CEP350	5.77684212449813
FOXP3	3.06711509485848
SMYD3	6.62967022675674
CST7	4.55520756379535
SELL	6.11612610753583
CIAO1	6.89587755017111
LGI2	3.60095188143289
WDR45	7.58837609827188
ANKRD6	7.5643237285596
LTBP4	4.17152363049622
PSCD3	3.49923301979842
PYY	3.12617415441129
KCNC1	3.09046702008635
SIRT6	4.35646876171771
CCL19	4.37693839454931
ARHGEF9	5.00042009244762
ABR	4.32986352401068
C10orf22	6.71024426353716
STK17A	5.02106044903633
FOXE1	3.29352819946245
GML	3.3312340604377
CNGA3	2.84631160093493
CD38	6.41813042817203
ZDHHC6	7.24476550798591
NEFH	3.21559046771038
PGBD5	3.76074045122042
CTDSP2	7.95733234843498
RMND5B	5.6990602342298
ZNF257	3.7397718557292
DUSP4	3.47328820143733
FLJ22167	6.03212326717565
EXOSC7	6.32840087596673
ROR2	3.6279381466467
FOXM1	5.33752703887883
ZBTB48	5.23268470243128
BUD31	8.87837839193482
MAOA	5.19114628779407
CCDC41	4.35614888370455
TNNT3	3.53780788198729
FBXO11	5.56138433053797
GYPC	5.75899445678152
PLIN	3.5427917143398
RFXAP	3.31553670400214
C6orf15	3.62290172557576
RNF4	8.38128166654051
F8A1	8.34248205195048
PPP1R3D	4.95411402266348
GRB2	8.03597551687112
TPM3	3.08055114238495
SYT13	3.56738435798224
EPB42	3.41327941074121
RP5-1077B9.4	5.60845991208018
EIF1	10.8965211602964
CETN3	7.88637989515306
FPGT	5.97045262632277
PRY	3.51987448584653
NTHL1	5.52518898116673
POLR2B	8.79648942209946
RPS28	12.2046399449969
GDF10	3.14547368897609
COQ9	7.95108368624961
P2RX3	2.68072650730463
GCC2	7.0949819610951
RARRES3	9.65646338005778
PLXNA1	6.04012346873738
WBP4	4.59393701821965
KIAA0100	6.65644603126715
PMF1	6.65326352958894
HS2ST1	5.85961696249933
CRELD2	7.46541943121525
C8G	2.98986402185067
CD82	5.941551752481
PMM1	5.05925301924814
CBLL1	6.04449718018945
LIM2	3.23965169637166
VAX2	3.62300636524926
SETDB1	5.32761157470707
LRAP	5.96615908660652
GCLM	7.70997145482561
CPEB3	4.70076618364853
PPM1A	5.95280726480021
INTS1	4.43391432104093
MMP16	3.27636994453589
CAMTA1	3.53882383138578
SAMSN1	7.06492692056175
DRD3	2.80211222131892
GMPPA	5.02720594038613
C11orf73	6.64027737721659
AIPL1	3.76138211207093
PTP4A2	10.2602411991080
IL24	3.26559086867859
BDKRB1	3.61771059127332
HPCA	3.18555586961698
MLF1	6.1795682157165
SEC14L1	6.39228086371776
CHFR	6.37087161912062
EMILIN1	3.08379158486507
THADA	6.90161609505291
TAF12	6.20527675581793
NDUFS4	8.81260360951515
ID1	5.30071995686399
PIK3CB	3.46599715047158
COL18A1	6.76495326713624
PDZD3	3.08292865458614
TBC1D17	4.54556666537369
COX8A	10.0990724613829
CDCA4	6.30786965057208
C2orf44	4.6360005774799
C9orf16	8.07212213403634
ERBB2IP	8.23816781661798
EMX2	8.0463092139044
FUS	6.12160892343205
NIPSNAP3B	3.61479115802884
TF	3.15653354563337
CXorf56	5.53156398484785
CLCN4	3.86477633333096
PWP2	5.8561925009584
MMP15	4.00909102062001
MTMR14	6.26744980346606
NPR1	5.48869384217855
DNAL4	6.64183699438961
ELAC2	4.77530625011284
ASS1	11.9020107024639
IPP	5.90208515674521
TMEM59	9.74646450096862
POLR2J	9.23442686659866
SEC23IP	5.99341059376963
RGS4	4.00639713729736
UQCRC1	9.46934818750556
SNX6	8.08261377404101
DDX18	7.45863039481323
POLG	4.41090417229224
ADAM23	3.88697539785637
ZNHIT2	5.11337416316785
TFR2	3.30171610669132
NCDN	4.53145106997695
RAG1	3.51704926516354
POMT1	4.82689455669843
CYP1A1	3.39636737864111
SNAPC1	5.39540992467906
GNA11	5.7825122747373
CCDC52	3.06241280897077
CAPN1	7.15628031861519
DDHD2	6.27582143545604
UPF3A	5.93609899494287
LAGE3	6.30437987226888
GNRHR	3.14587914079566
UNC13B	6.00358670754968
TTLL4	4.15466670809954
PPBP	2.89137581133506
HTR3A	7.90258516171558
SDC2	5.60916261528394
ANKRD49	7.52279880930132
BTF3	10.8690213478723
COX7A2	10.9359003337966
SARS	8.79707024815943
C13orf18	4.26629043063661
CACNB1	3.98950788855003
QKI	6.60250960488624
SETMAR	5.50257920759381
LAMB4	3.16414521761143
MAN2B1	7.04948398843614
EML3	4.99961152488529
ACADL	3.26598109759682
OFD1	6.85965885440454
CGA	3.42100810297878
EIF3EIP	11.0704777078875
PEX16	5.76515971474343
GNG12	8.01742743047324
HABP4	4.72154544644859
CNTN2	3.28221517004613
ASNSD1	6.72335711966208
FUT4	4.61917330200475
DBH	3.27263234761291
CD53	8.95141643585121
HIST1H2BJ	3.98441758954997
TFAP2B	3.18194066939907
ACF	3.63691895567636
TMEM11	6.34143466792347
CDH8	3.28069998453779
C3orf32	3.71402609698057
AGPS	4.73139351337213
C4orf18	3.43808800125681
PCCB	7.69013740305110
IPO13	5.25482117141973
PECI	7.8945421022581
UNG	7.53507338160517
C6orf105	3.96698151346575
GSTP1	8.1589851254851
SUV420H1	7.35019935586914
ARHGAP15	5.39866424446714
LTBR	6.14783002742038
TDRKH	3.28219211741605
PSG4	3.3078585358579
SLC9A3R1	5.67563545598581
NBPF3	9.3157696853367
SLC9A3	3.60480792737095
OSBP	6.87525880243347
PRR5	5.46624801705159
CHMP7	5.80051850767592
ADRA1A	3.10649057769024
ASAH1	7.47951138721668
FKBP4	6.9936276629008
ZNF350	4.24012064748922
DOM3Z	6.02447688408057
GIPR	3.80889624228185
AHI1	5.0746643075732
BST1	3.97280261354889
NCR2	3.51001342193894
NADSYN1	4.35077803033333
UBE2W	6.12585470340281
RGS14	3.78745105685755
KRT15	3.59147794739032
SCN11A	3.75475266146398
GFI1	3.57056589921307
FHL1	5.47684420441153
SMC6	6.3492378924937
GATA1	3.49507036684805
OSGEP	4.86841518348844
ARMC6	5.22736593041035
HK3	3.56179194498449
PSMD5	7.37594211167995
RSU1	7.9155222829949
RPL4	11.9648807323835
MAD2L1	7.32872093984364
RBPMS	5.6281499161093
EIF4A3	9.37987395556572
E4F1	4.75201449499081
DLEC1	3.36224082880481
PRPF3	5.601243834731
EMR1	3.95996197075862
CHMP2B	7.8566242326382
CAMSAP1	4.36497180421501
RPS21	10.1436102241763
XCR1	3.31386230520633
ARID5A	4.58821629478802
RBM6	6.16860219256523
UBE2N	7.98463697193103
KLF4	3.73561231611405
MGC4172	5.14736114831413
LMO4	7.7168580732176
KLKB1	3.16190194821921
HDAC3	6.42457356635041
HP	3.98952677136487
SCHIP1	4.62650223554314
BTK	4.62526850028386
KRCC1	8.90958815383866
PRND	2.94564306295255
C6orf27	3.5407720159471
PIGL	3.75648781096220
CLCA1	3.80110886761427
C1orf112	4.86554289690749
OLFML2A	4.4101433521647
HUS1	5.11802649837689
SFRS6	8.0132603050277
CXCR7	4.28797792934233
UIMC1	6.33628643927616
FXYD2	3.34217167461264
GOT2	8.3227851393879
ZNF667	3.68880649678271
TFEC	6.65833386109668
ATP7B	4.54793826520232
RAB38	3.53273306819956
POLD2	7.55251865729341
PPM1H	6.17941939009821
DCX	3.28463915497814
NFYC	6.04457221985191
ZNF228	3.240214856235
KIN	6.3897431842875
PLSCR4	5.68537353729949
HIST1H4I	4.35751697006831
PPARGC1A	2.85200584598395
HIG2	7.20840748083687
KCNK10	3.80069771436313
EXOC1	8.47552787193395
OR6A2	3.74991913012601
ETFA	8.82673302272203
PDAP1	5.20878610458709
C19orf6	3.41998575859676
POLRMT	4.55608185431853
ZNF146	8.52338499748952
MIA2	3.28973313183251
LY6G6E	3.22755513342785
EIF4E2	7.8073931508375
NENF	4.95438723178279
HOXB5	4.30950868892763
ZNF324	4.16358442009394
CUGBP1	4.92500336765891
ENTPD7	4.37965017528029
TTC13	5.89734269737742
GJB5	3.05567747082006
PRSS22	4.0399070109937
CYP3A5	3.17648560819139
MBOAT5	4.60134722305293
CUL4B	5.7677451941334
CENPJ	3.54638558109053
KIAA0664	6.5767516589812
PITX1	3.57719368788074
PDGFRB	5.08426000670509
RDX	6.98140762417688
CELSR3	4.250014271198
JUND	7.05837181306995
ITSN1	5.29608077134652
CHRNB1	4.07660963121389
EHBP1L1	3.82312346422648
C19orf2	8.48762601212778
FETUB	3.1078104274848
CAMK2B	3.21118308731544
DCTN1	5.50607920695689
TNKS2	6.34306491422504
MRTO4	7.91631348176275
C1QBP	6.48434806816593
TTC3	7.60176931515532
NDUFB8	8.8334537657195
CADPS2	5.29813866100023
EDG2	3.9958230359031
MYF5	2.85029807091629
SEMA3G	3.75322715658285
IL23A	3.50237780274493
GJA9	3.64913182034840
R3HDM2	7.89704590816367
C5	3.90506348785256
SLC2A10	6.45019673773578
TRIM45	4.65838921672437
TSP50	3.86641706958387
PAQR3	4.90915403701626
ANKRD26	3.74587831846472
TCP1	9.43828373329672
TMED7	7.19381228186334
CMA1	2.95825347399566
PTCRA	3.87839139600301
HCRTR1	3.49455410304203
FST	5.27616303538913
PAWR	4.17859616789964
LDLR	5.97147917755825
ASTN2	3.71830950710404
SCRN1	8.4170550352442
GPATCH8	6.74744213801562
KIF4A	6.41835217975963
TANC2	4.36973378199668
ZMYM5	3.67562985709127
PGM1	9.35330380819046
ZNF586	3.81430913179422
POLR3G	3.66255266612752
CPD	7.17385155875328
SNCAIP	4.15018190363747
DCT	3.41608750112754
HLA-DOA	3.80258785266695
TANK	6.0327052746569
RCAN1	4.59179761381824
UPK1B	3.90327507538584
DNAJB4	5.01073740834498
UGT1A8	3.34088848917225
LIMD2	3.44176363162144
HIST1H4L	3.55731434490895
PECR	4.06553742622081
HSPA2	6.4873495153272
SERP1	8.95998592999518
TACR2	4.57254145258208
NUP85	7.92731311167943
CD177	3.44185555443727
GPR135	3.13892515087858
PIGG	7.72063974745232
LGR5	3.49532476934856
JAK2	4.07857823123522
DPYSL4	3.38217583226903
TM9SF4	6.84233240614879
PTHR1	3.33824046884496
SIRPG	3.28141207088114
ZNF264	4.88878318895765
BICD1	5.36022192482262
RAB5A	7.5666330179667
FLJ13224	3.32835183979789
METTL5	9.44134256039992
HERC6	5.38343786159853
CASP1	7.81150610868441
USP9Y	2.81610798037156
LRP1B	2.84385254105646
XAF1	8.86075746649967
PLA2G4C	3.98696789093053
APOA2	3.03822610035434
SPAG6	3.24724101263412
KALRN	3.17991501095032
SECTM1	5.9517271463201
THOC7	8.91475336541991
IFNAR1	3.89878145326303
TCTA	7.41828744674806
NY-REN-7	3.11132514348746
TALDO1	9.91673287810954
B2M	12.3359574217826
LPPR4	4.30360253702041
SQLE	6.78555004888634
SEPHS1	6.26630844799282
EIF5A	6.26599868974253
FAM49A	4.88485504346158
YTHDC2	5.03359305216139
EHD2	4.20754806489265
NCF1	4.40627378670059
SPG7	6.39240141338466
ZNF614	3.45445380544436
HOXA5	5.09078810463231
NUP133	7.44824022017397
FGF12	4.10483098924065
SLMO2	8.43212246259024
INPP5B	4.41790014625366
PPID	7.31766364561991
SNTA1	4.0214139624569
IL20RA	3.92693278322310
UBE2J1	6.23043022604803
CACNG2	3.03800634252973
GCM1	3.14109632930897
ELF1	6.76343699627062
TLR5	7.6900894349736
TCFL5	6.97301597144674
C1orf107	6.3575592530394
C19orf22	7.06624147177447
SAFB2	6.02562978204374
MAP3K7IP1	4.27464559987312
NCK2	7.76238558727149
OXA1L	8.78185123750147
KIAA0652	6.2423537915822
KLRG1	3.62999654544574
FRAG1	6.82286739694087
ZSCAN12	3.05156875182772
PSMD12	8.2076846348662
E2F4	5.11486308220162
CLEC4M	3.40757884149451
KIAA0999	5.86333793969792
CLDN10	4.27741979602842
MGC13053	3.95925362317059
TAC1	2.58219746737799
GYPA	3.38065156335771
HPCAL4	3.18403055323875
TRAIP	3.69630908443243
MEX3D	3.97521692865624
KIAA0232	6.89991870660272
ERCC8	6.25327259627236
NFAT5	4.50654548283906
GPX4	9.80930006068919
CSPG4LYP1	3.09766085396059
KIAA0368	6.21903096471983
FBXO3	6.27065163831907
DVL1	5.95506142326883
CMKLR1	3.94012698889050
GPR157	3.24031677530712
TYMS	8.07248036564846
OR52A1	3.30344911009571
PEF1	7.88066978823734
ZNF750	3.83191547880511
ALG9	6.59836571513738
MCM5	6.25892539777067
SDK2	3.44179541276152
BAIAP3	3.68773939226218
RABGGTB	7.67887819240467
KCNK7	3.54559859671725
PTP4A3	5.15181818304762
ANKRD40	4.98100173702243
CALCOCO2	8.52781701624045
TMSL8	4.69082636843939
SNCA	4.50509336867697
ZNF551	3.11454302277058
HBQ1	3.36908050395259
ARHGAP26	5.20786899127089
GEMIN6	7.43730709364093
HRAS	6.44094809831215
KLRC4	2.70999689812751
BSDC1	6.40489909639456
DSC1	3.70236093978579
RNF43	5.75851195780809
NDUFAF1	6.26418385247702
MAP2K4	5.13541088537375
FOLR2	5.76514585129514
LYZL6	3.55495882307872
EPB41L3	5.12369407079162
TEKT2	3.47226481513952
CDKN2B	2.94403024344657
WSB1	6.02104163549195
ZNF480	3.17994066805621
MAP3K6	4.13848305447998
PROS1	4.43932186224173
PSMB8	9.219684791558
HN1	8.44841277549772
MAS1	3.59246650430273
APOL1	6.82738748225595
CSHL1	3.41169730112639
ZBTB7C	2.98853266234960
AHCTF1	6.10951234573813
SAE2	9.7195976103164
ITGA2	4.32566202395222
AP2S1	8.15056713223644
P15RS	8.15125350154035
MME	3.55918171047664
VAT1	7.43095884354962
MAST4	5.15605282390668
TUFM	9.44354204525209
KRT33B	3.51305745050706
THEG	3.85884155309861
KCTD2	5.83213198104558
WDR26	8.86021300204864
MFI2	3.21921668403440
KRT34	3.16612568364334
NR4A3	3.56537104278044
SGSM3	4.68423196643159
ARSA	4.35250929486201
TOMM22	6.30125908255995
SOCS3	3.49928436563657
UNKL	4.28148975492343
POP4	9.47229580746093
BHLHB3	10.5572509980442
MALL	4.14159889758464
SOX15	3.66223949802236
CCNA2	5.29268377896776
PARK2	3.41308865204455
GPR124	4.19323266598192
TMEM132A	5.7406867264315
CGRRF1	6.53561296085232
RUVBL2	8.42755236997928
MCAT	7.11504634977504
WNT10B	3.65877326962536
ISCA1	6.869802506071
RPAP1	4.37921864264181
C12orf48	4.95848589819176
RAI16	5.75199907496904
RPL27	9.52415632528598
EPN1	3.61736814063537
MAGI1	2.87575844276594
GBX2	3.1136776332384
SLC35A1	7.30138148153715
GAL	3.5315281719206
SLC14A2	3.61660010552887
RDH11	8.0171750807139
ZNF518	4.05098119132568
PCYT1B	3.29463743439856
AUH	6.54007812602028
EIF3H	10.9438769264089
KIF1B	7.86033824327937
MBD2	4.98628205860962
AMOTL2	7.65084435247851
C6orf120	6.9983996740852
PIGT	8.17037911703582
PSRC1	5.87192666393202
PLA2G10	3.72712815634529
ALAS1	7.3270720640604
FOXO1	5.37133304418165
C17orf62	7.26991282423249
KIF5C	5.34342281436272
DUSP10	4.91315046361334
CRLF3	8.20180610272849
CLCNKB	3.27648964574938
PSMA5	9.86640357979415
FARS2	6.83822437125481
CCDC28A	6.43945046615339
AMPD3	4.82525394253134
PIAS1	7.35805621996605
ADCYAP1R1	3.28187683926967
TMEM134	7.47519522972624
CDH20	2.91075488774493
FBXO7	8.8828379887281
FLJ14213	4.05607289428042
ZNF3	6.45249036273551
LRRFIP1	6.69992897156514
TMEM49	9.40873153752426
CNOT2	7.67144669186247
CBX2	3.01310249753198
ZC3H14	7.18516519970689
ALDH5A1	6.0327047702736
HNT	3.81037138860706
SERPINA4	3.29366388385587
FLJ20920	7.08748614976955
CRTAP	5.70164288318463
DDX50	8.62179914172108
STYXL1	7.47756979395268
TK2	4.71192066761184
BLVRB	9.79451561903648
STMN1	6.8220117598406
GUCA2A	3.19267012269854
DPP6	3.15538819190758
GALNT10	4.75389552197923
STK39	5.868003174103
MMP24	5.03150266022648
CKS2	9.2748669416397
RHO	3.67690035669483
BANF1	9.8183964014024
CR1	2.84553589630416
RPS6KA2	6.47439219327648
HMBS	7.40990156544065
C20orf112	3.83014707898555
SLC25A24	7.38331563760451
MRPL22	8.70125378658452
SLC25A15	5.24887886117655
GADD45B	4.15018376339509
TDP1	5.88503888185093
ZNF287	3.71540004520436
DAAM2	4.51902153557031
C11orf57	6.36415028838119
RFK	7.00478298339614
ZFYVE9	3.85332811825491
TCTN3	7.54648449801096
STCH	6.10272734881609
LOC283871	3.67636797005557
NDUFB3	7.76896166623944
DEFB4	3.71913351163089
FPR1	4.62571240984962
FMNL1	4.44717985652621
SEPT7	9.74590898180516
PTCD2	5.89051199775751
GNLY	6.286960263277
GRAMD1C	5.15199000550595
ZNF165	5.56775616832888
TR2IT1	4.52782262275429
ARMCX3	7.2651159573249
NDE1	5.29790897015648
MAGEF1	6.9947234798759
ITGA10	3.6279439337188
ARHGDIB	8.77895931645135
FSHB	3.93306810242298
ANXA2	11.6886380197480
HLCS	4.0752741354275
MCF2L	3.74206514341305
AK1	5.16094730149887
FH	7.21623623244871
LGALS2	3.69110942558923
SYNPO2L	2.75290704353926
KIAA1045	3.41246208347349
C1orf183	4.37300410877768
MAGEA8	2.8708849600171
DGCR8	4.70361435624812
GSR	5.62383707115899
NEU2	3.40603952758048
HIST1H4B	3.26438303651122
CACNA1C	3.05423780977491
FAM20B	6.33841118795636
HES2	3.12447285824394
PDCD6	9.02094705557904
INTS7	6.18006758051999
AMPH	3.87794526143464
UCKL1	7.22658270681192
ASB4	3.07442030423631
C10orf97	5.56541753111525
ALDH1L1	3.85813375507724
CCL23	3.1493089477576
OBSL1	4.53817116695638
SLC12A7	7.29320542418456
THAP4	6.06438655386167
RBM4B	5.52961892498781
OGFRL1	4.80203459460242
KIAA0831	6.56812011080082
C12orf11	8.05539316221705
PPP1R15A	4.1724940444268
KIAA0240	5.60624072833669
CD1B	3.19294216887786
FCGR2A	6.94274303680035
MDC1	5.20772707764456
MAN1A1	4.01425651365876
KRT9	3.47659097140973
HTR1A	3.39771836610939
OCEL1	6.4983815318979
ATP11B	5.39981978063244
NLGN4X	3.59590485719721
FBXO34	7.98629855296217
ALOX12	3.38017817763217
RB1CC1	7.25156649033291
PCDH12	4.41248224125547
RPE	4.88607870155579
EIF4E	7.06856935742253
CSDC2	3.84115630932098
ABHD5	4.53101253380407
TMBIM1	6.2230267013157
PET112L	5.84051757576202
P2RXL1	3.24100570497413
F2RL2	3.05507602086475
TRMT1	6.77930085733451
IMPG2	3.37425972071733
LRRC32	5.08963264146867
BGLAP	4.18495098965116
HTR4	3.37276584527945
MRAS	4.5855244305741
TRAF6	5.33032758153369
AXL	5.44955774762444
ATP2C2	3.24825913029267
LMNB1	5.97254619184088
TELO2	4.53580408512443
PNPLA3	3.78766536881513
CSNK1E	6.45734893838483
SRP14	9.56387308443579
KCNQ4	3.07350794763113
PIK3C2B	6.29613946087693
C15orf15	8.75686422808034
TUBB2B	3.068386322083
USP15	6.36052201368967
C12orf41	7.49581002294665
CEND1	4.01092346741662
RNF31	5.77523550808442
TCEAL2	3.91456551980688
PTGER2	4.23331188983268
UBN1	6.69900874806315
SLC5A7	3.30449058756637
SLC31A1	6.07890441480917
ADAM29	3.74761105657377
ST7L	4.11757810874953
GFOD1	5.32516475221127
CTNNA1	9.45191563230682
HRBL	3.71861314247731
CBX4	3.92793878479543
NTRK2	3.43414435234497
FOXN3	5.21551907674993
MFGE8	5.39316666879378
PFKFB2	3.94109329036782
TAS2R4	3.37141347926606
SH3TC2	3.18440306626649
IL10	4.31630998535450
PXMP4	6.10179153666996
RNF167	6.20109669674866
PRMT5	8.36854282874524
TSKU	5.87707083805744
ATPIF1	8.10822484684697
ETV3	3.1075804268339
PAK7	3.43166082536502
PDLIM1	9.12911051294714
CEP63	5.36418636474958
WDFY3	5.21366374701834
RNF126	5.04821877571411
DPM1	9.29341663965243
CLIC4	6.89402125512847
ACR	3.70366367193312
KLK7	9.35029554791896
ALOX5AP	8.41165541186361
LRP1	4.61270868470857
TNK1	4.97599643860821
TAS2R9	3.03307897421482
ZNF16	5.50418858617897
POLR1B	5.22787780834443
SLC8A2	3.88839070670312
OLFM4	2.62633412180056
TACC1	5.10745767032763
SAMHD1	7.53155553736041
ATP13A2	4.99702024919893
KRT4	3.89228098988090
PAX6	3.69819807547883
SCG2	5.02188512251204
SLC17A6	3.41509132884431
TUBB4	3.93615688019337
PADI4	3.19561431049737
FMO3	3.18266637411861
NLK	4.58397073725661
POU4F3	3.21766444673971
MDM2	3.41723805800123
CAPNS1	10.4945199230313
SDF4	7.3882559344009
ITGBL1	3.19716748941163
TAP2	4.53485711352512
OR2C1	3.29270343532873
KLHDC3	6.60242476388944
EFHD2	5.9694189322882
GALR3	3.77260675239529
NBEA	3.10070259679401
ABCA6	3.19588354990601
ABBA-1	3.7889419126441
GNAI1	4.35960024757223
CLDN3	7.77138327555392
AKT2	3.70227860131843
EGFR	4.34864765988451
VPS4B	7.93113208805318
RBM16	8.36021160815801
GALNT6	6.69828032917371
ZDHHC3	5.93097270340457
SLC25A4	6.95280015672313
CYB5B	5.45133564155202
NDRG1	8.58080979879052
SESN1	4.82817600674167
GBE1	7.83631815648768
MRPL46	6.67419895040349
CLASP1	5.85787680546163
FARP2	4.09730206920347
ACOT11	3.63889158525705
LDHAL6B	3.00406389633853
MAPKAPK3	5.98978686132205
NCAM2	2.90190016436125
AFAP1	4.46215337987825
PRKD2	5.89481017870858
OR2H2	3.42467005044231
ZFP36L1	7.50377989038803
DZIP1	4.33808619212846
GPR161	4.14917433750083
RNF146	4.92382761707926
NKX3-1	3.92023926075058
CCNB2	7.83988720691939
ZNF10	3.62548010455176
WDR74	6.16265255065491
FAM134A	7.19115577816077
PCNP	8.301482100513
PURA	5.51266114472011
DNPEP	7.64523590385474
ERBB2	5.45310896027892
CREB1	5.29957612567362
NEO1	7.30267629269617
DDX3Y	3.29932290477527
RPS3A	12.8754477111954
MXRA7	9.44895652378002
LGALS3	10.2020033223219
GLT8D1	7.09858569558435
TMPRSS3	7.45644253020727
UPB1	3.24012530710812
LAT	3.79424133213735
CLDN14	3.45699516363751
DHX38	4.63600688564852
KCNA3	3.1961227148882
BTBD1	7.89062721515723
TARS2	5.8428689888195
SKIV2L2	8.21802320169515
ABCF1	8.25358870521907
CDT1	3.02687663285062
ZHX2	6.14021317521333
FCF1	5.34705318968827
LRRC49	4.5510463764867
GUCY1B2	3.46351102774551
CD28	3.24022970774794
SMARCA4	6.87143283906757
SEPT2	8.53619799885718
SOHLH2	7.19670612310925
MCOLN3	4.68762631704464
LRP8	5.18843008121637
TAGLN3	3.57686465786586
MASP2	3.61408478695375
GPATCH3	4.95640682332593
TTRAP	8.13460774622524
AGL	7.80535814901723
NFE2L3	5.33957833814281
PSD4	3.92314419942894
PALMD	4.69711339330114
CCNB1IP1	8.02315162928317
TMEM43	6.71424310663114
OBFC1	6.83506088903226
STAT5B	4.4284198546915
C14orf79	4.78190845269629
ENPEP	4.40876755253601
SSB	8.30127541232824
SCT	2.95550482654615
TIMM23	7.12378136009066
SKI	3.66572712382335
SLC22A13	3.18551110599653
AKAP3	5.21541716817962
OAS2	8.94986793314215
KIAA0423	6.86956984084454
SEC61G	9.91049552224926
CAPN11	3.01896877927738
TMEM50B	7.17202838215548
DEGS1	9.00455344256855
ARHGEF4	3.27447768728886
DBNDD1	4.31102110547717
TBL1XR1	5.34268373429441
FAIM	6.22031883575236
SP140	3.92681002562246
G6PD	5.15405244432253
NUDC	7.55458077212963
GABRP	4.03506822326002
SCARA3	6.18536470716057
TACSTD2	6.15391533894526
EIF3J	6.60474086419785
PPP2R2A	8.36028194758986
CPA3	3.72991360858526
PVALB	3.54222623336380
BCAT2	5.50187617153777
MFN1	5.89905197103825
F10	2.82665486713926
