Hybridization REF	APEEK_p_TCGA_GBM16-Ov15_Expr_HT_HG-U133A_96-HTA_A02_464134
STK17A	5.05256340758899
FOXE1	3.34618609305515
GML	3.3963519598439
CNGA3	3.08226503549831
CD38	3.81131030452492
ZDHHC6	7.57725628040031
NEFH	5.338617248261
PGBD5	5.03313696209625
CTDSP2	7.68770170150772
RMND5B	5.67271882917492
ZNF257	3.53518541993644
DUSP4	3.56008042634062
FLJ22167	5.60727228651822
EXOSC7	7.50794074623645
ROR2	3.93290388677543
FOXM1	5.81523307632248
ZBTB48	4.2312616181018
BUD31	7.37451511638677
MAOA	3.60219592884899
CCDC41	5.33358109199858
TNNT3	3.53023152608653
FBXO11	6.76693798843653
GYPC	6.30173633800098
PLIN	3.42840004616863
RFXAP	3.41304215321051
C6orf15	3.62682314582281
RNF4	8.30400978476267
F8A1	8.3602915938731
PPP1R3D	4.89178741079743
GRB2	7.39341952516012
TPM3	3.12129921162909
SYT13	3.8768688430869
EPB42	3.31919207869162
RP5-1077B9.4	5.65677922250673
EIF1	10.4700707272068
CETN3	8.24947488924727
FPGT	5.17432653955916
PRY	3.51434276647306
NTHL1	5.0138208421958
POLR2B	9.11501967102158
RPS28	12.0464006468600
GDF10	2.98656000666916
COQ9	7.59764216177531
P2RX3	2.75574894170571
GCC2	7.0206695514855
RARRES3	4.42983922589604
PLXNA1	5.7794702949416
WBP4	4.43496806509085
KIAA0100	7.65384943605047
PMF1	6.42203819536068
HS2ST1	5.7794179928479
CRELD2	6.62690723234009
C8G	3.04279206127255
CD82	5.02312658083706
PMM1	4.49840855939035
CBLL1	5.06685060054937
LIM2	3.19511233691539
VAX2	3.55880137880246
SETDB1	5.51363098505146
LRAP	4.19680335988853
GCLM	7.06352032808392
CPEB3	4.38874822047552
PPM1A	5.74234346515588
INTS1	4.3023682491773
MMP16	3.16198772477109
CAMTA1	3.79732093990925
SAMSN1	6.74233565190523
DRD3	2.91953750183432
GMPPA	5.03097723203098
C11orf73	5.49636558304002
AIPL1	3.73584427878667
PTP4A2	9.39608419529939
IL24	3.23312724468129
BDKRB1	3.62238913839306
HPCA	3.45557154629323
MLF1	6.12913740417078
SEC14L1	6.55883126730307
CHFR	5.8609116372612
EMILIN1	3.1484304979712
THADA	6.37527519822348
TAF12	5.11371832421394
NDUFS4	8.79945999375686
ID1	4.58490849715806
PIK3CB	3.68583001975582
COL18A1	5.35279281126688
PDZD3	3.18283941018748
TBC1D17	4.34396573118145
COX8A	9.37650803706476
CDCA4	6.27404437970169
C2orf44	4.98163138390747
C9orf16	7.64258554538571
ERBB2IP	8.5684279458233
EMX2	8.18958163295985
FUS	6.81069949530324
NIPSNAP3B	4.00845461091964
TF	3.21663278803415
CXorf56	5.28402993863022
CLCN4	3.65774693902131
PWP2	6.63755730499774
MMP15	3.78733626581315
MTMR14	6.14392405597366
NPR1	6.39027774150579
DNAL4	4.84428491544910
ELAC2	5.47580750914208
ASS1	9.76424636515797
IPP	5.17286664913049
TMEM59	9.46938669565546
POLR2J	9.03451571459678
SEC23IP	5.31952273645721
RGS4	3.65710786525768
UQCRC1	9.55852126076737
SNX6	7.43509247825417
DDX18	6.82709766048985
POLG	4.24462616180018
ADAM23	4.06224941622312
ZNHIT2	4.29083867997528
TFR2	3.68252841614263
NCDN	4.23849526997432
RAG1	3.43186342337963
POMT1	5.21335775455809
CYP1A1	3.38133751862432
SNAPC1	5.78299620993793
GNA11	4.67830010804101
CCDC52	2.94686371831616
CAPN1	6.2968768685243
DDHD2	6.6602706983583
UPF3A	5.10823186717383
LAGE3	7.00427671074948
GNRHR	3.17075211550563
UNC13B	5.70936257422002
TTLL4	5.82818327179805
PPBP	2.85892007053084
HTR3A	6.47112060860793
SDC2	6.04901660411802
ANKRD49	6.83551527765318
BTF3	10.6148940292864
COX7A2	11.4129216367567
SARS	8.40362723766982
C13orf18	4.031912839163
CACNB1	3.75502976938896
QKI	6.43895640729569
SETMAR	7.09827887327461
LAMB4	3.29622924143367
MAN2B1	7.4814927455854
EML3	5.39628793087219
ACADL	3.38055261836735
OFD1	7.73800100523713
CGA	3.42651533166018
EIF3EIP	11.0313917673884
PEX16	5.07783781563508
GNG12	8.11369686622534
HABP4	4.91877745375779
CNTN2	3.30419839221567
ASNSD1	6.81607310770784
FUT4	3.83754930695153
DBH	3.27936743493075
CD53	8.32831074675272
HIST1H2BJ	3.29470431470366
TFAP2B	3.24213293014483
ACF	3.66298438326991
TMEM11	7.34375650336452
CDH8	3.16957533745193
C3orf32	3.24774487441163
AGPS	7.7638313557171
C4orf18	3.30673022478909
PCCB	8.22157812398021
IPO13	5.2388044308601
PECI	7.14359107449076
UNG	8.55711436037341
C6orf105	3.85269018080611
GSTP1	8.97164537504992
SUV420H1	7.15050050713257
ARHGAP15	4.9494651854089
LTBR	6.87773056614884
TDRKH	4.22027174237562
PSG4	3.44835000757833
SLC9A3R1	7.22787913003227
NBPF3	9.41191461447603
SLC9A3	3.58718715735579
OSBP	6.162378727446
PRR5	4.03198853622732
CHMP7	4.90053637923826
ADRA1A	2.97288103829173
ASAH1	7.18261833853482
FKBP4	6.8807832725451
ZNF350	4.93073463094814
DOM3Z	5.85669308878126
GIPR	3.97083586982083
AHI1	5.56615196421936
BST1	3.66701059466975
NCR2	3.5431111385021
NADSYN1	4.03158123921717
UBE2W	6.20612172245525
RGS14	3.68875837773694
KRT15	4.40890979008996
SCN11A	3.76807324179757
GFI1	3.37641702166895
FHL1	5.46829701501104
SMC6	7.04271809771304
GATA1	3.41564404056013
OSGEP	5.81515146060759
ARMC6	5.11723455023038
HK3	3.51269718797639
PSMD5	7.14432325223363
RSU1	7.29145079000609
RPL4	12.0251786034625
MAD2L1	8.61890858476984
RBPMS	4.77001444737908
EIF4A3	8.9635312210851
E4F1	4.83001657701811
DLEC1	3.3653594239408
PRPF3	6.46161508326082
EMR1	3.47062362676135
CHMP2B	8.72676208562473
CAMSAP1	4.32340762504758
RPS21	10.4194164475290
XCR1	3.46744933085241
ARID5A	4.49407502074302
RBM6	6.3295631477833
UBE2N	7.78286736967495
KLF4	5.24505112559709
MGC4172	5.42394145517791
LMO4	7.61211516511128
KLKB1	3.42558818431827
HDAC3	6.91670327015797
HP	3.38741023446572
SCHIP1	6.75520014548362
BTK	4.60195969223086
KRCC1	7.38027965882165
PRND	2.96164425040976
C6orf27	3.49105034848301
PIGL	3.19952602814904
CLCA1	3.82629079638557
C1orf112	4.90131751345466
OLFML2A	4.27373855430294
HUS1	4.86955242709144
SFRS6	7.15074870876001
CXCR7	5.66466363542747
UIMC1	6.52208280527538
FXYD2	3.48290591548801
GOT2	8.78491435853358
ZNF667	3.47392382745618
TFEC	4.65686572618194
ATP7B	3.64136361893054
RAB38	5.34635871536853
POLD2	7.57545903712585
PPM1H	5.33510816906029
DCX	3.25658461977463
NFYC	5.21744776049153
ZNF228	4.29812677168959
KIN	7.19361619502985
PLSCR4	6.99911513592903
HIST1H4I	3.84277530502881
PPARGC1A	3.47801932068886
HIG2	8.42257939889213
KCNK10	4.12482857766655
EXOC1	8.71383159924284
OR6A2	3.93613198262959
ETFA	8.43782165132958
PDAP1	5.42178221764187
C19orf6	3.21548974914911
POLRMT	3.97807988507981
ZNF146	8.50741007353901
MIA2	3.24631033254787
LY6G6E	3.27496104069653
EIF4E2	8.1706622746295
NENF	5.111853626422
HOXB5	3.91552146240228
ZNF324	5.02252223989189
CUGBP1	4.7231402265209
ENTPD7	4.03520417745328
TTC13	7.4647047767135
GJB5	3.21527214342827
PRSS22	4.05141524569344
CYP3A5	3.32594126096576
MBOAT5	4.74624531279155
CUL4B	4.86019291696676
CENPJ	3.82239325111589
KIAA0664	6.69159402002949
PITX1	4.03769457068822
PDGFRB	4.76704501538675
RDX	6.02204823916286
CELSR3	4.68537931239986
JUND	6.74978413106847
ITSN1	4.97368212844228
CHRNB1	4.30074494927651
EHBP1L1	3.81190851157532
C19orf2	6.27034751690115
FETUB	3.07067865559286
CAMK2B	3.10817027859613
DCTN1	6.03098851004598
TNKS2	6.6286117394647
MRTO4	7.07012651446418
C1QBP	7.43523201685906
TTC3	7.1989116955639
NDUFB8	8.43523913970747
CADPS2	6.66875711478083
EDG2	4.3470606262603
MYF5	3.14183585322194
SEMA3G	3.52862055335508
IL23A	3.61008910537464
GJA9	3.70731868514427
R3HDM2	5.02644509413274
C5	4.0265511336044
SLC2A10	5.79686465435339
TRIM45	5.46205674851337
TSP50	3.84137200525826
PAQR3	5.69934665869758
ANKRD26	3.94986401573091
TCP1	10.0180916555032
TMED7	7.09929242371478
CMA1	2.94222588119269
PTCRA	4.06204498451924
HCRTR1	3.55226523030624
FST	4.51240110029866
PAWR	4.50168560068210
LDLR	4.88136559147703
ASTN2	3.79539663350079
SCRN1	7.88324177452801
GPATCH8	6.75096300305335
KIF4A	6.62172012195255
TANC2	3.72298977811959
ZMYM5	4.56797196933459
PGM1	9.24686785607865
ZNF586	3.99788512782911
POLR3G	4.0041962873979
CPD	5.95695533463228
SNCAIP	4.06428737146577
DCT	3.36413452138875
HLA-DOA	3.62048709893788
TANK	6.333168456129
RCAN1	5.04967209614222
UPK1B	3.94706819043363
DNAJB4	6.10744793236828
UGT1A8	3.24586993091794
LIMD2	3.52615844050827
HIST1H4L	3.73065535718866
PECR	4.05937730575201
HSPA2	6.89539296672367
SERP1	9.2134900675512
TACR2	3.31836006824650
NUP85	7.63107100812808
CD177	3.30074020214767
GPR135	3.24171379659597
PIGG	6.67977000795622
LGR5	3.69962603724625
JAK2	3.91652670304918
DPYSL4	3.14043350732673
TM9SF4	6.1465225305479
PTHR1	3.26930634606944
SIRPG	2.89728600372005
ZNF264	4.25889737060652
BICD1	4.81831672002676
RAB5A	8.5045137622501
FLJ13224	2.87541546251751
METTL5	8.74082494644306
HERC6	6.75089698469757
CASP1	6.81163496428998
USP9Y	2.83015888065704
LRP1B	2.96881741055322
XAF1	6.66565871368615
PLA2G4C	3.92849596598269
APOA2	3.0144714055413
SPAG6	3.35010990364973
KALRN	3.51041963150398
SECTM1	6.57193221385452
THOC7	10.0561977858630
IFNAR1	5.06775519694148
TCTA	5.44775294562803
NY-REN-7	3.08201679015317
TALDO1	8.7708701297719
B2M	11.6729884179285
LPPR4	3.72121613869012
SQLE	5.47708120703849
SEPHS1	7.78572394173589
EIF5A	7.3079714851543
FAM49A	5.8613603243628
YTHDC2	4.54398594660758
EHD2	4.09475296594605
NCF1	3.59714575885567
SPG7	5.53712453523362
ZNF614	3.73962261685366
HOXA5	3.31608855727397
NUP133	7.99119925840963
FGF12	3.9901669950522
SLMO2	8.8151541974968
INPP5B	4.65891891061123
PPID	7.10859815320049
SNTA1	4.11158463369768
IL20RA	3.21385371743615
UBE2J1	6.65485003247461
CACNG2	2.96100714293993
GCM1	3.41255627992218
ELF1	6.18263227962608
TLR5	4.71682584439622
TCFL5	6.12382271411731
C1orf107	6.3956810826209
C19orf22	5.95551919340672
SAFB2	6.2730899899741
MAP3K7IP1	3.6887880388906
NCK2	7.99386197107183
OXA1L	9.03270981409868
KIAA0652	5.65301199459318
KLRG1	3.55166719602487
FRAG1	5.87604483769294
ZSCAN12	3.10170114361957
PSMD12	7.36921512446188
E2F4	4.86421080365556
CLEC4M	3.44064641531295
KIAA0999	4.96951695120592
CLDN10	3.74812813786596
MGC13053	4.09395216340212
TAC1	2.62895342251178
GYPA	3.34926219339631
HPCAL4	3.35256317400124
TRAIP	4.70625296335687
MEX3D	4.66421071536181
KIAA0232	6.94292868077792
ERCC8	5.41759231687361
NFAT5	4.54667807293146
GPX4	9.07152962986049
CSPG4LYP1	3.14373897196677
KIAA0368	6.16248368378586
FBXO3	5.28752061798233
DVL1	6.36875928143057
CMKLR1	3.60540773835634
GPR157	3.70898828484000
TYMS	9.79895110520004
OR52A1	3.04152313599339
PEF1	6.6147931795871
ZNF750	2.97298749634451
ALG9	5.96269676467147
MCM5	6.24115776956388
SDK2	3.31785889308526
BAIAP3	3.92650240727266
RABGGTB	7.83903141663709
KCNK7	3.39389892704973
PTP4A3	5.76611243169602
ANKRD40	4.54227359160036
CALCOCO2	6.94609776085111
TMSL8	9.54886740484466
SNCA	4.94600286911752
ZNF551	3.36380136998532
HBQ1	3.25718452464001
ARHGAP26	4.43116919334521
GEMIN6	6.69663351466973
HRAS	5.55567051701398
KLRC4	2.71573319633390
BSDC1	5.7830737684271
DSC1	3.75476774631041
RNF43	5.33909590183589
NDUFAF1	6.47329315673718
MAP2K4	5.63248019350799
FOLR2	5.47631556559896
LYZL6	3.65196776491017
EPB41L3	5.42134204544865
TEKT2	3.74478200925601
CDKN2B	3.24588472433018
WSB1	6.31438105251487
ZNF480	3.56358824756137
MAP3K6	3.83075851064966
PROS1	5.57084554110559
PSMB8	7.11959436977334
HN1	8.14238381993686
MAS1	3.20933525984357
APOL1	4.35031362537229
CSHL1	3.22808632634021
ZBTB7C	2.87322715017226
AHCTF1	6.5371939866656
SAE2	10.0080431798401
ITGA2	4.19152510076705
AP2S1	8.2885284548541
P15RS	7.52688400361091
MME	4.64525734661358
VAT1	6.83261529852789
MAST4	4.93307287637778
TUFM	8.84714893580322
KRT33B	3.12825271875051
THEG	4.12482747357344
KCTD2	5.20251710301183
WDR26	8.27273855065735
MFI2	3.20321445774084
KRT34	3.26841621198998
NR4A3	4.09702858057435
SGSM3	4.64961690618363
ARSA	3.70653005931471
TOMM22	5.94903773845793
SOCS3	3.46238494421173
UNKL	3.62327289969065
POP4	6.96649893906878
BHLHB3	7.77778284700173
MALL	3.94958718808076
SOX15	3.37086922517643
CCNA2	7.07939916762346
PARK2	3.3124651868014
GPR124	4.01110318793707
TMEM132A	4.81023045436514
CGRRF1	6.16752334871858
RUVBL2	7.5451134233128
MCAT	6.36654340241697
WNT10B	3.59509399817449
ISCA1	7.01957715525091
RPAP1	4.45165584741168
C12orf48	5.1650877811638
RAI16	4.35100026596244
RPL27	9.56709893665844
EPN1	3.54916244993907
MAGI1	3.3361750040729
GBX2	3.13434782055197
SLC35A1	8.58030975473955
GAL	4.59454660420886
SLC14A2	3.63296802622750
RDH11	7.90012431968164
ZNF518	4.88918429302843
PCYT1B	3.22343126467832
AUH	7.79799817372343
EIF3H	10.2266977923857
KIF1B	7.88876832766937
MBD2	4.53886419878839
AMOTL2	7.96042066355477
C6orf120	7.78559015684209
PIGT	8.28938572396112
PSRC1	6.69695235521263
PLA2G10	3.95556699322775
ALAS1	8.90947196874023
FOXO1	5.71528765087376
C17orf62	6.70668528989468
KIF5C	7.2894180903181
DUSP10	4.18757634710373
CRLF3	7.58308345633028
CLCNKB	3.58724004542425
PSMA5	9.46550973456153
FARS2	6.91515689076476
CCDC28A	6.97584936709436
AMPD3	4.3789964799277
PIAS1	6.90427197458263
ADCYAP1R1	3.26314940031655
TMEM134	6.47177963654069
CDH20	2.91104118774173
FBXO7	7.2625632971055
FLJ14213	3.87403512478262
ZNF3	5.790121255883
LRRFIP1	6.64596818607036
TMEM49	8.9705436416104
CNOT2	8.35829383929866
CBX2	2.92039819990733
ZC3H14	7.12843712540067
ALDH5A1	5.88754518340623
HNT	3.16720189688544
SERPINA4	3.03482229825374
FLJ20920	6.5844284530848
CRTAP	6.79880845769094
DDX50	8.24738242461654
STYXL1	7.2785295705553
TK2	4.92358310373593
BLVRB	6.83938536631651
STMN1	8.4281280668167
GUCA2A	3.11422527568669
DPP6	3.34661382306802
GALNT10	4.27121194923452
STK39	5.91212138990599
MMP24	4.75082207166593
CKS2	10.0499196563589
RHO	3.60503612237162
BANF1	8.23053650328107
CR1	3.02267698882816
RPS6KA2	5.61270834729522
HMBS	6.80941478574777
C20orf112	3.81468542951511
SLC25A24	8.38737775832766
MRPL22	8.2688303725102
SLC25A15	4.27620478883538
GADD45B	4.55279103286975
TDP1	6.73699569081618
ZNF287	4.19044156663838
DAAM2	5.27230329632426
C11orf57	5.15031161598376
RFK	6.51902189562195
ZFYVE9	3.88990226847428
TCTN3	7.17094461283167
STCH	7.20074193772551
LOC283871	3.56909523743162
NDUFB3	8.26256128998453
DEFB4	3.36568327292888
FPR1	4.63055753879344
FMNL1	3.8508227359078
SEPT7	9.8524511196472
PTCD2	5.09031178206268
GNLY	3.51371892291892
GRAMD1C	6.97693194152431
ZNF165	7.03905558544089
TR2IT1	3.53278525644193
ARMCX3	7.3680197450087
NDE1	6.54354034925314
MAGEF1	6.93825670554389
ITGA10	3.4070528626297
ARHGDIB	7.87630775365781
FSHB	3.83343426977144
ANXA2	10.1363749074883
HLCS	3.89397016885885
MCF2L	4.82652521262285
AK1	5.98583750818887
FH	7.3600729289468
LGALS2	3.63291213016368
SYNPO2L	2.6923372100439
KIAA1045	3.38101848566276
C1orf183	4.73387533585861
MAGEA8	3.07099369573291
DGCR8	5.0741452202016
GSR	4.08550082456376
NEU2	3.24876234719227
HIST1H4B	3.3987751305338
CACNA1C	3.2032577791394
FAM20B	8.04834518061346
HES2	2.95484610311203
PDCD6	8.21793270803423
INTS7	6.23626636088447
AMPH	4.34250511053897
UCKL1	6.80674656488003
ASB4	2.96477940199958
C10orf97	5.76042098586313
ALDH1L1	5.94079452645715
CCL23	3.04437027090042
OBSL1	4.67459250234896
SLC12A7	7.06866824588698
THAP4	5.23337157988236
RBM4B	5.31283061968994
OGFRL1	5.38363996334943
KIAA0831	6.14653558186325
C12orf11	8.17708415957399
PPP1R15A	4.41030810116706
KIAA0240	6.23741421665824
CD1B	3.16273597803675
FCGR2A	6.72886341600677
MDC1	6.00914741728465
MAN1A1	4.11089377704004
KRT9	3.48094954186453
HTR1A	3.33292065409516
OCEL1	5.50760908355491
ATP11B	6.00300467351946
NLGN4X	4.63602857668453
FBXO34	7.48233234378419
ALOX12	3.49714978283922
RB1CC1	8.11826149461092
PCDH12	4.5048323200735
RPE	5.5056614769389
EIF4E	7.12198747516947
CSDC2	3.74137553373716
ABHD5	6.4666042597802
TMBIM1	5.800773142367
PET112L	5.55320424673093
P2RXL1	3.21792043476400
F2RL2	2.88618208401750
TRMT1	7.1181863887156
IMPG2	4.13743100778797
LRRC32	4.0039167427964
BGLAP	5.50187155635241
HTR4	3.42535153382434
MRAS	5.0246065698152
TRAF6	4.26734206723285
AXL	5.38864457451827
ATP2C2	3.43434062011962
LMNB1	6.43147911320255
TELO2	4.8494000419457
PNPLA3	3.69192302544913
CSNK1E	6.71434719677785
SRP14	10.2569997436804
KCNQ4	3.29966345701111
PIK3C2B	5.96801194337612
C15orf15	8.05251531626733
TUBB2B	8.65657477832746
USP15	7.01392781359919
C12orf41	8.24586456464268
CEND1	3.45661022231321
RNF31	5.26550273786127
TCEAL2	8.41878451664192
PTGER2	3.65499093657717
UBN1	6.71013220269485
SLC5A7	3.09409734285602
SLC31A1	5.89638941223514
ADAM29	3.75506686254881
ST7L	4.37801895437111
GFOD1	5.28802117340723
CTNNA1	9.06111701773772
HRBL	3.8724107377022
CBX4	3.80885844600471
NTRK2	3.40265663773826
FOXN3	5.45301285192231
MFGE8	4.74603716597064
PFKFB2	3.64367137225983
TAS2R4	3.25889277122501
SH3TC2	3.19763980565132
IL10	3.70884108824362
PXMP4	5.78084259723285
RNF167	6.60748744970873
PRMT5	8.1967879044805
TSKU	4.96515340793921
ATPIF1	8.48741306276008
ETV3	3.14346651748699
PAK7	4.73328422171242
PDLIM1	8.85948180068358
CEP63	5.81228651323386
WDFY3	4.76956064006718
RNF126	4.43773785138382
DPM1	9.82224619146606
CLIC4	7.45268465330102
ACR	3.86098634922812
KLK7	6.61929030408463
ALOX5AP	8.30162680648643
LRP1	4.8914270822652
TNK1	5.22825781714696
TAS2R9	3.11725452864678
ZNF16	5.36719076323619
POLR1B	5.37091710330557
SLC8A2	3.79685930872162
OLFM4	2.84945225381178
TACC1	5.53933041369762
SAMHD1	7.9835998268536
ATP13A2	4.60025435576111
KRT4	3.58973594207208
PAX6	7.97973952526917
SCG2	3.62080834328379
SLC17A6	3.50872980171108
TUBB4	3.73971109090052
PADI4	3.05705816869991
FMO3	3.30596834520223
NLK	4.80695419597088
POU4F3	3.14887343506183
MDM2	3.82346297008254
CAPNS1	8.88900376820587
SDF4	6.33435785939315
ITGBL1	2.97271638522404
TAP2	4.52431895964096
OR2C1	3.52069480516386
KLHDC3	7.52300588133591
EFHD2	4.64945617926227
GALR3	3.81347707549441
NBEA	4.09180337910717
ABCA6	3.13006067992962
ABBA-1	4.07090266209464
GNAI1	5.75641186418055
CLDN3	8.0705622174233
AKT2	3.53376411968166
EGFR	4.75562559025903
VPS4B	7.21176043819609
RBM16	8.49762065852334
GALNT6	4.51105854011923
ZDHHC3	5.84882453627041
SLC25A4	7.23204303852499
CYB5B	5.29093371109892
NDRG1	8.74329400141963
SESN1	5.78873864147224
GBE1	8.07988122152635
MRPL46	6.64114032671277
CLASP1	6.38649786330259
FARP2	4.1364317050611
ACOT11	4.14640055719074
LDHAL6B	2.89472230544304
MAPKAPK3	6.56244565882022
NCAM2	3.02067718059501
AFAP1	4.1902376350482
PRKD2	5.48850667041066
OR2H2	3.36739622022502
ZFP36L1	7.700656241279
DZIP1	4.76526616539655
GPR161	4.38495945446664
RNF146	6.57782363897135
NKX3-1	3.85486362865644
CCNB2	9.37141600525394
ZNF10	4.83451917569138
WDR74	5.55152463066948
FAM134A	7.50051781977913
PCNP	8.96125069553977
PURA	5.41804612016419
DNPEP	6.76430246025199
ERBB2	5.20465561499041
CREB1	6.09185163084879
NEO1	5.38049990658331
DDX3Y	3.20930878140117
RPS3A	12.8626131445629
MXRA7	8.54029775202894
LGALS3	10.6506444335455
GLT8D1	9.02177264089018
TMPRSS3	7.9569496644998
UPB1	3.21527051385386
LAT	3.59959655802026
CLDN14	3.50177961392525
DHX38	4.30642986029051
KCNA3	3.13131801286394
BTBD1	7.78529630530647
TARS2	6.14908857119016
SKIV2L2	8.16768902388277
ABCF1	8.84569677423436
CDT1	3.81604116478039
ZHX2	6.53387233972815
FCF1	4.88919339296156
LRRC49	4.64590817511873
GUCY1B2	3.20772126975916
CD28	3.44901095033089
SMARCA4	7.68835671848386
SEPT2	9.1513379004035
SOHLH2	4.43420264997094
MCOLN3	4.60590481019137
LRP8	7.51158123766424
TAGLN3	3.7849986011098
MASP2	3.76971498486704
GPATCH3	4.48602873914367
TTRAP	9.81594601560067
AGL	8.88394025290812
NFE2L3	6.85296424282696
PSD4	3.56516240793169
PALMD	6.72700067078294
CCNB1IP1	8.8397885247489
TMEM43	7.5537980124188
OBFC1	5.86531549123604
STAT5B	4.41663751221358
C14orf79	4.10607518040827
ENPEP	4.59038100221664
SSB	8.21067000623892
SCT	3.05511674333195
TIMM23	6.1903341029557
SKI	3.78926189223056
SLC22A13	3.37801498417969
AKAP3	4.40918826564027
OAS2	5.24441261668555
KIAA0423	5.64601017027034
SEC61G	9.2274095609471
CAPN11	3.04503704526924
TMEM50B	6.15900114525504
DEGS1	6.99345283540788
ARHGEF4	3.37705970328884
DBNDD1	4.84714578093072
TBL1XR1	5.39952032467401
FAIM	5.35533603959337
SP140	3.38543798889655
G6PD	5.75183424404242
NUDC	7.59874711619588
GABRP	3.43097963752734
SCARA3	4.63593871169786
TACSTD2	5.79073546971168
EIF3J	7.13428075557526
PPP2R2A	6.78922646408135
CPA3	3.4364702280638
PVALB	3.02227467480193
BCAT2	6.98675467730911
MFN1	6.36048008538071
