Hybridization REF	GHYLL_p_TCGABatch17_Mashima45_HT_HG-U133A_96-HTA_B07_472048
GCLM	7.40680913038841
CPEB3	3.83700438745674
PPM1A	5.95124753566063
INTS1	4.11331899438617
MMP16	3.24419236063784
CAMTA1	3.3244224375115
SAMSN1	4.71261746662727
DRD3	2.83659062713502
GMPPA	4.62660483211775
C11orf73	5.27264587256371
AIPL1	3.95098058145169
PTP4A2	9.1542321918362
IL24	3.62114640031198
BDKRB1	3.41965664499720
HPCA	3.66661724399907
MLF1	5.51283520482898
SEC14L1	4.58668725790132
CHFR	4.96149164582505
EMILIN1	3.61069776272376
THADA	6.08049633053256
TAF12	4.93480837779602
NDUFS4	7.51512086799445
ID1	3.69916267140528
PIK3CB	3.95701203473142
COL18A1	8.49197074295325
PDZD3	3.19434597221381
TBC1D17	4.09131253976589
COX8A	9.8447635090265
CDCA4	7.06105585742487
C2orf44	4.13770835618026
C9orf16	8.4767223516193
ERBB2IP	7.59692177031882
EMX2	9.16612660330258
FUS	6.03298282685225
NIPSNAP3B	3.46641071463378
TF	3.19819876586712
CXorf56	4.88265694782505
CLCN4	3.82193247247562
PWP2	6.68321502600129
MMP15	4.25825604657663
MTMR14	5.55559867304279
NPR1	8.53423305418495
DNAL4	4.64664747664978
ELAC2	4.74116112703808
ASS1	11.0734494351687
IPP	5.69974844688751
TMEM59	9.10507006336533
POLR2J	9.50298763682265
SEC23IP	5.78655949232735
RGS4	3.83736422489521
UQCRC1	9.33966436858083
SNX6	7.80878864300421
DDX18	7.50333953361136
POLG	4.48876799323574
ADAM23	4.08223563170265
ZNHIT2	4.44809966497638
TFR2	3.78979977572045
NCDN	4.25776174072403
RAG1	3.40565411776784
POMT1	4.21181107719971
CYP1A1	3.50184228601731
SNAPC1	4.63631152629355
GNA11	6.49194163792495
CCDC52	2.89349744250866
CAPN1	7.62442221895608
DDHD2	6.4559700550308
UPF3A	6.04303262531689
LAGE3	5.55941887087859
GNRHR	3.09914278875361
UNC13B	4.46305970168834
TTLL4	4.02507888578742
PPBP	3.07222764984844
HTR3A	3.85611725528712
SDC2	5.73279646069932
ANKRD49	6.80069119814632
BTF3	9.67885638413244
COX7A2	10.4344644510926
SARS	8.29008931743789
C13orf18	3.61603758483181
CACNB1	3.98397472490311
QKI	5.91080712115083
SETMAR	4.55924473919031
LAMB4	3.19543018367960
MAN2B1	6.8739960880864
EML3	4.76583420789261
ACADL	3.20128937618292
OFD1	7.59319653350734
CGA	3.41097376471537
EIF3EIP	9.69614466585625
PEX16	4.89434078091177
GNG12	7.44990290038853
HABP4	5.13987262412664
CNTN2	3.56907842848747
ASNSD1	7.25336883576803
FUT4	3.6400062407647
DBH	3.53995097128866
CD53	6.31600594470641
HIST1H2BJ	3.60587350808255
TFAP2B	3.29583141927624
ACF	3.68362186678182
TMEM11	6.41539724212893
CDH8	3.09530638917604
C3orf32	3.40653201168004
AGPS	4.47073792913157
C4orf18	3.29969671139464
PCCB	7.10930142964044
IPO13	5.74058194622125
PECI	7.46878075635796
UNG	8.84773437981768
C6orf105	4.1403002509906
GSTP1	9.5052121216758
SUV420H1	7.56372113189216
ARHGAP15	4.07333125890912
LTBR	7.37741535985691
TDRKH	3.54738280059951
PSG4	3.5606705531177
SLC9A3R1	7.04196689400408
NBPF3	9.06247671158397
SLC9A3	3.43625353200791
OSBP	6.3124878992352
PRR5	4.19939617276475
CHMP7	5.87038438132924
ADRA1A	3.12209272493499
ASAH1	6.71736662821892
FKBP4	7.80346681058831
ZNF350	4.09634374729571
DOM3Z	4.87111101942227
GIPR	3.70562922370104
AHI1	4.56562938273224
BST1	4.38967256015030
NCR2	3.48827717718835
NADSYN1	5.30041889691679
UBE2W	6.21000003672331
RGS14	4.03317528324313
KRT15	4.69140424880641
SCN11A	3.80528709386553
GFI1	3.76537706000478
FHL1	4.52057899826268
SMC6	6.05524155218891
GATA1	3.96319269763247
OSGEP	5.58068836888348
ARMC6	4.82168777294861
HK3	3.37530635687972
PSMD5	6.9949389708782
RSU1	7.42576487852901
RPL4	11.6937833154783
MAD2L1	5.34737536092804
RBPMS	5.42676330624884
EIF4A3	9.16798189470089
E4F1	5.0876421776585
DLEC1	3.45127438433622
PRPF3	6.15881798554504
EMR1	3.35634409699112
CHMP2B	7.3353483711479
CAMSAP1	4.07635649594506
RPS21	10.4599769819754
XCR1	3.39997007184136
ARID5A	4.24612009321735
RBM6	4.4523421765988
UBE2N	7.67472869028437
KLF4	4.02173486271554
MGC4172	5.81152227750972
LMO4	7.49646494184581
KLKB1	3.25141537448625
HDAC3	6.0668258068528
HP	5.97917823607082
SCHIP1	5.14188090156842
BTK	3.88921261406022
KRCC1	8.29221826615446
PRND	2.91141713316663
C6orf27	3.70050766291764
PIGL	3.8914221684937
CLCA1	3.94352088196236
C1orf112	4.61756969753051
OLFML2A	8.41973635908707
HUS1	4.45128960454438
SFRS6	7.09893308102993
CXCR7	3.59783342512124
UIMC1	5.75949172838154
FXYD2	3.80141974605203
GOT2	8.46305021958251
ZNF667	3.02980215217081
TFEC	3.58120621468256
ATP7B	3.22245620092114
RAB38	3.60600221529687
POLD2	7.43910863858515
PPM1H	3.92864089723723
DCX	3.25595666904275
NFYC	6.0102672035392
ZNF228	3.22169670663724
KIN	5.43201564004723
PLSCR4	6.25106540685121
HIST1H4I	4.1445235090998
PPARGC1A	3.25673533910908
HIG2	7.81750834412954
KCNK10	4.15935153322419
EXOC1	6.86918781954763
OR6A2	3.53878204223956
ETFA	7.49518201663464
PDAP1	4.87461041819617
C19orf6	3.47801796243992
POLRMT	4.31127713280034
ZNF146	8.10728812466176
MIA2	3.25150639261852
LY6G6E	3.22292723737646
EIF4E2	6.10712941697302
NENF	5.33368863366324
HOXB5	6.17217415625446
ZNF324	4.91581939801631
CUGBP1	3.74468101580489
ENTPD7	4.18868104786233
TTC13	5.37899859592444
GJB5	3.65634869959224
PRSS22	4.26067020203151
CYP3A5	3.27839529125389
MBOAT5	5.77883392419942
CUL4B	4.24606426365277
CENPJ	3.64225611178978
KIAA0664	6.42302765993065
PITX1	4.75587513429466
PDGFRB	5.02489768620182
RDX	5.8440804806897
CELSR3	4.14982153036081
JUND	6.70105353914659
ITSN1	5.32674889158816
CHRNB1	3.61481328270666
EHBP1L1	3.76550534714676
C19orf2	6.98048460781738
FETUB	3.09950946315683
CAMK2B	3.30593342651032
DCTN1	6.37462707820674
TNKS2	6.76818997968163
MRTO4	7.38787796753754
C1QBP	5.8610763961528
TTC3	8.38133421773386
NDUFB8	9.10851903308322
CADPS2	3.39677395728138
EDG2	4.36086489597936
MYF5	2.9588195110403
SEMA3G	3.34976850408598
IL23A	3.66126130649134
GJA9	3.65070808197613
R3HDM2	7.69706130719054
C5	4.24399850168724
SLC2A10	5.94052007498057
TRIM45	5.58860004502182
TSP50	3.6555376015923
PAQR3	3.43102581694586
ANKRD26	3.82341670945711
TCP1	8.40021196479224
TMED7	6.79862941164632
CMA1	3.03384859450466
PTCRA	4.21967637316784
HCRTR1	3.62076740874020
FST	5.96045751883504
PAWR	4.00093682922874
LDLR	4.51652277452500
ASTN2	3.67992696370399
SCRN1	5.10093225321224
GPATCH8	5.97325443931663
KIF4A	7.35109141582258
TANC2	3.5545757370261
ZMYM5	3.98877603239758
PGM1	8.60776679789171
ZNF586	4.89630625509146
POLR3G	4.06373919585355
CPD	5.46962057953024
SNCAIP	4.38362032130328
DCT	3.72612646265972
HLA-DOA	3.70283553630341
TANK	5.44526307172271
RCAN1	4.42214152354794
UPK1B	5.18454804939643
DNAJB4	4.12362524584845
UGT1A8	3.17535918979157
LIMD2	3.3525352917979
HIST1H4L	3.54977080463397
PECR	4.14421307576419
HSPA2	7.27365974041534
SERP1	8.75059771810532
TACR2	3.41548454190654
NUP85	6.82848197923858
CD177	3.59869249048583
GPR135	3.34165522588016
PIGG	5.75109533725422
LGR5	3.28374063318767
JAK2	3.23367013935796
DPYSL4	3.23845940827099
TM9SF4	5.76463847887516
PTHR1	3.48682066267805
SIRPG	2.88798306239976
ZNF264	5.7530286887403
BICD1	4.60562871799057
RAB5A	6.45879207667848
FLJ13224	3.39775061030749
METTL5	8.77362740231419
HERC6	4.62571642247237
CASP1	4.61411422598796
USP9Y	2.83383610329125
LRP1B	2.82553307176024
XAF1	4.59308435060483
PLA2G4C	3.57235929784808
APOA2	3.10068447290859
SPAG6	3.05313838928411
KALRN	3.08790450601853
SECTM1	6.11407066642171
THOC7	8.97221056634491
IFNAR1	3.94349736312547
TCTA	6.43681496825009
NY-REN-7	3.58882109829575
TALDO1	8.0014727953349
B2M	10.9080283509699
LPPR4	3.16177742479424
SQLE	6.69959130320726
SEPHS1	6.96671340717422
EIF5A	6.1431538320283
FAM49A	4.3970146887565
YTHDC2	4.13355271195826
EHD2	5.35493011810612
NCF1	3.7311655997741
SPG7	6.30277779738329
ZNF614	3.46773439334287
HOXA5	4.26654551256252
NUP133	6.77917218769172
FGF12	3.53973779933178
SLMO2	8.21379855296005
INPP5B	4.3199501774465
PPID	5.0367913756083
SNTA1	4.80426693878714
IL20RA	4.89549180094087
UBE2J1	5.72040376128878
CACNG2	3.1896882479441
GCM1	3.33149623007467
ELF1	7.31131136798581
TLR5	4.50154797076459
TCFL5	7.34247594814478
C1orf107	5.0349858052833
C19orf22	5.6513597416775
SAFB2	6.14391004708128
MAP3K7IP1	4.03949893161221
NCK2	8.6924248005474
OXA1L	7.91396441372791
KIAA0652	5.26060502707478
KLRG1	3.76374303181088
FRAG1	5.41805191247501
ZSCAN12	3.05844679515951
PSMD12	7.36296420977927
E2F4	5.25759659878973
CLEC4M	3.71090373237358
KIAA0999	4.5569244019914
CLDN10	3.62414049835537
MGC13053	4.28575707685107
TAC1	2.76375518679774
GYPA	3.34321133864937
HPCAL4	3.26059957176866
TRAIP	3.70076184536925
MEX3D	3.93070846674377
KIAA0232	6.88858236285703
ERCC8	4.45528206312746
NFAT5	6.02389763664374
GPX4	8.57859554746572
CSPG4LYP1	3.58607457044465
KIAA0368	6.44515418604644
FBXO3	4.3994513510428
DVL1	4.94085231320894
CMKLR1	3.58704657098552
GPR157	3.74247618114708
TYMS	7.53765955677174
OR52A1	3.17293011355851
PEF1	6.70597444357511
ZNF750	3.09329472529244
ALG9	5.14581882772427
MCM5	6.55603752069762
SDK2	3.37768939129731
BAIAP3	3.80520304350324
RABGGTB	5.3444428847399
KCNK7	3.50193240274200
PTP4A3	6.86953953136584
ANKRD40	3.75853930406889
CALCOCO2	6.68420338882485
TMSL8	4.11716065939767
SNCA	4.02134957049133
ZNF551	3.99852767942616
HBQ1	3.48393727837105
ARHGAP26	4.75604714176541
GEMIN6	5.72319460913215
HRAS	5.0478023928379
KLRC4	2.83687017148915
BSDC1	5.17553873881302
DSC1	3.98243624870756
RNF43	4.4703172865034
NDUFAF1	5.62491322965177
MAP2K4	4.99873132826745
FOLR2	4.43434812918637
LYZL6	3.55247069604528
EPB41L3	3.37579658620341
TEKT2	3.49476172920668
CDKN2B	3.79328379505264
WSB1	5.54712211384584
ZNF480	3.38026948459727
MAP3K6	4.90168384964979
PROS1	5.13835805566769
PSMB8	7.72224564053588
HN1	8.86000484260902
MAS1	3.63393388751272
APOL1	6.65260955676172
CSHL1	3.5802286595079
ZBTB7C	3.43953911247105
AHCTF1	6.1637600669611
SAE2	8.59856312946455
ITGA2	3.95489011017382
AP2S1	8.88047520959322
P15RS	6.15199248207647
MME	4.52602300622776
VAT1	7.40356392083094
MAST4	5.26339113973474
TUFM	9.68031713194477
KRT33B	3.27181962130407
THEG	3.75540646519193
KCTD2	5.48143928439118
WDR26	7.3609905097962
MFI2	3.40986920332900
KRT34	3.17380749772997
NR4A3	3.40205897068889
SGSM3	4.34607163145006
ARSA	3.76496500710611
TOMM22	4.87027336891479
SOCS3	3.86730853106914
UNKL	4.07827119629453
POP4	7.66015218451806
BHLHB3	9.70699074923342
MALL	3.85834379731655
SOX15	3.17106086266581
CCNA2	4.79970592351359
PARK2	3.42683789501282
GPR124	4.31753944620327
TMEM132A	4.39736572158725
CGRRF1	4.92011693201407
RUVBL2	8.26022439820504
MCAT	4.81884183382196
WNT10B	3.79571151916614
ISCA1	6.94975806352897
RPAP1	4.37327459772838
C12orf48	5.11584711790692
RAI16	5.09535371898628
RPL27	8.81876256705202
EPN1	4.2254954815692
MAGI1	2.98682410319334
GBX2	3.47388618321037
SLC35A1	6.5712737571
GAL	4.05841657157022
SLC14A2	3.86056368798713
RDH11	6.26445376814947
ZNF518	3.75392030430243
PCYT1B	3.54019639943092
AUH	6.67941147931267
EIF3H	10.4807103392410
KIF1B	7.04181553706939
MBD2	4.63268697130937
AMOTL2	7.79738664897746
C6orf120	5.35040266026997
PIGT	6.78257006359531
PSRC1	5.98283790364302
PLA2G10	3.69250355296051
ALAS1	5.80854798820336
FOXO1	4.83446044089494
C17orf62	6.9759745799382
KIF5C	7.30693335255045
DUSP10	3.70436256954611
CRLF3	7.11772616089085
CLCNKB	3.81535915619543
PSMA5	8.8825627341433
FARS2	5.88416315786821
CCDC28A	5.47671555425379
AMPD3	4.4930728776955
PIAS1	7.25481828867457
ADCYAP1R1	3.52010272558384
TMEM134	6.82277483600227
CDH20	3.25165648775712
FBXO7	7.84419850841522
FLJ14213	3.17802332677221
ZNF3	5.27843400240858
LRRFIP1	5.18023546430554
TMEM49	6.96519445898736
CNOT2	7.48415111022363
CBX2	3.06968527208296
ZC3H14	6.84957814631733
ALDH5A1	6.02266090519308
HNT	3.05428617497655
SERPINA4	3.18808336455476
FLJ20920	5.91080812738001
CRTAP	4.43576269995370
DDX50	7.33612650391231
STYXL1	8.18122597554537
TK2	4.60291154067277
BLVRB	8.10399623799128
STMN1	6.61985827311207
GUCA2A	3.58721005286151
DPP6	3.31947615399693
GALNT10	4.14272798497517
STK39	6.48077035928845
MMP24	4.6127801020899
CKS2	10.3603246854935
RHO	3.65563629808787
BANF1	10.2959143546357
CR1	3.00503099729404
RPS6KA2	5.34628390588313
HMBS	5.46752022861880
C20orf112	3.58226202571522
SLC25A24	7.42907772650608
MRPL22	8.24750658334109
SLC25A15	4.86916117407186
GADD45B	4.39271217541657
TDP1	5.44260717719439
ZNF287	3.55895046489059
DAAM2	4.80895406376111
C11orf57	5.37270102654968
RFK	7.00712875347891
ZFYVE9	4.1083776907844
TCTN3	5.83693670334653
STCH	4.98413192524869
LOC283871	3.83119540656874
NDUFB3	7.56968759865377
DEFB4	6.32275887580638
FPR1	3.80195341251344
FMNL1	4.67573784732087
SEPT7	9.80609604963192
PTCD2	4.17468023464363
GNLY	3.67155661529380
GRAMD1C	4.78772474483179
ZNF165	3.74893539314104
TR2IT1	4.09977044516249
ARMCX3	6.16651188894799
NDE1	6.33763074830638
MAGEF1	6.5596968311312
ITGA10	3.69220001325755
ARHGDIB	8.56045680582572
FSHB	3.80713830593202
ANXA2	10.9772337986536
HLCS	4.28124154752281
MCF2L	4.2775422478707
AK1	5.61563951437255
FH	7.04327348305609
LGALS2	3.84667141993561
SYNPO2L	2.70164076823807
KIAA1045	3.54844753746844
C1orf183	4.88634686648753
MAGEA8	2.94705391757921
DGCR8	4.99987212523209
GSR	4.73692479930465
NEU2	3.58048860825000
HIST1H4B	3.70631610249236
CACNA1C	3.27073717428283
FAM20B	7.18329220584437
HES2	3.11173043716258
PDCD6	7.12686119928817
INTS7	5.21794438972456
AMPH	3.46881145081129
UCKL1	5.69454525124229
ASB4	3.10595485262534
C10orf97	4.31143776778735
ALDH1L1	3.87847989539692
CCL23	3.31144053958873
OBSL1	4.46899523106286
SLC12A7	6.48759240354466
THAP4	5.40880201210127
RBM4B	5.68410341626352
OGFRL1	4.65055492661242
KIAA0831	5.8793452381245
C12orf11	8.5609169120994
PPP1R15A	4.93451541817371
KIAA0240	5.50617862559513
CD1B	3.12399916568949
FCGR2A	5.01662468618449
MDC1	5.34220898311185
MAN1A1	3.45992246742126
KRT9	3.31963904822341
HTR1A	3.48611211352697
OCEL1	6.11126575664955
ATP11B	5.48752236270401
NLGN4X	4.74363196964892
FBXO34	7.78440760153125
ALOX12	3.42219453252831
RB1CC1	7.04321823788394
PCDH12	4.29811949818067
RPE	4.11199446946949
EIF4E	5.19485317088309
CSDC2	3.93567620039679
ABHD5	5.00622333676193
TMBIM1	4.79694384657792
PET112L	4.09958297946982
P2RXL1	3.20355292756134
F2RL2	3.32811677177744
TRMT1	5.1848992477077
IMPG2	3.66871135162743
LRRC32	4.40733001099652
BGLAP	4.69974802334265
HTR4	3.50938975705255
MRAS	4.49712053840086
TRAF6	3.77571254765318
AXL	4.19031541280243
ATP2C2	3.93510208747183
LMNB1	7.60183379687113
TELO2	4.34394527047318
PNPLA3	3.67418623253139
CSNK1E	5.5061253448383
SRP14	9.78861399679467
KCNQ4	3.45875791476010
PIK3C2B	7.04432240602231
C15orf15	6.08637420533787
TUBB2B	3.15176183320897
USP15	5.36745807824664
C12orf41	7.2306933395158
CEND1	3.98725230026064
RNF31	5.09231002258505
TCEAL2	3.89224281442272
PTGER2	4.4576368800559
UBN1	6.07679684445028
SLC5A7	3.22103582335951
SLC31A1	5.32073293969377
ADAM29	3.54685655330976
ST7L	4.25042232594391
GFOD1	7.4816494222828
CTNNA1	8.65633102205879
HRBL	4.46148256980466
CBX4	3.48252487267342
NTRK2	3.63887424476687
FOXN3	6.09570478042924
MFGE8	6.37540499942184
PFKFB2	3.86511278772365
TAS2R4	3.72894269466908
SH3TC2	3.17421939291503
IL10	3.51671668486629
PXMP4	5.761779670722
RNF167	5.98419287055361
PRMT5	6.85839635052842
TSKU	5.17323305670595
ATPIF1	7.92103859543522
ETV3	3.30523529269064
PAK7	3.02225570773525
PDLIM1	7.7264556910673
CEP63	4.81898621880003
WDFY3	4.13485274479082
RNF126	4.39034597418199
DPM1	8.57632933378357
CLIC4	4.81876948966183
ACR	3.84827402042641
KLK7	9.54891501580519
ALOX5AP	4.96293941462174
LRP1	4.77082023646204
TNK1	4.80647282368668
TAS2R9	3.35444687020327
ZNF16	5.40984641996697
POLR1B	5.55995782229529
SLC8A2	3.79906210940722
OLFM4	2.78901417551345
TACC1	5.40173550523335
SAMHD1	7.24505576931873
ATP13A2	5.33005315989027
KRT4	7.72857967892093
PAX6	6.43550723849837
SCG2	3.31599903708679
SLC17A6	3.40627573329292
TUBB4	3.77542059565889
PADI4	3.1158158512021
FMO3	3.35935278864825
NLK	4.39562931290972
POU4F3	3.2542789698596
MDM2	3.52883346695512
CAPNS1	10.0675295523373
SDF4	5.47944736741542
ITGBL1	3.28194714278835
TAP2	4.04034608188968
OR2C1	3.78640693922981
KLHDC3	7.06562962069507
EFHD2	6.13808833383514
GALR3	3.71325403284113
NBEA	3.05177268228143
ABCA6	3.07754920314465
ABBA-1	4.05044171961177
GNAI1	5.49965857536519
CLDN3	8.60571721338523
AKT2	3.40211506536639
EGFR	4.57469145285269
VPS4B	7.74089389711976
RBM16	7.97687164989976
GALNT6	4.88241571119595
ZDHHC3	4.91713056787639
SLC25A4	5.62750627653597
CYB5B	5.67645233867751
NDRG1	9.8068659170848
SESN1	5.01542526163952
GBE1	7.77558265339034
MRPL46	5.30166713179466
CLASP1	6.2928733112895
FARP2	3.85827464044378
ACOT11	3.86600514961878
LDHAL6B	2.88105494479774
MAPKAPK3	4.72524756324491
NCAM2	3.05415482323684
AFAP1	4.62245415735587
PRKD2	6.63724474483916
OR2H2	3.51089355907997
ZFP36L1	8.8527583678835
DZIP1	3.63602370729667
GPR161	5.03046137902582
RNF146	4.10016038564289
NKX3-1	4.21127400532774
CCNB2	7.07398200719792
ZNF10	3.24545260718036
WDR74	5.42414296107297
FAM134A	6.11914409199987
PCNP	9.06626479715848
PURA	5.78430794633181
DNPEP	6.28538189830747
ERBB2	5.62723105886386
CREB1	4.53348087973085
NEO1	5.37929216038695
DDX3Y	3.53810768455899
RPS3A	11.4954464030368
MXRA7	7.40848821831506
LGALS3	11.0288805151039
GLT8D1	5.52935882140131
TMPRSS3	8.76653740068621
UPB1	3.26661985530843
LAT	3.64274781060387
CLDN14	3.69818524941562
DHX38	5.38552159103463
KCNA3	3.33582920044597
BTBD1	7.7553445214358
TARS2	6.06600770431673
SKIV2L2	8.02321746400365
ABCF1	7.77185655419959
CDT1	4.5663475640892
ZHX2	6.23050366811655
FCF1	4.99175943693026
LRRC49	3.48003836329413
GUCY1B2	3.43846763628802
CD28	3.27501405755254
SMARCA4	6.20337981898173
SEPT2	8.61051810991093
SOHLH2	3.00883447342261
MCOLN3	3.9981780697327
LRP8	4.39879730672444
TAGLN3	3.87276701820302
MASP2	3.72091190293111
GPATCH3	4.32456870619270
TTRAP	7.0289216465873
AGL	6.35594020602144
NFE2L3	3.71473256893094
PSD4	3.75691134964492
PALMD	7.87713376256277
CCNB1IP1	6.86175341446422
TMEM43	5.75148664846202
OBFC1	5.8862997877023
STAT5B	4.46074296867517
C14orf79	4.33247696165647
ENPEP	3.71041286401375
SSB	8.34607298447715
SCT	3.34719555958195
TIMM23	6.57585727194087
SKI	3.75315736432033
SLC22A13	3.5944609519128
AKAP3	4.10270044127841
OAS2	4.06853048895647
KIAA0423	5.42907657686558
SEC61G	9.54524295241145
CAPN11	3.10952780851698
TMEM50B	6.06132636090683
DEGS1	7.49969117421727
ARHGEF4	3.54539179633247
DBNDD1	4.67031327959153
TBL1XR1	5.17105185020154
FAIM	7.05859096783022
SP140	3.28458606707763
G6PD	5.25441176393029
NUDC	7.3002465551111
GABRP	3.61717563760107
SCARA3	6.03098581679668
TACSTD2	6.19720139213972
EIF3J	6.38808141958707
PPP2R2A	6.45345251100476
CPA3	3.20943090544955
PVALB	2.98670824688476
BCAT2	6.53842163460961
MFN1	4.48210863824736
