Hybridization REF	GHYLL_p_TCGABatch17_Mashima45_HT_HG-U133A_96-HTA_B06_472050
ZBTB48	4.4806139568563
BUD31	7.73203210122372
MAOA	3.63632867632416
CCDC41	4.22420309726092
TNNT3	4.27995624275502
FBXO11	5.74580273413675
GYPC	3.97960338799606
PLIN	3.93240481953183
RFXAP	3.74104835525801
C6orf15	4.04636001070622
RNF4	7.13275983158683
F8A1	7.15347982315876
PPP1R3D	4.7791337048216
GRB2	7.05505416931092
TPM3	3.36012049674833
SYT13	3.77386711308416
EPB42	3.47328584766394
RP5-1077B9.4	4.4872509990052
EIF1	9.56556570268582
CETN3	7.51318434659336
FPGT	5.22373409729887
PRY	3.41346911120042
NTHL1	4.86917934577478
POLR2B	9.05227947975368
RPS28	11.5464398684782
GDF10	3.33946049665765
COQ9	7.42545897898433
P2RX3	2.98088567359697
GCC2	7.57339605832822
RARRES3	4.78827843803753
PLXNA1	5.22753662553192
WBP4	4.36262142484688
KIAA0100	5.09274278754179
PMF1	6.29609968112179
HS2ST1	5.57207763557424
CRELD2	4.79636405891775
C8G	3.17786750017151
CD82	5.20242652825578
PMM1	4.09924811283302
CBLL1	5.16453118614386
LIM2	3.33465955751423
VAX2	4.04963670319093
SETDB1	5.23218829066284
LRAP	3.83817348303115
GCLM	5.34293759424416
CPEB3	4.14929964330522
PPM1A	5.81849675271184
INTS1	3.91369521734187
MMP16	3.20502194585993
CAMTA1	3.69920673728054
SAMSN1	5.51125970214948
DRD3	2.84627926830527
GMPPA	4.1319151919621
C11orf73	3.78424872911015
AIPL1	4.31324385305018
PTP4A2	9.06799950973894
IL24	3.35329734611827
BDKRB1	3.28719494534475
HPCA	3.61304785767638
MLF1	6.80457733445722
SEC14L1	5.15866977706935
CHFR	4.89652152983927
EMILIN1	3.50372615707801
THADA	4.86699936864442
TAF12	4.53050718913081
NDUFS4	5.31436058282287
ID1	3.94244810452563
PIK3CB	4.51089947313747
COL18A1	6.02315958376629
PDZD3	3.07525911732882
TBC1D17	3.69193750422291
COX8A	9.51831974419773
CDCA4	6.36751566781371
C2orf44	4.38424715294352
C9orf16	7.0026495380217
ERBB2IP	7.91128024586998
EMX2	7.08793395631702
FUS	5.1595929818642
NIPSNAP3B	4.04915856401450
TF	3.26764782282515
CXorf56	5.19786698432904
CLCN4	3.75534625345196
PWP2	3.89436076627198
MMP15	4.74154742703433
MTMR14	5.34385949494207
NPR1	6.2823507912519
DNAL4	5.3251142330982
ELAC2	4.3739515936653
ASS1	10.9528029999582
IPP	5.29316893200092
TMEM59	9.79924861282875
POLR2J	8.34471106192229
SEC23IP	4.96432676480181
RGS4	3.80400927541465
UQCRC1	9.90069870133663
SNX6	7.70751953936347
DDX18	6.72126767296146
POLG	4.48514890100675
ADAM23	3.98339403067677
ZNHIT2	4.23123583207061
TFR2	3.44097736365454
NCDN	4.14362314617824
RAG1	3.68013971776317
POMT1	4.16124415850285
CYP1A1	3.46466115836970
SNAPC1	5.87587081456859
GNA11	4.42205539584565
CCDC52	3.30178419438351
CAPN1	5.79553119657784
DDHD2	4.99328697156266
UPF3A	5.87428105044726
LAGE3	5.41514188897114
GNRHR	3.34491134963021
UNC13B	4.67455220377033
TTLL4	3.86220600270915
PPBP	2.85882182824115
HTR3A	5.21511243638657
SDC2	4.49466078829565
ANKRD49	7.31593368936876
BTF3	8.45317968691454
COX7A2	11.2289195100823
SARS	7.38733489396551
C13orf18	3.81363921981497
CACNB1	3.96585058864173
QKI	5.86416403622583
SETMAR	3.88963968352336
LAMB4	3.36513498304800
MAN2B1	5.77800110728313
EML3	4.60467594679116
ACADL	3.52728334339425
OFD1	7.25767039712972
CGA	3.67203368094426
EIF3EIP	9.69164002141546
PEX16	4.7414373600762
GNG12	6.99596446364113
HABP4	4.7523200021019
CNTN2	3.56864318253663
ASNSD1	7.20272349057808
FUT4	3.45879820821924
DBH	3.52820548417061
CD53	5.8794215257367
HIST1H2BJ	3.51671969009116
TFAP2B	3.29074673562264
ACF	3.57663092488285
TMEM11	5.05957633992033
CDH8	3.28309796414443
C3orf32	3.6914897660894
AGPS	5.21693941847628
C4orf18	3.24307648020514
PCCB	8.51570068034093
IPO13	4.26670891859270
PECI	6.41514962760971
UNG	7.70195649544097
C6orf105	3.97942161904194
GSTP1	7.8444829998488
SUV420H1	6.26926853082464
ARHGAP15	3.97231891468412
LTBR	5.63676399753921
TDRKH	3.21597802046667
PSG4	3.28015878469418
SLC9A3R1	4.95204819093193
NBPF3	7.9977320889609
SLC9A3	3.97622077685438
OSBP	6.10787043550228
PRR5	3.96632149695497
CHMP7	5.62929113315893
ADRA1A	3.17982573888415
ASAH1	7.11566426949973
FKBP4	5.91163583327604
ZNF350	4.01126565103903
DOM3Z	4.72145386951113
GIPR	3.87736015571497
AHI1	4.43429416485478
BST1	4.33880492114521
NCR2	3.5345001171845
NADSYN1	5.63473074610032
UBE2W	5.99764268676994
RGS14	4.55471601077746
KRT15	4.68290256207822
SCN11A	4.09306755825586
GFI1	3.65607860253730
FHL1	3.95663156981595
SMC6	5.38403367064686
GATA1	3.63789190259960
OSGEP	5.16304798133805
ARMC6	4.45176487222919
HK3	3.5615275563988
PSMD5	7.05560052437072
RSU1	6.35486651025244
RPL4	11.1486917774894
MAD2L1	8.33131225157152
RBPMS	4.84216693155498
EIF4A3	9.1620524381133
E4F1	5.11729702150132
DLEC1	4.0254248258935
PRPF3	5.41189354388295
EMR1	3.08785466568226
CHMP2B	6.64411967065171
CAMSAP1	4.44458056898022
RPS21	9.70070068482416
XCR1	3.61591930865978
ARID5A	4.52331224554852
RBM6	5.7665209219473
UBE2N	7.2838694716827
KLF4	3.63636740144982
MGC4172	5.28158455491807
LMO4	7.50968585935538
KLKB1	3.31352896350914
HDAC3	5.09509563998132
HP	3.39764343146480
SCHIP1	5.58964040386477
BTK	3.67807966580888
KRCC1	5.85111374208103
PRND	3.01051803265322
C6orf27	3.86839408181906
PIGL	3.58318895783652
CLCA1	3.93972778846577
C1orf112	4.45472136923432
OLFML2A	3.95320437297085
HUS1	4.65160762364267
SFRS6	5.72209416048206
CXCR7	4.78133319668316
UIMC1	5.38252363365243
FXYD2	3.90008192763045
GOT2	7.68885109348965
ZNF667	3.47364654960588
TFEC	4.1095893391703
ATP7B	3.98088959481104
RAB38	2.99487692450598
POLD2	6.75265351504015
PPM1H	4.77095287830602
DCX	3.28682874005736
NFYC	4.98306553098476
ZNF228	2.58657571294906
KIN	5.50026834383933
PLSCR4	5.34022296593212
HIST1H4I	4.01721399813458
PPARGC1A	3.28209778165019
HIG2	7.00430277449853
KCNK10	4.34544409603123
EXOC1	8.34738806784454
OR6A2	3.76166789061353
ETFA	7.74093670662801
PDAP1	4.0846481607565
C19orf6	3.54063912899099
POLRMT	4.12600001746612
ZNF146	7.63877560986147
MIA2	3.19927154853313
LY6G6E	3.24831501977489
EIF4E2	7.54810953247484
NENF	4.7574809611788
HOXB5	3.97966740289434
ZNF324	4.52821562086479
CUGBP1	3.82331524188211
ENTPD7	3.8929137955064
TTC13	4.55491351838793
GJB5	3.17062285288722
PRSS22	4.60488934895591
CYP3A5	3.72683181559434
MBOAT5	4.23854089760089
CUL4B	4.69767603678834
CENPJ	3.60602718700841
KIAA0664	6.05939364541232
PITX1	3.31798099556101
PDGFRB	5.16864778992773
RDX	6.16501706807087
CELSR3	4.54623778186403
JUND	6.12342348776092
ITSN1	4.41616122612259
CHRNB1	3.52158330781008
EHBP1L1	3.72789418316284
C19orf2	5.46038140063206
FETUB	3.2657822771363
CAMK2B	3.57082180549318
DCTN1	6.09082750847634
TNKS2	6.89483607717617
MRTO4	5.48405434263268
C1QBP	6.06343112583015
TTC3	7.36700674706586
NDUFB8	7.96666870328103
CADPS2	4.09035394513453
EDG2	5.20081047241611
MYF5	3.28923865897673
SEMA3G	4.11857360169771
IL23A	3.65437708391628
GJA9	3.77844555003036
R3HDM2	6.16222089438812
C5	3.96252847399395
SLC2A10	5.90406529755208
TRIM45	4.81370741871044
TSP50	5.68271571552668
PAQR3	5.50174159638771
ANKRD26	3.42415808569798
TCP1	8.19775512391944
TMED7	5.92973464047613
CMA1	3.14042211704371
PTCRA	4.41486030327137
HCRTR1	3.85648432582820
FST	4.15534974040933
PAWR	4.11049334591408
LDLR	4.83098437113157
ASTN2	3.66280645410894
SCRN1	6.48750150925742
GPATCH8	5.64999135457133
KIF4A	6.76897115327519
TANC2	3.87413468234344
ZMYM5	3.9058430015256
PGM1	7.45035005325865
ZNF586	5.27713015534874
POLR3G	3.54713105918306
CPD	5.67039821914946
SNCAIP	3.81137733957114
DCT	3.30963871584277
HLA-DOA	3.46701864534775
TANK	5.78727687380565
RCAN1	3.99365858374056
UPK1B	5.79184073381421
DNAJB4	4.94268129929319
UGT1A8	3.29321426638244
LIMD2	3.9002529627156
HIST1H4L	3.60387249349799
PECR	3.936288910995
HSPA2	5.53554675547955
SERP1	8.30462218149115
TACR2	3.82260321308707
NUP85	5.51666415252452
CD177	3.45686698657552
GPR135	3.55461812502335
PIGG	5.61545396501303
LGR5	3.37205002126708
JAK2	3.41802063372027
DPYSL4	3.37767549240487
TM9SF4	5.53771938626954
PTHR1	3.14515335121945
SIRPG	2.95905157866970
ZNF264	4.94405044610945
BICD1	5.43853921123894
RAB5A	6.59790410545498
FLJ13224	2.94114936329432
METTL5	8.37542157176784
HERC6	6.02785083455108
CASP1	5.05159978297506
USP9Y	3.13626991214826
LRP1B	2.94925321462813
XAF1	6.96241250349738
PLA2G4C	4.33377119511075
APOA2	3.29305874807631
SPAG6	3.21675843744293
KALRN	3.57421608239608
SECTM1	4.42786767012002
THOC7	9.80890213252158
IFNAR1	4.49663950418094
TCTA	6.56051371490839
NY-REN-7	3.20368674014942
TALDO1	7.9488211609416
B2M	11.7006541248855
LPPR4	3.74721736064312
SQLE	7.11704838882914
SEPHS1	5.82048254529533
EIF5A	5.99415167293822
FAM49A	3.95891347505824
YTHDC2	3.91052022573407
EHD2	4.11099681353045
NCF1	3.54660742816005
SPG7	5.33403740654008
ZNF614	3.55617940688239
HOXA5	3.31585631826472
NUP133	6.46962356028023
FGF12	3.7364326935049
SLMO2	8.97727625453203
INPP5B	4.18142299525759
PPID	6.24311484293287
SNTA1	4.31080413284592
IL20RA	3.91922414533588
UBE2J1	5.25412193699368
CACNG2	3.02531008504746
GCM1	3.68403876222461
ELF1	6.04340165705970
TLR5	3.82065695237748
TCFL5	5.67971224566046
C1orf107	4.93042324613789
C19orf22	5.69228399328932
SAFB2	5.42668052483817
MAP3K7IP1	4.02584873022987
NCK2	7.89444940170875
OXA1L	7.24272739063607
KIAA0652	4.62362868606484
KLRG1	3.81948974703913
FRAG1	4.84112846904431
ZSCAN12	3.22491344855496
PSMD12	6.88956189202511
E2F4	4.73611605936339
CLEC4M	3.76142523102571
KIAA0999	4.22052726822694
CLDN10	6.74739921377518
MGC13053	4.40957027254587
TAC1	2.78054277105441
GYPA	3.39411540425281
HPCAL4	3.50932777446011
TRAIP	4.24686524726591
MEX3D	4.02816575264870
KIAA0232	6.55387849825271
ERCC8	4.21113614047776
NFAT5	5.23121488058089
GPX4	8.63195956794089
CSPG4LYP1	3.40204764736877
KIAA0368	5.36817804914759
FBXO3	5.78457893646326
DVL1	5.34824633666213
CMKLR1	3.46897224427994
GPR157	4.19302642056458
TYMS	7.4899532798228
OR52A1	3.31210229332933
PEF1	5.50848561061063
ZNF750	5.18291743630126
ALG9	5.55634537144637
MCM5	5.40304753133154
SDK2	3.36704648587807
BAIAP3	4.02164032823965
RABGGTB	6.3240721564512
KCNK7	3.46878995233557
PTP4A3	4.58633014623648
ANKRD40	4.27491299692983
CALCOCO2	6.96994548618266
TMSL8	5.92834713426212
SNCA	4.25832506621365
ZNF551	4.14757480219616
HBQ1	3.70506703656947
ARHGAP26	4.09734081325273
GEMIN6	6.0283389536013
HRAS	5.0127808644563
KLRC4	2.78890140005818
BSDC1	5.44141665251689
DSC1	5.33273153134504
RNF43	4.83900959234542
NDUFAF1	5.55800758920407
MAP2K4	4.37067290823319
FOLR2	4.00199602508068
LYZL6	3.8487563539988
EPB41L3	3.39834419252802
TEKT2	3.74130485712236
CDKN2B	3.7825917588146
WSB1	7.14846975498123
ZNF480	3.32851510460033
MAP3K6	4.13112031159146
PROS1	5.6235288916497
PSMB8	7.82327296161954
HN1	6.9354240648982
MAS1	3.59500928924752
APOL1	6.53916555725043
CSHL1	3.49904964427027
ZBTB7C	3.43424936274406
AHCTF1	5.4157902429136
SAE2	8.27940385278075
ITGA2	3.59638394215155
AP2S1	6.81322124769992
P15RS	6.81205956739446
MME	4.01608071458889
VAT1	6.46816735172764
MAST4	4.42654284384303
TUFM	9.06455233607511
KRT33B	3.55668332340583
THEG	4.28555263851233
KCTD2	4.97514230520101
WDR26	8.56293679765325
MFI2	3.43954925762499
KRT34	3.21992196320495
NR4A3	3.80832045345922
SGSM3	3.84076745680923
ARSA	3.33153026215947
TOMM22	4.98587285148645
SOCS3	3.78947364684630
UNKL	3.94431260810854
POP4	6.63041278361505
BHLHB3	9.06637287746629
MALL	6.80696441945722
SOX15	4.7885862190773
CCNA2	5.42677328575805
PARK2	3.22032592177004
GPR124	4.21251464176519
TMEM132A	4.36141534626793
CGRRF1	5.2380374560867
RUVBL2	6.46312170813358
MCAT	5.0463655066464
WNT10B	4.04530673540467
ISCA1	7.49707264935287
RPAP1	4.176623628721
C12orf48	4.7734694510845
RAI16	4.81384067611433
RPL27	9.35806480768173
EPN1	3.7898368808936
MAGI1	3.16071977232324
GBX2	3.48632009871732
SLC35A1	6.79506492849043
GAL	4.21353545463919
SLC14A2	3.9804997740016
RDH11	7.32997230088605
ZNF518	4.7140273551016
PCYT1B	3.30420229225729
AUH	6.05785277731878
EIF3H	10.159102959058
KIF1B	5.3761491089698
MBD2	4.64697360267803
AMOTL2	7.15299669055097
C6orf120	5.30714673797663
PIGT	7.5693855955197
PSRC1	6.07739191681087
PLA2G10	3.76227811269304
ALAS1	6.71337728459146
FOXO1	5.63858958794875
C17orf62	7.0120585906336
KIF5C	4.52533739905858
DUSP10	5.01381488018042
CRLF3	7.41516291217578
CLCNKB	3.71317462166792
PSMA5	8.33715936836793
FARS2	5.0399859699766
CCDC28A	7.08396505010218
AMPD3	4.36597875840933
PIAS1	6.81910037117042
ADCYAP1R1	3.49100335885019
TMEM134	6.69665346416449
CDH20	3.17189083727542
FBXO7	7.92457613053839
FLJ14213	3.35595646595935
ZNF3	5.16096745279271
LRRFIP1	7.02397358627027
TMEM49	9.8433627178956
CNOT2	6.6825288447731
CBX2	3.17067617894054
ZC3H14	5.37141600525394
ALDH5A1	6.13956150055924
HNT	3.2355344088799
SERPINA4	3.32013616154457
FLJ20920	7.2106793690398
CRTAP	3.94883987110099
DDX50	8.77687735620394
STYXL1	6.10629887072996
TK2	4.63439596842214
BLVRB	6.20114412101544
STMN1	5.90790241593819
GUCA2A	3.34474153344807
DPP6	3.2251418171015
GALNT10	3.1929847466845
STK39	5.07282166616985
MMP24	4.27936488422976
CKS2	10.1980173674311
RHO	3.65152792065994
BANF1	8.8289255676945
CR1	3.05470880459339
RPS6KA2	4.45409869225094
HMBS	5.88705165504902
C20orf112	3.92986428123088
SLC25A24	7.79262142110955
MRPL22	8.18505703970634
SLC25A15	4.76402692530754
GADD45B	4.20812374555832
TDP1	5.16434995493314
ZNF287	3.84976176360305
DAAM2	5.30950452565241
C11orf57	6.53600858734011
RFK	7.42693563499965
ZFYVE9	4.15032106887684
TCTN3	4.90243059642408
STCH	5.82068966961544
LOC283871	3.78775702204375
NDUFB3	7.95957794980674
DEFB4	4.01947450449478
FPR1	3.67638777129769
FMNL1	3.91174736488082
SEPT7	10.1571746701469
PTCD2	4.07235066009107
GNLY	4.09665162474035
GRAMD1C	6.47978211392534
ZNF165	4.22375721955121
TR2IT1	4.29134989054662
ARMCX3	7.13066105015057
NDE1	5.19173065742595
MAGEF1	7.28748172714945
ITGA10	4.14169461987613
ARHGDIB	6.57301910918564
FSHB	3.67063312771219
ANXA2	9.4771975934478
HLCS	4.08193327393617
MCF2L	3.81633272765306
AK1	5.72760288123014
FH	5.98480617952819
LGALS2	3.88212973850482
SYNPO2L	2.78928338753747
KIAA1045	3.57611270287781
C1orf183	5.1777606161961
MAGEA8	3.61297780295088
DGCR8	4.49197098753083
GSR	4.98855883873394
NEU2	3.55530868658225
HIST1H4B	3.89325477107629
CACNA1C	3.35140729451716
FAM20B	5.52519483691233
HES2	3.15339261144137
PDCD6	9.72010488749953
INTS7	4.22335643048148
AMPH	3.67887421752247
UCKL1	6.14187248433718
ASB4	3.24796632669026
C10orf97	5.02708256435898
ALDH1L1	4.06075479879526
CCL23	3.50202761429773
OBSL1	4.56252869142392
SLC12A7	7.77094410980676
THAP4	5.62674651701978
RBM4B	4.87114815973854
OGFRL1	4.2605361164293
KIAA0831	5.09713003948933
C12orf11	7.68948084809893
PPP1R15A	4.06690839612147
KIAA0240	5.75044366564092
CD1B	3.20625648958015
FCGR2A	4.13854679970431
MDC1	4.39599296889274
MAN1A1	3.37499089412547
KRT9	3.56199291314726
HTR1A	3.48438236708098
OCEL1	5.48980399344516
ATP11B	5.46768962285822
NLGN4X	5.6415339593828
FBXO34	7.80846609161346
ALOX12	3.61344720584081
RB1CC1	8.77985318470005
PCDH12	4.44040246335845
RPE	5.21664374024365
EIF4E	6.88110602355362
CSDC2	3.55070310938398
ABHD5	4.91414877833607
TMBIM1	5.88198425788612
PET112L	5.41833544983616
P2RXL1	3.52381880049784
F2RL2	3.4115722761751
TRMT1	4.91839532310934
IMPG2	3.74232567966859
LRRC32	4.2942153299199
BGLAP	4.13693793394232
HTR4	3.6727571291667
MRAS	3.81079861866189
TRAF6	4.51596710651846
AXL	4.09632090319513
ATP2C2	3.97025767454936
LMNB1	5.21231692416027
TELO2	4.21594959063528
PNPLA3	4.16071792609798
CSNK1E	5.45512713818016
SRP14	10.6400183806455
KCNQ4	3.22042069391079
PIK3C2B	5.6940070057601
C15orf15	8.15423852818426
TUBB2B	3.25884720780982
USP15	5.36556327306373
C12orf41	7.11217921560234
CEND1	3.4130657903051
RNF31	4.39074389009599
TCEAL2	4.53154720880324
PTGER2	4.17761038749329
UBN1	5.17218972497351
SLC5A7	3.28792341461877
SLC31A1	5.54922932627478
ADAM29	3.78035894028812
ST7L	4.36431088809748
GFOD1	4.8582447568187
CTNNA1	7.54216245672352
HRBL	4.02750834424085
CBX4	3.74549635655702
NTRK2	3.76527132582746
FOXN3	4.14087687832172
MFGE8	4.76689574143019
PFKFB2	3.65653931947847
TAS2R4	3.56823204786421
SH3TC2	3.3359342583038
IL10	3.70699074923343
PXMP4	5.54242687518302
RNF167	5.61547170155503
PRMT5	5.86533172894388
TSKU	5.89309447999717
ATPIF1	8.72506195974829
ETV3	3.21362429647251
PAK7	3.23158873836007
PDLIM1	6.72014706554825
CEP63	4.60124825609378
WDFY3	4.69097999535704
RNF126	4.17459307613392
DPM1	8.3792494517932
CLIC4	5.67223173721642
ACR	3.73850752304967
KLK7	6.99854678886588
ALOX5AP	4.36177019568411
LRP1	4.35383265759713
TNK1	4.86455702443576
TAS2R9	3.58889462273693
ZNF16	5.5514083385356
POLR1B	5.80327217895697
SLC8A2	4.62398438471937
OLFM4	2.91027756428735
TACC1	4.47551352375997
SAMHD1	5.13033206375653
ATP13A2	4.38553067506964
KRT4	3.88088656819521
PAX6	5.31197816835295
SCG2	3.15182004069713
SLC17A6	3.99714605062320
TUBB4	3.86416139075016
PADI4	2.98110899154141
FMO3	3.46485518757286
NLK	3.78472519406755
POU4F3	3.28677770638323
MDM2	3.73077713130796
CAPNS1	8.82885217827873
SDF4	5.8919446960654
ITGBL1	3.26226205435542
TAP2	4.11795296505754
OR2C1	3.55408092312156
KLHDC3	6.69359064186437
EFHD2	4.69184977766073
GALR3	3.79197433767271
NBEA	3.30172140871715
ABCA6	3.14438113819332
ABBA-1	3.71006060955123
GNAI1	5.32986352401068
CLDN3	7.28769786799314
AKT2	3.6087175307168
EGFR	4.07788246311638
VPS4B	8.26683728585215
RBM16	8.29439610672495
GALNT6	5.08062595638914
ZDHHC3	5.63490231447569
SLC25A4	5.31882549616438
CYB5B	4.86078436233977
NDRG1	8.95809440204046
SESN1	4.99186079250851
GBE1	7.20198478273492
MRPL46	5.48205963262314
CLASP1	4.6912440633190
FARP2	4.56044817597372
ACOT11	4.12796032610702
LDHAL6B	2.96497042586332
MAPKAPK3	5.27624256472173
NCAM2	3.31428713849693
AFAP1	4.03813599029527
PRKD2	5.02405223812795
OR2H2	3.23480836981539
ZFP36L1	7.04176959225335
DZIP1	4.33656771357622
GPR161	3.72067637872955
RNF146	4.68720853456946
NKX3-1	4.04841020829330
CCNB2	6.45109726465315
ZNF10	4.20248795829003
WDR74	5.0929208238392
FAM134A	7.29881982479931
PCNP	9.03764899710191
PURA	4.41766248869764
DNPEP	6.44566532166341
ERBB2	5.07756973874749
CREB1	5.36743234883137
NEO1	5.95771687896468
DDX3Y	3.57270855209484
RPS3A	12.0465778337602
MXRA7	8.10234803434238
LGALS3	10.1470850283368
GLT8D1	7.19818332540075
TMPRSS3	6.86779594723333
UPB1	3.90207162825540
LAT	4.08303451955827
CLDN14	3.92860746675592
DHX38	3.9758111540273
KCNA3	3.24678263242236
BTBD1	8.04669156162866
TARS2	5.73217653656973
SKIV2L2	6.55542501583601
ABCF1	6.31267567858603
CDT1	3.11789400891343
ZHX2	7.55228692755666
FCF1	4.83187306335988
LRRC49	4.01106871337132
GUCY1B2	3.64847180225696
CD28	3.55379555208241
SMARCA4	5.51164324415125
SEPT2	9.07827917840143
SOHLH2	3.35880275771872
MCOLN3	3.65235178005472
LRP8	4.57904875476615
TAGLN3	4.08818992205201
MASP2	3.70268802758812
GPATCH3	4.268382657069
TTRAP	8.54073985937215
AGL	6.20266446166758
NFE2L3	4.47686348240934
PSD4	3.73708690562764
PALMD	4.47097767406521
CCNB1IP1	8.12338733250908
TMEM43	5.61592738855506
OBFC1	4.87979907133061
STAT5B	4.56858183870643
C14orf79	4.44770263287986
ENPEP	4.17636005434473
SSB	8.33389823498544
SCT	3.03360464579224
TIMM23	5.87525289570613
SKI	3.71873238419519
SLC22A13	3.5929085342403
AKAP3	3.53992553899744
OAS2	4.75996090049409
KIAA0423	5.43531621685345
SEC61G	8.94384089677575
CAPN11	2.93176737703572
TMEM50B	7.8664709331512
DEGS1	5.55195017291898
ARHGEF4	3.35761200434207
DBNDD1	4.30477924297061
TBL1XR1	5.58052506634146
FAIM	4.58784548709821
SP140	3.3376685826982
G6PD	4.29370583539268
NUDC	5.29934470699854
GABRP	4.49203555456213
SCARA3	4.15016594061929
TACSTD2	5.98522116251693
EIF3J	6.68500987331021
PPP2R2A	6.41619125637812
CPA3	3.50791558995996
PVALB	3.30087995666643
BCAT2	4.4260424239979
MFN1	5.79498999442057
