Hybridization REF	AGARS_p_TCGA_B12_RNA_ReDo_HT_HG-U133A_96-HTA_A11_443078
OLFML2A	4.77905723711408
HUS1	5.1528205017547
SFRS6	7.72507538142984
CXCR7	5.19002025715124
UIMC1	5.92637907008459
FXYD2	3.60958107475412
GOT2	7.33863968869524
ZNF667	4.14068968692125
TFEC	4.60124666893947
ATP7B	3.76083362797951
RAB38	3.43481323331804
POLD2	7.46058400488015
PPM1H	4.53377896923552
DCX	3.23704478412039
NFYC	5.19025270858396
ZNF228	3.73048008805191
KIN	5.82504844328365
PLSCR4	6.23811926088396
HIST1H4I	4.18896863244071
PPARGC1A	3.15466593560497
HIG2	7.05959762801924
KCNK10	4.13294036936643
EXOC1	8.05948639836092
OR6A2	4.13515267040145
ETFA	8.09516439042823
PDAP1	5.16312723878482
C19orf6	3.64190929890297
POLRMT	4.32081004971523
ZNF146	7.93913052973218
MIA2	3.24218789421566
LY6G6E	3.29082785502708
EIF4E2	8.158710297115
NENF	5.04515839540075
HOXB5	4.23725227328117
ZNF324	4.20315768980115
CUGBP1	4.3648094082644
ENTPD7	4.09866407741663
TTC13	5.75812814053794
GJB5	3.45009288175844
PRSS22	4.69391621550243
CYP3A5	3.71575099853570
MBOAT5	4.02132025424965
CUL4B	5.16617886963907
CENPJ	3.57471050598351
KIAA0664	6.12153905041578
PITX1	3.57006877865464
PDGFRB	5.18597667048211
RDX	5.8616075681015
CELSR3	3.84558748255578
JUND	6.18472963610404
ITSN1	4.88581849112418
CHRNB1	3.61019422779197
EHBP1L1	3.87156171602414
C19orf2	7.2194644203163
FETUB	3.13777619992489
CAMK2B	2.94846651298692
DCTN1	5.60730321961297
TNKS2	6.3000194347106
MRTO4	6.95894674145457
C1QBP	6.39455925107675
TTC3	7.4992360616644
NDUFB8	8.5814512758222
CADPS2	6.71398992553169
EDG2	5.05618736485965
MYF5	2.99672914055708
SEMA3G	3.38466638240320
IL23A	3.71957233577156
GJA9	3.75475836926226
R3HDM2	6.82381220936747
C5	3.94561850715177
SLC2A10	5.01758680441327
TRIM45	4.28347783480035
TSP50	3.7225020674152
PAQR3	5.51249260945259
ANKRD26	3.17533786781276
TCP1	8.39616940444006
TMED7	7.31357864447003
CMA1	3.01508219117052
PTCRA	4.33767593170959
HCRTR1	3.569135230339
FST	4.28667944032951
PAWR	4.28347062836378
LDLR	5.14238974107977
ASTN2	4.29176033024574
SCRN1	6.97727075106271
GPATCH8	5.63106756561541
KIF4A	5.83622944072901
TANC2	3.74333694523893
ZMYM5	3.47695690290364
PGM1	9.00658803690786
ZNF586	5.07680385632076
POLR3G	3.68787039467576
CPD	6.26467896947789
SNCAIP	3.71078699419286
DCT	3.30620538043367
HLA-DOA	3.98991719179979
TANK	7.6867858231994
RCAN1	5.28064576042447
UPK1B	5.09312028225314
DNAJB4	4.89513119437642
UGT1A8	3.17970427141946
LIMD2	3.30439324211436
HIST1H4L	3.52424422186483
PECR	5.11170910875486
HSPA2	5.27459612385205
SERP1	9.19697005769776
TACR2	3.08595427078151
NUP85	6.18479167299096
CD177	3.32735116538698
GPR135	3.15423327365369
PIGG	7.72003117735496
LGR5	3.10338706712956
JAK2	3.64086052862036
DPYSL4	3.33621274042955
TM9SF4	5.48662563768649
PTHR1	3.14646488582605
SIRPG	3.34384174297089
ZNF264	5.95849793437331
BICD1	5.42299456470769
RAB5A	7.81453474618625
FLJ13224	3.06138668566229
METTL5	9.43433260192045
HERC6	6.72964895410395
CASP1	7.06193839179505
USP9Y	2.80365688368339
LRP1B	2.82582262581938
XAF1	7.51889035077707
PLA2G4C	3.83030745737715
APOA2	3.17154332919894
SPAG6	3.05168889009971
KALRN	3.31015468365831
SECTM1	6.27864072791308
THOC7	8.94025498216729
IFNAR1	4.34475846179541
TCTA	6.96648001647025
NY-REN-7	3.41180706074052
TALDO1	10.0760946695128
B2M	12.2072687785147
LPPR4	4.66559355299553
SQLE	5.77276660998785
SEPHS1	6.57692565052457
EIF5A	6.09166135792735
FAM49A	4.76482310900061
YTHDC2	4.23292135649324
EHD2	4.85107503363538
NCF1	3.98324327461233
SPG7	5.42031903815721
ZNF614	3.4349726449067
HOXA5	5.92453001107834
NUP133	7.62447587909844
FGF12	3.73746356996993
SLMO2	8.23159767343033
INPP5B	4.34130421747264
PPID	7.07945743927988
SNTA1	4.25444593371711
IL20RA	3.49627170401628
UBE2J1	6.3643315964102
CACNG2	3.11272710892036
GCM1	3.09965039288334
ELF1	6.5645627198769
TLR5	5.42031608229435
TCFL5	5.53849943060401
C1orf107	6.0155259890613
C19orf22	7.0820224768793
SAFB2	6.03129399288385
MAP3K7IP1	3.70696282962694
NCK2	7.66821013386573
OXA1L	8.15876083002594
KIAA0652	5.64833475882056
KLRG1	3.43248595690640
FRAG1	6.59398043026242
ZSCAN12	2.95024333204198
PSMD12	7.70184125138845
E2F4	5.07408706032783
CLEC4M	3.53415538407794
KIAA0999	4.39183343156221
CLDN10	10.2324616237302
MGC13053	4.1089024699822
TAC1	2.66251854909923
GYPA	3.41631201551528
HPCAL4	3.23453972020297
TRAIP	4.11194640931963
MEX3D	4.73777774277805
KIAA0232	7.52477770496849
ERCC8	4.45683728997154
NFAT5	4.87331014611192
GPX4	10.1248347290270
CSPG4LYP1	3.10199506057177
KIAA0368	6.62713229279655
FBXO3	6.83911678778697
DVL1	7.30428349430039
CMKLR1	3.53411108411679
GPR157	3.66975705045423
TYMS	8.20665684065297
OR52A1	3.1522347010873
PEF1	7.13152432191909
ZNF750	3.02877852419474
ALG9	5.54409729495764
MCM5	5.99011106366266
SDK2	3.3077130641418
BAIAP3	3.75877746909999
RABGGTB	7.8927565232346
KCNK7	3.14827687331509
PTP4A3	5.64193597129935
ANKRD40	3.93669975596457
CALCOCO2	6.80631537930868
TMSL8	4.42960608095142
SNCA	4.34774070771278
ZNF551	3.86412047974095
HBQ1	3.26966889401252
ARHGAP26	4.28375447822684
GEMIN6	6.86058585165722
HRAS	5.88160989746342
KLRC4	2.82441496810046
BSDC1	5.91640168994569
DSC1	3.60098442439608
RNF43	4.95284058344471
NDUFAF1	6.50196616470144
MAP2K4	5.19663844364317
FOLR2	5.1510763252968
LYZL6	3.69722233311862
EPB41L3	3.63014623167453
TEKT2	4.14018477301668
CDKN2B	3.47981861805914
WSB1	5.94194382395908
ZNF480	3.31595662357732
MAP3K6	5.25707501167880
PROS1	5.34335422371389
PSMB8	9.14299279126557
HN1	7.29237401551728
MAS1	3.26572963518937
APOL1	6.09632524681957
CSHL1	3.34626672485682
ZBTB7C	3.13249188505331
AHCTF1	6.63312605397692
SAE2	9.28881919514033
ITGA2	4.68466430759058
AP2S1	8.4252366521378
P15RS	7.67753835927798
MME	3.79587170994468
VAT1	6.08336683963554
MAST4	5.2680604901128
TUFM	9.26676924405033
KRT33B	3.29437787580113
THEG	3.80220483527857
KCTD2	4.65366480115479
WDR26	8.28744466715567
MFI2	3.6031785299345
KRT34	3.06588185175735
NR4A3	3.64073996821362
SGSM3	4.83228354226233
ARSA	4.31117747190706
TOMM22	6.37339369239294
SOCS3	3.69914370995342
UNKL	4.13553504385741
POP4	8.14245004186178
BHLHB3	8.9139268077565
MALL	5.3734940588574
SOX15	3.99698672902342
CCNA2	5.69818408340422
PARK2	3.35061173577579
GPR124	4.32844402093801
TMEM132A	5.13975898516237
CGRRF1	5.67421554813573
RUVBL2	7.52371676204692
MCAT	6.88241067334216
WNT10B	3.61499992511319
ISCA1	7.55313110770622
RPAP1	3.97626737118729
C12orf48	5.46771424679671
RAI16	4.94754410926713
RPL27	9.6101200908061
EPN1	3.72281503407127
MAGI1	3.12134364093925
GBX2	3.11471171802996
SLC35A1	7.54959468195719
GAL	6.60908132176564
SLC14A2	3.73756455418066
RDH11	7.40141144639363
ZNF518	3.99386749797067
PCYT1B	3.28901922985311
AUH	7.24430329141999
EIF3H	11.2040827287977
KIF1B	6.30363430731438
MBD2	4.76542754660571
AMOTL2	8.02303450713568
C6orf120	5.80318643415995
PIGT	7.53280225584901
PSRC1	5.55834853896672
PLA2G10	3.64759050308489
ALAS1	6.81989275489654
FOXO1	6.50627162001985
C17orf62	7.37490203760385
KIF5C	4.1263955380064
DUSP10	5.25744884690892
CRLF3	6.54117355810485
CLCNKB	3.49402031417311
PSMA5	9.53656821055092
FARS2	5.01548770666362
CCDC28A	6.05445809020516
AMPD3	5.10710067528295
PIAS1	6.22256969998807
ADCYAP1R1	3.55346911024656
TMEM134	7.15083995318037
CDH20	2.99368639465604
FBXO7	8.0515602886717
FLJ14213	4.92732125078836
ZNF3	5.39023968726538
LRRFIP1	6.65823676568273
TMEM49	9.27998613010223
CNOT2	7.29485643131502
CBX2	2.82056424950713
ZC3H14	6.65848172562116
ALDH5A1	5.47529506755517
HNT	4.46097600892889
SERPINA4	3.30699118520390
FLJ20920	4.75851124618843
CRTAP	5.56435501483328
DDX50	7.84542783674837
STYXL1	7.88064438147387
TK2	4.64583629058311
BLVRB	6.46597585904145
STMN1	6.65768229215107
GUCA2A	3.32686009741339
DPP6	3.34770800193033
GALNT10	4.85452078042298
STK39	4.70641528543753
MMP24	4.75568772566686
CKS2	10.0628088607591
RHO	3.77237972014757
BANF1	8.8132480657487
CR1	3.18706114480215
RPS6KA2	4.63099671465935
HMBS	6.71765571637004
C20orf112	4.06409935029976
SLC25A24	7.76435146573318
MRPL22	8.17570623683659
SLC25A15	5.35919726728031
GADD45B	5.94890535474807
TDP1	5.79793407521767
ZNF287	3.45061963759419
DAAM2	4.42357926346391
C11orf57	5.69841164977262
RFK	8.17519088988613
ZFYVE9	3.78704107537204
TCTN3	7.57463937301119
STCH	6.01080773808095
LOC283871	3.76236662771522
NDUFB3	8.1345088891157
DEFB4	3.89335801095531
FPR1	4.16212083742158
FMNL1	3.9924816561999
SEPT7	9.64794802643996
PTCD2	4.37534427671947
GNLY	7.15374405484693
GRAMD1C	4.71024888875074
ZNF165	4.5905562131631
TR2IT1	3.66639565942844
ARMCX3	7.52403086905576
NDE1	5.61876523198429
MAGEF1	6.75740089540014
ITGA10	3.6921443431911
ARHGDIB	7.78361815963534
FSHB	3.68293395078183
ANXA2	11.7922994052722
HLCS	3.87475636288466
MCF2L	3.81604057866502
AK1	6.10792006790734
FH	6.8282930181324
LGALS2	4.17204303655282
SYNPO2L	2.91919113254871
KIAA1045	3.49299601473166
C1orf183	4.4664450692368
MAGEA8	3.10102237374572
DGCR8	4.89672199288627
GSR	4.92977996189726
NEU2	3.35290903015687
HIST1H4B	3.54646389087849
CACNA1C	3.10784346412238
FAM20B	6.34026127580076
HES2	3.30812387627891
PDCD6	9.98064384480054
INTS7	5.1647341810343
AMPH	3.96788533409115
UCKL1	6.03068835013451
ASB4	3.06222371971193
C10orf97	5.25149165673907
ALDH1L1	3.84939183296122
CCL23	3.3727570789822
OBSL1	4.50889055843724
SLC12A7	7.97068221606015
THAP4	6.49183548519874
RBM4B	5.19378792283228
OGFRL1	4.84923785812118
KIAA0831	5.29229087638062
C12orf11	7.42620690337797
PPP1R15A	4.39664854678549
KIAA0240	5.63817282948473
CD1B	3.38606732153949
FCGR2A	5.79178490459622
MDC1	4.87173344007281
MAN1A1	4.01551033593701
KRT9	3.57128475313345
HTR1A	3.35231733407395
OCEL1	5.60647807237254
ATP11B	5.61062128629861
NLGN4X	4.68097336405273
FBXO34	6.78935055830744
ALOX12	3.36674268286103
RB1CC1	7.30630329911477
PCDH12	4.48647060530795
RPE	5.47990457178024
EIF4E	7.47872889263786
CSDC2	3.79246791897837
ABHD5	5.33000801075125
TMBIM1	7.15066520498887
PET112L	5.12670762329117
P2RXL1	3.20826160083229
F2RL2	3.01838816466512
TRMT1	5.42889607194352
IMPG2	3.58105366264297
LRRC32	6.74778558838918
BGLAP	4.93957230977268
HTR4	3.32891729819257
MRAS	5.1217511883446
TRAF6	5.2813727320111
AXL	4.76869933508206
ATP2C2	3.50611141886158
LMNB1	4.77586392551314
TELO2	4.73071018272382
PNPLA3	4.14780829467095
CSNK1E	7.01668877936344
SRP14	10.1532675059960
KCNQ4	3.23491169451181
PIK3C2B	5.97721746241684
C15orf15	8.53736712661678
TUBB2B	3.18888248378858
USP15	5.82526190176221
C12orf41	7.6811866074109
CEND1	3.7254067221133
RNF31	4.90518324265737
TCEAL2	5.12060271009465
PTGER2	7.03220769888476
UBN1	6.49408515588424
SLC5A7	3.13454790009959
SLC31A1	6.56749495952405
ADAM29	3.76164100935011
ST7L	4.40143566544072
GFOD1	5.43925578023087
CTNNA1	8.82740638165327
HRBL	3.69769618394636
CBX4	3.56422416623699
NTRK2	3.62942076991934
FOXN3	4.94036181379883
MFGE8	5.32032225940906
PFKFB2	3.62207975545406
TAS2R4	3.47152315627511
SH3TC2	3.25893287158916
IL10	3.80487929559471
PXMP4	5.96615697383112
RNF167	6.07871096085945
PRMT5	7.61726735162711
TSKU	6.28792806324143
ATPIF1	8.62609957652846
ETV3	3.18668705095183
PAK7	3.18173219673523
PDLIM1	10.0004085729188
CEP63	5.05757253272352
WDFY3	5.21747571706475
RNF126	5.4426705750817
DPM1	8.79256929576187
CLIC4	6.42487990988988
ACR	3.97302753655854
KLK7	8.87988094240909
ALOX5AP	8.28787861803279
LRP1	4.73529085293239
TNK1	4.57722054651367
TAS2R9	3.25729906543943
ZNF16	6.59695474543356
POLR1B	5.23755499049996
SLC8A2	3.8157044022682
OLFM4	2.88362549942624
TACC1	5.33236973941162
SAMHD1	6.19506215999627
ATP13A2	4.47017141688395
KRT4	4.41197588549508
PAX6	3.57118485977304
SCG2	4.19360957813811
SLC17A6	3.54121185066573
TUBB4	3.98496103010623
PADI4	3.17871484174272
FMO3	3.20073460521865
NLK	3.47315700368324
POU4F3	3.12029183283791
MDM2	3.45640242158344
CAPNS1	9.44971264215014
SDF4	7.43921240037463
ITGBL1	3.38895036778102
TAP2	4.21099321063624
OR2C1	3.50052924698089
KLHDC3	6.0126480655003
EFHD2	6.03002804792781
GALR3	3.68338799286657
NBEA	3.51820446699429
ABCA6	3.11477016903615
ABBA-1	3.76545557147131
GNAI1	4.65509808002076
CLDN3	8.08770335411335
AKT2	3.27945854868041
EGFR	4.32751221353872
VPS4B	7.83566234013018
RBM16	7.32206993920457
GALNT6	5.89351845791547
ZDHHC3	5.82722474335487
SLC25A4	5.8413737329994
CYB5B	5.72767682868142
NDRG1	9.06981915007415
SESN1	4.35108399999887
GBE1	7.46552829275596
MRPL46	5.6770844083104
CLASP1	5.53575058237110
FARP2	5.24058347800371
ACOT11	3.72155869228976
LDHAL6B	2.98140910498984
MAPKAPK3	6.1510074003375
NCAM2	3.08020743603353
AFAP1	4.85167747103363
PRKD2	5.40186841470708
OR2H2	3.18752832370643
ZFP36L1	6.36790393746145
DZIP1	4.55024548857257
GPR161	4.12454385138682
RNF146	4.45129891269173
NKX3-1	3.83498434024988
CCNB2	8.25743273283834
ZNF10	3.44646569901780
WDR74	5.87306856207346
FAM134A	7.4282088479921
PCNP	8.57513526772315
PURA	5.30498640430246
DNPEP	7.40303257395821
ERBB2	4.79129645582287
CREB1	5.63640800639375
NEO1	4.56941190452283
DDX3Y	3.30723555817664
RPS3A	12.9817829180819
MXRA7	9.09121486848105
LGALS3	10.3574997880625
GLT8D1	7.07133436598351
TMPRSS3	8.81474243279725
UPB1	3.35389994445866
LAT	4.06045169822791
CLDN14	3.66788747479021
DHX38	4.47079042327676
KCNA3	3.24897799920682
BTBD1	7.61620802461263
TARS2	5.11824216393136
SKIV2L2	7.85308754423213
ABCF1	7.34411098031792
CDT1	2.97695666909968
ZHX2	6.15043542847926
FCF1	5.08408333202203
LRRC49	3.74229802434241
GUCY1B2	3.52075402373433
CD28	3.29805585341328
SMARCA4	6.23311436838518
SEPT2	9.53935964327663
SOHLH2	3.21706844423779
MCOLN3	3.68027366587819
LRP8	5.29353549615574
TAGLN3	3.8886507323277
MASP2	3.67390705777655
GPATCH3	4.29782391091911
TTRAP	8.53275220807031
AGL	7.41416958579277
NFE2L3	6.10692230432563
PSD4	3.77782337208698
PALMD	4.5071977255911
CCNB1IP1	8.7740437271763
TMEM43	7.5811133288505
OBFC1	6.88864014270327
STAT5B	3.84551991280552
C14orf79	4.84488789628956
ENPEP	4.09263908417423
SSB	8.58420236649809
SCT	3.04838526195959
TIMM23	7.05202801101834
SKI	3.74463862518691
SLC22A13	3.14536328933534
AKAP3	3.55818198707331
OAS2	5.19867733837807
KIAA0423	6.32611206974318
SEC61G	9.57798724756432
CAPN11	3.14057595628488
TMEM50B	6.59383640208517
DEGS1	7.98482651439047
ARHGEF4	3.44703705330329
DBNDD1	4.13819475965421
TBL1XR1	5.78728972899447
FAIM	5.89275272551781
SP140	3.35928776666743
G6PD	5.34525403577153
NUDC	7.22306162258345
GABRP	3.36052750580601
SCARA3	6.63552793973688
TACSTD2	6.33060837875947
EIF3J	7.49784659991528
PPP2R2A	7.4592354825443
CPA3	3.50958172912109
PVALB	2.91877281420693
BCAT2	5.50060485873713
MFN1	5.94142297865862
