Hybridization REF	LENOS_p_TCGA_Batch18and19_HT_HG-U133A_96-HTA_D02_491150
RPS28	12.2453278362905
GDF10	3.25153673071994
COQ9	8.07311776522055
P2RX3	2.93403059048596
GCC2	6.99084977192504
RARRES3	8.48234379283178
PLXNA1	5.9031101000518
WBP4	4.87493670986439
KIAA0100	6.43158508286642
PMF1	6.54346801665727
HS2ST1	5.82310100911861
CRELD2	7.42642332199096
C8G	3.0928814771285
CD82	5.46897858121342
PMM1	6.34499814587619
CBLL1	4.95521311286013
LIM2	3.28904287744401
VAX2	3.38192073341995
SETDB1	5.21683553843489
LRAP	7.44139626173258
GCLM	7.8725907206052
CPEB3	4.34302179753451
PPM1A	5.9959266934436
INTS1	3.96983897902745
MMP16	3.22363350382441
CAMTA1	3.06832776555284
SAMSN1	7.15425058262326
DRD3	2.80783737556008
GMPPA	5.23058707383602
C11orf73	6.51968327878789
AIPL1	3.86995684255846
PTP4A2	9.62493910290877
IL24	3.28325879957034
BDKRB1	3.60148120873650
HPCA	3.39099926988252
MLF1	6.53510827583195
SEC14L1	5.95861572435
CHFR	5.94036844570308
EMILIN1	3.67145295491559
THADA	6.28452888244617
TAF12	6.0926426324686
NDUFS4	7.76555016401941
ID1	5.9838455956554
PIK3CB	4.16011500719687
COL18A1	6.74579955479057
PDZD3	3.34919928021767
TBC1D17	4.56785374686768
COX8A	10.3275814244551
CDCA4	7.01925950808716
C2orf44	4.9351224155462
C9orf16	7.44101726998294
ERBB2IP	7.50896138240801
EMX2	8.00230152685712
FUS	6.12326875587045
NIPSNAP3B	3.80264336400049
TF	3.15762603229153
CXorf56	5.43398561302624
CLCN4	3.54779427203794
PWP2	5.97367757456691
MMP15	3.93035583524478
MTMR14	5.57535966323008
NPR1	6.84317579181083
DNAL4	6.10162805573579
ELAC2	4.76713788691963
ASS1	10.5167475782793
IPP	6.03047468173016
TMEM59	10.3738574969659
POLR2J	8.43576689580708
SEC23IP	6.1790340426504
RGS4	5.32189851356815
UQCRC1	9.62250699706934
SNX6	8.11156362150325
DDX18	7.46905337977588
POLG	4.41435749162592
ADAM23	3.75659286747982
ZNHIT2	4.19712533490847
TFR2	3.36382368939098
NCDN	4.47316195943374
RAG1	3.38511525236332
POMT1	4.10056241143155
CYP1A1	3.26657625089314
SNAPC1	6.34938571665603
GNA11	6.22867706156404
CCDC52	2.91773536353508
CAPN1	6.28121508275508
DDHD2	6.97800130588183
UPF3A	6.76932001082478
LAGE3	6.62003441673347
GNRHR	3.22102018272221
UNC13B	5.66808371985371
TTLL4	4.7245261349871
PPBP	2.96058725607186
HTR3A	6.0028441953703
SDC2	5.0893392663279
ANKRD49	6.92861261690758
BTF3	10.3191194313380
COX7A2	10.6292576658599
SARS	8.68666230870355
C13orf18	4.50675381137776
CACNB1	3.83885863996793
QKI	6.57565591803229
SETMAR	5.13553034700961
LAMB4	3.42893312008936
MAN2B1	7.20518277377682
EML3	5.36502041260599
ACADL	3.25146492951482
OFD1	7.94776239431959
CGA	3.53160753026605
EIF3EIP	11.0233580931506
PEX16	4.93623237920381
GNG12	8.84820648085607
HABP4	4.89063296650933
CNTN2	3.37238871353223
ASNSD1	8.51409013029258
FUT4	4.43574884083614
DBH	3.37583184235655
CD53	8.86296381499683
HIST1H2BJ	3.99679464081397
TFAP2B	3.23511583768044
ACF	3.8035303681425
TMEM11	6.35592905240434
CDH8	3.24696061079934
C3orf32	3.34684778993966
AGPS	5.73511542282593
C4orf18	3.34162197468525
PCCB	7.12932798725038
IPO13	5.3108702678975
PECI	6.60966256553549
UNG	7.95244879636545
C6orf105	3.85215866826729
GSTP1	8.55930683145265
SUV420H1	7.35306927028276
ARHGAP15	5.60879873195982
LTBR	6.01175122472924
TDRKH	3.51223711680764
PSG4	3.57208052766344
SLC9A3R1	7.39889839974512
NBPF3	8.5451992273281
SLC9A3	3.44399837982568
OSBP	6.62774437762033
PRR5	4.92783283727706
CHMP7	5.69303523209682
ADRA1A	3.02156120591466
ASAH1	7.63960711289146
FKBP4	6.65250157187114
ZNF350	5.36906465758659
DOM3Z	5.55825276813751
GIPR	3.61308957404298
AHI1	5.02637366506358
BST1	4.1069208670484
NCR2	3.41488919961628
NADSYN1	5.65968238650552
UBE2W	6.01769604524886
RGS14	4.12034784315358
KRT15	3.47789089877046
SCN11A	3.81258970496269
GFI1	3.51658108260653
FHL1	4.00023318962778
SMC6	7.05562137478171
GATA1	3.35649065753486
OSGEP	5.16458105526003
ARMC6	5.08333680896926
HK3	3.69782416484826
PSMD5	7.68802390966846
RSU1	8.42853064960755
RPL4	11.7893668778445
MAD2L1	8.47463256944234
RBPMS	6.86581500029612
EIF4A3	9.38005818805798
E4F1	4.50116295027274
DLEC1	3.55078905122039
PRPF3	6.12495617359279
EMR1	3.54392130400405
CHMP2B	7.54939479955851
CAMSAP1	4.10450085790561
RPS21	10.4471073213199
XCR1	3.2087648245197
ARID5A	4.12586479075197
RBM6	5.97309718811224
UBE2N	8.35739803417738
KLF4	4.22564154146920
MGC4172	4.82254165723149
LMO4	7.90932317589223
KLKB1	3.15248446136262
HDAC3	7.28616516144208
HP	7.68548058679145
SCHIP1	6.21989685970757
BTK	5.16821317929307
KRCC1	8.50824125725391
PRND	2.91962687689177
C6orf27	3.38056450797725
PIGL	3.75090413853532
CLCA1	3.79406846295407
C1orf112	5.06000204222674
OLFML2A	4.92436473002022
HUS1	5.45163132512399
SFRS6	8.20280448327921
CXCR7	5.79633038922492
UIMC1	6.26570517319623
FXYD2	3.33256655782833
GOT2	8.8797357956361
ZNF667	4.52209082936275
TFEC	6.33894579576154
ATP7B	4.38386391649785
RAB38	3.56725865884293
POLD2	8.056443732772
PPM1H	5.26544450561747
DCX	3.20355905095298
NFYC	5.32287698941043
ZNF228	5.14069358698984
KIN	5.99824961704986
PLSCR4	7.52686275649683
HIST1H4I	4.17844526631642
PPARGC1A	2.94852622113265
HIG2	7.99457770099057
KCNK10	3.85976405269498
EXOC1	8.36205484202404
OR6A2	3.71104199868246
ETFA	9.05912459511907
PDAP1	5.01057112975207
C19orf6	3.62133781527759
POLRMT	4.62294606156147
ZNF146	8.2558947375168
MIA2	3.41195662547627
LY6G6E	3.15234117172126
EIF4E2	7.1663744301006
NENF	5.35967463781293
HOXB5	6.70034636822993
ZNF324	5.30753936809556
CUGBP1	4.39833009973852
ENTPD7	4.69988005743201
TTC13	7.54595933645396
GJB5	3.10456692220807
PRSS22	4.00096037536473
CYP3A5	3.33587403151821
MBOAT5	4.06354369750434
CUL4B	5.53415704678458
CENPJ	3.83774889562195
KIAA0664	6.18652656578114
PITX1	4.22046232082721
PDGFRB	5.31246020109734
RDX	5.75147837378826
CELSR3	4.20026719324209
JUND	6.52670315440655
ITSN1	5.40076206810486
CHRNB1	3.38734988348850
EHBP1L1	3.56763792817599
C19orf2	7.17845028142622
FETUB	3.09920701166808
CAMK2B	2.97184811883447
DCTN1	6.04307402299444
TNKS2	6.81313844138144
MRTO4	7.05045101969414
C1QBP	6.29408965635793
TTC3	7.98215741789445
NDUFB8	9.24406181728772
CADPS2	5.34912650811906
EDG2	4.22771625960131
MYF5	3.07113629263764
SEMA3G	3.65207874473526
IL23A	3.24409144106402
GJA9	3.56309453674281
R3HDM2	7.31304036598638
C5	4.95815831619707
SLC2A10	5.47371677194782
TRIM45	4.34886833332813
TSP50	3.67494975281979
PAQR3	5.47343598593957
ANKRD26	3.51901409448305
TCP1	8.46367889798448
TMED7	7.71683442486704
CMA1	2.96826776573014
PTCRA	4.16029615556071
HCRTR1	3.51134621612448
FST	4.41492815716513
PAWR	4.16194068664836
LDLR	6.95722977783788
ASTN2	3.80930526227936
SCRN1	7.80771653168114
GPATCH8	6.03386539386199
KIF4A	7.44302016249128
TANC2	3.51860465551615
ZMYM5	3.96767464568106
PGM1	8.8693123782655
ZNF586	6.92890036371407
POLR3G	3.92985380929044
CPD	6.06602495479111
SNCAIP	4.11010268308358
DCT	3.46514313015087
HLA-DOA	3.43593700831238
TANK	7.31804790609386
RCAN1	5.87147852543284
UPK1B	3.35043800290281
DNAJB4	6.50099172955151
UGT1A8	3.15202653448993
LIMD2	3.56534768182668
HIST1H4L	3.56269252996278
PECR	5.00519774424435
HSPA2	8.93711147201839
SERP1	9.94998865541901
TACR2	3.51825201995684
NUP85	7.99601413253267
CD177	3.22092294137102
GPR135	3.09502962358831
PIGG	7.55093110232078
LGR5	3.26106434728024
JAK2	4.37435498527208
DPYSL4	3.12447490920596
TM9SF4	6.28620310053218
PTHR1	3.30534816918797
SIRPG	3.16076992720574
ZNF264	7.3969936606412
BICD1	5.24931718788388
RAB5A	7.4704290064506
FLJ13224	3.11218510290236
METTL5	9.39816971931618
HERC6	7.091848887482
CASP1	7.28392470483838
USP9Y	2.74292389189386
LRP1B	2.91792097639147
XAF1	7.9461390899184
PLA2G4C	4.22884716136952
APOA2	2.98750195815012
SPAG6	3.10113012613988
KALRN	3.25115008888706
SECTM1	7.67764416385187
THOC7	9.49394423440094
IFNAR1	4.29223441768135
TCTA	7.39027131172185
NY-REN-7	3.46407305435488
TALDO1	8.83499793422194
B2M	12.6857721788345
LPPR4	4.51255325066118
SQLE	9.4040361949047
SEPHS1	7.41802822821277
EIF5A	6.3966785940432
FAM49A	4.48024303413504
YTHDC2	5.17456564754162
EHD2	5.04189789993153
NCF1	4.37480548282086
SPG7	6.73531523375584
ZNF614	3.56475307052246
HOXA5	4.20411766375488
NUP133	8.6083050254954
FGF12	3.55197938254732
SLMO2	8.80823530283227
INPP5B	4.9696327911435
PPID	7.39944274540564
SNTA1	4.1485038906434
IL20RA	4.53870449826553
UBE2J1	6.0039635660061
CACNG2	3.02728053472623
GCM1	3.21782372365669
ELF1	7.30194309967166
TLR5	5.82381075195013
TCFL5	7.18088768803532
C1orf107	6.97328343474229
C19orf22	7.52917828218149
SAFB2	6.50526592083749
MAP3K7IP1	4.00517975089678
NCK2	7.46042514855992
OXA1L	8.31177297854059
KIAA0652	5.28859942060038
KLRG1	3.24595346819675
FRAG1	5.61347665788797
ZSCAN12	3.06429970795597
PSMD12	7.7969578037569
E2F4	5.73842175847123
CLEC4M	3.45549516751152
KIAA0999	4.73694585042279
CLDN10	10.2233811792281
MGC13053	4.23895191850986
TAC1	2.61660649909859
GYPA	3.39386201536138
HPCAL4	3.33105756801786
TRAIP	4.8245968633695
MEX3D	4.97094107503602
KIAA0232	6.39416003064135
ERCC8	4.7734415814613
NFAT5	5.66664985577424
GPX4	9.26633776146452
CSPG4LYP1	3.06770432742116
KIAA0368	6.2432187368648
FBXO3	7.22800527222107
DVL1	5.9706566786408
CMKLR1	3.80425196878002
GPR157	3.46515421809278
TYMS	9.17946935469626
OR52A1	3.28603906674021
PEF1	7.4193978009779
ZNF750	4.3577282383185
ALG9	5.45368773639798
MCM5	6.82550065827228
SDK2	3.37041150986434
BAIAP3	3.69609169551981
RABGGTB	8.37289600524423
KCNK7	3.42871758875071
PTP4A3	5.68792377448121
ANKRD40	4.58683646728388
CALCOCO2	7.70061243130165
TMSL8	6.66964234070615
SNCA	4.2031307989448
ZNF551	5.44041032115525
HBQ1	3.10803448723589
ARHGAP26	5.63532267597194
GEMIN6	7.00461121692557
HRAS	5.28783931422217
KLRC4	2.73724476378943
BSDC1	6.14115777584208
DSC1	3.63786902376856
RNF43	5.9135955225169
NDUFAF1	6.92487990224462
MAP2K4	4.86284296248286
FOLR2	5.63082990133369
LYZL6	3.65335724250194
EPB41L3	4.81546050078725
TEKT2	4.14820548659498
CDKN2B	3.16535066235503
WSB1	6.15852679230177
ZNF480	3.63638687426309
MAP3K6	4.22352082491344
PROS1	7.11800336114173
PSMB8	9.25651508491722
HN1	8.59775251347875
MAS1	3.55919770135542
APOL1	8.0415231359934
CSHL1	3.3412754380535
ZBTB7C	3.03318503144266
AHCTF1	6.79289641319444
SAE2	9.43502022324458
ITGA2	4.26019668346753
AP2S1	9.09378585777361
P15RS	7.83280523931337
MME	3.41825900448656
VAT1	6.89131396856644
MAST4	4.58871509301137
TUFM	9.72633365557707
KRT33B	3.49466945460023
THEG	3.68250805604867
KCTD2	5.53386319301304
WDR26	9.045549046827
MFI2	3.57803955231307
KRT34	3.22461439590235
NR4A3	3.55798504326552
SGSM3	4.81447548548431
ARSA	4.07637819033383
TOMM22	6.48333754396471
SOCS3	3.57793136925092
UNKL	4.20451383266167
POP4	8.6156043819333
BHLHB3	7.95528850818503
MALL	3.44185720038473
SOX15	3.32917810948379
CCNA2	5.76569077677263
PARK2	3.16461005527644
GPR124	4.88505797213432
TMEM132A	5.29992080918399
CGRRF1	6.159250352998
RUVBL2	9.05764061601568
MCAT	7.50430292750733
WNT10B	3.58925578715502
ISCA1	7.30282534039206
RPAP1	4.60253848819933
C12orf48	6.08213084534774
RAI16	5.83849628980741
RPL27	9.48279663443097
EPN1	3.67327823167592
MAGI1	3.07748531273307
GBX2	3.10226312343922
SLC35A1	6.9484726621489
GAL	4.42050884327877
SLC14A2	3.65050715809405
RDH11	8.73356972440046
ZNF518	4.22413227846852
PCYT1B	3.17289472027952
AUH	7.24673132187484
EIF3H	10.8517851588097
KIF1B	6.0798374494787
MBD2	4.91500330174514
AMOTL2	8.01742420203453
C6orf120	6.57635886135595
PIGT	8.63107644950233
PSRC1	6.23953749389002
PLA2G10	3.74349484011002
ALAS1	7.77513662420897
FOXO1	7.29451277918233
C17orf62	7.17396101941604
KIF5C	6.48174093232492
DUSP10	6.1987273897209
CRLF3	7.30542332250067
CLCNKB	3.27214579217035
PSMA5	9.76634490109744
FARS2	5.45305795454969
CCDC28A	6.67794099887864
AMPD3	4.76240160638152
PIAS1	6.97748004282772
ADCYAP1R1	3.45307102022849
TMEM134	6.98297686848838
CDH20	2.91446634132505
FBXO7	8.28693700441634
FLJ14213	6.03147641018812
ZNF3	5.98186364272158
LRRFIP1	7.89911154638499
TMEM49	9.5748689259088
CNOT2	7.48842159545072
CBX2	2.86987299472247
ZC3H14	6.94536301273355
ALDH5A1	5.9017955089104
HNT	4.12657388072136
SERPINA4	3.08431045803799
FLJ20920	5.64952777402481
CRTAP	5.76872164366566
DDX50	8.38925806593147
STYXL1	7.76185888531926
TK2	4.6943741483645
BLVRB	7.21105620848621
STMN1	7.50398764844376
GUCA2A	3.23740269155925
DPP6	3.16576881161084
GALNT10	4.64668691446649
STK39	5.57536520341837
MMP24	4.32055075089631
CKS2	10.7504717786315
RHO	3.61903982967316
BANF1	9.92540385550093
CR1	2.9868919637663
RPS6KA2	5.49665071835752
HMBS	6.27488399932599
C20orf112	3.51993361815631
SLC25A24	8.31527175601957
MRPL22	7.82642027799843
SLC25A15	6.36361090592185
GADD45B	6.12989942830305
TDP1	6.77798536074855
ZNF287	3.56767517661023
DAAM2	4.37210530169961
C11orf57	5.48974324575565
RFK	7.19349513118611
ZFYVE9	3.94238017923748
TCTN3	7.80120124991704
STCH	6.66980310477101
LOC283871	3.48951002925333
NDUFB3	8.3517449372535
DEFB4	3.90553923409218
FPR1	4.45708524412305
FMNL1	4.28795201045415
SEPT7	9.87658148764873
PTCD2	5.39621501278649
GNLY	6.16240131752271
GRAMD1C	4.88307710325016
ZNF165	5.02731681790914
TR2IT1	3.9978170072989
ARMCX3	8.89516060105624
NDE1	5.50365750167504
MAGEF1	7.56159094882285
ITGA10	3.82126395053406
ARHGDIB	8.9156239416912
FSHB	3.86438841159696
ANXA2	11.1479757836145
HLCS	3.9782111900991
MCF2L	4.93879708725201
AK1	5.33150320056705
FH	7.56957009612204
LGALS2	3.91858458141468
SYNPO2L	2.66250670573834
KIAA1045	3.27894820920151
C1orf183	4.42807629802081
MAGEA8	2.87587803080729
DGCR8	5.77805265842963
GSR	5.77568220990074
NEU2	3.37550814260865
HIST1H4B	3.36006582714047
CACNA1C	2.94770622117538
FAM20B	7.22470947546493
HES2	3.0858785982792
PDCD6	10.2104408215943
INTS7	6.67577499064617
AMPH	6.26411611504769
UCKL1	7.0255265472596
ASB4	3.11823962874106
C10orf97	5.24517679104304
ALDH1L1	3.66204897771328
CCL23	3.27153483805744
OBSL1	4.88971691389247
SLC12A7	8.96325629811885
THAP4	5.78926079755358
RBM4B	6.40969922559934
OGFRL1	5.12080707737162
KIAA0831	6.40140207116947
C12orf11	7.2618817190354
PPP1R15A	4.51248802810464
KIAA0240	5.64047322146523
CD1B	3.5595067457147
FCGR2A	6.91594783414028
MDC1	6.07601717282613
MAN1A1	4.35282190053490
KRT9	3.50361152741447
HTR1A	3.46326355189122
OCEL1	5.20950601924834
ATP11B	6.12363724309317
NLGN4X	4.57345523305754
FBXO34	7.4743717681207
ALOX12	3.46181177023789
RB1CC1	7.10313634565991
PCDH12	4.58771217440414
RPE	5.51827207338785
EIF4E	7.1421480452085
CSDC2	3.92638866234969
ABHD5	6.3569537501021
TMBIM1	6.44849873034636
PET112L	4.84191307102637
P2RXL1	3.17184625831855
F2RL2	3.24677886391316
TRMT1	5.9474000836834
IMPG2	3.54939291928690
LRRC32	5.29726964398165
BGLAP	4.77698264469269
HTR4	3.40542079679622
MRAS	4.72126871614633
TRAF6	5.72383902242023
AXL	5.69674938767006
ATP2C2	4.06192471704252
LMNB1	6.8120155845501
TELO2	4.15883616391478
PNPLA3	7.42607608939728
CSNK1E	6.22378932499408
SRP14	10.4402703952724
KCNQ4	3.29667904053640
PIK3C2B	6.24096204710665
C15orf15	8.97775689721903
TUBB2B	2.65539063611226
USP15	6.32157239091865
C12orf41	7.41944499557482
CEND1	3.66325373364929
RNF31	5.47752396893801
TCEAL2	4.22003846724842
PTGER2	5.49997990950316
UBN1	6.47514376167816
SLC5A7	3.35244180840156
SLC31A1	6.6460453393404
ADAM29	3.57270774266288
ST7L	4.41795189530867
GFOD1	6.18404599453552
CTNNA1	9.33352445198538
HRBL	3.92370305372446
CBX4	3.85396187252835
NTRK2	3.80657548272105
FOXN3	5.66541984905493
MFGE8	5.83076653626411
PFKFB2	3.84994936502897
TAS2R4	3.49301458930482
SH3TC2	3.3825010739661
IL10	3.78220199497610
PXMP4	7.0278860912528
RNF167	6.18436205064951
PRMT5	8.19640296639344
TSKU	4.60412900911737
ATPIF1	8.19014402486524
ETV3	3.07512084553117
PAK7	2.98684180625924
PDLIM1	9.67655703930277
CEP63	5.85249064842886
WDFY3	5.07821890425704
RNF126	5.28760459605980
DPM1	9.52389834481171
CLIC4	6.75592982450634
ACR	3.93094636310282
KLK7	8.11705393913315
ALOX5AP	9.02556540901098
LRP1	4.79063287034415
TNK1	4.62904717099645
TAS2R9	3.17835757506398
ZNF16	6.66160023721397
POLR1B	5.55177185232253
SLC8A2	3.66114820312963
OLFM4	2.91044135609091
TACC1	6.17393815227583
SAMHD1	7.59835753628561
ATP13A2	4.590082043674
KRT4	3.52697030187451
PAX6	3.53268313690671
SCG2	5.22616182404578
SLC17A6	3.38499777993900
TUBB4	3.58984370066304
PADI4	3.03994950216984
FMO3	3.11469456348082
NLK	3.80192401617119
POU4F3	3.20947835402689
MDM2	3.7975423991815
CAPNS1	9.56936102456368
SDF4	7.07725270817627
ITGBL1	4.64600852169915
TAP2	4.59458111426861
OR2C1	3.42324288863188
KLHDC3	6.66240141507235
EFHD2	5.74641139856424
GALR3	3.57631814544397
NBEA	3.45920683543682
ABCA6	3.17740539435185
ABBA-1	3.81017749013058
GNAI1	3.74253611008369
CLDN3	8.38403432959144
AKT2	3.27646209973069
EGFR	4.56694349235119
VPS4B	8.20080224243969
RBM16	7.70611307766674
GALNT6	6.24418698811901
ZDHHC3	5.48469679726483
SLC25A4	6.85382132663858
CYB5B	7.16717846286467
NDRG1	9.25640868865863
SESN1	5.18951497574205
GBE1	7.8300750093066
MRPL46	6.85609302762591
CLASP1	5.90622681920979
FARP2	4.68273650125905
ACOT11	3.54804566251083
LDHAL6B	2.96145985117135
MAPKAPK3	6.03375686656358
NCAM2	3.05282854440244
AFAP1	3.9901179036858
PRKD2	6.67827442196715
OR2H2	3.33436822619806
ZFP36L1	7.38968424356407
DZIP1	6.05127267780093
GPR161	3.97199980727107
RNF146	3.76395866632866
NKX3-1	3.94064480768697
CCNB2	8.64213346394848
ZNF10	3.59827120113339
WDR74	6.18149048235167
FAM134A	7.94004541862327
PCNP	8.78909579037964
PURA	5.5280684529274
DNPEP	7.92034249595233
ERBB2	4.93887235851218
CREB1	5.71491730564007
NEO1	7.8006043124431
DDX3Y	3.25576798564045
RPS3A	12.8821875907355
MXRA7	10.2462023110060
LGALS3	11.1080699123012
GLT8D1	7.29973792899946
TMPRSS3	7.56852095614475
UPB1	3.30641595301198
LAT	4.19816308764604
CLDN14	3.38045049579387
DHX38	5.26006255384673
KCNA3	3.17691819067
BTBD1	8.84747662255903
TARS2	5.81896106702079
SKIV2L2	7.08415471833725
ABCF1	7.93250115052231
CDT1	4.54591952049361
ZHX2	6.07569294681258
FCF1	5.35498296562746
LRRC49	4.45653264520424
GUCY1B2	3.49211735977567
CD28	3.22777456609758
SMARCA4	6.34320239091644
SEPT2	9.4506748823192
SOHLH2	3.41390665722656
MCOLN3	3.73371803936601
LRP8	6.74287559186497
TAGLN3	4.03710568929548
MASP2	3.44765042682013
GPATCH3	4.13551797857060
TTRAP	8.74552641254236
AGL	7.73403871576584
NFE2L3	4.54625073698333
PSD4	3.82072452823711
PALMD	5.67337248679387
CCNB1IP1	8.27548600647233
TMEM43	6.67744792462492
OBFC1	5.77416310042417
STAT5B	4.55906346585019
C14orf79	4.09453182713246
ENPEP	4.14846060027993
SSB	8.29537056486913
SCT	2.93425677968222
TIMM23	7.10460547165031
SKI	3.48127162019394
SLC22A13	3.1429907664607
AKAP3	3.64864009880303
OAS2	7.5617698076491
KIAA0423	7.072835565055
SEC61G	9.8576555909787
CAPN11	2.9341081810665
TMEM50B	8.33785352143508
DEGS1	8.192950293362
ARHGEF4	3.45718784633607
DBNDD1	5.4793075994811
TBL1XR1	5.39658492291786
FAIM	6.69008453148027
SP140	4.00117330435463
G6PD	5.2670791227536
NUDC	7.43575265528544
GABRP	3.96598195485783
SCARA3	6.87910316653003
TACSTD2	6.11169717107559
EIF3J	7.5924272670314
PPP2R2A	8.36533632723341
CPA3	3.53219169701281
PVALB	2.93046638023753
BCAT2	5.83258584436179
MFN1	6.5413334582632
F10	2.88170538680002
