Hybridization REF	AGARS_p_TCGA_B12_RNA_ReDo_HT_HG-U133A_96-HTA_A07_443086
C10orf22	7.30076268106082
STK17A	4.97368589413606
FOXE1	3.54217308635936
GML	3.28240410287527
CNGA3	2.89760665365538
CD38	3.54565562363167
ZDHHC6	7.74938928860033
NEFH	3.33100424692856
PGBD5	3.51467673706483
CTDSP2	8.32212194070791
RMND5B	5.59320246162944
ZNF257	4.79548640967178
DUSP4	3.34407087567451
FLJ22167	6.46955996961142
EXOSC7	7.37617481590689
ROR2	3.45646371212428
FOXM1	5.99629848850846
ZBTB48	4.36308362371417
BUD31	7.717737809354
MAOA	5.1096121335389
CCDC41	6.21510962135436
TNNT3	3.98129743000713
FBXO11	6.13723007669182
GYPC	6.55334008325413
PLIN	3.32810293499525
RFXAP	3.97412527435425
C6orf15	3.56238311918795
RNF4	8.24038112621292
F8A1	7.68678966950181
PPP1R3D	4.32996778578268
GRB2	7.09657297264484
TPM3	3.13546709463645
SYT13	4.19085054873655
EPB42	3.62139270822479
RP5-1077B9.4	6.58950165649448
EIF1	10.2947166528698
CETN3	7.46161246058663
FPGT	5.23119554047416
PRY	3.72439966838435
NTHL1	5.68493252941182
POLR2B	8.40745475577702
RPS28	12.7531747106658
GDF10	3.13254773749945
COQ9	6.89317911886931
P2RX3	3.03741876146454
GCC2	7.05104693032093
RARRES3	4.68988997726403
PLXNA1	6.8653248373809
WBP4	5.65877185344786
KIAA0100	6.80420469405353
PMF1	6.95911146959188
HS2ST1	6.31105825790153
CRELD2	6.68285253157234
C8G	2.98533418472855
CD82	5.41489590761357
PMM1	4.61014814613179
CBLL1	5.25717272469426
LIM2	3.31535109348721
VAX2	5.19738574303008
SETDB1	5.58384211476975
LRAP	4.85504144017346
GCLM	7.12108099800207
CPEB3	3.89026854522912
PPM1A	5.93434335764551
INTS1	4.5385979424951
MMP16	3.22811040675904
CAMTA1	3.12184033387333
SAMSN1	4.58740121615177
DRD3	2.77228104310999
GMPPA	5.45389806298523
C11orf73	5.80559136640221
AIPL1	3.90891774052412
PTP4A2	9.47182328821538
IL24	3.49663609115337
BDKRB1	3.27430790651735
HPCA	3.52103869446969
MLF1	7.0588388186652
SEC14L1	6.72612854201393
CHFR	5.98063861562207
EMILIN1	3.21536472986025
THADA	6.79663596240412
TAF12	5.09938730222154
NDUFS4	8.82095293847476
ID1	5.59762443198137
PIK3CB	4.12923930320665
COL18A1	8.97551179788942
PDZD3	3.21868989992979
TBC1D17	3.95812166770565
COX8A	9.82429210540968
CDCA4	6.54558339701454
C2orf44	5.14743024768978
C9orf16	7.70655282329615
ERBB2IP	7.52438209509735
EMX2	9.61059278962778
FUS	6.56738691131386
NIPSNAP3B	3.50305474652348
TF	3.43169257482557
CXorf56	5.22084177892777
CLCN4	4.04695827908719
PWP2	6.84935441467283
MMP15	4.37268721234557
MTMR14	6.36708942390119
NPR1	6.77608709601405
DNAL4	6.00276317716033
ELAC2	4.87634925739446
ASS1	10.2023398342193
IPP	5.4831993827664
TMEM59	9.66070179330945
POLR2J	9.16844182529324
SEC23IP	5.45059258074982
RGS4	3.72812946648693
UQCRC1	8.86952625900233
SNX6	7.88230123562088
DDX18	6.98230715578283
POLG	4.72096396977348
ADAM23	3.88399868492192
ZNHIT2	5.51841388041483
TFR2	3.27067815501022
NCDN	5.13901136732169
RAG1	3.27207173364118
POMT1	4.84965669233045
CYP1A1	3.42972648854905
SNAPC1	6.3948487509035
GNA11	5.52029123900918
CCDC52	2.76872335969626
CAPN1	6.35303210693123
DDHD2	4.86768869399011
UPF3A	7.68510047700168
LAGE3	6.38516687399088
GNRHR	3.16556703560854
UNC13B	6.66724995418037
TTLL4	4.4108595434141
PPBP	2.90602290009821
HTR3A	2.9373008956003
SDC2	4.35684551149717
ANKRD49	6.63667970925114
BTF3	10.3955887848192
COX7A2	10.8201370771828
SARS	8.26632231834391
C13orf18	3.39311520166094
CACNB1	3.80530982795822
QKI	5.28632424507358
SETMAR	6.28451744524788
LAMB4	3.39853599736409
MAN2B1	8.24966381882494
EML3	5.23167706129660
ACADL	3.27294894057363
OFD1	7.52323913093802
CGA	3.45251285955437
EIF3EIP	11.1329061771511
PEX16	5.26672550119738
GNG12	7.89418792075952
HABP4	4.71913518319721
CNTN2	3.61572762231784
ASNSD1	7.02120840646853
FUT4	4.00989933303271
DBH	3.78063597912183
CD53	5.47696925965889
HIST1H2BJ	3.28587741244499
TFAP2B	3.28644495640722
ACF	3.72837976332593
TMEM11	6.29261736656718
CDH8	3.29016273813518
C3orf32	3.45934568729190
AGPS	4.92300288735604
C4orf18	3.10294851616616
PCCB	9.20694712257558
IPO13	5.54168451462008
PECI	7.87157149177865
UNG	8.00463693177068
C6orf105	3.29733794184246
GSTP1	9.18216881767934
SUV420H1	7.82449780952657
ARHGAP15	3.90638198766462
LTBR	6.1510860829463
TDRKH	3.97723659414077
PSG4	3.22381244636131
SLC9A3R1	5.78066531188654
NBPF3	8.90865273101593
SLC9A3	3.79918990687971
OSBP	6.2753079601708
PRR5	6.01179830610699
CHMP7	5.35515695879943
ADRA1A	3.18002811133266
ASAH1	5.88184688234748
FKBP4	7.25266745338595
ZNF350	5.17082545084893
DOM3Z	6.15396372147365
GIPR	3.75440230211259
AHI1	4.28051139476656
BST1	3.86525743049496
NCR2	3.56024349340674
NADSYN1	5.27360681603839
UBE2W	5.70421785585743
RGS14	4.32730757649801
KRT15	3.87407631861228
SCN11A	3.72923569736263
GFI1	3.45876704971129
FHL1	4.74473695309184
SMC6	6.78549227949794
GATA1	3.53127150642323
OSGEP	5.18099343036659
ARMC6	6.2212622984893
HK3	3.51323568030062
PSMD5	6.38312113902723
RSU1	7.24425610332083
RPL4	11.905343573634
MAD2L1	8.23585968559367
RBPMS	4.22153402172447
EIF4A3	8.75399485267534
E4F1	4.86565937061309
DLEC1	3.53524345332080
PRPF3	5.47145419152026
EMR1	3.01242932118681
CHMP2B	7.64000712366856
CAMSAP1	4.40131391504034
RPS21	10.1925264050325
XCR1	3.16448561193636
ARID5A	4.58450116949936
RBM6	5.80761719632764
UBE2N	7.74654312584269
KLF4	4.99813596622345
MGC4172	5.06418472777714
LMO4	7.56122185860624
KLKB1	3.24152658693362
HDAC3	6.75740852574849
HP	3.86964363517365
SCHIP1	5.81425915348188
BTK	4.29563204670212
KRCC1	8.311109271612
PRND	3.19175038330138
C6orf27	3.54063357206340
PIGL	3.60119791977803
CLCA1	3.57746559403638
C1orf112	4.51572943027405
OLFML2A	6.23566572608868
HUS1	5.04331654278062
SFRS6	6.85689023660938
CXCR7	9.05195551485966
UIMC1	5.99158040413517
FXYD2	3.70048840163930
GOT2	6.7682147196291
ZNF667	4.2569774359667
TFEC	3.24102505953937
ATP7B	5.10144884652699
RAB38	6.57807584193857
POLD2	7.75010616476247
PPM1H	5.93979619736905
DCX	3.1570850594266
NFYC	5.75164641187066
ZNF228	4.51087255794519
KIN	5.39492199967122
PLSCR4	5.42998961376075
HIST1H4I	4.19638615584016
PPARGC1A	3.104199931128
HIG2	7.80290413022362
KCNK10	4.21165410535404
EXOC1	7.34225253108513
OR6A2	3.80143977814277
ETFA	7.79588963990206
PDAP1	5.23481655421962
C19orf6	3.4535656701322
POLRMT	4.53194490322642
ZNF146	7.42186412518325
MIA2	3.10235155883788
LY6G6E	3.33433030515482
EIF4E2	8.94114613871224
NENF	5.30924165988521
HOXB5	4.47599262611648
ZNF324	4.66777413191733
CUGBP1	4.7556014484033
ENTPD7	4.56249689970125
TTC13	6.18105957227492
GJB5	3.08662704677962
PRSS22	3.83821176961238
CYP3A5	3.52252131011493
MBOAT5	4.68393642308798
CUL4B	4.91971279174270
CENPJ	3.61647256471825
KIAA0664	6.91659622095546
PITX1	4.08391377536532
PDGFRB	4.77419719088649
RDX	5.94088564032965
CELSR3	4.48469900958784
JUND	7.21352596203299
ITSN1	5.84351847113402
CHRNB1	4.02053544210619
EHBP1L1	3.73860400210653
C19orf2	8.77649839456878
FETUB	3.13803988482658
CAMK2B	3.09860448833798
DCTN1	6.39878687091248
TNKS2	7.39703819808775
MRTO4	7.2082639826651
C1QBP	6.620733631275
TTC3	8.82111015639322
NDUFB8	9.21298151588655
CADPS2	3.19301558848049
EDG2	3.89669880711045
MYF5	3.2420986128906
SEMA3G	5.72105411713745
IL23A	3.69265508605015
GJA9	3.51641601052776
R3HDM2	7.15854297124619
C5	3.68544166062250
SLC2A10	5.64606962747891
TRIM45	5.43887495695958
TSP50	3.85431293954134
PAQR3	5.16467771971449
ANKRD26	3.55097136715459
TCP1	8.23385866371094
TMED7	6.52928267593088
CMA1	2.91070201207343
PTCRA	4.35871987286095
HCRTR1	3.51442319616300
FST	6.703437355025
PAWR	4.64679302869823
LDLR	4.28172589438717
ASTN2	3.76113514245249
SCRN1	7.6135177998175
GPATCH8	6.45463289795648
KIF4A	6.16664872181567
TANC2	3.07118294872531
ZMYM5	3.73795171515807
PGM1	9.31183560539934
ZNF586	6.13871646076767
POLR3G	4.16323782329494
CPD	5.71755134172954
SNCAIP	4.86812877735708
DCT	3.47783841536911
HLA-DOA	3.48265091347713
TANK	5.80977705683395
RCAN1	4.56572199267381
UPK1B	4.65039287973894
DNAJB4	4.27169611291237
UGT1A8	3.08245736377896
LIMD2	3.51184721945147
HIST1H4L	3.52588313967139
PECR	4.92461889618588
HSPA2	6.59285038014359
SERP1	9.80087719494684
TACR2	3.37394018028834
NUP85	6.71164092959752
CD177	3.20324956311205
GPR135	3.37120872659336
PIGG	6.5985806205705
LGR5	4.28210145902197
JAK2	3.62157928391133
DPYSL4	3.20810260459976
TM9SF4	5.89332578979511
PTHR1	3.23494837519135
SIRPG	3.15679552168965
ZNF264	4.49160529773382
BICD1	5.95022099066294
RAB5A	7.1659903340671
FLJ13224	3.17619095789769
METTL5	9.33539744270453
HERC6	4.55264201239707
CASP1	4.57364013844441
USP9Y	2.97302184162871
LRP1B	3.88428559184161
XAF1	4.98438560074254
PLA2G4C	3.62075700715472
APOA2	3.11902041517073
SPAG6	3.11726673754283
KALRN	3.88561753113827
SECTM1	4.86491354971921
THOC7	9.01336118371261
IFNAR1	5.15063592330119
TCTA	5.74201969383224
NY-REN-7	3.22238249544645
TALDO1	8.75976020817142
B2M	10.1325367554477
LPPR4	3.2496053777088
SQLE	5.56613570175346
SEPHS1	8.04896390584725
EIF5A	6.40965391208483
FAM49A	4.27365419198305
YTHDC2	3.98357251662435
EHD2	4.13001683258723
NCF1	3.57305032306623
SPG7	5.95410079582781
ZNF614	3.62932537796362
HOXA5	6.80844910288969
NUP133	8.11564299916992
FGF12	3.75860527860145
SLMO2	8.0163621634505
INPP5B	5.28505531902099
PPID	7.10520725323279
SNTA1	4.38660600488720
IL20RA	3.79594115014218
UBE2J1	7.07103986527486
CACNG2	3.17901231917388
GCM1	3.22794624081189
ELF1	6.92010975192198
TLR5	4.13899215649517
TCFL5	6.10465617619467
C1orf107	6.24166521460437
C19orf22	6.90847572555113
SAFB2	7.03067454430662
MAP3K7IP1	4.05764491242634
NCK2	8.33506794970565
OXA1L	8.62168904934457
KIAA0652	5.58123828649551
KLRG1	3.67933039803951
FRAG1	6.53165488144224
ZSCAN12	3.03348198381676
PSMD12	6.85183089985745
E2F4	5.04835349633698
CLEC4M	3.47890549070057
KIAA0999	5.58230969594279
CLDN10	4.8917182628786
MGC13053	3.99524829996902
TAC1	2.77600855839743
GYPA	3.40628676393320
HPCAL4	3.29451656526988
TRAIP	4.53748704436859
MEX3D	4.40605159837045
KIAA0232	6.35143654653525
ERCC8	5.38489320563061
NFAT5	4.65526942746043
GPX4	9.13758500995558
CSPG4LYP1	3.47194047154851
KIAA0368	5.74642800608995
FBXO3	4.88280851633226
DVL1	7.24098605909726
CMKLR1	3.61096872019656
GPR157	3.65831620787109
TYMS	8.13047535645078
OR52A1	3.11532343027485
PEF1	7.05504506439914
ZNF750	3.58390510794679
ALG9	6.35500098444154
MCM5	6.27846789154111
SDK2	3.49138424895432
BAIAP3	3.90755039946669
RABGGTB	7.59406645289241
KCNK7	3.27155905892993
PTP4A3	6.49715575350585
ANKRD40	4.2064559337485
CALCOCO2	6.2977938312056
TMSL8	4.86498937671479
SNCA	4.41965857361588
ZNF551	4.10614612595164
HBQ1	3.34578408440381
ARHGAP26	3.978006806565
GEMIN6	6.62308218797574
HRAS	5.69717990378799
KLRC4	2.80410610156691
BSDC1	6.43328781853872
DSC1	4.16510005206346
RNF43	6.2120498436248
NDUFAF1	6.06417748980552
MAP2K4	5.35800321652692
FOLR2	4.58936746800885
LYZL6	3.62857280559654
EPB41L3	3.13364379629267
TEKT2	5.26479563657128
CDKN2B	3.91818811138859
WSB1	6.55883441956977
ZNF480	3.37585742240953
MAP3K6	3.77922720438727
PROS1	6.7594199018208
PSMB8	6.06871612973912
HN1	7.05865008602013
MAS1	3.37295510461697
APOL1	3.71894743329755
CSHL1	3.37813461448575
ZBTB7C	3.01988234964629
AHCTF1	7.05931772219053
SAE2	8.81748511833615
ITGA2	3.97334913219113
AP2S1	8.22400182144746
P15RS	7.02726551490904
MME	3.53739070806874
VAT1	6.80849643513675
MAST4	5.08943657973625
TUFM	9.2940338290989
KRT33B	3.49107494400873
THEG	3.90441301994154
KCTD2	5.35839378604829
WDR26	8.87080445776608
MFI2	3.53063184535864
KRT34	3.03888115522873
NR4A3	3.33399906748101
SGSM3	4.71723587106488
ARSA	3.84347083639003
TOMM22	5.53030583526324
SOCS3	3.59953061419328
UNKL	3.92100807657816
POP4	8.4125725601665
BHLHB3	8.3245500285767
MALL	4.36802294324403
SOX15	3.27395064755083
CCNA2	6.30513577032717
PARK2	3.22281435591767
GPR124	3.98278847522348
TMEM132A	5.3747487140803
CGRRF1	6.3319126237355
RUVBL2	8.11637188475216
MCAT	6.18538255409479
WNT10B	3.51333894469041
ISCA1	7.5992252583885
RPAP1	4.54549019223508
C12orf48	5.50975688587628
RAI16	4.76618847626653
RPL27	9.9560667124759
EPN1	3.8319774089126
MAGI1	3.07370961765352
GBX2	3.17988358416931
SLC35A1	8.4100653065966
GAL	4.15353409587476
SLC14A2	3.59314238126444
RDH11	7.45357998708072
ZNF518	4.90925733588237
PCYT1B	3.20151463487869
AUH	6.31661796665716
EIF3H	11.6666440052110
KIF1B	6.60029667058477
MBD2	4.47967950276428
AMOTL2	9.06036445019014
C6orf120	6.9605630416966
PIGT	7.07450899295393
PSRC1	5.86691836637654
PLA2G10	3.4099268073838
ALAS1	7.85754312015945
FOXO1	6.46927961561007
C17orf62	6.65216793830806
KIF5C	4.88377873711988
DUSP10	3.97701354965189
CRLF3	7.40210543441676
CLCNKB	3.34660354388449
PSMA5	9.26884907188619
FARS2	6.02063767832495
CCDC28A	6.21317751049788
AMPD3	4.21435884882517
PIAS1	7.01657691196285
ADCYAP1R1	3.20131495513563
TMEM134	7.28477553674542
CDH20	3.13080839413306
FBXO7	7.86095207121414
FLJ14213	3.50349737390496
ZNF3	5.62532157149875
LRRFIP1	7.53901382059857
TMEM49	7.28297852729313
CNOT2	8.03748713221412
CBX2	2.96479305998805
ZC3H14	7.0037556799329
ALDH5A1	6.15507437302682
HNT	3.10153412595706
SERPINA4	3.20456442816531
FLJ20920	5.35758999131032
CRTAP	6.31040587196471
DDX50	8.26451762409932
STYXL1	7.00706731472963
TK2	4.51627749410826
BLVRB	5.19960016179505
STMN1	8.6523288011175
GUCA2A	3.38360463383945
DPP6	3.04752934146575
GALNT10	4.03057722630845
STK39	5.04097961381289
MMP24	4.36506808462945
CKS2	10.1153158092880
RHO	3.67645115496821
BANF1	9.02811684111714
CR1	3.00070117483104
RPS6KA2	5.60374642543779
HMBS	7.9363262980533
C20orf112	3.91746686992741
SLC25A24	7.6046224499383
MRPL22	8.13694966458243
SLC25A15	6.16128906626383
GADD45B	4.16236013262765
TDP1	6.56710938414414
ZNF287	3.62463695909644
DAAM2	4.39342633372969
C11orf57	6.40128135971639
RFK	6.76581003397098
ZFYVE9	4.48842294394023
TCTN3	7.54698321859895
STCH	6.78046087113348
LOC283871	3.50649015753856
NDUFB3	8.11314520688384
DEFB4	3.54669596905772
FPR1	3.58827875409075
FMNL1	3.47912586858257
SEPT7	9.25340303026493
PTCD2	4.27180964985398
GNLY	3.2235716419824
GRAMD1C	4.39595872482697
ZNF165	5.84832808801583
TR2IT1	3.48187147496285
ARMCX3	6.61976336598162
NDE1	5.6533418245764
MAGEF1	7.71161141953467
ITGA10	3.76914453300376
ARHGDIB	7.1828268347102
FSHB	3.78661462683121
ANXA2	10.9890930105898
HLCS	4.12336412320180
MCF2L	3.54793885338022
AK1	5.88956755479363
FH	6.58478557705297
LGALS2	3.76610413935952
SYNPO2L	2.85958833882385
KIAA1045	3.36626297595077
C1orf183	4.7626625508844
MAGEA8	3.25132435061137
DGCR8	5.77884585246862
GSR	3.90291162646311
NEU2	3.73315510629263
HIST1H4B	3.45633649061008
CACNA1C	3.16352300005926
FAM20B	6.72479974371231
HES2	3.25666854661903
PDCD6	9.15938264048243
INTS7	6.24230086934109
AMPH	3.97121488850414
UCKL1	7.43750877336018
ASB4	2.99701033971657
C10orf97	4.87252581286716
ALDH1L1	4.78585801347803
CCL23	3.2969715027533
OBSL1	5.36017020677482
SLC12A7	7.29120766372594
THAP4	6.78395590267048
RBM4B	5.51181718586892
OGFRL1	4.12275296831749
KIAA0831	6.45869134049236
C12orf11	7.1173149378895
PPP1R15A	4.57350192390426
KIAA0240	6.23705674984765
CD1B	3.39287853398539
FCGR2A	4.33970731392563
MDC1	5.24027382457593
MAN1A1	3.40864926964661
KRT9	3.58424721957172
HTR1A	3.56649505951583
OCEL1	6.84408115132906
ATP11B	6.1623160266042
NLGN4X	3.59774967239761
FBXO34	8.34231208521959
ALOX12	3.57018114381042
RB1CC1	7.31655817094674
PCDH12	4.61251758365204
RPE	4.96994917384109
EIF4E	7.1076037318309
CSDC2	4.21012760315736
ABHD5	4.45769899477676
TMBIM1	5.85437391564502
PET112L	5.32119718988436
P2RXL1	3.48722486590044
F2RL2	3.24193035928579
TRMT1	7.53474659300502
IMPG2	4.80115367771787
LRRC32	5.01499351733035
BGLAP	6.24885555913247
HTR4	3.47279779033283
MRAS	6.27481562521742
TRAF6	4.67349218407462
AXL	5.07549824565212
ATP2C2	3.3559396684997
LMNB1	5.71731244389224
TELO2	4.82029078028819
PNPLA3	3.52230446924613
CSNK1E	7.09749963690295
SRP14	10.3937960431831
KCNQ4	3.35174412862279
PIK3C2B	7.10917961672912
C15orf15	7.58476849124665
TUBB2B	3.04997996157429
USP15	5.41139965411875
C12orf41	8.1269089226531
CEND1	3.67794981376237
RNF31	5.32274388747489
TCEAL2	4.03915601553509
PTGER2	3.97595849174549
UBN1	6.84084408344748
SLC5A7	3.19240690530789
SLC31A1	5.79724790433062
ADAM29	3.40391206406887
ST7L	4.1014538159554
GFOD1	6.43359562825752
CTNNA1	7.26426619284923
HRBL	3.86596249795601
CBX4	3.39201941977604
NTRK2	3.56548865536832
FOXN3	5.59780047008425
MFGE8	6.11886695248343
PFKFB2	3.83510639217707
TAS2R4	3.5219795660211
SH3TC2	3.24140802279633
IL10	3.33787338835128
PXMP4	5.45931641693139
RNF167	6.51716811968361
PRMT5	7.76624874278641
TSKU	5.73640079578878
ATPIF1	9.40274679331118
ETV3	3.3750548143878
PAK7	3.33074390233647
PDLIM1	7.76557585974734
CEP63	6.01177630087167
WDFY3	5.30278644168324
RNF126	5.31508154947941
DPM1	9.10620236858787
CLIC4	6.29870447888448
ACR	4.13005313639573
KLK7	6.51144044650398
ALOX5AP	4.64244540757815
LRP1	4.84600747338449
TNK1	4.7310578462658
TAS2R9	3.08147563623478
ZNF16	6.22030510649407
POLR1B	5.49958850966777
SLC8A2	3.86225037388457
OLFM4	2.80620444003426
TACC1	4.13824711014991
SAMHD1	5.04504121268201
ATP13A2	5.379512955552
KRT4	4.07475706374514
PAX6	3.43105847332195
SCG2	3.66933395222699
SLC17A6	3.47120894301573
TUBB4	3.73322618327792
PADI4	3.09737521581023
FMO3	3.1308663536865
NLK	3.98463575516355
POU4F3	3.45941310693139
MDM2	3.40572863749522
CAPNS1	8.22670131976785
SDF4	6.39396397832934
ITGBL1	3.02849307990416
TAP2	3.66137211743559
OR2C1	3.28207557578293
KLHDC3	7.55880289659281
EFHD2	5.38373751048915
GALR3	3.71709453540546
NBEA	4.61490829142545
ABCA6	3.13241108344636
ABBA-1	4.02426550685638
GNAI1	6.74867338666789
CLDN3	8.05552274636959
AKT2	3.49036223801844
EGFR	4.11537788740497
VPS4B	6.86025677139994
RBM16	7.86306205930651
GALNT6	5.53483325320572
ZDHHC3	5.57125639477128
SLC25A4	6.98774940472982
CYB5B	4.59647300642709
NDRG1	8.09697696402987
SESN1	4.09083025378603
GBE1	7.25375372956398
MRPL46	6.17306771193639
CLASP1	6.31874083393216
FARP2	5.25252352681531
ACOT11	4.41650776045576
LDHAL6B	2.85965022969996
MAPKAPK3	6.41340428784493
NCAM2	3.05569103944569
AFAP1	4.24764594131685
PRKD2	5.68029502344245
OR2H2	3.36947793779957
ZFP36L1	6.65551292641338
DZIP1	5.87653502585345
GPR161	4.31532289739568
RNF146	4.17274367885596
NKX3-1	3.86543415445825
CCNB2	7.8361803123919
ZNF10	4.54775333018089
WDR74	5.90655603909877
FAM134A	8.31804763018051
PCNP	8.86327847576661
PURA	5.18454290410674
DNPEP	7.45151763686783
ERBB2	5.58357703137253
CREB1	5.88858895842272
NEO1	6.77412669615023
DDX3Y	3.27906301943458
RPS3A	12.8261619821718
MXRA7	9.20361386161819
LGALS3	10.5765354374664
GLT8D1	8.6053745037084
TMPRSS3	8.206498412689
UPB1	3.28274344103325
LAT	3.69554744271472
CLDN14	3.72033090150357
DHX38	5.10517415617207
KCNA3	3.16737159072295
BTBD1	7.99933642434002
TARS2	5.55852850085105
SKIV2L2	7.85839511735225
ABCF1	8.20340625709748
CDT1	3.10655750937074
ZHX2	7.60931538058518
FCF1	5.25311718551215
LRRC49	4.62926222457418
GUCY1B2	3.51454900906495
CD28	3.33725738669787
SMARCA4	8.26630172725927
SEPT2	9.53652920168883
SOHLH2	4.10509324904922
MCOLN3	4.12387558872233
LRP8	5.25515855695076
TAGLN3	3.8180495553705
MASP2	3.51101883536038
GPATCH3	4.8472001776148
TTRAP	8.75761676780892
AGL	8.10044771876736
NFE2L3	5.50938504501916
PSD4	4.16470042725005
PALMD	6.97713079864505
CCNB1IP1	8.59139062882076
TMEM43	7.00832432000612
OBFC1	7.20243728991061
STAT5B	4.20869205324594
C14orf79	5.97756677296222
ENPEP	4.11295263287749
SSB	8.76559336090632
SCT	3.27537631095052
TIMM23	6.88488745436185
SKI	4.01758663451439
SLC22A13	3.20827901789398
AKAP3	4.36399768872639
OAS2	3.85537570453166
KIAA0423	6.40860418226852
SEC61G	9.12158615974411
CAPN11	3.16579441490651
TMEM50B	7.59724364343343
DEGS1	6.31577092890837
ARHGEF4	3.65087776088621
DBNDD1	4.37950502337677
TBL1XR1	5.53782138688046
FAIM	7.2205252017638
SP140	3.22693219756782
G6PD	5.66919249534629
NUDC	7.74470698329222
GABRP	3.33707196307366
SCARA3	4.80822842770656
TACSTD2	5.43504897303047
EIF3J	6.81274959922562
PPP2R2A	6.63414932206443
CPA3	3.36841014384512
PVALB	2.94713616296532
BCAT2	6.71333658645449
MFN1	6.50369219368277
