Hybridization REF	GHYLL_p_TCGABatch17_Mashima45_HT_HG-U133A_96-HTA_B04_472054
POU3F1	3.27095213228397
C20orf32	4.10611496786562
USP52	5.24016593252281
HIGD1B	3.96233959794118
BAZ1B	6.29522761264167
USP6NL	5.99708582240595
SLCO2B1	4.19834866471774
ABCD4	4.29566483368451
DIMT1L	6.06894142489006
SLC25A46	6.3965027433798
LARP7	6.64740704175572
TEK	3.51250128986143
CD160	3.73962622183937
TERF2IP	7.12318427788615
PHF20	5.87711559713915
COL1A1	6.45419334743626
KIAA0090	5.14003167242532
GTPBP1	4.19381378549376
GRK5	3.80065762929037
AP1S2	5.01691095833973
RAB33B	3.74354794725321
CA11	4.24915628579144
ALDOC	4.63591502713632
NUDT1	4.98405750067149
ZNF212	5.29434828511897
ACBD3	7.86012707004395
ZNF83	6.11902500771372
PRDM2	4.57350643110899
GDPD5	4.32122100414863
PDCD4	6.7146490471802
CEP350	5.53261323019336
FOXP3	3.26486348524126
SMYD3	5.98895835969145
CST7	3.89285507512079
SELL	3.49044168979899
CIAO1	6.25181898894897
LGI2	3.60341354829016
WDR45	6.87590080389531
ANKRD6	5.98267551448501
LTBP4	3.68834978130297
PSCD3	3.40781725838815
PYY	3.17153477785715
KCNC1	3.15627908400531
SIRT6	3.98296546987227
CCL19	3.48562849958539
ARHGEF9	4.94393593081269
ABR	4.30278309550876
C10orf22	6.54909991952381
STK17A	4.47437300601717
FOXE1	3.46966442077378
GML	3.23246367316664
CNGA3	3.19867029508567
CD38	3.63986110609784
ZDHHC6	7.43637529250768
NEFH	3.944604568144
PGBD5	4.56929936352941
CTDSP2	7.10580606694844
RMND5B	5.93083910259275
ZNF257	3.55181432277994
DUSP4	6.65496472290238
FLJ22167	4.61060427847188
EXOSC7	6.85961639382256
ROR2	3.29286587086051
FOXM1	5.07075447455275
ZBTB48	4.42899047896254
BUD31	7.45136255868464
MAOA	5.04893398168206
CCDC41	3.89805874775989
TNNT3	4.04843432267254
FBXO11	5.16399141529537
GYPC	5.90119191210488
PLIN	3.50949051839077
RFXAP	3.52910856297067
C6orf15	5.95543334485384
RNF4	7.42376979405125
F8A1	7.84246333346414
PPP1R3D	4.63573726983976
GRB2	6.59961188016468
TPM3	3.32085204540406
SYT13	3.55158470931041
EPB42	3.40596100008335
RP5-1077B9.4	4.48338933562582
EIF1	9.7651787388206
CETN3	6.01014305346038
FPGT	5.62242310055362
PRY	3.51050353985653
NTHL1	5.65874461899477
POLR2B	7.49911474707656
RPS28	11.4336325559175
GDF10	3.09731959257455
COQ9	6.96640273928218
P2RX3	2.78620869581065
GCC2	7.26282176227943
RARRES3	8.15301432371481
PLXNA1	5.3870191573862
WBP4	4.01223816981302
KIAA0100	5.9560690173801
PMF1	6.23121209679362
HS2ST1	5.82549629112992
CRELD2	7.40273768694345
C8G	3.01899644601219
CD82	6.9801966815603
PMM1	4.67715486019549
CBLL1	4.4098185875308
LIM2	3.39358226736438
VAX2	4.00249296913901
SETDB1	5.42393158425511
LRAP	6.27656532359848
GCLM	6.99452867316495
CPEB3	3.64601940223422
PPM1A	6.00296880348227
INTS1	4.19012337252557
MMP16	3.18592965211437
CAMTA1	3.44652690834373
SAMSN1	4.88652056088857
DRD3	2.87547217846135
GMPPA	5.27018566338092
C11orf73	6.37882441255599
AIPL1	3.89808929453825
PTP4A2	9.0430084204793
IL24	3.39492997833024
BDKRB1	3.27405604245682
HPCA	3.50910422837122
MLF1	4.053495233538
SEC14L1	7.24894094987888
CHFR	4.20054394695833
EMILIN1	3.51267440488565
THADA	5.93051790484612
TAF12	5.37497962158628
NDUFS4	7.3037730851323
ID1	3.9797280138381
PIK3CB	3.88091337155409
COL18A1	7.29510707328596
PDZD3	3.12782937542085
TBC1D17	4.80623129048158
COX8A	10.0135586605821
CDCA4	5.62434791700234
C2orf44	4.16108020254881
C9orf16	7.20499001684923
ERBB2IP	7.46898727891994
EMX2	9.41411782995622
FUS	5.66144007872048
NIPSNAP3B	3.63766950940598
TF	3.17353822362143
CXorf56	5.13207480601945
CLCN4	3.87868634169473
PWP2	5.32385246622863
MMP15	4.23847063337154
MTMR14	6.97558377846705
NPR1	5.85552180202732
DNAL4	5.39015215870298
ELAC2	4.3773024225768
ASS1	10.6550930561431
IPP	5.97134559176432
TMEM59	10.5017364949167
POLR2J	8.7042859395979
SEC23IP	6.05115383279549
RGS4	4.010742529558
UQCRC1	9.23958250589646
SNX6	8.08019946458815
DDX18	7.38002197779016
POLG	4.46240104622527
ADAM23	4.01963551870488
ZNHIT2	4.57697810906627
TFR2	3.33125333521915
NCDN	4.25093476133332
RAG1	3.22695703199841
POMT1	4.05313921810038
CYP1A1	3.35157417134256
SNAPC1	5.62013657913219
GNA11	5.1698987069663
CCDC52	2.92778781626612
CAPN1	6.99953066900509
DDHD2	6.81880400471365
UPF3A	5.35010882425274
LAGE3	5.41902584838346
GNRHR	3.11405461661760
UNC13B	5.92983647625647
TTLL4	4.2909594359034
PPBP	2.88489294924114
HTR3A	7.11170958625997
SDC2	4.47100062891762
ANKRD49	6.84484576477643
BTF3	10.2042751591474
COX7A2	9.47280795213287
SARS	9.0799755954005
C13orf18	3.92132985454289
CACNB1	3.81071753606538
QKI	5.42075374108705
SETMAR	5.6501306517525
LAMB4	3.27144350746315
MAN2B1	6.59887986735654
EML3	5.28409815992691
ACADL	3.17802819133176
OFD1	7.22143637246815
CGA	3.33708408032315
EIF3EIP	10.4814963178066
PEX16	5.41764884086712
GNG12	7.52461177484008
HABP4	4.89056515475433
CNTN2	3.44953495279864
ASNSD1	7.12886406534808
FUT4	3.95944493782960
DBH	3.37418196531804
CD53	7.28040519598292
HIST1H2BJ	3.76579516529079
TFAP2B	3.2119194773028
ACF	3.619494503164
TMEM11	5.91778761792643
CDH8	3.04464725561149
C3orf32	3.20622578047998
AGPS	5.20123148529949
C4orf18	3.38887142993631
PCCB	7.13908883277455
IPO13	5.30561313676993
PECI	7.15380682015328
UNG	6.29486918875344
C6orf105	4.14623894603221
GSTP1	8.87312865671404
SUV420H1	7.58512174786655
ARHGAP15	3.96815392598881
LTBR	6.10562226109217
TDRKH	3.46511721642623
PSG4	3.63929245695351
SLC9A3R1	6.5171947975124
NBPF3	8.59208389537916
SLC9A3	3.70220492607463
OSBP	6.88781558542959
PRR5	4.28166208819324
CHMP7	6.10769758650094
ADRA1A	3.01001445208663
ASAH1	7.09830361424599
FKBP4	8.25931484713464
ZNF350	4.60080208362410
DOM3Z	4.84461622217198
GIPR	3.58597042550521
AHI1	4.14133227596427
BST1	4.75736243783019
NCR2	3.54750353615503
NADSYN1	5.39334109335902
UBE2W	6.78557309613151
RGS14	4.24710886103989
KRT15	3.24442611843442
SCN11A	3.79871068212456
GFI1	3.41861455679302
FHL1	3.63951250251417
SMC6	6.65601006077602
GATA1	3.44109733268431
OSGEP	4.7236916670392
ARMC6	4.53753526934975
HK3	3.74408969276742
PSMD5	8.38428312555379
RSU1	7.26899480451891
RPL4	11.9616829288688
MAD2L1	5.0172112790476
RBPMS	5.1538168685325
EIF4A3	8.13863147650434
E4F1	4.90407614216964
DLEC1	3.50347662877980
PRPF3	6.08728332066056
EMR1	3.0572495890763
CHMP2B	6.4709545947643
CAMSAP1	3.99025348530023
RPS21	9.16869292683698
XCR1	3.32851633723411
ARID5A	4.06965970767569
RBM6	5.51025167940791
UBE2N	6.63722970663323
KLF4	3.82023857371874
MGC4172	4.34712647205298
LMO4	7.01883179566341
KLKB1	3.40147407653648
HDAC3	6.31405488597639
HP	5.25467803616512
SCHIP1	4.17370610652731
BTK	3.86372245806525
KRCC1	7.7563694096128
PRND	3.15191199135853
C6orf27	3.48617264595850
PIGL	4.11068147000274
CLCA1	3.68501554289344
C1orf112	3.88628778515754
OLFML2A	3.80724868200561
HUS1	5.06148837496355
SFRS6	7.59139873311964
CXCR7	3.4886877138215
UIMC1	6.1309770829449
FXYD2	3.42228565721611
GOT2	7.17838781926966
ZNF667	3.89868229067534
TFEC	3.69360042502999
ATP7B	3.72403800640222
RAB38	3.44205280153756
POLD2	7.16538148717489
PPM1H	4.29885505589468
DCX	3.19601432236381
NFYC	6.96242706651447
ZNF228	3.39611869776636
KIN	5.76229393020893
PLSCR4	5.59358055709195
HIST1H4I	3.89370971182055
PPARGC1A	3.04374239766317
HIG2	6.0068081821354
KCNK10	3.98831898635199
EXOC1	7.05285672994123
OR6A2	3.53814617701765
ETFA	8.27162103401693
PDAP1	4.94609445804519
C19orf6	3.63343573816252
POLRMT	4.22034599863112
ZNF146	8.29221320998715
MIA2	3.21677308842836
LY6G6E	3.10388085779255
EIF4E2	7.62362991391734
NENF	4.92757760921851
HOXB5	6.62335897968346
ZNF324	4.4142690911747
CUGBP1	4.51272081450528
ENTPD7	4.03733077962967
TTC13	5.09439925644386
GJB5	3.44014908984300
PRSS22	4.35954971363529
CYP3A5	3.28387907760081
MBOAT5	4.7317569610641
CUL4B	5.82259358604121
CENPJ	3.41204103157243
KIAA0664	5.61312757873932
PITX1	3.64591356081892
PDGFRB	4.5168675394244
RDX	6.59700329707549
CELSR3	4.01596216652038
JUND	6.00746105924542
ITSN1	4.88139780078587
CHRNB1	3.71394819618289
EHBP1L1	3.77015341559867
C19orf2	7.48940234988009
FETUB	3.17107827642034
CAMK2B	3.59966011548278
DCTN1	6.3503079593292
TNKS2	6.88507613094996
MRTO4	6.71385550657768
C1QBP	5.96392477160424
TTC3	8.5695790192339
NDUFB8	8.86501874326012
CADPS2	5.23492309338859
EDG2	3.93424876960806
MYF5	3.07706914089487
SEMA3G	4.03485436320790
IL23A	3.78078383821333
GJA9	3.54994714075637
R3HDM2	7.52449401025287
C5	4.04800702269255
SLC2A10	5.45568980628128
TRIM45	4.79318236921966
TSP50	3.92821012682965
PAQR3	3.34832158482729
ANKRD26	3.57273329736699
TCP1	7.9012514912345
TMED7	7.13266743644239
CMA1	2.86288703037819
PTCRA	4.25744683265994
HCRTR1	3.8733521116983
FST	3.82787394175039
PAWR	3.72224584903153
LDLR	5.5655496660267
ASTN2	4.35919418349747
SCRN1	6.95593240112138
GPATCH8	5.68457292746095
KIF4A	5.1626639204163
TANC2	3.19566897331572
ZMYM5	3.66345897094455
PGM1	9.5412725966556
ZNF586	5.05162566941086
POLR3G	3.33221305767443
CPD	8.38909023871218
SNCAIP	3.88184482908125
DCT	3.44587593717531
HLA-DOA	4.06062782752689
TANK	5.99439996719496
RCAN1	5.02034366607599
UPK1B	6.72289756341502
DNAJB4	4.84226525932648
UGT1A8	2.95633964072482
LIMD2	3.13405242923202
HIST1H4L	3.5275434634732
PECR	5.05133126677746
HSPA2	5.0022649524817
SERP1	9.48609553726603
TACR2	3.46265441083728
NUP85	5.70223959724627
CD177	3.46029902593304
GPR135	3.27440332178863
PIGG	5.66202800046568
LGR5	3.97879283934168
JAK2	3.87075658689126
DPYSL4	3.35873851566313
TM9SF4	6.46011763501488
PTHR1	3.15150900588195
SIRPG	2.87378774939487
ZNF264	5.10463282353441
BICD1	5.08617138183986
RAB5A	7.7661944423598
FLJ13224	3.41468084917199
METTL5	9.09504991187452
HERC6	6.17191098895452
CASP1	6.74676472856917
USP9Y	2.75456867479913
LRP1B	2.84480631324414
XAF1	6.63295527235601
PLA2G4C	3.42614700177483
APOA2	3.28191305237515
SPAG6	2.94043064072693
KALRN	2.96572643129009
SECTM1	6.38557227658613
THOC7	8.62937707718403
IFNAR1	4.32433453182725
TCTA	7.12348332350148
NY-REN-7	3.44691202580271
TALDO1	9.11130556043036
B2M	11.8482865344833
LPPR4	3.3966113134458
SQLE	8.0376645794092
SEPHS1	6.62385303085457
EIF5A	5.6796055189036
FAM49A	4.81803599585956
YTHDC2	4.0972412984328
EHD2	4.40958399701330
NCF1	3.50705856325976
SPG7	5.309766649779
ZNF614	3.40448973405847
HOXA5	3.43960594235975
NUP133	7.38317744741382
FGF12	3.89918209295621
SLMO2	7.37922750199308
INPP5B	4.71336805418683
PPID	6.09040547610456
SNTA1	4.60837045667119
IL20RA	4.73041354031892
UBE2J1	5.53642699109643
CACNG2	3.18475702344886
GCM1	3.34904968164225
ELF1	5.78962657246277
TLR5	6.45149525029263
TCFL5	5.10674135583579
C1orf107	5.71745501334205
C19orf22	6.49784148465261
SAFB2	5.64429485769862
MAP3K7IP1	3.80737850805692
NCK2	7.26659826771345
OXA1L	8.44174311911943
KIAA0652	5.75541115161789
KLRG1	3.66911364982653
FRAG1	6.29225632728967
ZSCAN12	2.98048486930466
PSMD12	5.98584158964583
E2F4	5.11049223079555
CLEC4M	3.58357634278081
KIAA0999	5.27897613302497
CLDN10	10.1473696888656
MGC13053	4.18027219576587
TAC1	2.72327482495080
GYPA	3.37468982078311
HPCAL4	3.34131548473035
TRAIP	3.78560891341386
MEX3D	4.40246004522857
KIAA0232	5.53555209473515
ERCC8	4.60923905632754
NFAT5	4.43357487195092
GPX4	8.62589229813772
CSPG4LYP1	3.41016820160868
KIAA0368	6.22582876480972
FBXO3	5.42018987415209
DVL1	5.51409928280451
CMKLR1	3.65482982416876
GPR157	3.60174596957045
TYMS	6.43580236935246
OR52A1	3.27358291407046
PEF1	6.35876225471001
ZNF750	4.68348533785222
ALG9	6.75197895720942
MCM5	4.73562594985838
SDK2	3.72677102288813
BAIAP3	3.85478023035793
RABGGTB	7.68332909007071
KCNK7	3.61755389236214
PTP4A3	7.4975093191307
ANKRD40	3.62477270299695
CALCOCO2	6.93141374180499
TMSL8	3.79658982361637
SNCA	4.02958565660284
ZNF551	3.81144309753304
HBQ1	3.53404896686694
ARHGAP26	5.58259442095754
GEMIN6	6.03141869207799
HRAS	4.81059183432596
KLRC4	2.82777462818738
BSDC1	5.06609461175145
DSC1	3.81143408171556
RNF43	4.68065225963779
NDUFAF1	6.61202413567862
MAP2K4	4.86182713650916
FOLR2	4.61068672513953
LYZL6	3.52810423257542
EPB41L3	3.83727624725127
TEKT2	3.80095133029963
CDKN2B	3.72068577121492
WSB1	5.98165115392385
ZNF480	3.42375556282444
MAP3K6	3.94926007299386
PROS1	4.54605239314097
PSMB8	8.28901768148543
HN1	6.37319811704092
MAS1	3.23548415753115
APOL1	5.45562735417632
CSHL1	3.40399681214179
ZBTB7C	2.95723057504680
AHCTF1	5.68900898462484
SAE2	8.49301080108892
ITGA2	3.8409248346855
AP2S1	7.88416986684816
P15RS	7.56498199291897
MME	3.5140206415647
VAT1	6.40582950562887
MAST4	5.68793498398943
TUFM	8.52160367439788
KRT33B	3.26343684642863
THEG	3.690604954964
KCTD2	4.91457190641198
WDR26	8.45528733153763
MFI2	3.35799919086969
KRT34	3.32674669755224
NR4A3	3.37011999150024
SGSM3	4.40214447840915
ARSA	4.28896165760947
TOMM22	5.5913279616487
SOCS3	3.49683476466997
UNKL	3.98689960005041
POP4	7.9887342602581
BHLHB3	9.2071069911147
MALL	3.99471968238902
SOX15	3.30496649694491
CCNA2	4.51546825398652
PARK2	3.386254975647
GPR124	4.03748545649919
TMEM132A	5.77847572946719
CGRRF1	5.52932116624063
RUVBL2	7.46804824517382
MCAT	5.80260175535061
WNT10B	3.8260140450343
ISCA1	6.66492952679482
RPAP1	4.59489872750727
C12orf48	3.9331834835867
RAI16	5.43140285103485
RPL27	8.61432432684246
EPN1	3.73269421071314
MAGI1	2.87716288294505
GBX2	3.28384672800397
SLC35A1	6.39283124818611
GAL	3.94959929873199
SLC14A2	3.85262970493329
RDH11	6.69740699224629
ZNF518	3.87334863808313
PCYT1B	3.27231440356307
AUH	7.22035515122507
EIF3H	11.8283920054582
KIF1B	6.07696136982454
MBD2	4.6916911323463
AMOTL2	6.92981508050549
C6orf120	5.34399310200632
PIGT	7.30644668791827
PSRC1	5.47219018289759
PLA2G10	3.41895239827306
ALAS1	7.67828162271181
FOXO1	5.18081213137841
C17orf62	5.59426901307736
KIF5C	4.85671531199352
DUSP10	5.43097440716852
CRLF3	6.40344859123462
CLCNKB	3.32092983746686
PSMA5	8.86312266675177
FARS2	5.7132007428665
CCDC28A	5.429692780542
AMPD3	4.57213848390882
PIAS1	6.80547043264156
ADCYAP1R1	3.7791656737364
TMEM134	7.1066487167574
CDH20	3.15871384063903
FBXO7	7.46288364874477
FLJ14213	4.39471375414606
ZNF3	5.71544707434344
LRRFIP1	7.67257845910487
TMEM49	7.82379627485797
CNOT2	6.37294182406994
CBX2	2.78783123696791
ZC3H14	6.67036763716211
ALDH5A1	5.75308307878782
HNT	3.15503869342894
SERPINA4	3.20489168896165
FLJ20920	4.4932397869776
CRTAP	6.05345396809356
DDX50	8.05102817177166
STYXL1	7.41511364258811
TK2	4.40619773777112
BLVRB	6.53588961422963
STMN1	5.51301298000668
GUCA2A	3.20042151730317
DPP6	3.36503283152013
GALNT10	5.27482756604373
STK39	3.78090025282015
MMP24	4.19042227500997
CKS2	8.4014687381064
RHO	3.56024022758057
BANF1	9.26309293607533
CR1	2.95969910031060
RPS6KA2	5.15276279872709
HMBS	6.37032676139722
C20orf112	3.62218803026961
SLC25A24	7.52275978546251
MRPL22	7.95650121048135
SLC25A15	4.45452032452973
GADD45B	4.40948714609449
TDP1	5.97714984415413
ZNF287	3.73263583803846
DAAM2	6.22652655700571
C11orf57	6.09962599601169
RFK	7.17091528156448
ZFYVE9	4.15743683822421
TCTN3	7.45939234351916
STCH	5.13867428170388
LOC283871	3.36959601513494
NDUFB3	7.66109143059995
DEFB4	3.86472769534617
FPR1	3.66991088342335
FMNL1	3.83747529622732
SEPT7	9.63302558360145
PTCD2	4.53573954940579
GNLY	3.99215167460582
GRAMD1C	4.79577462674769
ZNF165	4.11073514697588
TR2IT1	4.12201576377389
ARMCX3	7.51364194746163
NDE1	5.41116881257622
MAGEF1	7.6075831678242
ITGA10	4.12247810110863
ARHGDIB	8.55569169509145
FSHB	3.75503608752203
ANXA2	10.9384382611996
HLCS	4.16843034794424
MCF2L	4.542484145686
AK1	5.14850171839806
FH	6.34711700775026
LGALS2	3.65585943208883
SYNPO2L	2.75470689633638
KIAA1045	3.31727969686176
C1orf183	4.80128129005652
MAGEA8	2.92853581449331
DGCR8	4.36558142718801
GSR	7.14026389203094
NEU2	3.35197227927926
HIST1H4B	3.7106924198838
CACNA1C	3.13943237940939
FAM20B	6.95370615424557
HES2	3.09000400277662
PDCD6	8.81066135403627
INTS7	5.51192344646014
AMPH	5.74043649702939
UCKL1	5.37873380772883
ASB4	3.10181990353415
C10orf97	4.62953761091163
ALDH1L1	3.84228290965112
CCL23	3.25859421125228
OBSL1	4.95382007424885
SLC12A7	7.24987384012622
THAP4	5.96540313176974
RBM4B	5.42912422230965
OGFRL1	4.53052100066657
KIAA0831	6.07595484615476
C12orf11	7.16038264318854
PPP1R15A	3.9643425425134
KIAA0240	5.63062463450224
CD1B	3.20809307617913
FCGR2A	5.67322948405025
MDC1	4.47509117824244
MAN1A1	3.58747034921271
KRT9	3.36508357435963
HTR1A	3.45282187252664
OCEL1	6.53029702315706
ATP11B	4.76734614399709
NLGN4X	5.29347908614361
FBXO34	7.7853286368947
ALOX12	3.6899320884836
RB1CC1	7.26554966533023
PCDH12	4.25055388525708
RPE	5.29853291099191
EIF4E	6.18461327191924
CSDC2	3.77233712874393
ABHD5	5.77311495362068
TMBIM1	6.71187614837401
PET112L	3.63785001306291
P2RXL1	3.21843730042126
F2RL2	3.40487129824912
TRMT1	5.25550594844531
IMPG2	3.41334617678351
LRRC32	6.00345031439016
BGLAP	4.36626417675118
HTR4	3.39430698696651
MRAS	4.11430408348945
TRAF6	5.0605564218915
AXL	4.6440673965264
ATP2C2	4.08596042811243
LMNB1	5.94849208976383
TELO2	4.38525325707263
PNPLA3	3.60387905688344
CSNK1E	5.50593775669685
SRP14	10.6543805805244
KCNQ4	3.23333690728648
PIK3C2B	5.52433821146496
C15orf15	8.48016486809636
TUBB2B	3.14487323065004
USP15	5.12727569410883
C12orf41	6.82107540443362
CEND1	3.52949013012662
RNF31	5.01119858603046
TCEAL2	4.1830936234386
PTGER2	6.70052205579291
UBN1	6.56639820201423
SLC5A7	3.28364922433958
SLC31A1	6.01217507236368
ADAM29	3.28633256545454
ST7L	4.19900264107211
GFOD1	4.58544809799434
CTNNA1	9.04842417805177
HRBL	3.91856028858843
CBX4	3.41317092547624
NTRK2	3.58270914500569
FOXN3	4.78904204452345
MFGE8	6.35465293948023
PFKFB2	3.79033696153516
TAS2R4	3.46988211690411
SH3TC2	3.14717106913835
IL10	3.29444546930075
PXMP4	6.16737465360522
RNF167	5.99393131484704
PRMT5	7.56124843345932
TSKU	5.24694930663685
ATPIF1	8.4027702094214
ETV3	3.26659540840512
PAK7	3.13225025124599
PDLIM1	8.64256340187354
CEP63	5.07122894851352
WDFY3	4.28365106105043
RNF126	4.53685748348343
DPM1	8.08116856707272
CLIC4	5.7782314684611
ACR	3.58467377028764
KLK7	9.7270612460123
ALOX5AP	8.25841564947655
LRP1	4.62739160888634
TNK1	4.65607041698863
TAS2R9	3.2737278848048
ZNF16	6.67630834945725
POLR1B	5.56456260358905
SLC8A2	4.02699091158814
OLFM4	2.89528376969247
TACC1	5.66406452225698
SAMHD1	6.84495626162683
ATP13A2	4.66626095838521
KRT4	3.51895432435764
PAX6	3.88210501063401
SCG2	3.22670852147964
SLC17A6	3.46607222827023
TUBB4	3.74546865936087
PADI4	3.01987403781372
FMO3	3.93347878490604
NLK	4.05292188616721
POU4F3	3.24470425538292
MDM2	3.36503536870450
CAPNS1	9.68821199130664
SDF4	6.45129438441134
ITGBL1	2.72857345143881
TAP2	4.5006505642436
OR2C1	3.77656897430517
KLHDC3	6.3869210427363
EFHD2	5.02174841553772
GALR3	3.76553873230832
NBEA	2.99230668976894
ABCA6	3.15341441486497
ABBA-1	3.66214744714107
GNAI1	4.22367150335506
CLDN3	8.5881220287422
AKT2	3.41719465498597
EGFR	4.02675221572022
VPS4B	6.77014514645655
RBM16	7.20302143763158
GALNT6	7.44014731518421
ZDHHC3	5.76166129714245
SLC25A4	5.71099839789548
CYB5B	5.45870085129013
NDRG1	8.87042916019048
SESN1	4.75167368429082
GBE1	6.33085329654352
MRPL46	5.6816913794123
CLASP1	5.43014917627221
FARP2	4.25040989224548
ACOT11	4.65265353613337
LDHAL6B	2.91862515953048
MAPKAPK3	5.54760896556899
NCAM2	3.06931569123802
AFAP1	3.90602629592697
PRKD2	5.80913556299362
OR2H2	3.43794137523116
ZFP36L1	7.39715090694924
DZIP1	3.78271582520655
GPR161	4.64603325006927
RNF146	4.38623721140228
NKX3-1	3.93887155109399
CCNB2	7.0043264372313
ZNF10	3.74190431538858
WDR74	6.0976995883759
FAM134A	8.27843173365161
PCNP	8.48553502476924
PURA	5.96483782203753
DNPEP	7.19483408841334
ERBB2	4.77422072188614
CREB1	5.58020714837655
NEO1	7.278168959099
DDX3Y	3.40187127843953
RPS3A	11.7941471145541
MXRA7	8.49269451107752
LGALS3	10.9107257057368
GLT8D1	7.3618736491109
TMPRSS3	9.18414832679586
UPB1	3.51036723158256
LAT	3.65432616360042
CLDN14	3.62262607482528
DHX38	4.29520883159046
KCNA3	3.17474194334167
BTBD1	8.06146596108185
TARS2	5.60996301597332
SKIV2L2	7.18124994088918
ABCF1	7.4585231391832
CDT1	3.05405708845800
ZHX2	6.78740053796593
FCF1	5.22934032275143
LRRC49	3.49592807907532
GUCY1B2	3.57850629398538
CD28	3.24022068037595
SMARCA4	6.4959383231599
SEPT2	9.09431323200748
SOHLH2	3.2319028973499
MCOLN3	3.46652945859295
LRP8	6.2962397458139
TAGLN3	3.96497782664798
MASP2	3.69983558859909
GPATCH3	4.12651968703377
TTRAP	8.0382487107312
AGL	6.79248688422685
NFE2L3	3.5217293418645
PSD4	4.06053861115923
PALMD	6.00965198387627
CCNB1IP1	7.55890470165342
TMEM43	8.07414342316195
OBFC1	6.21046861700281
STAT5B	4.37757528404613
C14orf79	4.44003854978634
ENPEP	3.44863949870703
SSB	8.19948843569313
SCT	3.04656684347652
TIMM23	6.82965567616906
SKI	3.54973379598255
SLC22A13	3.67605660283508
AKAP3	3.50004290303622
OAS2	6.01553415584134
KIAA0423	5.90083779371208
SEC61G	9.33338564043006
CAPN11	3.15217326024204
TMEM50B	8.03437348198284
DEGS1	6.36595553816432
ARHGEF4	3.67453830373212
DBNDD1	4.14160217157899
TBL1XR1	8.00211469590546
FAIM	6.40649658958144
SP140	3.50424436356880
G6PD	4.27465626258645
NUDC	6.48164585044071
GABRP	5.48980742267394
SCARA3	7.21746343990619
TACSTD2	5.9447098272742
EIF3J	7.14347367980611
PPP2R2A	8.34500098934661
CPA3	3.18227022217632
PVALB	2.89809437022425
BCAT2	5.54067377063148
MFN1	6.72768472172481
F10	3.16339877004626
