Hybridization REF	AGARS_p_TCGA_B12_RNA_ReDo_HT_HG-U133A_96-HTA_A10_443072
TDRKH	3.23228741099485
PSG4	3.22905025686892
SLC9A3R1	6.23669423182618
NBPF3	8.69997619012911
SLC9A3	3.74347665791159
OSBP	6.64179312494602
PRR5	4.42571046413972
CHMP7	5.54785897662677
ADRA1A	3.00454744213179
ASAH1	6.87238133335098
FKBP4	7.29022110633005
ZNF350	4.73639088567513
DOM3Z	5.06312941017569
GIPR	3.75245833714995
AHI1	4.59323267187331
BST1	5.10151312716671
NCR2	3.49084928575051
NADSYN1	5.5656440240973
UBE2W	5.9461780077849
RGS14	4.15405182606371
KRT15	3.79418946363961
SCN11A	3.98298748391247
GFI1	3.50674570153257
FHL1	4.17843493209580
SMC6	6.7980732484446
GATA1	3.58008785355407
OSGEP	5.40997444225799
ARMC6	4.97160371784609
HK3	3.77291326475587
PSMD5	7.76122443790898
RSU1	7.89586849230154
RPL4	12.1333888710989
MAD2L1	7.91752232081947
RBPMS	4.50041910443841
EIF4A3	9.35947464669481
E4F1	4.46231029842147
DLEC1	3.44395451020431
PRPF3	5.7306040535249
EMR1	3.23820179007875
CHMP2B	7.35118498675945
CAMSAP1	4.97661009488305
RPS21	9.11161042097258
XCR1	3.45364780227491
ARID5A	4.31718390076323
RBM6	6.45631204775363
UBE2N	7.73292467690809
KLF4	4.07306986375197
MGC4172	4.47117867172109
LMO4	8.43503688801328
KLKB1	3.36104929544817
HDAC3	5.86649366655773
HP	5.05757054966686
SCHIP1	5.22314030284842
BTK	4.11396721356058
KRCC1	8.061539134526
PRND	2.94277444138804
C6orf27	3.41129852808445
PIGL	3.75587340291333
CLCA1	3.76914544122455
C1orf112	5.05602194202639
OLFML2A	4.55006378565361
HUS1	5.20250948060298
SFRS6	6.83176059359102
CXCR7	5.84258389118717
UIMC1	6.97426262983109
FXYD2	3.58691948193959
GOT2	7.78738160538121
ZNF667	4.33228368267369
TFEC	4.66141996251372
ATP7B	3.77295815403841
RAB38	4.47877714764414
POLD2	7.78506018291395
PPM1H	5.6265969231951
DCX	3.31321644626105
NFYC	5.55669279427536
ZNF228	4.27076996172437
KIN	6.3987609115028
PLSCR4	5.88456638668905
HIST1H4I	4.15472618894007
PPARGC1A	3.0439512742462
HIG2	7.26230335170362
KCNK10	4.19633227069289
EXOC1	7.83742803901939
OR6A2	3.80356337755038
ETFA	9.15836191080788
PDAP1	5.2882872297016
C19orf6	3.38707768104446
POLRMT	4.08024436439969
ZNF146	8.42670202031327
MIA2	3.35074310062564
LY6G6E	3.07517194397302
EIF4E2	7.90271597725547
NENF	5.20145510777933
HOXB5	4.57486222920871
ZNF324	4.52720673028367
CUGBP1	5.54941430723193
ENTPD7	4.36316625825426
TTC13	6.48956919436141
GJB5	3.25325037514669
PRSS22	3.85319988691649
CYP3A5	3.65774148830091
MBOAT5	4.49160248437610
CUL4B	5.04224484154161
CENPJ	3.46536250606344
KIAA0664	6.42217309813884
PITX1	3.50807486532615
PDGFRB	5.46462763366059
RDX	5.71964763589921
CELSR3	3.89851789637511
JUND	6.3237341576353
ITSN1	4.98376828648722
CHRNB1	3.25904957311685
EHBP1L1	3.48635803375075
C19orf2	7.24518549725047
FETUB	3.15733089721381
CAMK2B	3.1950991168186
DCTN1	6.22410930946494
TNKS2	7.04743731433876
MRTO4	7.37113080657945
C1QBP	6.4767783359753
TTC3	8.015538919775
NDUFB8	8.98349301830094
CADPS2	4.41366188536332
EDG2	4.7482463983937
MYF5	3.02040759425194
SEMA3G	3.29494390862739
IL23A	3.816627649234
GJA9	3.44323293535884
R3HDM2	6.87411150603187
C5	3.9139720808445
SLC2A10	5.41738770467623
TRIM45	4.72878319899947
TSP50	3.94340739780044
PAQR3	4.71602041327602
ANKRD26	3.46172810349947
TCP1	8.07899820132673
TMED7	6.77279650582086
CMA1	2.97108566484878
PTCRA	4.25273010098859
HCRTR1	3.36602026033010
FST	4.57158878919768
PAWR	4.51040997267537
LDLR	5.3160537445279
ASTN2	3.92461074181701
SCRN1	6.9208785459108
GPATCH8	6.394223107229
KIF4A	6.74323266556631
TANC2	4.1436536603258
ZMYM5	4.21199357076910
PGM1	8.81250960429739
ZNF586	6.66049942757215
POLR3G	3.64180888723633
CPD	6.68598065186296
SNCAIP	3.47932092304547
DCT	3.52365587048258
HLA-DOA	3.66200854461108
TANK	6.61967528031085
RCAN1	4.32525535271107
UPK1B	4.81451733982992
DNAJB4	5.47655945321133
UGT1A8	3.06827888461238
LIMD2	3.46974415129212
HIST1H4L	3.46518436689721
PECR	5.43008777870664
HSPA2	5.97590436764975
SERP1	9.70183385007966
TACR2	3.50155841797963
NUP85	7.58033839579591
CD177	3.16349935264874
GPR135	3.29232050929133
PIGG	7.73656760581826
LGR5	4.47583743614099
JAK2	3.52266653097139
DPYSL4	3.30140115930911
TM9SF4	5.76626724693417
PTHR1	3.15990520373366
SIRPG	3.11238764321479
ZNF264	5.53082624947666
BICD1	5.06210017240259
RAB5A	7.30707473261182
FLJ13224	3.15223036781370
METTL5	9.13711685493825
HERC6	5.49868221466862
CASP1	5.53750955745967
USP9Y	2.79456688090505
LRP1B	2.92010766150870
XAF1	7.45589871275166
PLA2G4C	4.02851634918446
APOA2	3.14092507617524
SPAG6	3.47515415441274
KALRN	3.24089204623511
SECTM1	5.54413940221073
THOC7	9.4630881476319
IFNAR1	4.01550421075519
TCTA	6.39687362472346
NY-REN-7	3.87658673324129
TALDO1	9.76894087528334
B2M	11.8424943130612
LPPR4	3.26521098072367
SQLE	6.45590811659313
SEPHS1	7.38763360315489
EIF5A	6.8279213191781
FAM49A	4.77623431741788
YTHDC2	4.32746328421432
EHD2	4.15450138483164
NCF1	4.19075622490607
SPG7	6.00387557827985
ZNF614	3.54716013114596
HOXA5	4.57867719516840
NUP133	8.0924681105591
FGF12	3.75539240582271
SLMO2	6.63988914085184
INPP5B	4.77424978314659
PPID	7.35109316864807
SNTA1	4.14327390004782
IL20RA	3.51786530647593
UBE2J1	5.7447163232623
CACNG2	3.25730266267906
GCM1	3.16381717829322
ELF1	6.29956187269755
TLR5	5.85690096690786
TCFL5	5.39423619331255
C1orf107	6.12695191958050
C19orf22	6.17855209958253
SAFB2	6.90074945779044
MAP3K7IP1	3.87635450383147
NCK2	7.90169673739226
OXA1L	8.33325459661814
KIAA0652	5.29105361569999
KLRG1	3.33477560992482
FRAG1	6.14276397033067
ZSCAN12	3.10627522510677
PSMD12	7.69569536474082
E2F4	5.10133678938677
CLEC4M	3.58694066422472
KIAA0999	5.01551629094996
CLDN10	7.0406218337227
MGC13053	4.10945352190003
TAC1	2.62635083378507
GYPA	3.39803464141915
HPCAL4	3.20295196199957
TRAIP	4.19304582784519
MEX3D	4.15232182807681
KIAA0232	6.90390850100559
ERCC8	4.88538591307029
NFAT5	5.67617478607021
GPX4	8.452681888677
CSPG4LYP1	3.19040931330225
KIAA0368	6.57241284794394
FBXO3	5.90161232058642
DVL1	6.71485370355559
CMKLR1	3.69752799956717
GPR157	3.81221207658221
TYMS	8.33491537863783
OR52A1	3.16111527161765
PEF1	6.45132331484699
ZNF750	3.29160549817341
ALG9	5.67008729008064
MCM5	5.29103168781883
SDK2	3.48180435781775
BAIAP3	3.76598136675231
RABGGTB	7.73266026377126
KCNK7	3.36612834654576
PTP4A3	5.3071952492174
ANKRD40	4.36207223748755
CALCOCO2	6.77569848387375
TMSL8	4.09073594133095
SNCA	4.23192808569102
ZNF551	4.50021229092166
HBQ1	3.57819219299518
ARHGAP26	4.6625668994263
GEMIN6	6.60836086780515
HRAS	6.15215793831382
KLRC4	2.80897860528437
BSDC1	5.99502120625516
DSC1	3.84055330314446
RNF43	5.95093387495517
NDUFAF1	6.04635401511123
MAP2K4	5.16387566900766
FOLR2	4.14213962953574
LYZL6	3.68298644230967
EPB41L3	3.61779296906812
TEKT2	4.26803335397251
CDKN2B	3.54714023986621
WSB1	6.1875136747419
ZNF480	3.6368546959706
MAP3K6	4.15353517821585
PROS1	6.73089899877391
PSMB8	8.28332281782205
HN1	9.28649797595014
MAS1	3.46350815906499
APOL1	4.58955125964039
CSHL1	3.17204120476129
ZBTB7C	2.94837061831598
AHCTF1	7.11616799893042
SAE2	9.23147902290389
ITGA2	4.07631799983562
AP2S1	8.76214609050774
P15RS	7.1575882571374
MME	3.61849013393441
VAT1	5.81365898510641
MAST4	6.4961908656244
TUFM	9.60939846458856
KRT33B	3.21059941173629
THEG	3.80195666777625
KCTD2	5.37680859879486
WDR26	8.60970471801994
MFI2	3.20753719235445
KRT34	2.96316949731191
NR4A3	3.50080517426542
SGSM3	4.54192362359069
ARSA	3.31785089052827
TOMM22	5.63932536103292
SOCS3	3.61207038249877
UNKL	3.63071172096732
POP4	8.04186866415974
BHLHB3	9.42170556953948
MALL	3.71589749184287
SOX15	3.61294316789738
CCNA2	6.16392494674542
PARK2	3.24183000855521
GPR124	4.11853098800971
TMEM132A	5.15015602176174
CGRRF1	5.52829563862095
RUVBL2	8.26343670314972
MCAT	5.9356614547406
WNT10B	3.572312223012
ISCA1	7.1698111062134
RPAP1	4.37212257640039
C12orf48	5.59534331413603
RAI16	5.26266909710063
RPL27	9.39789720136103
EPN1	3.78174940484592
MAGI1	3.04488184224544
GBX2	3.24357511611523
SLC35A1	6.6674217053564
GAL	5.84693630108037
SLC14A2	3.49209339340728
RDH11	7.79223276890659
ZNF518	5.13286241620702
PCYT1B	3.33410084794087
AUH	6.48177627852606
EIF3H	10.5446329208219
KIF1B	6.76916168818863
MBD2	4.7063058781454
AMOTL2	7.68080332601307
C6orf120	5.48397466126845
PIGT	7.16055529515223
PSRC1	6.77906395200302
PLA2G10	3.73483704647562
ALAS1	7.14283344601014
FOXO1	6.06209424186563
C17orf62	7.04367882778066
KIF5C	5.89300409427481
DUSP10	4.61043846981481
CRLF3	6.99294239758356
CLCNKB	3.38981380496762
PSMA5	9.48065154921729
FARS2	5.60481007605514
CCDC28A	5.77767791785302
AMPD3	4.59889054142741
PIAS1	7.09922338805382
ADCYAP1R1	3.57081844774087
TMEM134	7.47361236606498
CDH20	3.1218458657725
FBXO7	7.77668934344287
FLJ14213	4.0650278674335
ZNF3	5.96132480440312
LRRFIP1	7.42788390633948
TMEM49	9.47151918717
CNOT2	7.44552653600489
CBX2	2.87649980381799
ZC3H14	6.96319481475341
ALDH5A1	5.57125234353118
HNT	3.41849900868766
SERPINA4	3.00357246836353
FLJ20920	5.74896200051194
CRTAP	5.06707881390295
DDX50	8.26858997115948
STYXL1	7.32492106354534
TK2	4.43748997820486
BLVRB	6.31202928807971
STMN1	7.0829757427262
GUCA2A	3.28412711416051
DPP6	3.22410607021707
GALNT10	4.10677537524535
STK39	4.3863922135132
MMP24	4.54913447614095
CKS2	10.5417425234509
RHO	3.6615018391595
BANF1	8.89092458566232
CR1	2.95238702843034
RPS6KA2	4.56327134699912
HMBS	6.70540785570484
C20orf112	3.68829534995672
SLC25A24	7.52316206340938
MRPL22	8.11052632117263
SLC25A15	4.79169807692887
GADD45B	5.28021500982635
TDP1	6.82362117798478
ZNF287	3.50090896761018
DAAM2	4.43024694745915
C11orf57	5.27767490412825
RFK	7.46686335803444
ZFYVE9	4.14719172437925
TCTN3	7.52120935011743
STCH	6.04296301444714
LOC283871	3.27412359924449
NDUFB3	8.41491138748829
DEFB4	5.2268947246888
FPR1	3.89517715360921
FMNL1	4.13490380702722
SEPT7	9.6118364326354
PTCD2	4.85991539209459
GNLY	3.50834234065316
GRAMD1C	4.32498216118984
ZNF165	5.10875271204081
TR2IT1	3.50339497986350
ARMCX3	7.64603753627699
NDE1	6.39253453044383
MAGEF1	7.88666707311355
ITGA10	3.65974988311892
ARHGDIB	7.83596123744412
FSHB	3.73098987452878
ANXA2	10.9551041818322
HLCS	3.97531376717459
MCF2L	4.19612121366232
AK1	5.99800060674003
FH	7.00433466765608
LGALS2	3.69163959548343
SYNPO2L	2.83492485306407
KIAA1045	3.49748239660896
C1orf183	4.61506393048662
MAGEA8	3.04787093875373
DGCR8	5.2839645392034
GSR	4.79305185484389
NEU2	3.39692352117094
HIST1H4B	3.44845676182985
CACNA1C	3.10325418697549
FAM20B	5.73914884335595
HES2	2.96004321836462
PDCD6	9.48526390126258
INTS7	5.53210678092699
AMPH	3.81797570814568
UCKL1	5.38065962132913
ASB4	2.90567483114576
C10orf97	5.09491593949993
ALDH1L1	3.87340036591968
CCL23	3.26029361092391
OBSL1	4.51592007955919
SLC12A7	7.37447982804079
THAP4	5.93450569982038
RBM4B	5.29842467429518
OGFRL1	4.8017903440406
KIAA0831	5.59671514701208
C12orf11	8.15334575616084
PPP1R15A	4.71699064329717
KIAA0240	5.78612023535485
CD1B	3.41810867589046
FCGR2A	5.47210500816337
MDC1	5.26658725934529
MAN1A1	3.48688239259753
KRT9	3.43521306482329
HTR1A	3.45059169982078
OCEL1	5.42727281271292
ATP11B	6.13755296009765
NLGN4X	4.44392985666158
FBXO34	7.29546557821932
ALOX12	3.07758245111706
RB1CC1	6.79558440399325
PCDH12	4.43658409165554
RPE	5.72869000468905
EIF4E	6.75833190684506
CSDC2	3.68288317144566
ABHD5	5.46367615434859
TMBIM1	5.99154744930106
PET112L	4.77238404969975
P2RXL1	3.27186548908686
F2RL2	3.01997089313525
TRMT1	6.07442618432004
IMPG2	3.60615203908295
LRRC32	5.64282326377252
BGLAP	4.6355256149063
HTR4	3.37459285383313
MRAS	5.08206764493645
TRAF6	5.01656535070349
AXL	4.37767059466801
ATP2C2	3.75149216488483
LMNB1	5.54481519109644
TELO2	4.56281373754678
PNPLA3	3.82436611565119
CSNK1E	6.27282880286365
SRP14	10.1147233131189
KCNQ4	3.24875004392417
PIK3C2B	6.466906785417
C15orf15	7.82409307478553
TUBB2B	3.11596678218242
USP15	5.63195568362553
C12orf41	7.90564389373912
CEND1	3.60139562710018
RNF31	4.62684764836032
TCEAL2	3.53022759616774
PTGER2	4.88036310244377
UBN1	6.65709139672572
SLC5A7	3.20251545896627
SLC31A1	6.65019684333849
ADAM29	3.62895075342658
ST7L	4.22375795592258
GFOD1	5.27555505921982
CTNNA1	8.34893126094008
HRBL	3.99533509002424
CBX4	3.6525752037826
NTRK2	3.41198467521687
FOXN3	4.76114265160144
MFGE8	6.2347570700813
PFKFB2	3.77221206586677
TAS2R4	3.46010625825652
SH3TC2	3.09418225236921
IL10	3.48800448393779
PXMP4	6.61357299110979
RNF167	6.39757815421216
PRMT5	7.31883404484326
TSKU	5.48226327824734
ATPIF1	8.69483363587958
ETV3	3.23343229149259
PAK7	3.61110947186614
PDLIM1	7.39358396931778
CEP63	4.87087997577921
WDFY3	4.67434972408945
RNF126	4.81626562945804
DPM1	8.27968623704556
CLIC4	6.61082660337926
ACR	3.74254782831548
KLK7	8.6695510853447
ALOX5AP	6.17843857947623
LRP1	4.65750632461338
TNK1	4.68931042335576
TAS2R9	3.09290534329418
ZNF16	5.73633390120055
POLR1B	5.83180088660375
SLC8A2	3.78346889217911
OLFM4	2.89489175730722
TACC1	5.11270102348004
SAMHD1	6.75961342915745
ATP13A2	4.78287376698043
KRT4	3.58503496092501
PAX6	3.41458911383248
SCG2	3.27063039610199
SLC17A6	3.58201043866364
TUBB4	4.6493693398051
PADI4	2.99252608599615
FMO3	3.20822378870965
NLK	3.79993086954751
POU4F3	3.26701795271036
MDM2	3.39923397778334
CAPNS1	9.33645738975762
SDF4	7.46825064587529
ITGBL1	4.02661867060622
TAP2	4.5253560398401
OR2C1	3.43778025984352
KLHDC3	6.21408636375301
EFHD2	5.19955613136163
GALR3	3.58820325349347
NBEA	3.44319587313891
ABCA6	3.14746518431664
ABBA-1	3.89950969737752
GNAI1	4.94196226543764
CLDN3	7.95980299866067
AKT2	3.31733159526144
EGFR	4.11061584440231
VPS4B	6.77284451904411
RBM16	7.59141494158082
GALNT6	6.75299174723854
ZDHHC3	5.92728010260024
SLC25A4	7.65084917209983
CYB5B	5.52467513657949
NDRG1	8.048763734621
SESN1	4.54769779798932
GBE1	7.45045603032772
MRPL46	6.26736050012972
CLASP1	6.37442039308589
FARP2	4.39274728260127
ACOT11	3.99809549747978
LDHAL6B	2.85276941464857
MAPKAPK3	5.98113295064089
NCAM2	3.09780839276726
AFAP1	4.21348101962766
PRKD2	6.14338866389837
OR2H2	3.20411527506681
ZFP36L1	7.26782810252883
DZIP1	4.51576828387584
GPR161	4.22140598479527
RNF146	4.19833022799913
NKX3-1	3.77974049222376
CCNB2	8.38667599001068
ZNF10	3.61108278640453
WDR74	5.81331187895521
FAM134A	7.72339743194056
PCNP	8.1801238981446
PURA	5.34656323795822
DNPEP	7.00633172910963
ERBB2	4.8119231084505
CREB1	5.99794506434602
NEO1	7.34461097536013
DDX3Y	3.32460935663871
RPS3A	12.6081389523597
MXRA7	9.20753823493016
LGALS3	10.2639115945899
GLT8D1	7.6364561333895
TMPRSS3	8.14474333952555
UPB1	3.38516002633021
LAT	3.95920833369391
CLDN14	3.69317851892675
DHX38	4.39443417127403
KCNA3	3.23225871511463
BTBD1	8.38275013445951
TARS2	5.55673909540918
SKIV2L2	8.2542708951245
ABCF1	7.6328145286697
CDT1	3.10751019031942
ZHX2	6.26438561383827
FCF1	5.11647104059342
LRRC49	5.34643947279153
GUCY1B2	3.39889709536416
CD28	3.27104477671782
SMARCA4	6.88154352725133
SEPT2	9.17508045620364
SOHLH2	3.40043948439797
MCOLN3	3.68940246374934
LRP8	6.72450032212832
TAGLN3	3.81314705502612
MASP2	3.53033548641445
GPATCH3	3.90966276738786
TTRAP	8.29831559033865
AGL	7.88760886118458
NFE2L3	4.84372049397572
PSD4	4.2849733097572
PALMD	5.65830193257392
CCNB1IP1	8.21678640737692
TMEM43	6.88181244308636
OBFC1	5.91367157239762
STAT5B	4.24695452395362
C14orf79	4.4673013049866
ENPEP	3.91928962300926
SSB	8.54830077258489
SCT	2.83494355756515
TIMM23	6.82216360973329
SKI	3.95967416359315
SLC22A13	3.29624954983312
AKAP3	3.53211653344860
OAS2	5.59241335123114
KIAA0423	6.41707036316394
SEC61G	9.69705250222432
CAPN11	3.11575172853027
TMEM50B	7.20083875324997
DEGS1	7.7258692234268
ARHGEF4	3.44415501003896
DBNDD1	4.21868132793886
TBL1XR1	5.89949881837987
FAIM	6.49636412003716
SP140	3.36479712098480
G6PD	5.17096202798942
NUDC	7.18257954522407
GABRP	3.45434837268649
SCARA3	6.41096729715954
TACSTD2	6.12525422146452
EIF3J	7.60763836087902
PPP2R2A	7.39407993772202
CPA3	3.2615338510299
PVALB	3.04799487880401
BCAT2	6.29266735166065
MFN1	6.70315068526328
