Hybridization REF	APEEK_p_TCGA_GBM16-Ov15_Expr_HT_HG-U133A_96-HTA_A09_464140
DDX18	7.55942377240482
POLG	5.00893549112195
ADAM23	3.87065105844897
ZNHIT2	3.9008812688428
TFR2	3.25381863781375
NCDN	4.27520379360707
RAG1	3.40790099961607
POMT1	3.57172811282869
CYP1A1	3.22933914910715
SNAPC1	4.4712898287689
GNA11	4.96762311202948
CCDC52	3.03574182628443
CAPN1	7.13683907995984
DDHD2	6.05446554271421
UPF3A	6.54620939796872
LAGE3	6.642635449667
GNRHR	3.11280631669617
UNC13B	5.46360132590345
TTLL4	4.82118948896253
PPBP	3.36990533991779
HTR3A	8.06532441966538
SDC2	5.26524317849785
ANKRD49	7.25000573870109
BTF3	11.0701435519391
COX7A2	11.3331556233497
SARS	8.46545804437229
C13orf18	3.86048781746181
CACNB1	3.92971062496273
QKI	5.82764323310478
SETMAR	6.4185436592197
LAMB4	3.35561483436233
MAN2B1	7.61549987751202
EML3	5.5808726945444
ACADL	3.21169999576812
OFD1	7.93229838838621
CGA	3.55839630521139
EIF3EIP	11.6256194476315
PEX16	6.01378234417665
GNG12	7.62692449452869
HABP4	4.88241179286674
CNTN2	3.57588634766175
ASNSD1	8.82424198608217
FUT4	4.30428363357956
DBH	3.30913214148015
CD53	8.32036922776298
HIST1H2BJ	4.04351964051026
TFAP2B	3.07192138730123
ACF	3.77752502462923
TMEM11	5.57492700115937
CDH8	3.1758932025695
C3orf32	3.26418170440441
AGPS	4.94532541256685
C4orf18	3.0420687920469
PCCB	7.03653098820035
IPO13	4.73143629495658
PECI	7.58958417507237
UNG	8.4385686523866
C6orf105	3.89581155581916
GSTP1	9.52959080794184
SUV420H1	7.00941809059095
ARHGAP15	4.22713850140027
LTBR	6.4239759387807
TDRKH	3.37731844352628
PSG4	3.30177805546109
SLC9A3R1	6.08751463744831
NBPF3	9.11780604567122
SLC9A3	3.66728623371723
OSBP	5.98965877092924
PRR5	4.52984812995462
CHMP7	5.92180462522897
ADRA1A	3.05578882905867
ASAH1	7.2369505140665
FKBP4	7.30205218869212
ZNF350	5.02397037244727
DOM3Z	5.774877122298
GIPR	3.70662216691486
AHI1	4.66525772819509
BST1	4.33221729253971
NCR2	3.6154789981704
NADSYN1	4.84164649817674
UBE2W	5.82066863719049
RGS14	4.44308088565334
KRT15	5.36998199535789
SCN11A	3.86384843454222
GFI1	3.58532614086746
FHL1	4.56200910588483
SMC6	6.65825027879171
GATA1	3.47956146623694
OSGEP	4.80923646237216
ARMC6	5.00302818593075
HK3	3.85893192363669
PSMD5	6.03350769328644
RSU1	7.54956013636165
RPL4	12.4394729135900
MAD2L1	6.53504299682913
RBPMS	7.47388965048461
EIF4A3	8.09253682503213
E4F1	5.15395259209004
DLEC1	3.24278393085743
PRPF3	5.76693687668906
EMR1	3.45145726778049
CHMP2B	7.05274066830567
CAMSAP1	4.14323808313711
RPS21	10.2742652448911
XCR1	3.26481596287892
ARID5A	4.35795692079066
RBM6	6.12123564845766
UBE2N	7.22183563063506
KLF4	4.60647807237254
MGC4172	4.47500877305043
LMO4	7.09703694195915
KLKB1	3.22965981189778
HDAC3	7.00677514537503
HP	6.09834281335795
SCHIP1	5.57172047583534
BTK	4.48409307503961
KRCC1	8.68704200727113
PRND	2.95857351221835
C6orf27	3.6493284401188
PIGL	3.87259522928317
CLCA1	3.79709855584466
C1orf112	4.98244025275383
OLFML2A	6.08835574160256
HUS1	4.88786939951711
SFRS6	7.78339025578878
CXCR7	6.83716939628966
UIMC1	5.85376651288512
FXYD2	3.52576034213983
GOT2	7.47753113305247
ZNF667	4.7305346092962
TFEC	4.48178797829735
ATP7B	3.90628747545364
RAB38	6.71464171128729
POLD2	7.27173699863724
PPM1H	4.04567435286237
DCX	3.13992101162772
NFYC	6.65193503846006
ZNF228	4.66829746995360
KIN	6.64303241915132
PLSCR4	6.62546984836934
HIST1H4I	4.06509642178652
PPARGC1A	3.21403417357954
HIG2	7.65678544047229
KCNK10	3.83389206545920
EXOC1	7.583704415188
OR6A2	3.90681996633771
ETFA	9.4855468169327
PDAP1	5.01564661450654
C19orf6	3.43072613466768
POLRMT	3.96486496055661
ZNF146	7.56858752094776
MIA2	3.21053594804541
LY6G6E	3.13882721399444
EIF4E2	7.46753826345964
NENF	5.40004084536633
HOXB5	4.24787682292965
ZNF324	4.64805602343962
CUGBP1	4.55440652391010
ENTPD7	4.19553546624593
TTC13	6.1570165751927
GJB5	3.49379939087181
PRSS22	4.58480300666032
CYP3A5	3.07356662115319
MBOAT5	4.87829942946448
CUL4B	5.19290365218228
CENPJ	3.36386004121670
KIAA0664	6.31869408832329
PITX1	3.86382197377926
PDGFRB	4.51445606508993
RDX	6.52587692837407
CELSR3	4.01882245925593
JUND	6.2116811348361
ITSN1	4.70453565802957
CHRNB1	3.7433810178296
EHBP1L1	4.19212903770912
C19orf2	7.93457642634083
FETUB	2.99572816806612
CAMK2B	3.09142101978932
DCTN1	6.07485487585348
TNKS2	6.78794937526656
MRTO4	7.09632975130517
C1QBP	6.00612623907122
TTC3	8.39209281233235
NDUFB8	8.6870996904869
CADPS2	6.87819819400383
EDG2	4.81146377490164
MYF5	3.07147169178609
SEMA3G	3.5493570761406
IL23A	4.51762674143716
GJA9	3.55627730372322
R3HDM2	6.94635473167692
C5	4.00101416910945
SLC2A10	7.58079623042555
TRIM45	4.69521140265909
TSP50	4.92307953137265
PAQR3	4.27851964537472
ANKRD26	3.26432389990913
TCP1	9.09080280045408
TMED7	8.06159763765043
CMA1	2.95084472807318
PTCRA	4.01429108242145
HCRTR1	3.45146104092246
FST	4.56762818076341
PAWR	4.2411017476324
LDLR	4.89123469097527
ASTN2	4.24416375537484
SCRN1	6.8097858867919
GPATCH8	5.77462451034771
KIF4A	6.16200955239859
TANC2	3.52435818047681
ZMYM5	3.93903993286309
PGM1	9.4098359343215
ZNF586	5.15880966655369
POLR3G	3.66659763324112
CPD	5.25877620075472
SNCAIP	6.34662964745741
DCT	3.28879667014183
HLA-DOA	3.86088891042014
TANK	6.31006132644247
RCAN1	4.30412011057918
UPK1B	3.42117585451224
DNAJB4	5.34737779417603
UGT1A8	3.16067977024682
LIMD2	3.39468327347896
HIST1H4L	3.49059262388788
PECR	4.74310104666754
HSPA2	5.70267481869379
SERP1	9.57187158821975
TACR2	3.46001536598751
NUP85	6.29249955776868
CD177	3.45928239251811
GPR135	3.13655687088159
PIGG	6.13365085077743
LGR5	3.21614621883981
JAK2	4.16448407742621
DPYSL4	3.04812745791625
TM9SF4	5.91289070638155
PTHR1	3.17263107405165
SIRPG	3.43844187351284
ZNF264	5.19883048402094
BICD1	5.32538300739532
RAB5A	7.26287766379697
FLJ13224	2.99406558877147
METTL5	9.92909565553783
HERC6	5.27559413081238
CASP1	8.28341679090458
USP9Y	2.82050630718809
LRP1B	3.30559254229458
XAF1	6.08543971673209
PLA2G4C	3.66395413501918
APOA2	3.12439397287657
SPAG6	3.16879314102773
KALRN	3.22299369478349
SECTM1	7.59361714171731
THOC7	10.7378688050340
IFNAR1	4.9604182772092
TCTA	6.38841255923978
NY-REN-7	3.93957544820497
TALDO1	9.17687954805666
B2M	12.2591051898584
LPPR4	2.99475170179474
SQLE	4.61635196826902
SEPHS1	6.36736542353999
EIF5A	6.15963393789266
FAM49A	4.86638829750236
YTHDC2	4.70811698643736
EHD2	5.05888884601399
NCF1	4.03085720829035
SPG7	5.38416716667255
ZNF614	3.470381960994
HOXA5	3.80791626248525
NUP133	8.08144881702303
FGF12	3.62528934992254
SLMO2	8.00971006690797
INPP5B	4.72608165184835
PPID	6.66926841658923
SNTA1	4.27169938951143
IL20RA	3.16915263084452
UBE2J1	6.7745026617921
CACNG2	3.02491475914883
GCM1	3.26282978929719
ELF1	6.48506190754392
TLR5	5.56664590735011
TCFL5	7.08271495254002
C1orf107	6.13970106955453
C19orf22	6.34357747024275
SAFB2	6.24854970300679
MAP3K7IP1	3.92944362858826
NCK2	8.07959757460483
OXA1L	7.58863755670634
KIAA0652	6.62189827355592
KLRG1	3.92216888241543
FRAG1	7.19927978724614
ZSCAN12	3.24959076705986
PSMD12	6.37434901483713
E2F4	5.22895076712585
CLEC4M	3.3881661828072
KIAA0999	5.86335476688379
CLDN10	8.65421972777967
MGC13053	4.14441443712854
TAC1	2.66222971721586
GYPA	3.36178076888437
HPCAL4	3.23986361707431
TRAIP	4.04559620449785
MEX3D	4.42508973881499
KIAA0232	6.70489390632144
ERCC8	5.3736459228768
NFAT5	4.66852298256049
GPX4	8.82558207879475
CSPG4LYP1	2.95421033522649
KIAA0368	6.78040920571112
FBXO3	7.19555754307067
DVL1	6.015179198534
CMKLR1	3.53131982061746
GPR157	3.32030380221805
TYMS	8.95594330607398
OR52A1	3.18567004080577
PEF1	6.39434702768002
ZNF750	2.86610403623381
ALG9	6.54987606849642
MCM5	7.40268460868477
SDK2	3.22947543216730
BAIAP3	3.69978720071656
RABGGTB	7.0784197539849
KCNK7	3.31669225902957
PTP4A3	7.64358649577176
ANKRD40	3.66412302298332
CALCOCO2	6.80231026395567
TMSL8	8.33095242787923
SNCA	4.28453664839333
ZNF551	4.13871177426592
HBQ1	3.25973392665792
ARHGAP26	4.53005586017036
GEMIN6	5.88334591987438
HRAS	4.69153843306437
KLRC4	2.88715236416438
BSDC1	5.59380381143627
DSC1	3.52481930405473
RNF43	4.27005816421056
NDUFAF1	6.41086872802068
MAP2K4	4.53015816583722
FOLR2	5.11872456125261
LYZL6	3.53732150311549
EPB41L3	4.53117415911769
TEKT2	3.56537778368184
CDKN2B	3.05467866817952
WSB1	5.74138623266094
ZNF480	3.58451217986724
MAP3K6	6.2406221982048
PROS1	4.93886957740319
PSMB8	8.08556857504901
HN1	6.97864788538163
MAS1	3.27687026652105
APOL1	7.6215460843706
CSHL1	3.32387582450206
ZBTB7C	3.39520122648566
AHCTF1	6.45072257481085
SAE2	9.37561737619546
ITGA2	4.00597004706463
AP2S1	9.33786604034566
P15RS	4.30850193679721
MME	3.45281345377414
VAT1	6.13088897141719
MAST4	5.57233547146455
TUFM	9.06403519048881
KRT33B	3.14164987751086
THEG	3.80854190012762
KCTD2	4.86553628952727
WDR26	8.14396981740746
MFI2	3.2358690323811
KRT34	3.077583428987
NR4A3	3.64284342066643
SGSM3	5.76313271982631
ARSA	3.77995445016274
TOMM22	6.90820660265492
SOCS3	3.68777836325331
UNKL	3.66163752886653
POP4	8.18206194872438
BHLHB3	7.02263601753066
MALL	4.40186815436748
SOX15	3.70878532006349
CCNA2	4.45826078609188
PARK2	3.19229462072845
GPR124	3.99583045258017
TMEM132A	4.07685946087759
CGRRF1	4.88543953856763
RUVBL2	7.5428641989007
MCAT	6.54219021171903
WNT10B	3.46898379984362
ISCA1	7.18810676338144
RPAP1	3.79692711758264
C12orf48	4.91634692496273
RAI16	5.36630673780887
RPL27	9.34405881696575
EPN1	3.71206503068957
MAGI1	3.10700135236795
GBX2	3.04314880288482
SLC35A1	7.9999864133066
GAL	3.85048979938919
SLC14A2	3.512727685413
RDH11	5.86142611502324
ZNF518	4.41353703055576
PCYT1B	3.14617678307348
AUH	7.69603299065046
EIF3H	11.0230258749249
KIF1B	7.8987573781357
MBD2	4.8547191763235
AMOTL2	7.83769346778657
C6orf120	5.51002296265466
PIGT	7.72449522195238
PSRC1	5.22652670399758
PLA2G10	4.55423600259006
ALAS1	7.76885690099423
FOXO1	5.40474490086141
C17orf62	6.4762232162437
KIF5C	5.21019584210831
DUSP10	6.7227392738131
CRLF3	6.82808940445236
CLCNKB	3.69960549343398
PSMA5	9.17701661816271
FARS2	6.7832494589648
CCDC28A	6.047567282225
AMPD3	5.18923504212756
PIAS1	7.64210547277316
ADCYAP1R1	3.39757985145813
TMEM134	6.30529013145084
CDH20	2.97339870988513
FBXO7	8.6652263863422
FLJ14213	4.57330752285332
ZNF3	5.04358254994789
LRRFIP1	7.74393730568332
TMEM49	8.38166096925806
CNOT2	7.47588084155277
CBX2	2.98985423628822
ZC3H14	7.24296051393933
ALDH5A1	6.27123489297013
HNT	3.15108484388336
SERPINA4	2.99413777203137
FLJ20920	5.39585428847724
CRTAP	5.74122234525266
DDX50	8.26134962633046
STYXL1	6.82006957121421
TK2	4.22856330805362
BLVRB	7.41800158295298
STMN1	8.03882942474848
GUCA2A	3.1876189325527
DPP6	3.16574780737032
GALNT10	4.57655942523792
STK39	7.23962664251967
MMP24	4.50280898601994
CKS2	9.71706848461282
RHO	3.6069981496744
BANF1	8.61877867191305
CR1	3.02561896892662
RPS6KA2	4.50671459319608
HMBS	6.69300416878382
C20orf112	4.12655639402719
SLC25A24	8.36670600345409
MRPL22	8.21369400159326
SLC25A15	4.92012983791255
GADD45B	5.45068947966086
TDP1	5.4107691171938
ZNF287	3.65811198139730
DAAM2	4.4830685910976
C11orf57	5.38642010686182
RFK	7.28862898863109
ZFYVE9	4.12733537029564
TCTN3	6.8157044022682
STCH	6.35390290500849
LOC283871	3.50794014152341
NDUFB3	8.59390294853632
DEFB4	3.75999634375766
FPR1	4.49429333791219
FMNL1	4.21717319519902
SEPT7	9.7193080753781
PTCD2	4.53745967271621
GNLY	5.35156958855343
GRAMD1C	5.25910835146918
ZNF165	5.21970384352276
TR2IT1	3.96222149371364
ARMCX3	7.84643987206831
NDE1	6.15628741760149
MAGEF1	7.17205021104724
ITGA10	3.57184104304168
ARHGDIB	8.25247776179778
FSHB	3.78240388939145
ANXA2	11.3259032549773
HLCS	4.14121875192101
MCF2L	4.18616200770713
AK1	4.79331515423885
FH	7.33010542167469
LGALS2	3.46154726686747
SYNPO2L	2.71346245326587
KIAA1045	3.39531002530074
C1orf183	4.64145612345793
MAGEA8	3.06059006378589
DGCR8	5.03211822129951
GSR	5.85414179315196
NEU2	3.44671796569969
HIST1H4B	3.50516280401513
CACNA1C	3.13045461759959
FAM20B	6.19958084248462
HES2	3.08565463626903
PDCD6	8.83918792655304
INTS7	5.93264829293023
AMPH	3.70490867753719
UCKL1	6.03807351291697
ASB4	2.96472203703598
C10orf97	4.91401096345132
ALDH1L1	3.70526482906626
CCL23	3.23562117598378
OBSL1	5.48806665370666
SLC12A7	7.29037594641229
THAP4	6.71875537445359
RBM4B	4.97058690915972
OGFRL1	5.16301326643395
KIAA0831	4.59862116731872
C12orf11	7.24809086960972
PPP1R15A	4.79102463738467
KIAA0240	5.42283395230095
CD1B	3.28850493964041
FCGR2A	6.68815232447534
MDC1	5.78534370476391
MAN1A1	5.13768412549825
KRT9	3.41475722632666
HTR1A	3.57193036272781
OCEL1	5.07761781699180
ATP11B	6.10484250408654
NLGN4X	4.74403424380455
FBXO34	7.24738532225815
ALOX12	3.52613921295887
RB1CC1	6.96694464850554
PCDH12	4.14458527658746
RPE	5.60689934376653
EIF4E	5.50323931244029
CSDC2	3.72659860707377
ABHD5	5.58406504547768
TMBIM1	6.3498303128419
PET112L	4.30977525230473
P2RXL1	3.21527984684603
F2RL2	3.08346325819791
TRMT1	5.43163417568005
IMPG2	3.49846504764944
LRRC32	4.78269153262736
BGLAP	3.85205891640458
HTR4	3.37621218290581
MRAS	4.68482244360073
TRAF6	5.57171989727359
AXL	4.69568432155278
ATP2C2	3.71055622198617
LMNB1	5.84701546910859
TELO2	4.64959125247352
PNPLA3	3.52367931822617
CSNK1E	6.86668438667219
SRP14	10.1531160968873
KCNQ4	3.26582647772234
PIK3C2B	6.0498738027726
C15orf15	8.38742496024693
TUBB2B	2.87588646532625
USP15	5.83808998012851
C12orf41	7.864455575711
CEND1	3.82575363882224
RNF31	3.82689591405017
TCEAL2	3.82689930742394
PTGER2	4.53811360654255
UBN1	6.70452024977491
SLC5A7	3.19426675798297
SLC31A1	6.66056753877974
ADAM29	3.67624474426149
ST7L	3.94374844938224
GFOD1	5.66713558644542
CTNNA1	9.5602689199434
HRBL	3.95304518747472
CBX4	3.63301992777626
NTRK2	3.47946722742651
FOXN3	5.5455917627622
MFGE8	5.2691105522712
PFKFB2	3.86043657181571
TAS2R4	3.46853468005263
SH3TC2	3.26647645615701
IL10	3.88188085414649
PXMP4	6.5581768477189
RNF167	5.97478181868191
PRMT5	6.4295641976922
TSKU	4.63421215108262
ATPIF1	8.86830524417431
ETV3	3.12706562689057
PAK7	3.36349888794409
PDLIM1	10.3461751343584
CEP63	5.40216803444016
WDFY3	4.71727593631618
RNF126	4.25640681693568
DPM1	8.88213748337342
CLIC4	6.95264439219191
ACR	3.78355891409317
KLK7	8.9624307734408
ALOX5AP	9.32180838999636
LRP1	4.62756984079194
TNK1	4.96833448307144
TAS2R9	3.08847172307253
ZNF16	5.60050062650831
POLR1B	5.20459696356949
SLC8A2	3.57579611871087
OLFM4	2.84378057785423
TACC1	5.65721114375129
SAMHD1	6.59080505836949
ATP13A2	4.33003674218502
KRT4	3.62914891957501
PAX6	4.06703924856302
SCG2	3.41507288427531
SLC17A6	3.57681853694112
TUBB4	3.596259834484
PADI4	2.99740537373859
FMO3	9.12050731824379
NLK	4.92418375091668
POU4F3	3.19392339592991
MDM2	3.53754415584115
CAPNS1	9.01676544942595
SDF4	7.06603481211243
ITGBL1	3.18332598182493
TAP2	4.5429798833263
OR2C1	3.32991497170601
KLHDC3	6.39197931440881
EFHD2	6.03578511138867
GALR3	3.47294327074461
NBEA	2.88879368465026
ABCA6	3.14483838675366
ABBA-1	3.62576368141169
GNAI1	5.3401595214655
CLDN3	7.88288527387743
AKT2	3.26126137953168
EGFR	4.8667743615931
VPS4B	9.03032935566504
RBM16	8.12455110826684
GALNT6	5.27046443942479
ZDHHC3	5.39459182761356
SLC25A4	6.6472797798887
CYB5B	5.37257629543132
NDRG1	8.68875400319865
SESN1	4.85690685429436
GBE1	7.6285188526424
MRPL46	6.78236859240588
CLASP1	5.80334619134466
FARP2	4.50075412561875
ACOT11	3.95812290704183
LDHAL6B	2.88088348624398
MAPKAPK3	6.56367656697019
NCAM2	2.99666863636185
AFAP1	3.8528336937154
PRKD2	7.21003155768398
OR2H2	3.33097170642371
ZFP36L1	7.14092694790407
DZIP1	3.75007139799338
GPR161	4.60653127455479
RNF146	4.6591363098888
NKX3-1	3.77365567074167
CCNB2	8.23180609387654
ZNF10	3.9288161687044
WDR74	5.14339442520787
FAM134A	7.50026797907684
PCNP	8.62803184984375
PURA	5.36822628315132
DNPEP	7.61658698179701
ERBB2	5.07565426979671
CREB1	5.66609383792117
NEO1	6.91702118223963
DDX3Y	3.35736165340821
RPS3A	12.6791538291437
MXRA7	7.83459140946109
LGALS3	11.6256350532184
GLT8D1	7.22800013276652
TMPRSS3	7.26157846889417
UPB1	3.46378377579013
LAT	4.43454156963697
CLDN14	3.63691320449401
DHX38	4.2084628518336
KCNA3	3.2875216043304
BTBD1	8.5585490531487
TARS2	4.26329427687648
SKIV2L2	8.04424285008107
ABCF1	8.70069042060317
CDT1	5.53124437360469
ZHX2	4.8750655555213
FCF1	4.51641889614508
LRRC49	6.59865682934303
GUCY1B2	3.25132550650610
CD28	3.30672605348816
SMARCA4	6.33336298162206
SEPT2	9.22502440016024
SOHLH2	3.21164979841177
MCOLN3	3.84080048934284
LRP8	5.53841310876612
TAGLN3	3.63821261014506
MASP2	3.69569525855673
GPATCH3	4.50801282621498
TTRAP	9.13379741949015
AGL	7.98725828630971
NFE2L3	7.2085567692832
PSD4	4.34179215843880
PALMD	6.47705402414664
CCNB1IP1	7.393220884093
TMEM43	7.01149856253993
OBFC1	6.74881770080713
STAT5B	4.06495026720884
C14orf79	3.76948154456819
ENPEP	4.0503654898913
SSB	9.00618977286716
SCT	3.02309831618983
TIMM23	7.17835453541026
SKI	3.63948644769176
SLC22A13	3.31365572268606
AKAP3	3.48744949699481
OAS2	5.12503297806042
KIAA0423	4.93165206288359
SEC61G	9.954007405591
CAPN11	2.99180804006713
TMEM50B	7.05128628791699
DEGS1	7.36420293285352
ARHGEF4	3.44693561910699
DBNDD1	4.33424122770462
TBL1XR1	5.73335425785526
FAIM	7.09440859961316
SP140	3.40334898689223
G6PD	4.77029489126106
NUDC	7.04044257594242
GABRP	5.41847893479934
SCARA3	5.3534304858851
TACSTD2	6.21439071939719
EIF3J	7.38179310108147
PPP2R2A	8.33208245379018
CPA3	3.93298991540578
PVALB	3.20029503566077
BCAT2	6.591577016178
MFN1	6.88936860191027
