Hybridization REF	LENOS_p_TCGA_Batch18and19_HT_HG-U133A_96-HTA_D07_491156
FOXM1	4.11456256193212
ZBTB48	4.96384171431115
BUD31	7.13455448016158
MAOA	4.03485654561343
CCDC41	3.88692657253721
TNNT3	3.79647060841465
FBXO11	5.9732771276298
GYPC	5.32628080072686
PLIN	3.4363736402941
RFXAP	3.50628215416655
C6orf15	3.67895843971088
RNF4	8.45496491957633
F8A1	7.7182433364236
PPP1R3D	5.15510433702905
GRB2	6.7403326251849
TPM3	3.06824263291245
SYT13	4.25364049373733
EPB42	3.73266067776317
RP5-1077B9.4	4.9625525671513
EIF1	10.3671720959988
CETN3	6.45609104046239
FPGT	5.52319808461454
PRY	3.56347699697517
NTHL1	5.93292649793859
POLR2B	8.60308999189774
RPS28	12.5400089315795
GDF10	2.97339494344168
COQ9	6.97647663374284
P2RX3	3.03746735865390
GCC2	7.16496905481960
RARRES3	6.69340645075582
PLXNA1	5.56477725500053
WBP4	4.76952119374685
KIAA0100	5.62601031674338
PMF1	7.22766279766989
HS2ST1	6.12153683718803
CRELD2	5.78054146950279
C8G	3.15202065276684
CD82	6.7207224013236
PMM1	5.09357182387003
CBLL1	3.66275974135184
LIM2	3.56262720637911
VAX2	4.44700816294638
SETDB1	5.40151795507922
LRAP	5.82471533060333
GCLM	5.52140838292304
CPEB3	3.34206354234821
PPM1A	5.08815465260674
INTS1	4.62849159729024
MMP16	3.32793167670526
CAMTA1	3.81546665746171
SAMSN1	4.79998954535376
DRD3	2.93611930897542
GMPPA	5.20180490646977
C11orf73	5.95244257525434
AIPL1	3.73334329230258
PTP4A2	9.76845856212645
IL24	3.27137895989003
BDKRB1	3.48038493042684
HPCA	3.55958294625265
MLF1	5.77815445148991
SEC14L1	6.95185856008997
CHFR	4.60376951233383
EMILIN1	3.34064581248560
THADA	7.35973682779105
TAF12	5.49964385698538
NDUFS4	9.03084980116857
ID1	4.30901442421556
PIK3CB	3.74137378486707
COL18A1	6.73065307706457
PDZD3	3.19936711471163
TBC1D17	4.63305807644202
COX8A	9.23065537791643
CDCA4	7.04503204435802
C2orf44	4.65417076903656
C9orf16	7.7357369774489
ERBB2IP	8.50192390140466
EMX2	9.12894475129687
FUS	5.44818273916516
NIPSNAP3B	3.27165351644743
TF	3.83206667633978
CXorf56	4.90450986004085
CLCN4	3.87717786426322
PWP2	4.38587240387869
MMP15	4.99721368589568
MTMR14	6.29606298192426
NPR1	7.17878640601283
DNAL4	4.90582996718606
ELAC2	4.60780742584905
ASS1	10.6289864520324
IPP	5.36144640409652
TMEM59	10.2967483464217
POLR2J	7.84848760425404
SEC23IP	5.49363657720204
RGS4	3.93676965625675
UQCRC1	9.32380272558629
SNX6	8.31723262781572
DDX18	7.5780639759075
POLG	4.25950838304369
ADAM23	3.96471419433684
ZNHIT2	4.86636169460826
TFR2	3.40514016438772
NCDN	4.59359320795519
RAG1	3.19735544450142
POMT1	4.36887755077735
CYP1A1	3.19258901050875
SNAPC1	5.03396433810756
GNA11	5.8887480789177
CCDC52	3.00454024157473
CAPN1	7.2352492384754
DDHD2	6.44646544660283
UPF3A	5.94041011845782
LAGE3	5.66778225133039
GNRHR	3.18909777034655
UNC13B	4.92341599124648
TTLL4	5.43321394462273
PPBP	2.87543318063034
HTR3A	4.06326208724332
SDC2	4.76882682247581
ANKRD49	6.70164288318463
BTF3	10.7978925283687
COX7A2	10.7904205897671
SARS	9.39532650132902
C13orf18	5.45846706772201
CACNB1	3.91782885568305
QKI	5.11789400891343
SETMAR	5.94271055783245
LAMB4	3.19742384027692
MAN2B1	5.86411830660639
EML3	5.19855175281377
ACADL	3.27698070015376
OFD1	8.74946417376585
CGA	3.4025299160521
EIF3EIP	11.1476119089115
PEX16	5.53422723500991
GNG12	8.1585933559393
HABP4	4.5037334348444
CNTN2	3.64049992042464
ASNSD1	8.15586110784036
FUT4	3.82670228461707
DBH	3.43144060003643
CD53	5.89140798336132
HIST1H2BJ	3.27923507593631
TFAP2B	3.37740053155059
ACF	3.81922582112897
TMEM11	6.11327415826037
CDH8	3.32643387615574
C3orf32	3.66354018906986
AGPS	4.47866718311695
C4orf18	3.32167725358373
PCCB	6.44259262439198
IPO13	4.76157882548923
PECI	8.40272363700619
UNG	7.67061475997583
C6orf105	3.96732548236909
GSTP1	8.49508830460946
SUV420H1	7.60631280552303
ARHGAP15	3.76478920118193
LTBR	5.9624846993158
TDRKH	3.39454734541188
PSG4	3.55328242168487
SLC9A3R1	7.84252049653623
NBPF3	8.88039589468639
SLC9A3	3.45772604389997
OSBP	6.32484403563657
PRR5	4.53994765920171
CHMP7	5.55479363554722
ADRA1A	3.18398877007768
ASAH1	7.0448535004705
FKBP4	5.55018817299271
ZNF350	4.85843201732178
DOM3Z	4.96549807714344
GIPR	3.88329025852518
AHI1	4.3837517465472
BST1	3.60567370100235
NCR2	3.68900237061325
NADSYN1	5.58437087376533
UBE2W	6.24830314706083
RGS14	4.44868826663648
KRT15	3.87437730752890
SCN11A	3.73818196169357
GFI1	3.58967880275635
FHL1	4.8978411178538
SMC6	5.52510974700708
GATA1	3.64631292590389
OSGEP	4.57927346330999
ARMC6	5.09062337199090
HK3	3.49506475362520
PSMD5	7.07859500632812
RSU1	7.02565073222754
RPL4	12.5897833659855
MAD2L1	6.37536549018107
RBPMS	6.15689764552145
EIF4A3	9.47916781800479
E4F1	4.9648531536013
DLEC1	3.5333125014445
PRPF3	4.73115036971851
EMR1	3.19594255662727
CHMP2B	7.0505001762765
CAMSAP1	4.25459557919924
RPS21	10.2594647068293
XCR1	3.43959592441429
ARID5A	4.13254491355126
RBM6	5.31123485746247
UBE2N	6.83396027847652
KLF4	3.62098739030009
MGC4172	4.42679682689089
LMO4	7.00240523506725
KLKB1	3.44787613509984
HDAC3	7.30142027858933
HP	7.32084832780224
SCHIP1	4.70576715285107
BTK	3.97984181599715
KRCC1	8.1033928303292
PRND	2.98284825903044
C6orf27	3.67160714702776
PIGL	3.50604093924816
CLCA1	3.64668977064533
C1orf112	4.08814332737262
OLFML2A	4.36855708232089
HUS1	5.06596104485733
SFRS6	7.12247889103196
CXCR7	6.87065660781959
UIMC1	6.11195102443662
FXYD2	3.49976707316806
GOT2	7.33087517438957
ZNF667	3.59400629455929
TFEC	3.43107556659908
ATP7B	4.93891308768773
RAB38	5.76791336827944
POLD2	7.77910554352923
PPM1H	4.57321944431354
DCX	3.31135447267124
NFYC	5.07967634388682
ZNF228	3.88282586408119
KIN	5.38859517914817
PLSCR4	7.00861121802016
HIST1H4I	4.14630001853069
PPARGC1A	3.16577709057052
HIG2	6.22804903026404
KCNK10	4.12688844747537
EXOC1	7.79908998267508
OR6A2	3.81281803599582
ETFA	7.74331999388402
PDAP1	4.44554914167658
C19orf6	3.58506683309005
POLRMT	4.79849493948702
ZNF146	7.08766062797365
MIA2	3.16864396470102
LY6G6E	3.37229703928450
EIF4E2	7.60078065026599
NENF	5.09131996574185
HOXB5	3.85973448422081
ZNF324	4.16238963834354
CUGBP1	4.2648895359925
ENTPD7	4.13858788888297
TTC13	5.46928458469753
GJB5	3.48157354952897
PRSS22	4.18794734192449
CYP3A5	3.77861959949897
MBOAT5	4.42717739787992
CUL4B	5.73127293084479
CENPJ	3.78012911888529
KIAA0664	6.78554366343726
PITX1	4.78396079691587
PDGFRB	4.62558834742284
RDX	5.72618520326256
CELSR3	3.70299211572922
JUND	6.58564476652897
ITSN1	4.43793236137022
CHRNB1	3.68851743828990
EHBP1L1	3.86901061317973
C19orf2	7.1814727388598
FETUB	3.09412731149013
CAMK2B	3.39367705001951
DCTN1	6.77720634467738
TNKS2	6.17789258559021
MRTO4	7.09649125999614
C1QBP	6.72487602019683
TTC3	7.11630635883251
NDUFB8	7.78915152470832
CADPS2	5.32349435029519
EDG2	4.03978655676312
MYF5	2.93196345304437
SEMA3G	4.46622946811312
IL23A	3.74537530563524
GJA9	3.56385854143162
R3HDM2	6.54815046422472
C5	3.7289387515925
SLC2A10	5.23675261447283
TRIM45	4.63437436362035
TSP50	3.68489572809286
PAQR3	4.52320059768831
ANKRD26	3.27757190150448
TCP1	8.24279192479734
TMED7	7.23869263916741
CMA1	2.77565026416059
PTCRA	4.10393958922708
HCRTR1	3.73069028409371
FST	4.04205609694552
PAWR	3.71840536035326
LDLR	4.0970330828645
ASTN2	3.87040714722649
SCRN1	7.40731769154007
GPATCH8	5.74114445877175
KIF4A	4.8909427635305
TANC2	3.38076252162987
ZMYM5	3.64412693385399
PGM1	8.29163416162526
ZNF586	5.03129365629924
POLR3G	3.83382201592076
CPD	7.76290824568641
SNCAIP	4.01686557337259
DCT	3.34597908138491
HLA-DOA	3.86490372874582
TANK	7.28245359466144
RCAN1	4.01316350938809
UPK1B	4.93919654525352
DNAJB4	5.04749539362484
UGT1A8	2.95355039870244
LIMD2	3.31875310612713
HIST1H4L	3.43767423635679
PECR	5.98650983761957
HSPA2	4.21464002673878
SERP1	9.69317777434007
TACR2	3.51563271273965
NUP85	6.68087606398066
CD177	3.56100306368884
GPR135	3.20933585485916
PIGG	6.58025304607103
LGR5	3.73449277337122
JAK2	3.46088829524587
DPYSL4	3.27402475192533
TM9SF4	5.99116664094577
PTHR1	3.28582380579998
SIRPG	3.12079189318253
ZNF264	5.39544287426582
BICD1	6.34425282799988
RAB5A	7.3636935102667
FLJ13224	3.51023260093822
METTL5	10.1646942901135
HERC6	4.38366619626915
CASP1	5.39398426535174
USP9Y	2.80521347624998
LRP1B	2.91905143371565
XAF1	5.7350765732271
PLA2G4C	3.84979478169615
APOA2	3.30594900786372
SPAG6	3.09825509583736
KALRN	3.19846842270679
SECTM1	4.93901445707509
THOC7	9.38168499412608
IFNAR1	4.35923145660489
TCTA	7.65067269773908
NY-REN-7	3.33962631467542
TALDO1	8.82936853586323
B2M	11.7362280816676
LPPR4	3.70306258149125
SQLE	5.56995582547692
SEPHS1	6.23167867244423
EIF5A	5.69412553479264
FAM49A	3.86630754393952
YTHDC2	4.26410609021081
EHD2	4.91060037190568
NCF1	3.82136585445597
SPG7	5.73082107110484
ZNF614	3.58542998847127
HOXA5	4.53115666446796
NUP133	8.14704977186926
FGF12	4.17967496586231
SLMO2	7.59120650058099
INPP5B	4.43370577175876
PPID	6.59722761400958
SNTA1	4.24007405047247
IL20RA	4.53445214686003
UBE2J1	6.08987909512929
CACNG2	2.83480066445329
GCM1	3.14457314111853
ELF1	6.53988650251547
TLR5	4.61920196559278
TCFL5	6.65448460073937
C1orf107	5.41815205141682
C19orf22	7.58683784135844
SAFB2	6.12388269113358
MAP3K7IP1	3.84348367971531
NCK2	7.99966691714924
OXA1L	9.04350512255816
KIAA0652	5.86147353923561
KLRG1	3.5254610689727
FRAG1	5.99560258795324
ZSCAN12	3.27686671774228
PSMD12	6.29176033024574
E2F4	5.03789963401304
CLEC4M	3.38097741296620
KIAA0999	4.93792458714268
CLDN10	8.13723414250113
MGC13053	4.03373888989165
TAC1	2.88018175068614
GYPA	3.42841410385804
HPCAL4	3.22579538112359
TRAIP	4.08195114746316
MEX3D	4.66155892172117
KIAA0232	6.40923113314835
ERCC8	5.41637696608948
NFAT5	4.69735459854862
GPX4	10.2364799472644
CSPG4LYP1	3.2846073871873
KIAA0368	5.79857295464122
FBXO3	7.16371753904362
DVL1	7.0753237593375
CMKLR1	3.5517757239906
GPR157	3.44436597252818
TYMS	6.90630169856077
OR52A1	3.41330188166908
PEF1	7.31596187352559
ZNF750	3.08437128929259
ALG9	6.4420001374283
MCM5	4.38669256493741
SDK2	3.53711031268494
BAIAP3	4.21377705010636
RABGGTB	7.14828245995284
KCNK7	3.34697314270424
PTP4A3	6.83271881790807
ANKRD40	4.1656780465669
CALCOCO2	6.96852811290229
TMSL8	4.14338009974712
SNCA	4.68709830184399
ZNF551	3.94479077686485
HBQ1	3.33294154483507
ARHGAP26	4.62208925357005
GEMIN6	7.8346904477497
HRAS	4.53964043007346
KLRC4	2.79311726238337
BSDC1	6.09108828957389
DSC1	3.8013701086878
RNF43	5.38412895090840
NDUFAF1	6.65030171352464
MAP2K4	4.88441891565197
FOLR2	4.81848407508906
LYZL6	3.86882613348121
EPB41L3	3.14580079549166
TEKT2	4.41421346709248
CDKN2B	3.38299849254607
WSB1	5.57082087921746
ZNF480	3.16294982509267
MAP3K6	4.12277713517083
PROS1	6.8293678583497
PSMB8	8.2382975821814
HN1	7.61149708727792
MAS1	3.44182250847944
APOL1	4.20445427992829
CSHL1	3.43759563427565
ZBTB7C	2.92339839933202
AHCTF1	5.57002939085843
SAE2	8.49251714812078
ITGA2	5.27390100544738
AP2S1	8.07035486543242
P15RS	6.89181809064901
MME	3.68052800427164
VAT1	7.12543822345522
MAST4	6.56438281136227
TUFM	9.99674430930222
KRT33B	3.55962297034414
THEG	3.7740701771976
KCTD2	5.52482061894882
WDR26	8.1662338928564
MFI2	3.35431449686498
KRT34	3.43735053082411
NR4A3	3.4993900933722
SGSM3	4.68767223156334
ARSA	3.4743648358809
TOMM22	5.09448575899116
SOCS3	3.64660320394439
UNKL	4.47341121172296
POP4	8.00823215174235
BHLHB3	10.2028999651441
MALL	3.56465865416
SOX15	3.47111155154413
CCNA2	4.55968597978334
PARK2	3.54779897792407
GPR124	4.00310266797411
TMEM132A	5.01327308565672
CGRRF1	5.55735595129931
RUVBL2	8.18427744279664
MCAT	6.52017024308333
WNT10B	3.55855944596048
ISCA1	6.63731285710316
RPAP1	4.63438200843335
C12orf48	4.51637885768917
RAI16	4.83982638414012
RPL27	9.83618724825857
EPN1	3.57804047396565
MAGI1	3.16001819046101
GBX2	3.38944412383806
SLC35A1	8.98228643716424
GAL	3.94855233153022
SLC14A2	3.74390752465599
RDH11	6.45021322811831
ZNF518	3.93541201452358
PCYT1B	3.43255782922891
AUH	6.96269085232701
EIF3H	11.4683446257364
KIF1B	6.58356911254781
MBD2	4.58491491806975
AMOTL2	7.66408177967524
C6orf120	5.914237666516
PIGT	7.2947953061988
PSRC1	6.38336165410996
PLA2G10	3.87084339282689
ALAS1	6.4073450535586
FOXO1	7.2493720236156
C17orf62	6.65632949436054
KIF5C	6.58971765773727
DUSP10	4.54555134750417
CRLF3	6.17844936958937
CLCNKB	3.54194677630747
PSMA5	9.09775262551493
FARS2	7.08527242687975
CCDC28A	6.16465409122372
AMPD3	4.51470454439523
PIAS1	7.9049744918391
ADCYAP1R1	3.64460248397195
TMEM134	7.34454433742506
CDH20	2.99215660284002
FBXO7	7.57252769058312
FLJ14213	3.8893354559033
ZNF3	4.59028573518406
LRRFIP1	8.04414477508453
TMEM49	7.18908057274124
CNOT2	6.62187156339372
CBX2	2.93753824623202
ZC3H14	7.10729275470445
ALDH5A1	6.1110332806333
HNT	3.4996631976353
SERPINA4	3.09835839631561
FLJ20920	4.76605974421079
CRTAP	6.14747698494168
DDX50	7.82842658162214
STYXL1	7.43880124171007
TK2	4.7698066760176
BLVRB	5.88776818275705
STMN1	6.45468434999805
GUCA2A	3.28750694994678
DPP6	4.60349482222232
GALNT10	4.22315975124125
STK39	4.92517237947922
MMP24	4.76733048281685
CKS2	8.97857448652185
RHO	3.72437093862316
BANF1	9.79399565929108
CR1	3.0072666816417
RPS6KA2	5.27380271188795
HMBS	5.86519492998012
C20orf112	3.96658589181925
SLC25A24	7.65847202826483
MRPL22	8.63569199689193
SLC25A15	5.12031841427578
GADD45B	4.61320830728703
TDP1	5.68095180197871
ZNF287	3.77166899404999
DAAM2	4.78393702471132
C11orf57	6.34118828178234
RFK	7.51602531679506
ZFYVE9	4.21066584497457
TCTN3	6.74806178485706
STCH	4.81883929891272
LOC283871	3.67055057910795
NDUFB3	7.66067056991058
DEFB4	3.53522351573419
FPR1	3.58843580555372
FMNL1	4.00482532188935
SEPT7	9.51799045926405
PTCD2	4.67240289637485
GNLY	4.34229607774394
GRAMD1C	6.50987996607365
ZNF165	4.75887412666025
TR2IT1	3.35451870187008
ARMCX3	7.86492620356712
NDE1	5.36632488258023
MAGEF1	7.02134821484011
ITGA10	3.60087465982658
ARHGDIB	7.82142473548499
FSHB	3.78312493875556
ANXA2	10.9092457059717
HLCS	3.68985778000875
MCF2L	4.76804062217091
AK1	5.60251968579454
FH	6.06974197101075
LGALS2	3.64484635990352
SYNPO2L	2.66151880107082
KIAA1045	3.43019614811327
C1orf183	4.92658899942354
MAGEA8	3.02477749369874
DGCR8	4.7665830953457
GSR	6.04516406260246
NEU2	3.53657722156667
HIST1H4B	3.46680263216715
CACNA1C	3.18181119246754
FAM20B	5.51029466541498
HES2	3.38448748039469
PDCD6	9.33331452333833
INTS7	4.36954609635836
AMPH	3.9454590182148
UCKL1	6.2470101741585
ASB4	3.10318309907285
C10orf97	4.49496786107555
ALDH1L1	4.27686203334094
CCL23	3.23726482089518
OBSL1	5.98586564395551
SLC12A7	7.80277153476383
THAP4	6.13203211844392
RBM4B	5.04321139467911
OGFRL1	4.68674543640496
KIAA0831	5.87950986848222
C12orf11	8.3190729737123
PPP1R15A	4.41368964375407
KIAA0240	6.0720851607787
CD1B	3.33582143321892
FCGR2A	4.49144456058652
MDC1	4.48434524062042
MAN1A1	3.31112493578611
KRT9	3.49839394999785
HTR1A	3.30505795715166
OCEL1	5.88850637233374
ATP11B	5.25027137938215
NLGN4X	4.50813000896318
FBXO34	7.79245789013363
ALOX12	3.47145630020371
RB1CC1	6.77088696207506
PCDH12	4.12622331868497
RPE	4.77901353946141
EIF4E	6.10954406816753
CSDC2	3.84164064415255
ABHD5	4.59989763671304
TMBIM1	7.6249887291937
PET112L	5.88393549996081
P2RXL1	3.50622754528456
F2RL2	3.06335360426323
TRMT1	5.96108992186718
IMPG2	3.92541146206384
LRRC32	7.16828557247579
BGLAP	4.52797446749189
HTR4	3.43922419678045
MRAS	5.20519112798395
TRAF6	5.09685780476734
AXL	5.36237060393839
ATP2C2	4.47258288867759
LMNB1	5.52792091213856
TELO2	4.83306263821135
PNPLA3	3.38709872267844
CSNK1E	5.95159927759002
SRP14	10.6253835597736
KCNQ4	3.06812813061097
PIK3C2B	5.37496795109997
C15orf15	9.44763453764436
TUBB2B	3.21269244571839
USP15	4.78005951433137
C12orf41	7.29202373138763
CEND1	3.71170383337511
RNF31	4.96007230371855
TCEAL2	4.47502226010819
PTGER2	4.23942707013947
UBN1	6.50343307517809
SLC5A7	3.11268336782291
SLC31A1	5.12172194614692
ADAM29	3.64847630065991
ST7L	4.36303321164599
GFOD1	5.69583817527877
CTNNA1	8.90832847930415
HRBL	3.90853198119488
CBX4	3.70382596882609
NTRK2	3.58929442490753
FOXN3	5.13016392808512
MFGE8	6.70532094445248
PFKFB2	3.67613065685088
TAS2R4	3.67704590032975
SH3TC2	3.16029200033062
IL10	3.41865714513022
PXMP4	5.74432234981274
RNF167	7.02559886307153
PRMT5	8.05495583322268
TSKU	6.6143212935184
ATPIF1	9.01518379345784
ETV3	3.50285571407963
PAK7	3.14519191991953
PDLIM1	9.51343063534522
CEP63	5.12526478605272
WDFY3	4.33260889554678
RNF126	5.73126723296742
DPM1	8.67410819838725
CLIC4	5.36278593968027
ACR	3.64137243964189
KLK7	8.14673413374233
ALOX5AP	5.27668614435623
LRP1	4.36010428367385
TNK1	4.8796351282873
TAS2R9	3.3889996196557
ZNF16	7.01456641092377
POLR1B	5.55876331676863
SLC8A2	3.87305034539113
OLFM4	2.92268756097117
TACC1	5.0313205828199
SAMHD1	4.85460210131363
ATP13A2	5.05843374789535
KRT4	3.93142835058602
PAX6	3.93777133809251
SCG2	3.4374073020129
SLC17A6	3.60707797990549
TUBB4	3.70799370558288
PADI4	3.12709948536898
FMO3	3.19025376372556
NLK	3.69227803289057
POU4F3	3.22032887426713
MDM2	3.55691037330374
CAPNS1	9.08102760873197
SDF4	6.80870204724663
ITGBL1	3.15625454591478
TAP2	3.83751696983297
OR2C1	3.55929632731036
KLHDC3	7.29312528052267
EFHD2	5.07408836731704
GALR3	3.66721443183944
NBEA	3.91959387331901
ABCA6	2.91872732762395
ABBA-1	4.03984695243307
GNAI1	3.75575372887378
CLDN3	8.06306421945373
AKT2	3.34085888670376
EGFR	4.62399520944075
VPS4B	6.90947352526123
RBM16	7.31366236478125
GALNT6	7.40358602353394
ZDHHC3	5.9210746540861
SLC25A4	6.47893732788365
CYB5B	4.9653211284637
NDRG1	8.46474104124677
SESN1	7.11181224619028
GBE1	7.62845655393798
MRPL46	6.59859833861747
CLASP1	6.44655669173628
FARP2	4.54525108442366
ACOT11	3.98919637305531
LDHAL6B	2.91326763133345
MAPKAPK3	6.1367843319602
NCAM2	3.13947922033998
AFAP1	4.50575535258503
PRKD2	5.66320573214315
OR2H2	3.34257319904348
ZFP36L1	6.84279544228318
DZIP1	3.83268405476549
GPR161	4.25455247481864
RNF146	3.36044512186549
NKX3-1	3.91218152466613
CCNB2	6.77081791814509
ZNF10	3.90582179771603
WDR74	5.84693467560433
FAM134A	9.56664869422868
PCNP	9.03829694501754
PURA	5.77284522362878
DNPEP	8.0859988298201
ERBB2	5.29296427796037
CREB1	5.67264071561766
NEO1	5.98886078625861
DDX3Y	3.17253249948828
RPS3A	13.0471160886703
MXRA7	9.5156351187271
LGALS3	11.0689786427551
GLT8D1	7.54549926553126
TMPRSS3	8.49909211353686
UPB1	3.23552432953458
LAT	3.75338387076431
CLDN14	3.84619135432603
DHX38	4.38339329784653
KCNA3	3.12107340736886
BTBD1	8.78019691750266
TARS2	5.64267940366378
SKIV2L2	8.34713512507542
ABCF1	7.76608472297053
CDT1	3.34884132492753
ZHX2	6.56997389857965
FCF1	4.76338350176513
LRRC49	5.15644806140862
GUCY1B2	3.67826356704532
CD28	3.39084528666019
SMARCA4	6.52516639449678
SEPT2	9.41104943296447
SOHLH2	3.78573192254549
MCOLN3	3.66228948777559
LRP8	6.14705225693485
TAGLN3	3.6441643497712
MASP2	3.71909308003058
GPATCH3	5.01611234843839
TTRAP	8.9411012625302
AGL	6.35699296109164
NFE2L3	4.43711173715914
PSD4	4.58931888732829
PALMD	6.14966355773934
CCNB1IP1	9.94178509216667
TMEM43	7.9383425053299
OBFC1	6.52653111772172
STAT5B	4.43286401107853
C14orf79	4.72013119672412
ENPEP	3.88720862058206
SSB	8.46612688444224
SCT	3.09902637743368
TIMM23	6.50969310711976
SKI	3.8620726917578
SLC22A13	3.15610005438842
AKAP3	3.63097294882582
OAS2	4.29655890244761
KIAA0423	5.13995441366551
SEC61G	9.1272514450321
CAPN11	2.93445251767199
TMEM50B	5.2382955410157
DEGS1	8.28756049408834
ARHGEF4	3.63856462118712
DBNDD1	4.15086644241508
TBL1XR1	4.44657688351709
FAIM	5.29987163359798
SP140	3.21617686555102
G6PD	4.92066769307292
NUDC	7.41466988252559
GABRP	4.52652777468218
SCARA3	8.85867606456441
TACSTD2	6.05224448244323
EIF3J	7.43173822141993
PPP2R2A	8.0629129195328
CPA3	3.42921312220192
PVALB	2.91663904158964
BCAT2	5.90498762575502
MFN1	5.12980260580137
F10	3.23200848041932
