Hybridization REF	APEEK_p_TCGA_GBM16-Ov15_Expr_HT_HG-U133A_96-HTA_A08_464146
NENF	4.95424344395892
HOXB5	5.03113831412065
ZNF324	4.15861985727354
CUGBP1	4.33442101390447
ENTPD7	3.86517746334008
TTC13	6.08317982769092
GJB5	3.36295377897738
PRSS22	3.82439418415922
CYP3A5	5.63898767209407
MBOAT5	4.01106751869338
CUL4B	4.99722609253143
CENPJ	3.48002368999192
KIAA0664	6.51218056229599
PITX1	3.66961001274899
PDGFRB	4.8398410856156
RDX	5.9764039984255
CELSR3	4.31847537045646
JUND	6.39461917040394
ITSN1	4.3943950489002
CHRNB1	3.86989990937373
EHBP1L1	4.48029826562777
C19orf2	6.83151813537508
FETUB	3.15033857981022
CAMK2B	3.16553498803857
DCTN1	5.81350594380101
TNKS2	6.78514361857176
MRTO4	7.02612371991603
C1QBP	5.82488951803148
TTC3	7.2232048351436
NDUFB8	8.88936238128914
CADPS2	5.38225764438495
EDG2	4.90564471996929
MYF5	2.96893462461746
SEMA3G	3.66525306491753
IL23A	3.6267844977928
GJA9	3.48770635064099
R3HDM2	6.94583538738631
C5	5.207643233339
SLC2A10	4.98800704059044
TRIM45	4.82991150903597
TSP50	3.81537166584552
PAQR3	3.54463787284129
ANKRD26	3.39997906535478
TCP1	8.67938699432237
TMED7	6.60370590930557
CMA1	3.03823715436063
PTCRA	4.08533370390263
HCRTR1	3.65247345289851
FST	3.88963597042068
PAWR	3.74649976480583
LDLR	5.37188549629328
ASTN2	4.02729892957021
SCRN1	6.46902815743819
GPATCH8	6.02195795984796
KIF4A	6.32217504083794
TANC2	3.49856584447916
ZMYM5	3.48450148493609
PGM1	8.94983712775762
ZNF586	5.24725868988997
POLR3G	3.41739195431210
CPD	7.18126526029912
SNCAIP	7.58188221578203
DCT	3.53577834236218
HLA-DOA	3.97036906624911
TANK	6.92846452012251
RCAN1	4.06515642472180
UPK1B	3.39128987826993
DNAJB4	4.89573520564553
UGT1A8	3.15866931485694
LIMD2	3.84504204883929
HIST1H4L	3.57938937252775
PECR	4.87192976507673
HSPA2	4.65485068787439
SERP1	8.5970659456088
TACR2	3.31390021466013
NUP85	6.40685038227346
CD177	3.28509455760503
GPR135	3.21743962487905
PIGG	7.9544044498577
LGR5	3.49790055265268
JAK2	3.93324661956782
DPYSL4	3.33191153063742
TM9SF4	5.38755801138409
PTHR1	3.43836064795868
SIRPG	3.97226798496535
ZNF264	4.86970839035299
BICD1	5.2709773606654
RAB5A	7.18242663486776
FLJ13224	2.96146250075259
METTL5	8.92089253505637
HERC6	6.5039867995225
CASP1	6.81944940107877
USP9Y	2.69588680196053
LRP1B	2.84355000312756
XAF1	7.34676299823759
PLA2G4C	3.79445602606421
APOA2	2.99769884370649
SPAG6	3.12354236741963
KALRN	3.19591853382591
SECTM1	6.48386005010757
THOC7	9.31407646670225
IFNAR1	4.75868293967045
TCTA	7.26241734345675
NY-REN-7	3.45114192400978
TALDO1	9.07217219366281
B2M	12.4277731895957
LPPR4	3.97377442889475
SQLE	6.76368286311779
SEPHS1	6.39108110776844
EIF5A	6.16961020063008
FAM49A	4.4038339406533
YTHDC2	4.20182090634802
EHD2	4.50910749118486
NCF1	4.13074320648732
SPG7	5.82007151948268
ZNF614	3.64533288856323
HOXA5	5.07195640137537
NUP133	7.3490780363543
FGF12	3.50042992455289
SLMO2	7.1288491230105
INPP5B	4.60258594619146
PPID	5.57370773856046
SNTA1	4.2712373155793
IL20RA	3.49666900215416
UBE2J1	5.82647536477882
CACNG2	2.94987523374381
GCM1	3.43816632264654
ELF1	6.52805831519913
TLR5	6.06774518727439
TCFL5	6.8163373179541
C1orf107	5.63075070822966
C19orf22	6.22842796638739
SAFB2	6.41720238262132
MAP3K7IP1	3.73682026150629
NCK2	7.60502029236722
OXA1L	7.44181984957637
KIAA0652	5.69705823076267
KLRG1	3.50956554114747
FRAG1	5.66678592884753
ZSCAN12	2.98711114376046
PSMD12	6.26497713177175
E2F4	5.15450679290181
CLEC4M	3.42553914143609
KIAA0999	4.50052219616497
CLDN10	7.61971646970565
MGC13053	4.20654715014312
TAC1	2.61901720981613
GYPA	3.38612390985063
HPCAL4	3.26855013832611
TRAIP	4.19448800581603
MEX3D	4.11066840883477
KIAA0232	8.42534000764659
ERCC8	4.19738634299452
NFAT5	4.86991496630227
GPX4	8.89783105698367
CSPG4LYP1	3.34739793590462
KIAA0368	6.76238649975722
FBXO3	5.45171733993074
DVL1	7.66210419097955
CMKLR1	3.88373940393618
GPR157	3.49496834921553
TYMS	8.2256866949615
OR52A1	3.32624033452558
PEF1	6.72829993466638
ZNF750	3.59305117289215
ALG9	5.83118438670058
MCM5	6.59768864462369
SDK2	3.40449363205784
BAIAP3	3.76134477508783
RABGGTB	6.64889590705798
KCNK7	3.36202901606444
PTP4A3	6.5126914018287
ANKRD40	3.87836379730143
CALCOCO2	6.8305129826284
TMSL8	7.32542102709131
SNCA	4.04964733778398
ZNF551	3.74570919689442
HBQ1	3.2557371602053
ARHGAP26	4.79327188632234
GEMIN6	6.0885973995787
HRAS	5.47638949027384
KLRC4	2.83393770196507
BSDC1	5.58313626544796
DSC1	3.67058731598107
RNF43	4.88174234871745
NDUFAF1	6.74070031230614
MAP2K4	4.93772608745687
FOLR2	5.18119670088271
LYZL6	3.58058532943153
EPB41L3	3.98498735826509
TEKT2	4.64921088818451
CDKN2B	3.23783474685155
WSB1	6.25854030000167
ZNF480	3.57974256772106
MAP3K6	6.17025562886396
PROS1	5.88497676683927
PSMB8	8.93974231330101
HN1	7.0975144252599
MAS1	3.34445236660149
APOL1	6.35978655103891
CSHL1	3.37457799648798
ZBTB7C	3.06053003554304
AHCTF1	6.03746032054164
SAE2	9.02354980731709
ITGA2	3.74946867493611
AP2S1	8.42928515775183
P15RS	6.1464192034672
MME	3.53337631401799
VAT1	5.72787538791488
MAST4	5.91334589005166
TUFM	8.99611837990542
KRT33B	3.29215295596280
THEG	3.81223284087655
KCTD2	5.07935342760747
WDR26	8.34159781619358
MFI2	3.7026993343056
KRT34	3.22561080098673
NR4A3	4.2304390217024
SGSM3	5.06955531497766
ARSA	3.99635099080483
TOMM22	5.09834586570312
SOCS3	3.62231115645954
UNKL	3.81256737906292
POP4	7.85663002617824
BHLHB3	9.4456311000524
MALL	4.02691663987864
SOX15	3.29492596499573
CCNA2	5.25350979267667
PARK2	3.21257801847555
GPR124	4.12605328511601
TMEM132A	4.59899103279735
CGRRF1	5.85966122381984
RUVBL2	6.91501661830514
MCAT	5.95672939804462
WNT10B	3.58043949762938
ISCA1	5.73743767808895
RPAP1	4.24015326450549
C12orf48	4.81557327126043
RAI16	5.2131637131111
RPL27	9.0663856888809
EPN1	3.49747715823186
MAGI1	3.19436175441571
GBX2	3.23491710168254
SLC35A1	7.55961503562708
GAL	3.76013739728709
SLC14A2	3.8624643581325
RDH11	7.02301013370168
ZNF518	4.12939182380811
PCYT1B	3.19551068573411
AUH	7.17365822910673
EIF3H	10.4159650474433
KIF1B	6.54180336523782
MBD2	4.61396095665217
AMOTL2	7.99779082611305
C6orf120	6.94287312428989
PIGT	7.70524636958054
PSRC1	6.04861408682488
PLA2G10	3.90247705975543
ALAS1	8.09238890742318
FOXO1	6.29421252482591
C17orf62	6.34865036110991
KIF5C	6.80028466625032
DUSP10	5.67400870951084
CRLF3	7.13994676560362
CLCNKB	3.49470143403422
PSMA5	9.25849185003902
FARS2	5.37159626959982
CCDC28A	6.83961439719284
AMPD3	4.62915648093155
PIAS1	7.29994092598606
ADCYAP1R1	3.44990831438554
TMEM134	7.00724546278263
CDH20	3.20730587085905
FBXO7	7.82888509747576
FLJ14213	3.89173133264542
ZNF3	5.02447214956983
LRRFIP1	6.33376123340162
TMEM49	9.16955897593312
CNOT2	7.2443577373089
CBX2	2.95409555832246
ZC3H14	7.68170724785883
ALDH5A1	6.21988371711415
HNT	3.19222357288793
SERPINA4	3.00747320697614
FLJ20920	5.4762045478512
CRTAP	4.71390237638704
DDX50	7.86510693372914
STYXL1	7.7150997138582
TK2	4.68256870685008
BLVRB	6.82584232192347
STMN1	6.88408758650857
GUCA2A	3.34158790838059
DPP6	3.26270909263879
GALNT10	4.19531422879594
STK39	4.24761885303461
MMP24	4.36557288409916
CKS2	8.91338223279703
RHO	3.75114183017296
BANF1	9.31763646066164
CR1	2.87478740705485
RPS6KA2	5.47844661171173
HMBS	5.81403144172251
C20orf112	3.82971315543161
SLC25A24	6.33709320223034
MRPL22	8.69255633595548
SLC25A15	4.66359371669814
GADD45B	5.00698002955629
TDP1	6.62333910693748
ZNF287	3.54723934044477
DAAM2	5.04432957751634
C11orf57	5.09942599031239
RFK	6.76859182507987
ZFYVE9	3.90314936846694
TCTN3	6.49670508149975
STCH	5.20277997674239
LOC283871	3.52732009714964
NDUFB3	8.03798490094965
DEFB4	3.68302232827544
FPR1	4.33824359774347
FMNL1	4.42535729687868
SEPT7	9.29944211418957
PTCD2	4.74588765085472
GNLY	3.67395642929073
GRAMD1C	5.21644791995237
ZNF165	4.65526014529705
TR2IT1	4.08092110857993
ARMCX3	7.3527705899031
NDE1	6.37783141706572
MAGEF1	7.614672891941
ITGA10	3.75373559946762
ARHGDIB	9.07097486730408
FSHB	3.75269352732932
ANXA2	10.5945299753045
HLCS	3.97502533194789
MCF2L	3.98197849556167
AK1	6.62138477067728
FH	6.81333419333681
LGALS2	5.04615614649699
SYNPO2L	2.71306257839098
KIAA1045	3.3771835177388
C1orf183	4.82264385990581
MAGEA8	3.04591393702871
DGCR8	5.14451261783275
GSR	4.63915696815585
NEU2	3.38471314620742
HIST1H4B	4.0915901806907
CACNA1C	3.26605661358437
FAM20B	6.27241892133987
HES2	3.03143922181616
PDCD6	8.15692587485218
INTS7	5.50369449836702
AMPH	3.9367915780158
UCKL1	5.86285544537097
ASB4	3.10963301477728
C10orf97	4.49842499478008
ALDH1L1	4.28612172066391
CCL23	3.25624252779128
OBSL1	5.96967784237509
SLC12A7	6.7665259767952
THAP4	4.88529234297613
RBM4B	5.17724782789659
OGFRL1	4.44397802549865
KIAA0831	5.96752830640834
C12orf11	6.56232966137557
PPP1R15A	4.3241779365583
KIAA0240	5.69873931620183
CD1B	3.61798303648108
FCGR2A	6.16417775651897
MDC1	5.65288577311913
MAN1A1	3.98415313902782
KRT9	3.30191770948356
HTR1A	3.39469151509624
OCEL1	5.81186550381601
ATP11B	5.19446846763144
NLGN4X	3.48898993337610
FBXO34	8.33524258900442
ALOX12	3.45532646769652
RB1CC1	6.94451297394243
PCDH12	4.18144528909628
RPE	5.02320595583732
EIF4E	5.678063004983
CSDC2	3.58196850322257
ABHD5	5.98598113379189
TMBIM1	6.91105737617217
PET112L	4.30372167201551
P2RXL1	3.37593747311621
F2RL2	3.48800718169539
TRMT1	5.2292216331399
IMPG2	3.52050262775593
LRRC32	5.45703901436782
BGLAP	4.57659459889317
HTR4	3.52863557516561
MRAS	4.47865323639954
TRAF6	4.79688564071624
AXL	5.09586619817057
ATP2C2	3.8271464205328
LMNB1	6.14025967870169
TELO2	5.00335594679588
PNPLA3	3.45136821876545
CSNK1E	5.86765382083127
SRP14	10.2851040142265
KCNQ4	3.26448311932943
PIK3C2B	6.1583669962197
C15orf15	7.46813341109146
TUBB2B	3.06746948389857
USP15	5.85581224210745
C12orf41	7.73550324152088
CEND1	3.66528646666594
RNF31	4.13029560983538
TCEAL2	3.21279113378115
PTGER2	3.9962619340573
UBN1	6.92820651168164
SLC5A7	3.43385359276775
SLC31A1	5.74451082995132
ADAM29	3.57785889703933
ST7L	3.97712712929791
GFOD1	5.55106304469757
CTNNA1	9.00441936971626
HRBL	3.95518756625635
CBX4	3.52227129965729
NTRK2	3.45486968762997
FOXN3	5.99920040309609
MFGE8	5.35638547397836
PFKFB2	3.58214324533244
TAS2R4	3.76567590686331
SH3TC2	3.39634986914685
IL10	3.74284815261767
PXMP4	6.41406013485266
RNF167	6.09154708528288
PRMT5	5.807430985522
TSKU	6.29096533989217
ATPIF1	9.1297842150789
ETV3	3.44265943952674
PAK7	3.12062881124335
PDLIM1	9.5380351975104
CEP63	5.14761190891149
WDFY3	4.31048145568878
RNF126	4.3550686202209
DPM1	7.92623182986182
CLIC4	5.9935998508531
ACR	3.59875438432572
KLK7	9.08195407220104
ALOX5AP	8.68198866934858
LRP1	4.32121054243933
TNK1	4.5049926633218
TAS2R9	3.06836122671824
ZNF16	6.20938717403084
POLR1B	5.17195785578627
SLC8A2	3.80237801433373
OLFM4	2.89256662514766
TACC1	5.60116164026321
SAMHD1	6.88055844351656
ATP13A2	4.85001319738803
KRT4	3.6935645885454
PAX6	6.08496016543672
SCG2	3.90956590635263
SLC17A6	3.46007050214619
TUBB4	3.77442051879853
PADI4	3.08476833271064
FMO3	3.19359393809155
NLK	3.64288670747043
POU4F3	3.23557268053529
MDM2	3.56971865295084
CAPNS1	9.48436786082932
SDF4	7.79265309254385
ITGBL1	3.26220311755076
TAP2	4.66974332036170
OR2C1	3.40425440532030
KLHDC3	6.44212749012667
EFHD2	5.87851460139396
GALR3	3.75217614000108
NBEA	2.95068385828368
ABCA6	3.22175658422571
ABBA-1	3.75021485663926
GNAI1	3.74728569912829
CLDN3	7.44598918712151
AKT2	3.19796309338355
EGFR	4.48823892476851
VPS4B	6.63203370086946
RBM16	8.0836081985585
GALNT6	6.61507122916462
ZDHHC3	6.1056922699098
SLC25A4	5.49550922885933
CYB5B	5.20985848127714
NDRG1	8.23627015695396
SESN1	4.99060701113602
GBE1	7.50817475115486
MRPL46	6.39885431101487
CLASP1	5.80147658515094
FARP2	4.59972945802024
ACOT11	4.19493640957094
LDHAL6B	2.87239843116167
MAPKAPK3	5.86619366996154
NCAM2	3.08980362821818
AFAP1	4.09949052166576
PRKD2	5.93304423241201
OR2H2	3.32677398563672
ZFP36L1	7.89904874320153
DZIP1	3.67461060401789
GPR161	4.12048912505191
RNF146	4.94829967354656
NKX3-1	3.77015744930934
CCNB2	8.52191141448385
ZNF10	3.81075528366938
WDR74	5.23849745663471
FAM134A	8.00335817737388
PCNP	8.87803509827968
PURA	5.63831736063674
DNPEP	7.62090989172696
ERBB2	5.31721123228712
CREB1	5.67148534958388
NEO1	5.90454284299291
DDX3Y	3.26213098480278
RPS3A	12.4992432404427
MXRA7	7.96470917146218
LGALS3	11.3192439083436
GLT8D1	7.88357646738399
TMPRSS3	7.58148541096116
UPB1	3.34059664749032
LAT	4.65369005456918
CLDN14	3.66010310017766
DHX38	4.40509652575424
KCNA3	3.4246377616638
BTBD1	8.29947942624944
TARS2	4.92609815132272
SKIV2L2	6.78508423603281
ABCF1	7.43430956525901
CDT1	3.51730066277156
ZHX2	7.98621416934158
FCF1	5.42162609258362
LRRC49	4.22939739005257
GUCY1B2	4.17823355199194
CD28	3.4686670444939
SMARCA4	6.34219134648701
SEPT2	8.22153933176645
SOHLH2	3.26623637721787
MCOLN3	4.61352094723921
LRP8	6.8375083079817
TAGLN3	3.79654873311041
MASP2	3.50127437257370
GPATCH3	4.22348399983191
TTRAP	8.77897645555281
AGL	6.59252638470924
NFE2L3	4.04900430248572
PSD4	4.08717145298194
PALMD	3.91049424131629
CCNB1IP1	6.78446641284278
TMEM43	6.59418015440555
OBFC1	6.12867184789129
STAT5B	4.01754212031923
C14orf79	3.82118140989424
ENPEP	4.04042869591283
SSB	7.97268904345951
SCT	2.97996336946095
TIMM23	6.54548111888183
SKI	3.58619016366975
SLC22A13	3.56656218236284
AKAP3	4.2447292212128
OAS2	5.66632197095491
KIAA0423	5.39397078432995
SEC61G	8.98870280035875
CAPN11	2.97354235294793
TMEM50B	6.798801735215
DEGS1	8.24511700699961
ARHGEF4	3.36451862576879
DBNDD1	3.94072652326840
TBL1XR1	5.65893405120138
FAIM	5.75113110117085
SP140	3.50074282174557
G6PD	4.70256829774990
NUDC	7.0752600967748
GABRP	5.49528572727456
SCARA3	5.66623332306856
TACSTD2	5.77419507911135
EIF3J	6.61621576629708
PPP2R2A	6.97084359156539
CPA3	3.61028064102030
PVALB	3.1711318911342
BCAT2	5.82631824551834
