Hybridization REF	AGARS_p_TCGA_B12_RNA_ReDo_HT_HG-U133A_96-HTA_A01_443066
TAF12	5.42401862551906
NDUFS4	8.60335615572201
ID1	5.06065041933605
PIK3CB	3.57661224305954
COL18A1	6.11645454153408
PDZD3	3.2616784595464
TBC1D17	4.10704830006421
COX8A	9.42758484933297
CDCA4	5.49755000651334
C2orf44	4.76967877080515
C9orf16	8.77236179767704
ERBB2IP	8.1411086500165
EMX2	6.03874018949588
FUS	5.96388782845177
NIPSNAP3B	3.43589149437579
TF	3.1734534360919
CXorf56	5.57608363171853
CLCN4	3.46406993743811
PWP2	6.05651038096769
MMP15	3.73131561241058
MTMR14	6.32008036883258
NPR1	6.31998654955604
DNAL4	5.77728190709052
ELAC2	4.45480970960747
ASS1	11.0402024158747
IPP	5.54496561157212
TMEM59	10.2361895613335
POLR2J	8.29942296867562
SEC23IP	4.49464699533735
RGS4	3.73500672397662
UQCRC1	8.81574739344682
SNX6	7.34544314849944
DDX18	6.81774926528233
POLG	4.50143122406422
ADAM23	3.71857624974796
ZNHIT2	4.658184128737
TFR2	3.21495967591136
NCDN	4.5148145646808
RAG1	3.31877820175138
POMT1	4.89942045029486
CYP1A1	3.27694578246397
SNAPC1	5.43292083168877
GNA11	5.98931679441698
CCDC52	2.92968074043857
CAPN1	6.3629559186352
DDHD2	5.26476027956510
UPF3A	5.41268160722522
LAGE3	5.88270750352163
GNRHR	3.08814963715688
UNC13B	6.24676509427665
TTLL4	5.13319443292306
PPBP	2.96907915208783
HTR3A	8.68986193797285
SDC2	4.82937027803943
ANKRD49	6.12514431362227
BTF3	10.0593616261060
COX7A2	10.5559131687340
SARS	9.11402982647029
C13orf18	4.02533256077723
CACNB1	3.90616762873728
QKI	6.72003963437583
SETMAR	5.25481309971876
LAMB4	3.33339847116352
MAN2B1	7.57602352639273
EML3	5.40387917735628
ACADL	3.21546916022467
OFD1	7.81890842234253
CGA	3.30531601907527
EIF3EIP	10.7532291972415
PEX16	5.8489228887726
GNG12	8.22175245481663
HABP4	5.33995014851582
CNTN2	3.66268597556934
ASNSD1	6.5492793933475
FUT4	4.06665207482729
DBH	3.51359906107481
CD53	9.155695303839
HIST1H2BJ	3.72025939512813
TFAP2B	3.16667768029952
ACF	3.50103219731872
TMEM11	5.9291979880144
CDH8	3.29001856560634
C3orf32	3.20188535265893
AGPS	5.72667967313346
C4orf18	3.26099847252115
PCCB	6.67272746024773
IPO13	5.10242621203807
PECI	7.06070137328566
UNG	6.10951585277467
C6orf105	3.53075280041797
GSTP1	8.10738423491468
SUV420H1	7.0104755194194
ARHGAP15	5.1369546696265
LTBR	5.9484303304305
TDRKH	3.88116457046983
PSG4	3.47934917352951
SLC9A3R1	6.62018838490067
NBPF3	9.07852432160635
SLC9A3	3.77577934873327
OSBP	6.49585441708706
PRR5	4.77605184500397
CHMP7	5.55317553072904
ADRA1A	3.06108075047965
ASAH1	7.23419338364515
FKBP4	5.45660044707522
ZNF350	4.94236415950056
DOM3Z	4.75016311910015
GIPR	4.19943032271824
AHI1	3.97242550187387
BST1	6.00117364804026
NCR2	3.70539551546973
NADSYN1	4.3386940882992
UBE2W	6.4354931225845
RGS14	4.59327405318060
KRT15	4.92283525406109
SCN11A	3.4876473543982
GFI1	3.74823503351727
FHL1	4.28724610519566
SMC6	7.21281072218762
GATA1	3.52120994929411
OSGEP	5.21267196524449
ARMC6	4.64989698432263
HK3	4.83455100142947
PSMD5	7.73169119717814
RSU1	8.65072111805522
RPL4	11.1580377944056
MAD2L1	7.8969190107574
RBPMS	5.75747180521566
EIF4A3	8.94917411839185
E4F1	4.93175944328454
DLEC1	3.49455544581164
PRPF3	5.10747618823293
EMR1	3.21895043459514
CHMP2B	7.5055064173334
CAMSAP1	4.37767416869385
RPS21	9.11338751782955
XCR1	3.30706847714984
ARID5A	4.79244964855557
RBM6	5.57664626224832
UBE2N	6.46513901886986
KLF4	4.67305475557642
MGC4172	4.25809110502871
LMO4	7.31332344052189
KLKB1	3.11924638262078
HDAC3	7.1586428144312
HP	7.8013679376309
SCHIP1	6.20054379729517
BTK	5.40011148509117
KRCC1	8.0586758462613
PRND	2.90172085557242
C6orf27	3.45116180012394
PIGL	4.37008512776153
CLCA1	3.63076137122904
C1orf112	4.4024185374947
OLFML2A	3.77208487728109
HUS1	5.49569915359184
SFRS6	6.97056452955484
CXCR7	5.10518806662342
UIMC1	6.05662349393497
FXYD2	3.61651765959153
GOT2	7.25083272242399
ZNF667	3.69355990953216
TFEC	5.6650538312842
ATP7B	4.79520418054489
RAB38	3.17558944708534
POLD2	6.11618450126705
PPM1H	3.48466557856734
DCX	3.28688343712917
NFYC	5.94060789079685
ZNF228	4.98634612509116
KIN	6.15620392513903
PLSCR4	6.19974287705816
HIST1H4I	4.09912785651637
PPARGC1A	3.17266128595941
HIG2	9.31347845047178
KCNK10	3.97126234656041
EXOC1	7.66801455544511
OR6A2	3.67791681142102
ETFA	8.4757075830951
PDAP1	4.61731937263965
C19orf6	3.54890549373878
POLRMT	4.12853262367601
ZNF146	7.89955514857361
MIA2	3.36685471600244
LY6G6E	3.15725270868399
EIF4E2	7.55968434624003
NENF	5.24947763801726
HOXB5	4.36685551620787
ZNF324	4.22753603797578
CUGBP1	5.79333609306277
ENTPD7	4.19588324961118
TTC13	5.4400427332225
GJB5	3.24850439083477
PRSS22	4.44154810916453
CYP3A5	3.37179086599997
MBOAT5	4.3495815772152
CUL4B	5.38789032267921
CENPJ	3.30335462109192
KIAA0664	6.45832587814085
PITX1	3.35228904295621
PDGFRB	4.85663145081567
RDX	5.7413060916781
CELSR3	4.12144087469106
JUND	6.22541487017611
ITSN1	5.24678306724971
CHRNB1	3.51288233245064
EHBP1L1	4.04896290838508
C19orf2	7.50940655109763
FETUB	3.10570026156792
CAMK2B	3.1028107910244
DCTN1	6.36271732723757
TNKS2	6.33635264242371
MRTO4	7.67872499037328
C1QBP	5.99757576069473
TTC3	8.06820293543596
NDUFB8	7.83232787742844
CADPS2	5.93990871085598
EDG2	4.52622209261671
MYF5	3.25375978779085
SEMA3G	3.11628541529593
IL23A	3.80485360132950
GJA9	3.92958376947161
R3HDM2	5.51742694589958
C5	3.93165702185227
SLC2A10	3.36654607034232
TRIM45	4.63133317020139
TSP50	3.77290913809254
PAQR3	5.16786432485049
ANKRD26	3.28569739908787
TCP1	8.79685752683996
TMED7	7.20274127349797
CMA1	2.92883387535908
PTCRA	4.29624534811875
HCRTR1	3.50811368376396
FST	3.95113225593082
PAWR	3.84912205592371
LDLR	5.8173840134673
ASTN2	4.04497386581696
SCRN1	7.51548100712802
GPATCH8	5.78906722570166
KIF4A	6.10321175880638
TANC2	3.67567109459358
ZMYM5	3.47587688441833
PGM1	9.91225454207668
ZNF586	4.50903800374417
POLR3G	3.67459767427754
CPD	6.49673543133159
SNCAIP	4.39812991506664
DCT	3.48922127361008
HLA-DOA	3.60397128060773
TANK	6.7602107112413
RCAN1	4.42838611614127
UPK1B	3.94041504741372
DNAJB4	5.29144460695527
UGT1A8	3.25370843629985
LIMD2	3.66179603481399
HIST1H4L	3.29687910845943
PECR	5.06437158647427
HSPA2	5.21055705337657
SERP1	9.29774682165322
TACR2	3.22892420601936
NUP85	6.09830763059741
CD177	3.60337200399663
GPR135	3.2257684677217
PIGG	7.23249031557484
LGR5	3.35011368153286
JAK2	3.96643706565117
DPYSL4	3.39149389864071
TM9SF4	5.77850330149051
PTHR1	3.37391018656499
SIRPG	4.52340198836832
ZNF264	4.41905311787535
BICD1	4.82945486784135
RAB5A	7.14532270368174
FLJ13224	3.03662186924762
METTL5	8.95168917813748
HERC6	7.23220527483688
CASP1	7.15654851256682
USP9Y	2.77626976480233
LRP1B	2.97459786585296
XAF1	6.09419868589134
PLA2G4C	4.36743101568854
APOA2	3.04196572464050
SPAG6	3.08290088810046
KALRN	3.21677027663461
SECTM1	7.18790974850277
THOC7	9.71512496211608
IFNAR1	5.13556839103706
TCTA	6.74000078225926
NY-REN-7	3.78830263672526
TALDO1	10.2064404323500
B2M	12.2186881264186
LPPR4	3.46073147188136
SQLE	7.26457732542412
SEPHS1	6.4082703881945
EIF5A	6.4777009615549
FAM49A	6.38134821345754
YTHDC2	4.3219093830536
EHD2	5.07263557172693
NCF1	5.37530953900248
SPG7	5.30735633931455
ZNF614	3.53754403735495
HOXA5	3.17648758652819
NUP133	6.61234164482064
FGF12	3.9732162450569
SLMO2	7.10582940062548
INPP5B	4.92748058720571
PPID	6.76908277264911
SNTA1	4.67954882381371
IL20RA	3.94615372887209
UBE2J1	6.28132716550427
CACNG2	3.20766706170122
GCM1	3.37386758378870
ELF1	7.59367663249165
TLR5	5.78425502043123
TCFL5	6.99399728764875
C1orf107	5.11149517056574
C19orf22	6.9007104924688
SAFB2	6.37410314413446
MAP3K7IP1	4.18953307302882
NCK2	7.88286233098078
OXA1L	6.64884106348185
KIAA0652	6.62562725044608
KLRG1	3.6449774660533
FRAG1	6.67409450964229
ZSCAN12	2.95019339724716
PSMD12	7.176503108769
E2F4	5.421877476442
CLEC4M	3.41905646221151
KIAA0999	4.96495685765951
CLDN10	10.1399512920125
MGC13053	4.0959872093974
TAC1	2.93593611280100
GYPA	3.3984009537585
HPCAL4	3.42369812365349
TRAIP	3.99098909210996
MEX3D	4.44766555920579
KIAA0232	7.21225353597891
ERCC8	4.10582348733207
NFAT5	4.73394430925338
GPX4	8.93549609526243
CSPG4LYP1	3.50103353407244
KIAA0368	6.6283525313552
FBXO3	8.25261664042907
DVL1	6.59771114678491
CMKLR1	4.26934102106427
GPR157	3.68917123176865
TYMS	8.39182779518142
OR52A1	3.06050760676741
PEF1	8.33257598149251
ZNF750	4.00989813738603
ALG9	6.5975826069888
MCM5	6.45196642698318
SDK2	3.51814406286520
BAIAP3	3.84371800240519
RABGGTB	6.5383415844281
KCNK7	3.43194106353589
PTP4A3	5.63578608333359
ANKRD40	4.44896622495914
CALCOCO2	7.71023175436253
TMSL8	3.90715684604423
SNCA	4.21693586714536
ZNF551	3.15428581809822
HBQ1	3.52247844741449
ARHGAP26	4.61418871979194
GEMIN6	5.97690537856835
HRAS	5.74870214829711
KLRC4	2.88460448635751
BSDC1	6.94091878750864
DSC1	3.36857399993351
RNF43	4.12879312718984
NDUFAF1	7.30521594552401
MAP2K4	4.57306049633324
FOLR2	5.32541951730299
LYZL6	3.7742920164608
EPB41L3	5.0029954057484
TEKT2	3.32600643135918
CDKN2B	3.76425598450773
WSB1	6.03283943435371
ZNF480	3.43139991779404
MAP3K6	5.18767435215884
PROS1	5.85656553611741
PSMB8	8.63013667533413
HN1	7.0851550530398
MAS1	3.51069801944565
APOL1	7.87409649283782
CSHL1	3.21707377074139
ZBTB7C	3.12478961844149
AHCTF1	5.67811481414592
SAE2	8.71811224052087
ITGA2	3.76243060254604
AP2S1	8.83263219818776
P15RS	4.78331900971656
MME	3.57365562319511
VAT1	7.3848792442552
MAST4	6.82906865663748
TUFM	8.997970984396
KRT33B	3.37580493642281
THEG	4.19099172160559
KCTD2	5.20688528609678
WDR26	7.92028560845387
MFI2	3.00665189275377
KRT34	3.08388651463666
NR4A3	3.49248120837974
SGSM3	4.82788721533795
ARSA	3.78880046203356
TOMM22	5.52354867594424
SOCS3	3.57929867176744
UNKL	4.06836368706742
POP4	8.34791530620488
BHLHB3	7.43794899253453
MALL	5.38177316988315
SOX15	3.20179129895705
CCNA2	5.89246638593205
PARK2	3.52000546125119
GPR124	3.62966100073457
TMEM132A	4.26875871311545
CGRRF1	5.96827303994057
RUVBL2	6.95965223307408
MCAT	6.40462420895071
WNT10B	4.04220475625904
ISCA1	7.04748141486992
RPAP1	4.70767287331593
C12orf48	4.43289102025752
RAI16	5.13177785009919
RPL27	9.45196869007071
EPN1	3.75799634819888
MAGI1	3.14118132445423
GBX2	3.16302463335293
SLC35A1	7.55047813356026
GAL	3.49723799997028
SLC14A2	3.35158481953168
RDH11	7.52782727495137
ZNF518	3.48574604079061
PCYT1B	3.33378538701592
AUH	7.97195026915972
EIF3H	10.8775259488414
KIF1B	7.23914951666767
MBD2	4.82374885893503
AMOTL2	7.16486320526683
C6orf120	5.96144430686341
PIGT	8.22528349925853
PSRC1	5.2704230898592
PLA2G10	3.99716423060677
ALAS1	8.30817068782277
FOXO1	8.23279974135094
C17orf62	6.89344198628701
KIF5C	6.55006883652878
DUSP10	4.74569340162999
CRLF3	7.80725300645279
CLCNKB	3.37467125032598
PSMA5	9.73125562994755
FARS2	5.86922557430843
CCDC28A	6.3828309907237
AMPD3	5.17753663589715
PIAS1	6.75988432382284
ADCYAP1R1	3.54504317336909
TMEM134	6.68611779999579
CDH20	2.99629228121411
FBXO7	8.08340076542004
FLJ14213	4.96237949344772
ZNF3	4.51680984392632
LRRFIP1	7.76343253847093
TMEM49	8.35129445974831
CNOT2	6.38962910752269
CBX2	2.95804562354218
ZC3H14	6.58746268064249
ALDH5A1	4.75505229034975
HNT	3.16825067727249
SERPINA4	3.22445733900031
FLJ20920	6.57492376840368
CRTAP	5.81478085740959
DDX50	7.75122776149207
STYXL1	8.76671754247613
TK2	4.36387193554902
BLVRB	8.13449087163852
STMN1	6.44657991225984
GUCA2A	3.59132933145205
DPP6	3.13652104327479
GALNT10	5.23769195828646
STK39	5.91582514096868
MMP24	4.23187272933933
CKS2	9.4239895268885
RHO	3.66490924223603
BANF1	8.44557225213679
CR1	3.23365770670776
RPS6KA2	5.17569405581784
HMBS	6.17472015513986
C20orf112	3.93204665333868
SLC25A24	7.39434637342892
MRPL22	8.32568603908737
SLC25A15	5.26663515228284
GADD45B	5.34542690500066
TDP1	6.16323275502357
ZNF287	3.03269031121062
DAAM2	4.39849020138393
C11orf57	4.81607252160545
RFK	7.85426223514005
ZFYVE9	4.15557997082461
TCTN3	6.54852314848398
STCH	6.43882484114992
LOC283871	3.609689502693
NDUFB3	8.36270020705508
DEFB4	3.8508468615212
FPR1	4.69200478602979
FMNL1	4.35546415207677
SEPT7	9.75199672620954
PTCD2	4.21367487009758
GNLY	7.14984369785305
GRAMD1C	4.29512781798558
ZNF165	4.12893342722541
TR2IT1	4.21756461240906
ARMCX3	7.72814805078071
NDE1	6.04366097431772
MAGEF1	6.17018012470039
ITGA10	3.77674154378334
ARHGDIB	8.99766508090238
FSHB	3.75698442064718
ANXA2	11.7361456919158
HLCS	4.18360827568808
MCF2L	4.77935967678366
AK1	4.89568686077082
FH	6.33805625999039
LGALS2	3.90271643720479
SYNPO2L	2.70053507275499
KIAA1045	3.33405418808521
C1orf183	4.70162057034221
MAGEA8	3.36631154085879
DGCR8	4.30077552599681
GSR	5.57453636255521
NEU2	3.46755853683914
HIST1H4B	3.31190460264041
CACNA1C	3.2019034449572
FAM20B	5.94032623400821
HES2	3.47437028264355
PDCD6	8.94716711527484
INTS7	4.54667524720702
AMPH	3.89072878808312
UCKL1	5.59005965070466
ASB4	3.09135047641586
C10orf97	5.32491872942671
ALDH1L1	4.58362488769249
CCL23	3.33673563475065
OBSL1	3.94492470004405
SLC12A7	8.01637814741788
THAP4	5.7389222547855
RBM4B	5.43763118986704
OGFRL1	5.07413329435116
KIAA0831	5.69873264068801
C12orf11	6.59189837223702
PPP1R15A	4.62702282937955
KIAA0240	5.72169145687685
CD1B	3.34462167506699
FCGR2A	7.79486241913391
MDC1	4.8988308014062
MAN1A1	5.65409120753529
KRT9	3.23738445545504
HTR1A	3.23385939494441
OCEL1	5.57651663907831
ATP11B	5.43301064445675
NLGN4X	4.06877598231945
FBXO34	8.00433140978522
ALOX12	3.46580302574723
RB1CC1	7.38601770624053
PCDH12	4.10449429929889
RPE	4.86512723376975
EIF4E	6.60888207126082
CSDC2	3.87833432691856
ABHD5	6.86004113292055
TMBIM1	7.66990342457836
PET112L	4.80505185862967
P2RXL1	3.35715274828186
F2RL2	2.95928175146576
TRMT1	5.28825019039408
IMPG2	3.58613116531167
LRRC32	5.04442747318397
BGLAP	4.6340064783653
HTR4	3.38741260111926
MRAS	6.29882611612944
TRAF6	5.73246515686462
AXL	4.91100295671602
ATP2C2	3.2920651687893
LMNB1	5.59447678430276
TELO2	4.46151953991010
PNPLA3	3.71907406529450
CSNK1E	6.4056447700739
SRP14	10.1043944768237
KCNQ4	3.43612565971075
PIK3C2B	6.49653564701254
C15orf15	7.49473499947153
TUBB2B	3.02281276142268
USP15	5.6708583835762
C12orf41	6.55917692485072
CEND1	3.92989371058756
RNF31	3.45569356836995
TCEAL2	3.39659955534941
PTGER2	8.23569581488938
UBN1	7.1035599531046
SLC5A7	3.33233463434637
SLC31A1	7.5050668296807
ADAM29	3.49851934246898
ST7L	4.29347333275971
GFOD1	7.14562263735628
CTNNA1	9.39960324512814
HRBL	4.02050068353246
CBX4	3.42497099322669
NTRK2	3.48219162387506
FOXN3	5.44221673159083
MFGE8	6.32031578564507
PFKFB2	3.79504183414573
TAS2R4	3.52458654892028
SH3TC2	3.57180147219033
IL10	3.50712524184311
PXMP4	7.61165748433477
RNF167	6.19544475248133
PRMT5	6.0761155521184
TSKU	6.22361214705971
ATPIF1	8.75758726783008
ETV3	3.51065468330946
PAK7	3.00019897020587
PDLIM1	7.9375057396754
CEP63	5.47147168109564
WDFY3	5.06206821310952
RNF126	4.47535914817165
DPM1	8.69474937912217
CLIC4	7.54904255841366
ACR	3.74246549030325
KLK7	8.8450322831416
ALOX5AP	9.55936857092093
LRP1	4.74910239743512
TNK1	4.62528511312196
TAS2R9	3.1160051869149
ZNF16	5.8436138317405
POLR1B	4.74354661189446
SLC8A2	3.66888703960536
OLFM4	2.91690058429865
TACC1	5.14631462581895
SAMHD1	6.88058898944214
ATP13A2	5.11380145103816
KRT4	3.69939050712862
PAX6	5.13187218574481
SCG2	3.30832111345067
SLC17A6	3.53346864118108
TUBB4	3.92690673089878
PADI4	3.10736188426442
FMO3	4.20112168070496
NLK	4.78763567989039
POU4F3	3.15319280869746
MDM2	3.3541790168583
CAPNS1	9.32724164237398
SDF4	7.79239523309954
ITGBL1	2.99036646024649
TAP2	4.75131368769316
OR2C1	3.35819039718326
KLHDC3	6.06806136074771
EFHD2	6.5532192491495
GALR3	3.89603734751812
NBEA	2.96485791163969
ABCA6	3.31391183633698
ABBA-1	3.97813724519186
GNAI1	3.37251611777667
CLDN3	8.78629695140118
AKT2	3.49354765095053
EGFR	5.35475636655418
VPS4B	7.06200280966887
RBM16	7.80436010389244
GALNT6	4.6808517111167
ZDHHC3	5.4804957502306
SLC25A4	5.5970502553059
CYB5B	5.47650926987449
NDRG1	10.0871882903506
SESN1	5.01230825590678
GBE1	7.56182130555792
MRPL46	6.06268437553091
CLASP1	5.90271330954648
FARP2	4.88358867894198
ACOT11	3.97350442906539
LDHAL6B	2.83172348823866
MAPKAPK3	6.62209338802453
NCAM2	3.25858299787809
AFAP1	4.67570339468601
PRKD2	6.62248923509829
OR2H2	3.29443677487869
ZFP36L1	7.87915178980885
DZIP1	3.96429406296186
GPR161	4.8496437129683
RNF146	3.61510199549372
NKX3-1	4.03112282947647
CCNB2	8.29899778894955
ZNF10	3.81011285151355
WDR74	5.08251762353074
FAM134A	8.37287462262756
PCNP	8.0619024746983
PURA	6.21459141370632
DNPEP	7.89008555767381
ERBB2	5.17960359750768
CREB1	5.0374683640957
NEO1	6.7963071170662
DDX3Y	3.41192185338177
RPS3A	12.4943686667632
MXRA7	8.81221041150793
LGALS3	12.3527105231704
GLT8D1	7.92126510510654
TMPRSS3	4.2893653187107
UPB1	3.03593307623955
LAT	3.95622698319412
CLDN14	3.72262057126856
DHX38	4.48617289152100
KCNA3	3.42271591900653
BTBD1	8.07803252718747
TARS2	5.49391822225831
SKIV2L2	7.9855853907071
ABCF1	7.8145551837186
CDT1	3.10772025116925
ZHX2	4.63866304958645
FCF1	4.80524103408608
LRRC49	4.79617856876212
GUCY1B2	3.29620445079308
CD28	3.48049907839114
SMARCA4	6.41143974048248
SEPT2	8.7600675323238
SOHLH2	3.45370971225204
MCOLN3	3.68032303464294
LRP8	7.44066263507126
TAGLN3	3.85772031704478
MASP2	3.73716160667539
GPATCH3	4.36986381652040
TTRAP	8.71618739793355
AGL	7.65747067058288
NFE2L3	6.20635427731118
PSD4	4.02572642067911
PALMD	5.85708659793405
CCNB1IP1	6.10319366641516
TMEM43	7.1735173321928
OBFC1	6.07399213707091
STAT5B	4.58241904434540
C14orf79	4.13953745710948
ENPEP	3.44341722038299
SSB	7.86497577914084
SCT	2.98403732886308
TIMM23	6.47786805328924
SKI	3.77691760561833
SLC22A13	3.20051431334936
AKAP3	3.57635874601505
OAS2	5.48460608910041
KIAA0423	5.1083555150587
SEC61G	9.84395707774246
CAPN11	3.05384784751064
TMEM50B	6.94165248893951
DEGS1	6.90081927954044
ARHGEF4	3.7312609134771
DBNDD1	4.45086174230389
TBL1XR1	4.77903438621311
FAIM	6.1894336859623
SP140	3.71933575709605
G6PD	5.66223156470661
NUDC	6.64334482913552
GABRP	4.57433101259432
SCARA3	6.0234597911283
TACSTD2	5.7146869836312
EIF3J	7.24804250189235
PPP2R2A	7.06924291116935
CPA3	3.55526409511585
PVALB	3.08736102392827
BCAT2	6.48852321899149
MFN1	5.8929021257147
