Hybridization REF	AGARS_p_TCGA_B12_RNA_ReDo_HT_HG-U133A_96-HTA_A05_443082
GATA1	3.48333237699866
OSGEP	5.14625806060358
ARMC6	5.11193877047285
HK3	3.36616997759456
PSMD5	6.321481558828
RSU1	8.01366428853573
RPL4	12.2139475811723
MAD2L1	5.98225405284509
RBPMS	4.43788729122072
EIF4A3	8.3282622554539
E4F1	5.29402246700524
DLEC1	3.54309520438289
PRPF3	4.68950825495507
EMR1	3.76474972540398
CHMP2B	6.88035058327136
CAMSAP1	4.35645223888723
RPS21	10.6276529933048
XCR1	3.36801174938935
ARID5A	4.02710754421495
RBM6	5.24734156725041
UBE2N	6.47528269645201
KLF4	3.66289270578336
MGC4172	5.03311511186387
LMO4	6.97750895345188
KLKB1	3.35689063428476
HDAC3	6.98900194498072
HP	7.82823122025261
SCHIP1	6.04679212756
BTK	4.11513019407425
KRCC1	8.7544173906228
PRND	2.93135467392897
C6orf27	3.47518743540425
PIGL	3.74986717743855
CLCA1	3.85688244997113
C1orf112	3.62244868336372
OLFML2A	4.33868688046956
HUS1	4.99323919578244
SFRS6	7.27025497028303
CXCR7	8.56516298912916
UIMC1	5.4871814323693
FXYD2	3.61103414328057
GOT2	8.23965592052477
ZNF667	2.91795893350973
TFEC	3.37136096430588
ATP7B	4.5494040833637
RAB38	4.26962780696971
POLD2	7.63882564610417
PPM1H	4.9607389843463
DCX	3.28975353188134
NFYC	5.52943543946915
ZNF228	3.79927203524274
KIN	6.94732489929235
PLSCR4	7.59069759996402
HIST1H4I	4.25533319971333
PPARGC1A	3.03168505115
HIG2	7.28838806193358
KCNK10	4.20032063224904
EXOC1	7.55745353461416
OR6A2	3.57317008561545
ETFA	9.55325886416117
PDAP1	5.02082348215672
C19orf6	3.65136882997517
POLRMT	5.03865262308521
ZNF146	7.98864923895189
MIA2	3.28067591664504
LY6G6E	3.19092091090072
EIF4E2	8.04631687517592
NENF	5.67439821835193
HOXB5	4.75965375678266
ZNF324	4.20161693199547
CUGBP1	4.89771872121901
ENTPD7	3.93831252983398
TTC13	6.7788082630507
GJB5	3.20704069177365
PRSS22	4.26395227183664
CYP3A5	3.37675005443941
MBOAT5	4.77159525266248
CUL4B	4.93335739357110
CENPJ	3.52309684000185
KIAA0664	6.79465056174394
PITX1	4.40948546279911
PDGFRB	5.01320884054898
RDX	5.64740023424374
CELSR3	3.81729920092637
JUND	6.51236131189948
ITSN1	4.79560491359027
CHRNB1	3.54049393245181
EHBP1L1	3.78044875595826
C19orf2	7.1590653765846
FETUB	3.20349228964602
CAMK2B	3.36846503104675
DCTN1	6.26957259441324
TNKS2	6.2388472796166
MRTO4	6.79541040747041
C1QBP	6.16881547789862
TTC3	7.47718560929363
NDUFB8	8.57655804133887
CADPS2	3.70500394824529
EDG2	4.00078574670179
MYF5	3.24772589948297
SEMA3G	3.50854472799064
IL23A	3.78165876973756
GJA9	3.95219353103266
R3HDM2	7.52517607454149
C5	4.15750283538665
SLC2A10	5.43841953694133
TRIM45	5.75971480477062
TSP50	3.92556032529355
PAQR3	5.43512656915008
ANKRD26	3.33185728460444
TCP1	8.28475083085974
TMED7	7.56155482480494
CMA1	3.00525018072018
PTCRA	4.38908091440531
HCRTR1	3.35444000968843
FST	3.85663838403107
PAWR	4.31465280164561
LDLR	4.57552089709314
ASTN2	4.01529253571718
SCRN1	6.28935645289127
GPATCH8	6.13689507719304
KIF4A	4.95416950303559
TANC2	3.62048150561029
ZMYM5	3.34587542908856
PGM1	8.19876275429348
ZNF586	4.62721936763035
POLR3G	3.77580857951123
CPD	6.978804794557
SNCAIP	4.03101813545645
DCT	3.53228160271507
HLA-DOA	4.03830565381404
TANK	7.15333941589048
RCAN1	4.19889791090088
UPK1B	5.9255827802139
DNAJB4	4.64604918590542
UGT1A8	3.22556652765763
LIMD2	3.50135966496502
HIST1H4L	3.60248831015175
PECR	5.23465446514041
HSPA2	4.71470280765708
SERP1	9.40885810429487
TACR2	3.18800244697711
NUP85	5.87882953652222
CD177	3.31760472122971
GPR135	3.2047451545457
PIGG	6.94961523833122
LGR5	4.8648484845248
JAK2	3.60556903987058
DPYSL4	3.25632489068252
TM9SF4	5.8475431449701
PTHR1	3.29917629024218
SIRPG	2.99297437004739
ZNF264	5.67768846183644
BICD1	6.06886042762738
RAB5A	6.68002293233547
FLJ13224	3.22303185851814
METTL5	9.88833923483864
HERC6	6.84414610606334
CASP1	6.13498337279953
USP9Y	3.11322598172114
LRP1B	2.95677565147347
XAF1	7.49123890346529
PLA2G4C	3.89023801798532
APOA2	3.12741992045535
SPAG6	3.06228779541638
KALRN	3.15529136629653
SECTM1	6.23814550742961
THOC7	9.08566695346247
IFNAR1	4.39348341970273
TCTA	5.79290653825624
NY-REN-7	4.84789654163258
TALDO1	8.7847308843368
B2M	12.0418995705292
LPPR4	3.39838660055485
SQLE	6.93434209771241
SEPHS1	7.7308322631034
EIF5A	6.46035540123504
FAM49A	3.88446614901475
YTHDC2	4.81247121707216
EHD2	4.32946802701109
NCF1	3.74809035388778
SPG7	7.09731557347155
ZNF614	3.61939632552552
HOXA5	3.35361637636989
NUP133	8.35061915402745
FGF12	3.71847392758169
SLMO2	7.83340492883815
INPP5B	4.62290864967338
PPID	6.30330152057284
SNTA1	4.50212172668832
IL20RA	3.30487851148738
UBE2J1	5.34599085343329
CACNG2	3.25377522173007
GCM1	3.30223310204198
ELF1	6.061981557031
TLR5	6.06070566059092
TCFL5	6.31786951710095
C1orf107	5.92354438758954
C19orf22	7.05046895539799
SAFB2	6.52937169066127
MAP3K7IP1	3.88321995619769
NCK2	7.72213409104202
OXA1L	8.86700606362256
KIAA0652	6.08017278432812
KLRG1	3.51379541245837
FRAG1	6.43110554312593
ZSCAN12	3.09886595527255
PSMD12	6.49563975143327
E2F4	5.22187161301377
CLEC4M	3.61985234159933
KIAA0999	5.74915652641869
CLDN10	4.36521656554377
MGC13053	4.13789062039526
TAC1	2.65454556708513
GYPA	3.41264271816527
HPCAL4	3.20127770843984
TRAIP	3.96032609054235
MEX3D	4.84549799502547
KIAA0232	6.43865608397757
ERCC8	4.76578302747908
NFAT5	5.39933138904671
GPX4	9.5384510010182
CSPG4LYP1	3.47601871617834
KIAA0368	5.87145521240664
FBXO3	6.60883346665144
DVL1	6.73833042183583
CMKLR1	3.48428561500067
GPR157	3.74068332994285
TYMS	6.16925388372155
OR52A1	3.30973085162108
PEF1	6.25889435226406
ZNF750	3.06778883547776
ALG9	6.24416215810993
MCM5	4.95287310169975
SDK2	3.57877472875057
BAIAP3	3.92241000584117
RABGGTB	7.60187549880117
KCNK7	3.38679398355593
PTP4A3	6.77485139067261
ANKRD40	3.71824615893165
CALCOCO2	6.47050075092142
TMSL8	3.9739228503513
SNCA	4.14625075669157
ZNF551	3.98173310515541
HBQ1	3.41266972097926
ARHGAP26	4.9057160493897
GEMIN6	6.90017887457535
HRAS	4.74610689337385
KLRC4	2.7308439731571
BSDC1	5.42681601774758
DSC1	3.44938293610427
RNF43	5.51550807710192
NDUFAF1	6.981597242977
MAP2K4	4.91402602333439
FOLR2	4.34846166835341
LYZL6	3.60235849608911
EPB41L3	3.16587766080526
TEKT2	3.85897961955024
CDKN2B	3.48093130421521
WSB1	5.77223029229103
ZNF480	3.42190738794820
MAP3K6	4.68958119517941
PROS1	5.71294318187705
PSMB8	8.16506017125797
HN1	6.80596423907772
MAS1	3.42764456340203
APOL1	4.56984691865505
CSHL1	3.51319832496691
ZBTB7C	3.12089406704113
AHCTF1	7.22012100370969
SAE2	9.20041163866286
ITGA2	4.02137464980909
AP2S1	7.77639256869342
P15RS	7.72027004301738
MME	3.68746581830392
VAT1	5.93687827351234
MAST4	6.61266369556676
TUFM	9.74386203038255
KRT33B	3.40831030242071
THEG	3.74849732434032
KCTD2	4.98488204274671
WDR26	8.76048514854872
MFI2	3.44963015973693
KRT34	3.14359154155929
NR4A3	3.45854404026405
SGSM3	5.02135414580478
ARSA	3.56746095596530
TOMM22	5.34320944065005
SOCS3	3.5705392638247
UNKL	4.19769484165732
POP4	7.68617423752964
BHLHB3	9.79463281467298
MALL	3.33625115693395
SOX15	3.36020678475704
CCNA2	3.41090857042578
PARK2	3.30619689568962
GPR124	4.26100435688123
TMEM132A	5.39017197447973
CGRRF1	5.69587809599386
RUVBL2	7.45243531317412
MCAT	6.04696077620867
WNT10B	3.85420610623870
ISCA1	6.31285623390855
RPAP1	5.08168740922486
C12orf48	4.40231300618543
RAI16	5.18329568950225
RPL27	10.0184706873022
EPN1	3.90321300494041
MAGI1	2.98523097955516
GBX2	3.08340904383966
SLC35A1	6.46775230114771
GAL	7.65054703834227
SLC14A2	3.67236750068598
RDH11	6.40556440337299
ZNF518	4.27221771075721
PCYT1B	3.42224766790501
AUH	7.18981370272883
EIF3H	10.5308206546232
KIF1B	6.76881925228011
MBD2	4.70126214284652
AMOTL2	7.80695871790646
C6orf120	6.18064173507584
PIGT	7.41952677874091
PSRC1	5.87792167833582
PLA2G10	4.03215101917897
ALAS1	6.2010634838734
FOXO1	5.82086337014251
C17orf62	6.76903079906023
KIF5C	5.51577056934924
DUSP10	3.71772850223137
CRLF3	6.95153418289583
CLCNKB	3.45396762097172
PSMA5	9.4917908449107
FARS2	5.05642752505305
CCDC28A	5.70258679153353
AMPD3	4.66878946185519
PIAS1	7.18400315209941
ADCYAP1R1	3.76337843589475
TMEM134	7.62849270976367
CDH20	3.06562337597909
FBXO7	7.10556839354773
FLJ14213	3.84367871168561
ZNF3	5.88642185442356
LRRFIP1	7.33737064403027
TMEM49	8.68368750315058
CNOT2	7.76499587467451
CBX2	3.20342433033283
ZC3H14	6.15603414737455
ALDH5A1	5.74890121218293
HNT	3.36234224171018
SERPINA4	3.20602004246488
FLJ20920	5.08066417508972
CRTAP	6.50279551349307
DDX50	8.24704553411086
STYXL1	7.64475671251482
TK2	4.9303645889122
BLVRB	6.1001072764935
STMN1	5.57821972419905
GUCA2A	3.26069259627091
DPP6	3.18656479974398
GALNT10	4.29157514801543
STK39	3.63311673913705
MMP24	4.71444635321578
CKS2	9.11925144945992
RHO	3.67568573739175
BANF1	9.23195883830197
CR1	3.04841852364202
RPS6KA2	4.73854731113478
HMBS	6.61945185212587
C20orf112	3.75600620401389
SLC25A24	7.70607101443383
MRPL22	7.85244121346955
SLC25A15	5.14744422244205
GADD45B	5.59784274330552
TDP1	5.42225138987497
ZNF287	3.57539936744273
DAAM2	5.02138380026242
C11orf57	5.98569360774111
RFK	6.67125241573035
ZFYVE9	4.09460897992037
TCTN3	6.8052992974923
STCH	4.73842608805531
LOC283871	3.551035812028
NDUFB3	8.15375101172726
DEFB4	3.71327931342021
FPR1	3.76732169227345
FMNL1	3.83232671835648
SEPT7	9.75994637764463
PTCD2	5.09180241082828
GNLY	4.05914522958674
GRAMD1C	6.22918363279529
ZNF165	3.68302093570238
TR2IT1	4.1208991280968
ARMCX3	6.60614582498181
NDE1	6.00721431840814
MAGEF1	7.04518373095337
ITGA10	3.92800097561897
ARHGDIB	7.12631770309155
FSHB	3.71328969826002
ANXA2	11.3469716553027
HLCS	4.16041511318343
MCF2L	3.9677588016288
AK1	7.13697828694398
FH	7.28664729445734
LGALS2	5.04992480648952
SYNPO2L	2.71475981462926
KIAA1045	3.33597935861679
C1orf183	4.70484674292739
MAGEA8	3.29704849347837
DGCR8	4.54323848710114
GSR	4.33787420479404
NEU2	3.3385365958188
HIST1H4B	3.27425073965078
CACNA1C	3.06112822743304
FAM20B	5.33273849587154
HES2	3.06896782180085
PDCD6	8.1307722664041
INTS7	4.94255906913103
AMPH	3.75707234519232
UCKL1	6.32888895522778
ASB4	3.07578025187606
C10orf97	5.87509162333032
ALDH1L1	3.73624666517183
CCL23	3.26194568892721
OBSL1	5.26305524424783
SLC12A7	6.70641760419208
THAP4	6.41132348695892
RBM4B	5.69692943924108
OGFRL1	4.19262272002454
KIAA0831	5.73815030884022
C12orf11	8.04508788688265
PPP1R15A	4.15294549128371
KIAA0240	5.59187760493934
CD1B	3.25106887515508
FCGR2A	4.30404043166911
MDC1	3.90428502300573
MAN1A1	3.45041600664879
KRT9	3.32301007906723
HTR1A	3.52201825166517
OCEL1	5.83593724700546
ATP11B	5.22215545892201
NLGN4X	6.29604477205223
FBXO34	7.61523886402041
ALOX12	3.39239695846752
RB1CC1	6.45143286789086
PCDH12	4.129596207579
RPE	4.98768297213618
EIF4E	6.2758346464372
CSDC2	3.95379077378228
ABHD5	5.03935769152383
TMBIM1	6.88264491493515
PET112L	4.41426276743117
P2RXL1	3.17074569848572
F2RL2	3.18533037387811
TRMT1	6.00204926500821
IMPG2	3.87958913863727
LRRC32	8.19500251629842
BGLAP	5.68950836159551
HTR4	3.51664191285615
MRAS	5.27119100028769
TRAF6	4.75731441529825
AXL	4.05375738240798
ATP2C2	4.42622571811183
LMNB1	5.43020342350622
TELO2	4.93408549840499
PNPLA3	3.81284476363827
CSNK1E	6.45368359234227
SRP14	10.2260430196833
KCNQ4	3.52725076541918
PIK3C2B	6.77832041393538
C15orf15	8.29386408974109
TUBB2B	3.1902911453873
USP15	5.92393784758465
C12orf41	7.92257215388183
CEND1	3.67116309824653
RNF31	4.80058969933353
TCEAL2	4.04948033238968
PTGER2	4.75059230048087
UBN1	6.83388589042997
SLC5A7	3.22572728777432
SLC31A1	5.59084730868527
ADAM29	3.63094607297227
ST7L	4.28003046422094
GFOD1	4.76986689244783
CTNNA1	8.87630784734705
HRBL	4.19893432010577
CBX4	3.56409260781771
NTRK2	3.4950841557593
FOXN3	4.9262952707923
MFGE8	7.36477975834608
PFKFB2	3.95552203128818
TAS2R4	3.46229456988607
SH3TC2	3.14731549432671
IL10	3.68434134814570
PXMP4	6.30374312920301
RNF167	6.23975394653523
PRMT5	7.12468251458339
TSKU	6.4790841647126
ATPIF1	8.81091195018094
ETV3	3.25269906622592
PAK7	3.0167275399043
PDLIM1	8.70918985352551
CEP63	4.92747895956737
WDFY3	4.8353372599605
RNF126	5.52026917509736
DPM1	8.62531555091288
CLIC4	5.25793276065873
ACR	3.77377125367368
KLK7	8.98603305778826
ALOX5AP	5.74541305819903
LRP1	4.70272966123171
TNK1	4.88687728053887
TAS2R9	3.31471820740665
ZNF16	6.68304985809785
POLR1B	5.9435942976141
SLC8A2	3.948146096474
OLFM4	2.82108786461624
TACC1	4.39341716834009
SAMHD1	7.11958708791755
ATP13A2	4.81500874419035
KRT4	4.28353477851345
PAX6	3.55975517031213
SCG2	3.91039341002426
SLC17A6	3.41027678348054
TUBB4	3.91766207674888
PADI4	3.03500292712418
FMO3	3.02621019232561
NLK	3.79340109079358
POU4F3	3.00761383945414
MDM2	3.41772634852883
CAPNS1	9.41527460087427
SDF4	6.29792393894413
ITGBL1	3.10915011860033
TAP2	3.80806862091045
OR2C1	3.41434097341297
KLHDC3	5.90955849044771
EFHD2	5.41888241780663
GALR3	3.62928568504687
NBEA	3.05893012139831
ABCA6	3.17759639778955
ABBA-1	3.89431107993445
GNAI1	4.90132939160872
CLDN3	7.92483388308489
AKT2	3.43373391111971
EGFR	4.07588876388961
VPS4B	6.98640185540756
RBM16	7.95629425967773
GALNT6	7.83371404034234
ZDHHC3	5.52701124101581
SLC25A4	6.20920851592861
CYB5B	5.07230027950454
NDRG1	7.61970415778151
SESN1	4.97206626457883
GBE1	6.88866039296991
MRPL46	6.38659298096511
CLASP1	6.09818617118665
FARP2	5.94769953375061
ACOT11	4.20099810314168
LDHAL6B	3.00780320970834
MAPKAPK3	5.53677592387222
NCAM2	3.1468817093757
AFAP1	3.97029392826884
PRKD2	5.82820651973261
OR2H2	3.44179224734071
ZFP36L1	7.29399974254944
DZIP1	4.02915492756827
GPR161	3.93173969887348
RNF146	3.45597720160249
NKX3-1	4.04542956271809
CCNB2	7.24975321179368
ZNF10	3.84202619126934
WDR74	6.10152466852443
FAM134A	8.2095217852125
PCNP	8.60618005869749
PURA	6.10220672702093
DNPEP	7.73707813522329
ERBB2	5.08840588815216
CREB1	5.65384987328684
NEO1	6.61738607787429
DDX3Y	3.24878999297666
RPS3A	12.6201025631018
MXRA7	8.57442491358808
LGALS3	10.7910063486748
GLT8D1	6.86743645722452
TMPRSS3	8.53116487626874
UPB1	3.54286750429873
LAT	4.22628076564261
CLDN14	3.87247442941753
DHX38	4.35948376217451
KCNA3	3.20835106572718
BTBD1	8.15874496165003
TARS2	5.5329331326882
SKIV2L2	8.21327883565042
ABCF1	6.86061701282259
CDT1	3.21939868645108
ZHX2	6.87761843271908
FCF1	4.69334051057826
LRRC49	4.84265994191138
GUCY1B2	3.8049764571272
CD28	3.28547827728712
SMARCA4	6.82766455170433
SEPT2	9.43757150676815
SOHLH2	3.12967512340961
MCOLN3	3.38351116465765
LRP8	5.9325203438614
TAGLN3	3.89886465233393
MASP2	3.57548338903401
GPATCH3	4.03776125297387
TTRAP	7.21614059280277
AGL	8.15903718908705
NFE2L3	7.18130196555022
PSD4	4.28717845541941
PALMD	5.03162414456834
CCNB1IP1	8.27085249724576
TMEM43	6.89349623897389
OBFC1	6.44302281918308
STAT5B	4.1053708087187
C14orf79	4.79324876325694
ENPEP	4.23335139087724
SSB	8.54645081991618
SCT	3.04989025042227
TIMM23	6.79033000058388
SKI	3.98969402073813
SLC22A13	3.24902619085421
AKAP3	3.70291129243913
OAS2	5.54562027663625
KIAA0423	6.22263926902804
SEC61G	9.20134756390312
CAPN11	3.10838582711627
TMEM50B	7.16506247210364
DEGS1	9.58132334806593
ARHGEF4	3.77479288972273
DBNDD1	4.98480696164357
TBL1XR1	4.71850517894155
FAIM	6.24484257806412
SP140	3.03950997587035
G6PD	4.7146054504687
NUDC	6.62451023839092
GABRP	3.25254532604506
SCARA3	6.69243405950004
TACSTD2	5.96390819579603
EIF3J	7.6029980515105
PPP2R2A	6.44677500037606
CPA3	3.54111623555096
PVALB	3.09078600521698
BCAT2	6.01079339928682
MFN1	5.6616326364306
