Hybridization REF	APEEK_p_TCGA_GBM16-Ov15_Expr_HT_HG-U133A_96-HTA_A05_464148
GPATCH8	6.50704016862545
KIF4A	7.91732937165755
TANC2	4.36915480643977
ZMYM5	3.5516485401252
PGM1	8.4571537716851
ZNF586	4.6201751818793
POLR3G	3.4874574706945
CPD	6.82383562500416
SNCAIP	4.23950311484209
DCT	3.32081128894978
HLA-DOA	3.73922858911998
TANK	6.85421038733352
RCAN1	4.12311653402212
UPK1B	5.99143396127797
DNAJB4	4.6077925290642
UGT1A8	3.09270295213772
LIMD2	3.45279158991877
HIST1H4L	3.53398554037610
PECR	4.74265400760353
HSPA2	6.58919611379994
SERP1	9.56397488136034
TACR2	3.86716777090993
NUP85	7.59357018558078
CD177	3.47852277252236
GPR135	3.06528760052972
PIGG	7.12194812305981
LGR5	4.64841902726272
JAK2	3.40563529248903
DPYSL4	3.21489536646994
TM9SF4	6.22852367569158
PTHR1	3.33560652335252
SIRPG	3.2882013195865
ZNF264	4.46748167061661
BICD1	6.33061043016986
RAB5A	7.34930728398674
FLJ13224	3.0085958316127
METTL5	9.55892921785386
HERC6	7.10026226630269
CASP1	5.7759273046243
USP9Y	2.83232507633626
LRP1B	3.06480097368147
XAF1	7.18782504648075
PLA2G4C	4.99552461238239
APOA2	3.03048747915276
SPAG6	3.04969353088774
KALRN	3.72672519284685
SECTM1	4.87367850032702
THOC7	9.23056508685603
IFNAR1	5.52516006060521
TCTA	6.79690484495059
NY-REN-7	3.15957050174533
TALDO1	9.30128950881717
B2M	11.963907578608
LPPR4	3.18917319601875
SQLE	6.29074251785122
SEPHS1	7.93738127409919
EIF5A	6.50326685575613
FAM49A	4.62333318971866
YTHDC2	4.96600616649431
EHD2	3.8417197194563
NCF1	3.73327697996752
SPG7	5.994715971199
ZNF614	3.63562369736058
HOXA5	6.96534420612745
NUP133	8.46774595882559
FGF12	3.67815576571540
SLMO2	8.24806639632665
INPP5B	4.82816186399366
PPID	7.58214715122587
SNTA1	4.83620526208982
IL20RA	3.39397392555016
UBE2J1	6.08970795571001
CACNG2	2.97662355393288
GCM1	3.22477290741587
ELF1	6.723254094277
TLR5	4.13684126983661
TCFL5	6.74969545435896
C1orf107	6.39727379267253
C19orf22	6.57423109892186
SAFB2	6.03631432615455
MAP3K7IP1	3.95831454871749
NCK2	8.14203801420457
OXA1L	7.69825987218515
KIAA0652	6.55228141531315
KLRG1	3.54776215395519
FRAG1	5.81238014125249
ZSCAN12	3.0226795283331
PSMD12	7.49613526373927
E2F4	5.13204734173156
CLEC4M	3.34533079389049
KIAA0999	4.96531971912876
CLDN10	8.36119671772028
MGC13053	4.11091241014981
TAC1	2.67974456276892
GYPA	3.28866573662466
HPCAL4	3.28888254481315
TRAIP	5.04906830307462
MEX3D	4.86608233459921
KIAA0232	7.18136430166752
ERCC8	5.41718950320607
NFAT5	4.98617987623346
GPX4	9.8688353627352
CSPG4LYP1	3.14405915697596
KIAA0368	5.98961970932421
FBXO3	6.1719828915155
DVL1	6.66228307614321
CMKLR1	3.40934444746651
GPR157	3.3349017432619
TYMS	9.06984831645837
OR52A1	3.16020427601314
PEF1	6.99265279848269
ZNF750	2.86711119899317
ALG9	6.16919469294784
MCM5	6.17077961669622
SDK2	3.4743025680193
BAIAP3	3.59981491158742
RABGGTB	6.96688552182907
KCNK7	3.24840797106177
PTP4A3	5.40907299623481
ANKRD40	4.59922276078831
CALCOCO2	7.68338735030359
TMSL8	10.2620799304198
SNCA	6.49137458417847
ZNF551	4.11134950252898
HBQ1	3.15831475431725
ARHGAP26	4.79219870471718
GEMIN6	7.05000521259618
HRAS	5.72412077815481
KLRC4	2.7187903816434
BSDC1	6.17039669184461
DSC1	3.59670957448228
RNF43	5.74109928885975
NDUFAF1	5.72715257161017
MAP2K4	5.05592946239691
FOLR2	4.00620124632719
LYZL6	3.55867516311032
EPB41L3	3.32366929677455
TEKT2	5.07669590235223
CDKN2B	3.13554615966960
WSB1	6.45194580757772
ZNF480	3.63601883789238
MAP3K6	4.2900576694332
PROS1	7.45511170749706
PSMB8	8.07748906148331
HN1	8.66549065599524
MAS1	3.17178473098883
APOL1	5.2350682019873
CSHL1	3.29823335236478
ZBTB7C	2.95441403508871
AHCTF1	7.53240384645413
SAE2	9.99611268917623
ITGA2	4.48711652502269
AP2S1	8.87997916288061
P15RS	8.15065095154318
MME	3.43603718476815
VAT1	7.52205274449158
MAST4	6.765006298655
TUFM	8.645293523674
KRT33B	3.33030966227163
THEG	3.64933841843338
KCTD2	5.47637206021518
WDR26	8.99822723198908
MFI2	3.15241715104652
KRT34	2.94552081557269
NR4A3	3.42113873506479
SGSM3	4.84670536951421
ARSA	4.28250435732973
TOMM22	6.62280847037816
SOCS3	3.49632437455845
UNKL	4.04881660646456
POP4	8.17536939376994
BHLHB3	9.43764833242836
MALL	4.73048786211954
SOX15	4.15113657385608
CCNA2	7.35353063550895
PARK2	3.07454557750319
GPR124	3.85385035043902
TMEM132A	5.941017955737
CGRRF1	6.17850058353289
RUVBL2	7.8718890737691
MCAT	6.34095597509793
WNT10B	3.56789516643994
ISCA1	6.76129394247875
RPAP1	4.5938093952011
C12orf48	5.90820669429536
RAI16	5.71733880408914
RPL27	9.70834993848702
EPN1	3.52531182733825
MAGI1	3.19954864305898
GBX2	3.01479402381727
SLC35A1	7.56606553872764
GAL	3.84021769978892
SLC14A2	3.59815827604405
RDH11	7.13816225450992
ZNF518	5.32757210515877
PCYT1B	3.88576906817444
AUH	6.41354710197501
EIF3H	10.0649446772010
KIF1B	7.59770137316204
MBD2	4.78204958047706
AMOTL2	7.54806930531332
C6orf120	6.91263903337549
PIGT	9.19262888998456
PSRC1	7.91541076929865
PLA2G10	3.85836020854315
ALAS1	7.4628809035961
FOXO1	6.69371420262723
C17orf62	7.26672478643387
KIF5C	6.83043541842046
DUSP10	4.13368204686312
CRLF3	7.1274772291054
CLCNKB	3.38700626871101
PSMA5	8.85109429264702
FARS2	6.01567604626506
CCDC28A	6.674340348344
AMPD3	4.43537802822288
PIAS1	6.86636641146923
ADCYAP1R1	3.43961038066777
TMEM134	7.50468008051315
CDH20	3.07835101537620
FBXO7	8.03863353524617
FLJ14213	3.33470047012275
ZNF3	5.53637778039815
LRRFIP1	6.95645104868685
TMEM49	8.97489259912643
CNOT2	7.86057694834348
CBX2	2.95128738330139
ZC3H14	6.05775628414567
ALDH5A1	5.52679208968661
HNT	3.38301036201607
SERPINA4	3.05290099670531
FLJ20920	5.89849630785329
CRTAP	5.06349860405784
DDX50	8.16167518456487
STYXL1	6.96986663827783
TK2	4.26714029020336
BLVRB	7.68204323196181
STMN1	8.12884786470132
GUCA2A	3.08503426474049
DPP6	3.03332166737623
GALNT10	4.44815840989049
STK39	5.93764967889611
MMP24	4.82955222708022
CKS2	9.95763762552961
RHO	3.58878930896341
BANF1	8.97766642320537
CR1	2.86230079831853
RPS6KA2	4.88490570845641
HMBS	6.64628501570194
C20orf112	3.94835457583418
SLC25A24	7.36195367655638
MRPL22	7.88610094197271
SLC25A15	4.62706024609013
GADD45B	3.93358026670692
TDP1	5.90414984664788
ZNF287	3.70968019167532
DAAM2	6.94014473653555
C11orf57	6.18841317750381
RFK	7.12407491645152
ZFYVE9	4.07317841633409
TCTN3	6.77134307295943
STCH	7.23242151274615
LOC283871	3.41343256771475
NDUFB3	8.49839200206767
DEFB4	3.84303217778291
FPR1	3.40682080556990
FMNL1	3.83932336891153
SEPT7	9.46821123715407
PTCD2	4.86947881636429
GNLY	4.44395046452363
GRAMD1C	4.60508010625779
ZNF165	5.84673587563716
TR2IT1	3.98273338838736
ARMCX3	8.14510560547295
NDE1	6.62354306868191
MAGEF1	7.99219412603608
ITGA10	3.91622927801136
ARHGDIB	6.88173488173975
FSHB	3.67714636312767
ANXA2	10.2883559541105
HLCS	3.94155694617706
MCF2L	3.79352899380729
AK1	5.96517684065484
FH	7.09579699835952
LGALS2	3.61332635622258
SYNPO2L	2.73010366940843
KIAA1045	3.37424021591708
C1orf183	4.25884922010458
MAGEA8	2.84495396368492
DGCR8	5.74261669670166
GSR	5.53583540288867
NEU2	3.20023036857273
HIST1H4B	3.63246211013438
CACNA1C	3.02154307663388
FAM20B	6.16916869106506
HES2	3.05808027077876
PDCD6	9.72218069267393
INTS7	6.33268810471553
AMPH	3.35235842256648
UCKL1	7.34251134985838
ASB4	2.99912004043346
C10orf97	6.00993468956522
ALDH1L1	3.66794549596683
CCL23	3.17235150759966
OBSL1	4.7311550319975
SLC12A7	8.11319370412986
THAP4	6.10162645288983
RBM4B	5.68987846309634
OGFRL1	4.9002942440088
KIAA0831	5.4847224845841
C12orf11	7.73074655919753
PPP1R15A	4.9830473464812
KIAA0240	5.59187498047935
CD1B	3.19501648846895
FCGR2A	4.72191784811271
MDC1	6.11590250751232
MAN1A1	3.74596528169325
KRT9	3.28120149637557
HTR1A	3.23030840072015
OCEL1	5.24088709802003
ATP11B	6.10633689463564
NLGN4X	4.57948639761215
FBXO34	7.21416153207698
ALOX12	3.67157302750403
RB1CC1	7.56341438565511
PCDH12	4.04017598913604
RPE	5.22748609482925
EIF4E	7.3384664122846
CSDC2	3.91851060984994
ABHD5	5.38135111821336
TMBIM1	6.32314508103035
PET112L	5.514738851402
P2RXL1	3.09896921202260
F2RL2	3.07146383559687
TRMT1	5.28463251909741
IMPG2	4.25835195422016
LRRC32	4.10225879765566
BGLAP	4.01335283422435
HTR4	3.31998090091736
MRAS	5.58216989710102
TRAF6	5.9671011641253
AXL	4.62315409863231
ATP2C2	3.35777319929638
LMNB1	6.25387474503643
TELO2	4.65801072927252
PNPLA3	3.59598712413216
CSNK1E	7.42594654370796
SRP14	10.0901500647554
KCNQ4	3.2409454567706
PIK3C2B	6.05703155297492
C15orf15	7.87481254202653
TUBB2B	5.77315470433709
USP15	5.7435725998081
C12orf41	8.32567231620194
CEND1	3.8317836873259
RNF31	4.3593034526506
TCEAL2	7.13633438113138
PTGER2	3.76237909846744
UBN1	6.79340833463412
SLC5A7	3.10881363780748
SLC31A1	6.24979125275236
ADAM29	3.55324608902476
ST7L	3.9895679142569
GFOD1	6.43282986667577
CTNNA1	8.54650969719005
HRBL	3.60068028347945
CBX4	3.48172861637196
NTRK2	3.42732524981347
FOXN3	5.32359769909101
MFGE8	6.1221295447367
PFKFB2	3.9086219490168
TAS2R4	3.42131404862562
SH3TC2	3.21112960345515
IL10	3.33499841529513
PXMP4	6.37064643798366
RNF167	6.33223313902211
PRMT5	6.89049854585093
TSKU	6.46657015788966
ATPIF1	8.64728944296095
ETV3	3.12246024872598
PAK7	3.26881310035218
PDLIM1	9.48523060619115
CEP63	5.34587948871809
WDFY3	4.94484375796768
RNF126	5.17734866632685
DPM1	9.48815702194623
CLIC4	6.59540705924616
ACR	3.62579121125947
KLK7	8.99119043359828
ALOX5AP	5.73325235776292
LRP1	5.3055982475503
TNK1	4.97261604191489
TAS2R9	2.83681278409404
ZNF16	5.88056657047734
POLR1B	5.6160858351343
SLC8A2	3.72392534589595
OLFM4	3.09203574724874
TACC1	4.64749421898875
SAMHD1	7.57893408466583
ATP13A2	4.73133643475503
KRT4	3.34151841605389
PAX6	7.38142782805737
SCG2	3.83222954617854
SLC17A6	3.32370337657342
TUBB4	4.35236071271032
PADI4	3.02224029680996
FMO3	7.13411887796303
NLK	4.26291736689261
POU4F3	3.06482810416053
MDM2	3.43687633429378
CAPNS1	9.56545890447337
SDF4	8.13242818552325
ITGBL1	3.2332131324893
TAP2	3.98210100098483
OR2C1	3.27464460468252
KLHDC3	7.08991658471811
EFHD2	5.12695617195424
GALR3	3.66892230444134
NBEA	5.50821078574907
ABCA6	3.15805151264776
ABBA-1	3.65447804506492
GNAI1	5.93947689817262
CLDN3	8.61835424571428
AKT2	3.32023988892613
EGFR	4.36451221373502
VPS4B	7.49726419600774
RBM16	8.24146519665812
GALNT6	7.50520000447068
ZDHHC3	5.66309918915731
SLC25A4	6.6961251339345
CYB5B	5.75421470205115
NDRG1	7.30290104347443
SESN1	4.29010605543524
GBE1	7.22242553990108
MRPL46	6.63575697253718
CLASP1	7.040085666248
FARP2	4.43976558605246
ACOT11	3.86428279419036
LDHAL6B	2.84515846618323
MAPKAPK3	6.1125468870746
NCAM2	3.22843515948521
AFAP1	4.13231333098746
PRKD2	6.30471254962619
OR2H2	3.29060557417299
ZFP36L1	6.63241518105839
DZIP1	4.85391134609694
GPR161	4.80872276393828
RNF146	5.58855395463499
NKX3-1	3.84934811455943
CCNB2	8.59610863849111
ZNF10	4.28371661596783
WDR74	5.72261692353789
FAM134A	7.86399055833622
PCNP	8.70569639726614
PURA	5.01169561213713
DNPEP	7.15327632095003
ERBB2	5.88306190331154
CREB1	6.43387396312334
NEO1	6.17403312475811
DDX3Y	3.23201917009128
RPS3A	12.7744515868944
MXRA7	9.59186676474763
LGALS3	9.80516465821955
GLT8D1	7.51074738966913
TMPRSS3	8.38989728517922
UPB1	3.14297659274705
LAT	3.92308216168675
CLDN14	3.47952051504943
DHX38	4.59287101941488
KCNA3	3.24588602962398
BTBD1	7.6454139240738
TARS2	5.93200527914419
SKIV2L2	7.87199394787806
ABCF1	7.91912928837986
CDT1	3.57779782859754
ZHX2	7.26358756796059
FCF1	4.83018016211571
LRRC49	6.43880923511196
GUCY1B2	3.5886344688911
CD28	3.19912114630308
SMARCA4	6.95174724148778
SEPT2	9.10040504756094
SOHLH2	4.10912492512632
MCOLN3	4.3296713999096
LRP8	6.256356279498
TAGLN3	3.55671559426181
MASP2	3.46689322227744
GPATCH3	4.0981241522529
TTRAP	8.76385819619986
AGL	7.19556820590585
NFE2L3	8.15922324719652
PSD4	4.11955162792062
PALMD	5.45554847004328
CCNB1IP1	8.63672683165695
TMEM43	6.74123191357919
OBFC1	6.43181306340882
STAT5B	4.63548266021953
C14orf79	4.10597754468824
ENPEP	4.12993180580673
SSB	8.79107453257718
SCT	2.76968431897945
TIMM23	7.04281810622823
SKI	3.69329647787825
SLC22A13	3.11806009424956
AKAP3	3.44873237057943
OAS2	5.2748868422541
KIAA0423	6.15612181693317
SEC61G	9.8852514681648
CAPN11	3.02993354997936
TMEM50B	7.60234501559989
DEGS1	7.70871671172229
ARHGEF4	3.41915575973751
DBNDD1	4.30593773922319
TBL1XR1	5.38650352054505
FAIM	6.95847173784962
SP140	3.51605911135325
G6PD	5.50496503174267
NUDC	7.32536941888547
GABRP	3.59786262947314
SCARA3	5.2003719737442
TACSTD2	5.66794657842929
EIF3J	6.90957002628333
PPP2R2A	8.07483430157009
CPA3	3.35839687154246
PVALB	3.10456148361463
BCAT2	6.70291023589556
MFN1	6.7471982006967
